time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1752 1.093 0.324 0.932 0.854 0.638 0.71 0.636 0.491 0.81 0.51 0.064 1.0339999999999998 1.034 1.119 0.311 0.269 0.252 0.153 0.93 0.349
1753 1.104 0.214 0.908 0.882 0.556 0.847 0.631 0.628 0.685 0.429 0.072 1.035 0.996 1.123 0.322 0.248 0.265 0.119 0.889 0.241
1754 1.054 0.133 0.935 0.922 0.603 0.932 0.547 0.809 0.746 0.334 0.182 1.061 0.966 1.137 0.314 0.217 0.274 0.101 0.846 0.215
1755 0.975 0.122 0.911 0.974 0.714 0.94 0.613 0.94 0.828 0.293 0.287 1.056 0.932 1.148 0.314 0.201 0.27 0.071 0.804 0.258
1756 0.882 0.134 0.919 0.991 0.8 0.955 0.702 1.002 0.876 0.267 0.413 1.076 0.894 1.137 0.332 0.17 0.321 0.044 0.738 0.329
1757 0.787 0.137 0.948 0.996 0.882 0.979 0.803 1.052 0.822 0.21 0.531 1.103 0.886 1.112 0.322 0.172 0.358 0.049 0.731 0.464
1758 0.694 0.158 0.988 0.986 0.908 0.988 0.842 1.026 0.7 0.225 0.643 1.121 0.907 1.093 0.326 0.138 0.377 0.062 0.777 0.563
1759 0.606 0.168 0.99 0.965 0.951 0.993 0.914 0.984 0.587 0.25 0.737 1.104 0.933 1.09 0.34 0.119 0.376 0.091 0.812 0.652
1760 0.515 0.18 0.993 0.934 1.019 0.993 0.985 0.969 0.471 0.299 0.815 1.07 0.966 1.095 0.356 0.1 0.37 0.113 0.848 0.771
1761 0.426 0.154 0.972 0.863 0.99 0.965 1.001 0.913 0.377 0.305 0.876 1.052 0.988 1.099 0.324 0.114 0.395 0.109 0.9 0.797
1762 0.372 0.17 0.977 0.835 1.001 0.934 0.927 0.877 0.258 0.257 0.89 0.996 1.013 1.093 0.307 0.144 0.401 0.089 0.935 0.825
1763 0.351 0.112 0.948 0.856 0.98 0.958 0.951 0.972 0.245 0.236 0.916 0.962 1.037 1.078 0.266 0.151 0.434 0.082 0.911 0.818
1764 0.354 0.064 0.94 0.896 1.04 0.988 0.956 0.988 0.245 0.191 0.906 1.01 1.055 1.057 0.227 0.163 0.461 0.068 0.948 0.844
1765 0.274 0.089 0.964 0.943 1.017 0.991 1.017 0.96 0.27 0.129 0.914 0.993 1.075 1.039 0.227 0.156 0.455 0.052 0.958 0.865
