time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
314 0.769 0.191 0.575 0.072 0.753 0.168 0.771 0.272 0.825 0.664 0.593 0.709 0.758 0.204 0.593 0.114 0.796 0.858 0.761 0.2
315 0.756 0.162 0.571 0.078 0.67 0.181 0.734 0.212 0.779 0.692 0.612 0.713 0.697 0.216 0.671 0.136 0.894 0.899 0.714 0.202
316 0.744 0.113 0.53 0.099 0.661 0.163 0.743 0.151 0.742 0.673 0.635 0.732 0.679 0.192 0.653 0.127 0.992 0.859 0.708 0.157
317 0.786 0.084 0.501 0.143 0.732 0.081 0.784 0.171 0.712 0.611 0.655 0.748 0.729 0.161 0.6 0.06 0.959 0.685 0.753 0.109
318 0.798 0.081 0.489 0.197 0.76 0.04 0.859 0.198 0.671 0.559 0.691 0.758 0.58 0.126 0.535 0.142 0.881 0.499 0.799 0.15
319 0.757 0.047 0.582 0.381 0.723 0.028 0.939 0.139 0.63 0.515 0.706 0.762 0.521 0.233 0.556 0.351 0.831 0.361 0.824 0.075
320 0.726 0.022 0.604 0.474 0.678 0.023 0.882 0.079 0.679 0.531 0.728 0.751 0.556 0.35 0.634 0.439 0.704 0.446 0.755 0.053
321 0.683 0.017 0.531 0.471 0.631 0.079 0.801 0.1 0.734 0.646 0.722 0.729 0.619 0.409 0.708 0.386 0.718 0.584 0.705 0.057
322 0.622 0.042 0.459 0.529 0.597 0.162 0.72 0.192 0.639 0.693 0.714 0.716 0.705 0.486 0.735 0.33 0.739 0.654 0.649 0.058
323 0.557 0.062 0.425 0.59 0.607 0.226 0.708 0.278 0.548 0.624 0.698 0.699 0.791 0.595 0.692 0.366 0.885 0.751 0.608 0.131
324 0.482 0.099 0.411 0.656 0.603 0.233 0.686 0.241 0.444 0.622 0.69 0.677 0.84 0.66 0.631 0.497 1.087 0.77 0.693 0.216
325 0.442 0.077 0.462 0.728 0.612 0.341 0.664 0.302 0.366 0.598 0.692 0.665 0.804 0.656 0.503 0.492 1.013 0.65 0.731 0.262
326 0.378 0.157 0.51 0.743 0.605 0.407 0.699 0.367 0.348 0.536 0.708 0.642 0.746 0.69 0.411 0.328 0.795 0.516 0.747 0.329
327 0.295 0.25 0.568 0.72 0.625 0.463 0.689 0.433 0.454 0.569 0.627 0.656 0.742 0.605 0.301 0.262 0.647 0.464 0.765 0.387
328 0.254 0.338 0.619 0.669 0.615 0.557 0.735 0.425 0.556 0.586 0.637 0.577 0.762 0.583 0.308 0.352 0.702 0.507 0.782 0.472
329 0.253 0.415 0.651 0.688 0.734 0.543 0.755 0.5 0.66 0.594 0.765 0.577 0.799 0.607 0.29 0.473 0.747 0.521 0.8 0.554
330 0.285 0.51 0.741 0.752 0.735 0.543 0.799 0.476 0.616 0.532 0.764 0.542 0.85 0.624 0.252 0.57 0.791 0.516 0.81 0.547
331 0.227 0.574 0.823 0.734 0.66 0.519 0.757 0.431 0.55 0.497 0.745 0.561 0.902 0.591 0.13 0.586 0.741 0.526 0.882 0.544
332 0.208 0.687 0.856 0.647 0.508 0.484 0.705 0.414 0.473 0.491 0.718 0.578 0.955 0.59 0.178 0.697 0.754 0.475 0.943 0.559
333 0.311 0.771 0.854 0.55 0.398 0.512 0.638 0.397 0.354 0.506 0.695 0.596 1.014 0.575 0.265 0.748 0.826 0.514 0.958 0.484
334 0.408 0.698 0.835 0.521 0.391 0.618 0.584 0.422 0.308 0.642 0.685 0.611 1.012 0.474 0.32 0.739 0.833 0.503 0.827 0.451
335 0.453 0.721 0.817 0.483 0.59 0.568 0.558 0.479 0.449 0.628 0.688 0.627 1.086 0.37 0.391 0.732 0.723 0.475 0.779 0.462
336 0.609 0.656 0.787 0.476 0.597 0.535 0.64 0.501 0.502 0.65 0.695 0.63 1.145 0.32 0.503 0.732 0.659 0.531 0.716 0.499
337 0.688 0.626 0.792 0.537 0.641 0.535 0.662 0.561 0.577 0.657 0.723 0.623 1.114 0.267 0.641 0.691 0.777 0.551 0.766 0.515
338 0.719 0.592 0.857 0.603 0.68 0.562 0.703 0.561 0.631 0.608 0.78 0.634 1.023 0.241 0.72 0.628 0.82 0.64 0.809 0.544
339 0.76 0.549 0.883 0.675 0.674 0.579 0.698 0.527 0.637 0.59 0.806 0.606 0.946 0.249 0.788 0.731 0.849 0.674 0.833 0.572
340 0.802 0.51 0.888 0.731 0.655 0.583 0.69 0.506 0.571 0.561 0.886 0.623 0.886 0.248 0.733 0.693 0.871 0.698 0.889 0.612
341 0.853 0.543 0.839 0.795 0.689 0.582 0.682 0.496 0.525 0.583 0.9 0.626 0.83 0.224 0.775 0.538 0.918 0.643 0.903 0.591
342 0.948 0.496 0.762 0.814 0.743 0.565 0.679 0.493 0.456 0.591 0.862 0.74 0.765 0.233 0.904 0.319 0.975 0.629 0.897 0.623
343 1.041 0.353 0.664 0.825 0.815 0.525 0.679 0.481 0.368 0.585 0.768 0.857 0.751 0.326 1.119 0.107 1.028 0.66 0.872 0.679
344 1.112 0.146 0.568 0.779 0.881 0.498 0.68 0.479 0.289 0.594 0.665 0.873 0.776 0.411 1.152 0.038 1.087 0.693 0.896 0.738
345 1.027 0.128 0.485 0.739 0.925 0.538 0.684 0.472 0.216 0.599 0.568 0.803 0.793 0.487 1.059 0.132 1.115 0.611 0.977 0.747
346 1.029 0.316 0.374 0.687 0.925 0.591 0.691 0.469 0.171 0.531 0.459 0.758 0.782 0.57 1.048 0.305 1.019 0.533 1.058 0.729
347 1.02 0.456 0.288 0.731 0.913 0.607 0.695 0.466 0.121 0.503 0.357 0.684 0.771 0.634 1.032 0.464 1.022 0.487 1.111 0.72
348 1.07 0.385 0.176 0.651 0.91 0.621 0.701 0.459 0.077 0.476 0.224 0.59 0.666 0.622 1.036 0.522 0.971 0.588 1.152 0.747
349 1.044 0.272 0.079 0.619 0.754 0.58 0.701 0.459 0.108 0.409 0.133 0.543 0.553 0.599 0.88 0.574 0.918 0.64 1.157 0.714
350 0.908 0.205 0.136 0.648 0.543 0.574 0.702 0.459 0.164 0.366 0.063 0.541 0.458 0.545 0.666 0.54 0.89 0.622 1.131 0.681
351 0.81 0.295 0.291 0.708 0.451 0.435 0.703 0.448 0.183 0.309 0.084 0.506 0.396 0.536 0.484 0.496 0.875 0.617 1.084 0.618
352 0.663 0.306 0.399 0.7 0.215 0.36 0.703 0.447 0.139 0.255 0.147 0.485 0.266 0.491 0.336 0.371 0.835 0.575 1.05 0.551
353 0.62 0.173 0.573 0.613 0.101 0.273 0.709 0.441 0.077 0.214 0.149 0.429 0.195 0.412 0.215 0.309 0.854 0.576 0.997 0.494
354 0.637 0.067 0.763 0.559 0.114 0.164 0.71 0.441 0.043 0.16 0.16 0.302 0.165 0.266 0.139 0.224 0.842 0.607 0.908 0.492
355 0.709 0.104 0.858 0.553 0.142 0.122 0.709 0.431 0.065 0.109 0.12 0.231 0.255 0.131 0.297 0.094 0.85 0.644 0.836 0.456
356 0.623 0.145 0.885 0.586 0.284 0.097 0.712 0.311 0.131 0.094 0.095 0.168 0.442 0.107 0.497 0.12 0.853 0.632 0.706 0.423
357 0.583 0.209 0.927 0.583 0.413 0.097 0.58 0.225 0.243 0.094 0.089 0.118 0.503 0.122 0.547 0.209 0.882 0.623 0.706 0.423
358 0.464 0.134 0.99 0.577 0.371 0.092 0.45 0.211 0.303 0.098 0.177 0.076 0.388 0.175 0.41 0.228 0.846 0.611 0.706 0.42
359 0.376 0.16 1.057 0.541 0.31 0.143 0.373 0.26 0.27 0.067 0.229 0.182 0.302 0.169 0.255 0.231 0.844 0.597 0.704 0.41
