time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
792 1.056 0.595 1.137 0.917 1.0594999999999999 0.8875 1.094 0.546 0.484 0.66525 1.163 0.559 1.086 0.935 1.102 1.078 1.052 0.532 1.011 1.133
793 1.051 0.549 1.148 0.758 1.065 0.561 1.04 0.498 0.527 0.71 1.099 0.503 1.082 0.803 1.08 1.093 0.853 0.433 0.963 1.134
794 1.033 0.535 1.139 0.626 1.054 0.522 1.031 0.412 0.524 0.725 1.038 0.37 1.084 0.627 1.057 1.105 0.796 0.354 0.888 1.122
795 1.04 0.525 1.123 0.527 1.055 0.442 1.059 0.387 0.543 0.768 1.07 0.287 1.061 0.544 1.029 1.121 0.717 0.302 0.795 1.13
796 1.106 0.465 1.153 0.496 1.121 0.412 1.121 0.399 0.577 0.802 1.14 0.39 1.043 0.552 1.006 1.138 0.651 0.319 0.768 1.154
797 1.114 0.514 1.166 0.518 1.146 0.516 1.142 0.477 0.627 0.845 1.174 0.48 1.043 0.52 0.987 1.159 0.539 0.3 0.69 1.124
798 1.108 0.671 1.164 0.581 1.142 0.537 1.137 0.53 0.656 0.897 1.147 0.506 1.074 0.5 0.971 1.174 0.435 0.324 0.656 1.005
799 0.982 0.932 1.106 0.733 1.141 0.6 1.105 0.589 0.638 0.936 1.149 0.531 1.055 0.536 0.951 1.169 0.377 0.383 0.68 0.95
800 0.938 1.119 1.07 0.935 1.129 0.688 1.076 0.671 0.644 0.97 1.156 0.579 1.013 0.529 0.935 1.163 0.294 0.461 0.672 0.948
801 0.981 1.155 1.015 1.083 1.135 0.807 1.033 0.78 0.557 0.972 1.147 0.666 0.974 0.514 0.915 1.158 0.21 0.455 0.652 0.948
802 0.896 1.158 0.981 1.133 1.102 0.928 1.005 0.925 0.464 0.791 1.137 0.791 1.006 0.52 0.838 1.039 0.184 0.514 0.606 0.951
803 0.827 1.096 0.876 1.172 1.04 1.053 0.919 0.952 0.354 0.645 1.104 0.923 1.029 0.526 0.607 0.942 0.183 0.599 0.593 0.896
804 0.657 1.026 0.862 1.173 0.893 1.067 0.755 0.866 0.238 0.67 1.021 0.983 1.001 0.514 0.601 0.842 0.233 0.642 0.379 0.815
805 0.549 0.927 0.852 1.162 0.792 0.993 0.604 0.795 0.275 0.718 0.871 0.932 0.991 0.524 0.557 0.802 0.19 0.729 0.283 0.771
806 0.495 0.836 0.837 1.146 0.718 0.89 0.525 0.787 0.317 0.748 0.74 0.861 1.025 0.515 0.485 0.784 0.169 0.763 0.217 0.765
807 0.412 0.79 0.823 1.138 0.562 0.842 0.476 0.782 0.358 0.782 0.629 0.785 0.989 0.508 0.373 0.753 0.199 0.853 0.242 0.832
808 0.415 0.774 0.794 1.132 0.407 0.885 0.458 0.727 0.297 0.764 0.5 0.766 1.018 0.521 0.34 0.772 0.229 0.995 0.248 0.977
809 0.401 0.87 0.77 1.131 0.392 1.024 0.493 0.685 0.284 0.786 0.431 0.828 1.041 0.538 0.306 0.927 0.396 1.062 0.419 1.08
810 0.488 1.024 0.745 1.134 0.541 1.076 0.531 0.646 0.291 0.896 0.439 0.915 1.01 0.536 0.413 0.953 0.543 1.107 0.528 1.127
811 0.486 1.152 0.728 1.14 0.575 1.108 0.593 0.622 0.36 1.002 0.471 0.978 0.958 0.538 0.467 1.012 0.645 1.128 0.538 1.161
812 0.433 1.127 0.765 1.118 0.707 1.135 0.667 0.604 0.435 1.091 0.509 1.015 0.916 0.543 0.477 1.062 0.716 1.155 0.626 1.144
813 0.545 1.133 0.841 1.019 0.713 1.132 0.722 0.573 0.515 1.128 0.553 1.07 0.846 0.555 0.531 1.098 0.858 1.108 0.709 1.17
814 0.656 1.127 0.892 0.876 0.802 1.033 0.748 0.547 0.612 1.148 0.635 1.102 0.82 0.622 0.595 1.108 0.951 1.01 0.696 1.174
815 0.696 1.126 0.997 0.831 0.845 0.894 0.785 0.476 0.677 1.176 0.722 1.088 0.906 0.575 0.661 1.11 1.048 0.885 0.702 1.152
816 0.8 1.126 1.116 0.759 1.004 0.814 0.798 0.435 0.642 1.178 0.862 1.065 0.933 0.522 0.709 1.109 1.085 0.854 0.822 1.143
817 0.908 1.119 1.078 0.66 1.08 0.718 0.812 0.357 0.609 1.168 0.99 1.03 0.924 0.471 0.793 1.108 1.121 0.704 0.935 1.145
818 1.009 1.074 1.088 0.513 1.03 0.55 0.864 0.32 0.583 1.156 1.076 0.983 0.99 0.408 0.864 1.131 1.122 0.514 1.024 1.116
819 1.085 0.988 1.127 0.343 0.943 0.524 0.884 0.264 0.562 1.148 1.127 0.904 1.071 0.388 0.911 1.038 1.167 0.378 1.068 1.003
820 1.107 0.844 1.132 0.261 0.936 0.452 0.859 0.187 0.536 1.142 1.137 0.793 1.055 0.221 0.899 0.931 1.119 0.327 1.109 0.891
821 1.119 0.723 0.993 0.19 0.948 0.288 0.801 0.139 0.518 1.142 1.124 0.614 0.929 0.131 0.89 0.813 1.1 0.263 1.149 0.802
822 1.049 0.594 0.914 0.11 0.865 0.172 0.73 0.11 0.487 1.142 1.109 0.42 0.833 0.117 0.878 0.712 1.035 0.218 1.153 0.701
823 0.938 0.531 0.771 0.098 0.776 0.294 0.665 0.08 0.469 1.14 1.062 0.297 0.708 0.059 0.874 0.611 0.961 0.19 1.141 0.587
824 0.929 0.508 0.71 0.04 0.696 0.328 0.594 0.09 0.445 1.15 0.925 0.244 0.664 0.048 0.867 0.513 0.885 0.199 1.137 0.525
825 0.94 0.498 0.731 0.081 0.508 0.326 0.567 0.276 0.424 1.164 0.902 0.245 0.639 0.049 0.828 0.436 0.795 0.182 1.148 0.472
826 0.93 0.49 0.595 0.231 0.438 0.586 0.466 0.494 0.415 1.168 0.927 0.269 0.591 0.068 0.749 0.392 0.616 0.231 1.156 0.397
827 0.938 0.474 0.49 0.416 0.441 0.732 0.424 0.654 0.399 1.164 0.948 0.304 0.523 0.071 0.667 0.434 0.533 0.342 1.155 0.326
828 0.911 0.516 0.445 0.607 0.422 0.981 0.43 0.845 0.378 1.158 1.002 0.33 0.455 0.073 0.652 0.416 0.438 0.461 1.156 0.226
829 0.926 0.495 0.412 0.791 0.391 1.128 0.416 1.053 0.355 1.152 1.068 0.365 0.395 0.088 0.631 0.376 0.358 0.641 1.151 0.148
830 0.936 0.512 0.386 1.022 0.334 1.122 0.362 1.116 0.288 1.144 1.12 0.403 0.329 0.083 0.544 0.426 0.305 0.827 1.148 0.078
831 0.943 0.518 0.335 1.102 0.261 1.135 0.35 1.115 0.218 1.157 1.119 0.472 0.284 0.051 0.496 0.509 0.271 0.985 1.183 0.024
832 0.952 0.519 0.283 1.139 0.191 1.119 0.335 1.087 0.149 1.121 1.12 0.529 0.243 0.033 0.452 0.602 0.208 1.063 1.193 0.07
833 0.927 0.492 0.224 1.061 0.148 1.084 0.33 1.066 0.104 1.088 1.114 0.589 0.189 0.058 0.428 0.701 0.083 1.037 1.185 0.14
834 0.925 0.504 0.188 0.968 0.165 0.902 0.323 1.048 0.108 1.066 1.12 0.661 0.149 0.095 0.376 0.784 0.106 0.97 1.191 0.194
835 0.958 0.498 0.329 0.876 0.238 0.84 0.306 1.028 0.056 1.065 1.12 0.741 0.124 0.16 0.294 0.831 0.219 0.887 1.177 0.287
