time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1161 0.31 0.271 0.155 0.175 0.964 0.884 1.077 0.886 1.049 0.977 0.925 0.869 0.265 0.314 1.1735 0.07674999999999998 0.2435 0.32899999999999996 1.084 0.989
1162 0.213 0.2 0.066 0.009 1.048 0.804 1.126 0.92 1.06 0.971 0.977 0.923 0.216 0.288 1.161 0.046 0.146 0.201 1.116 0.99
1163 0.145 0.222 0.092 0.046 1.094 0.678 1.151 0.821 1.109 0.893 1.019 0.897 0.153 0.297 1.13 0.029 0.138 0.137 1.127 0.85
1164 0.145 0.219 0.108 0.063 1.124 0.562 1.155 0.685 1.095 0.749 1.006 0.837 0.153 0.363 1.114 0.026 0.087 0.08 1.122 0.695
1165 0.139 0.264 0.139 0.084 1.124 0.421 1.166 0.53 1.119 0.605 0.982 0.73 0.2 0.397 1.093 0.02 0.074 0.018 1.117 0.493
1166 0.155 0.305 0.159 0.092 1.112 0.275 1.165 0.372 1.114 0.469 1.001 0.615 0.237 0.397 1.059 0.029 0.044 0.021 1.119 0.36
1167 0.155 0.324 0.155 0.056 1.109 0.146 1.17 0.21 1.106 0.322 0.999 0.461 0.252 0.397 1.035 0.022 0.021 0.016 1.114 0.211
1168 0.15 0.333 0.163 0.031 1.135 0.067 1.157 0.071 1.111 0.18 0.992 0.303 0.284 0.365 1.027 0.044 0.081 0.028 1.061 0.074
