time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1584 0.975 0.768 0.309 0.156 1.018 0.152 0.96 0.747 0.424 0.152 0.222 0.087 0.904 0.726 0.159 0.277 0.37 0.156 0.992125 0.13724999999999998
1585 0.952 0.82 0.284 0.084 1.002 0.118 0.973 0.775 0.353 0.18 0.142 0.063 0.907 0.734 0.13 0.299 0.329 0.15 0.681 0.206
1586 0.931 0.906 0.261 0.033 0.949 0.167 0.941 0.881 0.281 0.152 0.076 0.095 0.894 0.777 0.138 0.273 0.252 0.17 0.734 0.173
1587 0.875 0.898 0.191 0.042 0.901 0.172 0.867 0.887 0.251 0.148 0.065 0.175 0.888 0.814 0.106 0.256 0.164 0.183 0.775 0.161
1588 0.854 0.913 0.162 0.067 0.87 0.17 0.891 0.84 0.201 0.167 0.105 0.251 0.894 0.805 0.103 0.292 0.138 0.149 0.819 0.176
1589 0.872 0.87 0.185 0.105 0.864 0.19 0.854 0.846 0.175 0.201 0.139 0.277 0.942 0.733 0.101 0.312 0.107 0.193 0.822 0.159
1590 0.856 0.853 0.122 0.101 0.914 0.187 0.87 0.825 0.173 0.252 0.149 0.272 0.955 0.62 0.108 0.381 0.101 0.277 0.774 0.156
1591 0.814 0.818 0.101 0.068 0.962 0.164 0.907 0.799 0.156 0.239 0.18 0.292 0.986 0.516 0.103 0.462 0.095 0.35 0.742 0.163
1592 0.801 0.795 0.061 0.063 0.965 0.114 0.941 0.787 0.191 0.187 0.201 0.333 1.028 0.427 0.076 0.527 0.1 0.42 0.737 0.172
1593 0.782 0.782 0.057 0.15 0.992 0.114 0.984 0.742 0.188 0.172 0.231 0.365 1.056 0.356 0.082 0.639 0.1 0.505 0.689 0.219
1594 0.782 0.775 0.109 0.226 1.016 0.084 0.972 0.666 0.175 0.201 0.276 0.382 1.081 0.259 0.07 0.756 0.105 0.593 0.705 0.26
