# Time(s) fish0X fish0Y
194.000 1.197 0.659
195.000 1.183 0.485
196.000 1.181 0.333
197.000 1.168 0.177
198.000 1.079 0.141
199.000 0.968 0.158
200.000 0.832 0.101
201.000 0.683 0.110
202.000 0.519 0.087
203.000 0.353 0.083
204.000 0.199 0.084
205.000 0.049 0.142
206.000 0.017 0.309
207.000 0.012 0.468
208.000 0.024 0.589
209.000 0.043 0.754
210.000 0.089 0.895
211.000 0.221 0.985
212.000 0.383 1.023
213.000 0.543 1.054
214.000 0.719 1.074
215.000 0.877 1.074
216.000 1.041 1.094
217.000 1.161 1.100
218.000 1.197 1.159
219.000 1.197 1.011
220.000 1.196 0.853
221.000 1.189 0.685
222.000 1.109 0.544
223.000 1.070 0.449
224.000 1.007 0.319
225.000 1.032 0.198
226.000 1.082 0.076
227.000 0.987 0.020
228.000 0.879 0.031
229.000 0.690 0.050
230.000 0.506 0.061
231.000 0.322 0.077
232.000 0.162 0.089
233.000 0.050 0.177
234.000 0.036 0.353
235.000 0.042 0.518
236.000 0.061 0.694
237.000 0.088 0.845
238.000 0.137 0.988
239.000 0.244 1.108
240.000 0.405 1.169
241.000 0.568 1.169
242.000 0.733 1.161
243.000 0.880 1.125
244.000 1.007 1.056
245.000 1.143 0.993
246.000 1.200 0.884
247.000 1.177 0.716
248.000 1.171 0.561
249.000 1.168 0.404
250.000 1.144 0.251
251.000 1.066 0.128
252.000 0.934 0.089
253.000 0.780 0.102
254.000 0.623 0.062
255.000 0.450 0.057
256.000 0.296 0.084
257.000 0.147 0.102
258.000 0.023 0.175
259.000 0.004 0.322
260.000 0.025 0.477
261.000 0.038 0.645
262.000 0.049 0.802
263.000 0.077 0.959
264.000 0.125 1.073
265.000 0.236 1.157
266.000 0.397 1.161
267.000 0.551 1.156
268.000 0.701 1.135
269.000 0.845 1.112
270.000 1.009 1.076
271.000 1.143 1.010
272.000 1.184 0.849
273.000 1.180 0.708
274.000 1.176 0.546
275.000 1.128 0.408
276.000 1.140 0.317
277.000 1.086 0.199
278.000 1.044 0.098
279.000 0.938 0.042
280.000 0.780 0.042
281.000 0.611 0.047
282.000 0.457 0.053
283.000 0.300 0.100
284.000 0.169 0.197
285.000 0.042 0.273
286.000 0.006 0.423
287.000 0.034 0.563
288.000 0.077 0.713
289.000 0.221 0.787
290.000 0.324 0.848
291.000 0.405 0.964
292.000 0.496 1.078
293.000 0.597 1.184
294.000 0.770 1.190
295.000 0.951 1.173
296.000 1.104 1.170
297.000 1.194 1.050
298.000 1.190 0.888
299.000 1.187 0.717
300.000 1.179 0.549
301.000 1.152 0.407
302.000 1.137 0.258
303.000 1.067 0.121
304.000 0.911 0.056
305.000 0.735 0.044
306.000 0.564 0.035
307.000 0.409 0.059
308.000 0.264 0.075
309.000 0.114 0.120
310.000 0.018 0.263
311.000 0.008 0.426
312.000 0.021 0.584
313.000 0.031 0.749
314.000 0.045 0.901
315.000 0.075 1.052
316.000 0.160 1.148
317.000 0.311 1.189
318.000 0.469 1.185
319.000 0.619 1.179
320.000 0.741 1.158
321.000 0.907 1.090
322.000 1.058 1.037
323.000 1.186 0.975
324.000 1.200 0.822
325.000 1.187 0.645
326.000 1.127 0.502
327.000 1.135 0.352
328.000 1.108 0.220
329.000 1.007 0.107
330.000 0.866 0.037
331.000 0.695 0.009
332.000 0.535 0.019
333.000 0.379 0.035
334.000 0.222 0.065
335.000 0.087 0.141
336.000 0.016 0.300
337.000 0.029 0.451
338.000 0.033 0.613
339.000 0.033 0.764
340.000 0.067 0.916
341.000 0.120 1.060
342.000 0.241 1.155
343.000 0.408 1.180
344.000 0.532 1.199
345.000 0.627 1.155
346.000 0.726 1.088
347.000 0.871 1.045
348.000 0.989 0.965
349.000 1.117 0.915
350.000 1.200 0.855
351.000 1.196 0.734
352.000 1.179 0.586
353.000 1.124 0.456
354.000 1.176 0.401
355.000 1.157 0.276
356.000 1.077 0.184
357.000 0.953 0.143
358.000 0.835 0.063
359.000 0.676 0.021
360.000 0.505 0.028
361.000 0.364 0.060
362.000 0.265 0.145
363.000 0.171 0.248
364.000 0.050 0.308
365.000 0.002 0.439
366.000 0.014 0.599
367.000 0.029 0.754
368.000 0.046 0.910
369.000 0.082 1.051
370.000 0.154 1.170
371.000 0.309 1.189
372.000 0.468 1.193
373.000 0.634 1.184
374.000 0.737 1.130
375.000 0.878 1.056
376.000 1.021 1.019
377.000 1.143 1.055
378.000 1.200 0.982
379.000 1.200 0.871
380.000 1.190 0.746
381.000 1.175 0.612
382.000 1.172 0.452
383.000 1.159 0.301
384.000 1.151 0.160
385.000 1.092 0.037
386.000 0.946 0.003
387.000 0.795 0.015
388.000 0.635 0.017
389.000 0.477 0.034
390.000 0.344 0.081
391.000 0.294 0.173
392.000 0.160 0.233
393.000 0.027 0.230
394.000 0.007 0.370
395.000 0.009 0.518
396.000 0.028 0.679
397.000 0.054 0.831
398.000 0.097 0.982
399.000 0.178 1.113
400.000 0.328 1.188
401.000 0.498 1.181
402.000 0.657 1.174
403.000 0.786 1.153
404.000 0.899 1.083
405.000 1.055 1.045
406.000 1.184 0.991
407.000 1.195 0.840
408.000 1.184 0.685
409.000 1.173 0.531
410.000 1.157 0.392
411.000 1.124 0.234
412.000 1.095 0.141
413.000 1.015 0.092
414.000 0.932 0.127
415.000 0.843 0.151
416.000 0.739 0.107
417.000 0.626 0.025
418.000 0.479 0.023
419.000 0.360 0.056
420.000 0.243 0.150
421.000 0.180 0.267
422.000 0.061 0.340
423.000 0.003 0.469
424.000 0.016 0.627
425.000 0.018 0.777
426.000 0.041 0.938
427.000 0.057 1.089
428.000 0.129 1.193
429.000 0.295 1.188
430.000 0.466 1.191
431.000 0.634 1.189
432.000 0.749 1.156
433.000 0.898 1.128
434.000 1.037 1.143
435.000 1.168 1.122
436.000 1.200 0.962
437.000 1.194 0.797
438.000 1.199 0.670
439.000 1.190 0.520
440.000 1.194 0.366
441.000 1.187 0.198
442.000 1.172 0.077
443.000 1.054 0.010
444.000 0.880 0.003
445.000 0.715 0.010
446.000 0.549 0.007
447.000 0.412 0.011
448.000 0.254 0.065
449.000 0.116 0.116
450.000 0.011 0.228
451.000 0.004 0.380
452.000 0.016 0.529
453.000 0.023 0.693
454.000 0.030 0.845
455.000 0.031 0.995
456.000 0.074 1.124
457.000 0.205 1.189
458.000 0.357 1.199
459.000 0.500 1.191
460.000 0.643 1.187
461.000 0.794 1.176
462.000 0.899 1.144
463.000 0.958 1.047
464.000 1.052 1.004
465.000 1.164 0.919
466.000 1.193 0.790
467.000 1.186 0.646
468.000 1.177 0.517
469.000 1.153 0.423
470.000 1.156 0.290
471.000 1.127 0.167
472.000 1.045 0.098
473.000 1.000 0.127
474.000 1.025 0.195
475.000 0.972 0.174
476.000 0.944 0.124
477.000 1.039 0.193
478.000 1.055 0.379
479.000 1.025 0.520
480.000 0.946 0.678
481.000 0.918 0.867
482.000 0.949 1.001
483.000 1.047 1.003
484.000 1.136 1.021
485.000 1.200 0.969
486.000 1.200 0.861
487.000 1.200 0.781
488.000 1.200 0.623
489.000 1.200 0.474
490.000 1.166 0.366
491.000 1.200 0.243
492.000 1.200 0.102
493.000 1.163 0.010
494.000 1.016 0.010
495.000 0.861 0.007
496.000 0.684 0.010
497.000 0.533 0.006
498.000 0.374 0.010
499.000 0.210 0.010
500.000 0.074 0.012
501.000 0.010 0.060
502.000 0.010 0.184
503.000 0.002 0.325
504.000 0.010 0.470
505.000 0.029 0.515
506.000 0.036 0.587
507.000 0.009 0.699
508.000 0.003 0.833
509.000 0.012 0.986
510.000 0.027 1.126
511.000 0.070 1.196
512.000 0.191 1.200
513.000 0.319 1.194
514.000 0.453 1.195
515.000 0.597 1.191
516.000 0.752 1.186
517.000 0.912 1.187
518.000 1.058 1.196
519.000 1.177 1.162
520.000 1.193 1.031
521.000 1.198 0.883
522.000 1.195 0.724
523.000 1.199 0.563
524.000 1.191 0.434
525.000 1.164 0.313
526.000 1.200 0.190
527.000 1.195 0.060
528.000 1.078 0.003
529.000 0.926 0.017
530.000 0.774 0.022
531.000 0.601 0.017
532.000 0.446 0.011
533.000 0.384 0.109
534.000 0.330 0.203
535.000 0.352 0.278
536.000 0.280 0.316
537.000 0.207 0.301
538.000 0.161 0.205
539.000 0.244 0.184
540.000 0.307 0.196
541.000 0.368 0.231
542.000 0.408 0.272
543.000 0.306 0.318
544.000 0.215 0.339
545.000 0.116 0.384
546.000 0.015 0.482
547.000 0.024 0.654
548.000 0.026 0.830
549.000 0.032 1.006
550.000 0.070 1.150
551.000 0.231 1.182
552.000 0.403 1.178
553.000 0.564 1.160
554.000 0.734 1.151
555.000 0.882 1.095
556.000 0.939 0.963
557.000 1.045 0.945
558.000 1.173 1.008
559.000 1.186 1.114
560.000 1.168 1.199
561.000 1.152 1.168
562.000 1.176 1.028
563.000 1.149 0.915
564.000 1.040 0.888
565.000 0.945 0.884
566.000 0.954 0.813
567.000 1.022 0.716
568.000 1.079 0.670
569.000 1.124 0.534
570.000 1.142 0.398
571.000 1.148 0.233
572.000 1.174 0.098
573.000 1.196 0.016
574.000 1.141 0.022
575.000 0.986 0.003
576.000 0.832 0.010
577.000 0.671 0.010
578.000 0.557 0.014
579.000 0.449 0.010
580.000 0.343 0.017
581.000 0.191 0.011
582.000 0.049 0.024
583.000 0.003 0.042
584.000 0.010 0.197
585.000 0.025 0.319
586.000 0.038 0.465
587.000 0.010 0.600
588.000 0.003 0.757
589.000 0.007 0.909
590.000 0.024 1.052
591.000 0.020 1.146
592.000 0.046 1.179
593.000 0.178 1.192
594.000 0.317 1.200
595.000 0.461 1.199
596.000 0.615 1.177
597.000 0.771 1.166
598.000 0.937 1.187
599.000 1.081 1.185
600.000 1.198 1.140
601.000 1.192 1.007
602.000 1.193 0.852
603.000 1.189 0.714
604.000 1.172 0.590
605.000 1.161 0.450
606.000 1.157 0.288
607.000 1.183 0.141
608.000 1.144 0.013
609.000 0.982 0.003
610.000 0.838 0.016
611.000 0.686 0.010
612.000 0.589 0.062
613.000 0.487 0.125
614.000 0.374 0.196
615.000 0.297 0.246
616.000 0.222 0.303
617.000 0.145 0.287
618.000 0.063 0.353
619.000 0.050 0.507
620.000 0.089 0.652
621.000 0.217 0.731
622.000 0.364 0.744
623.000 0.515 0.795
624.000 0.670 0.867
625.000 0.846 0.899
626.000 0.968 0.942
627.000 1.053 0.864
628.000 1.151 0.716
629.000 1.164 0.560
630.000 1.155 0.401
631.000 1.172 0.253
632.000 1.173 0.104
633.000 1.117 0.010
634.000 1.050 0.007
635.000 0.979 0.010
636.000 0.880 0.010
637.000 0.775 0.010
638.000 0.670 0.010
639.000 0.597 0.019
640.000 0.487 0.007
641.000 0.533 0.004
642.000 0.628 0.005
643.000 0.730 0.010
644.000 0.851 0.010
645.000 1.000 0.010
646.000 1.126 0.010
647.000 1.190 0.034
648.000 1.195 0.168
649.000 1.192 0.268
650.000 1.164 0.361
651.000 1.091 0.450
652.000 1.098 0.571
653.000 1.187 0.602
654.000 1.200 0.523
655.000 1.194 0.440
656.000 1.192 0.300
657.000 1.183 0.169
658.000 1.159 0.047
659.000 1.041 0.030
660.000 0.914 0.072
661.000 0.763 0.108
662.000 0.602 0.140
663.000 0.441 0.180
664.000 0.324 0.239
665.000 0.242 0.324
666.000 0.189 0.451
667.000 0.177 0.622
668.000 0.246 0.771
669.000 0.396 0.830
670.000 0.575 0.841
671.000 0.736 0.860
672.000 0.874 0.893
673.000 0.994 0.863
674.000 1.044 0.761
675.000 1.127 0.604
676.000 1.165 0.509
677.000 1.128 0.373
678.000 1.111 0.240
679.000 1.144 0.110
680.000 1.194 0.025
681.000 1.137 0.014
682.000 1.028 0.025
683.000 0.911 0.021
684.000 0.782 0.010
685.000 0.698 0.010
686.000 0.604 0.019
687.000 0.542 0.012
688.000 0.445 0.009
689.000 0.355 0.050
690.000 0.301 0.145
691.000 0.239 0.179
692.000 0.162 0.123
693.000 0.076 0.076
694.000 0.004 0.083
695.000 0.044 0.024
696.000 0.131 0.040
697.000 0.194 0.094
698.000 0.269 0.167
699.000 0.342 0.117
700.000 0.390 0.026
701.000 0.513 0.012
702.000 0.581 0.017
703.000 0.649 0.048
704.000 0.752 0.056
705.000 0.859 0.039
706.000 0.975 0.008
707.000 1.105 0.019
708.000 1.146 0.113
709.000 1.150 0.230
710.000 1.178 0.375
711.000 1.189 0.521
712.000 1.168 0.673
713.000 1.144 0.850
714.000 1.021 0.914
715.000 1.006 1.036
716.000 1.081 1.096
717.000 1.136 1.163
718.000 1.197 1.175
719.000 1.183 1.175
720.000 1.084 1.186
721.000 0.960 1.189
722.000 0.784 1.163
723.000 0.636 1.179
724.000 0.489 1.162
725.000 0.341 1.169
726.000 0.189 1.178
727.000 0.066 1.182
728.000 0.012 1.131
729.000 0.012 0.995
730.000 0.010 0.847
731.000 0.012 0.708
732.000 0.010 0.579
733.000 0.002 0.473
734.000 0.006 0.351
735.000 0.004 0.223
736.000 0.004 0.100
737.000 0.040 0.027
738.000 0.083 0.013
739.000 0.112 0.015
740.000 0.105 0.022
741.000 0.131 0.036
742.000 0.163 0.011
743.000 0.219 0.010
744.000 0.263 0.011
745.000 0.279 0.009
746.000 0.338 0.015
747.000 0.412 0.002
748.000 0.501 0.002
749.000 0.608 0.010
750.000 0.660 0.008
751.000 0.761 0.010
752.000 0.877 0.010
753.000 0.970 0.010
754.000 1.046 0.003
755.000 1.143 0.009
756.000 1.200 0.035
757.000 1.199 0.097
758.000 1.186 0.148
759.000 1.195 0.187
760.000 1.200 0.252
761.000 1.199 0.255
762.000 1.200 0.359
763.000 1.189 0.466
764.000 1.155 0.506
765.000 1.155 0.613
766.000 1.149 0.722
767.000 1.186 0.814
768.000 1.184 0.940
769.000 1.173 1.053
770.000 1.135 1.161
771.000 1.184 1.191
772.000 1.112 1.171
773.000 0.990 1.171
774.000 0.887 1.123
775.000 0.910 1.025
776.000 0.911 0.972
777.000 0.891 0.888
778.000 0.798 0.921
779.000 0.860 0.952
780.000 0.848 0.944
781.000 0.895 0.955
782.000 0.941 0.987
783.000 1.012 1.048
784.000 1.034 1.120
785.000 1.035 1.182
786.000 1.019 1.189
787.000 0.984 1.149
788.000 0.953 1.073
789.000 0.940 0.995
790.000 0.891 1.006
791.000 0.847 1.023
792.000 0.852 0.984
793.000 0.870 0.939
794.000 0.907 0.893
795.000 0.954 0.861
796.000 0.989 0.905
797.000 0.998 0.982
798.000 0.995 1.006
799.000 0.943 0.997
800.000 0.914 0.995
801.000 0.885 1.003
802.000 0.888 0.971
803.000 0.889 0.954
804.000 0.920 0.912
805.000 0.937 0.882
806.000 0.973 0.903
807.000 0.995 0.957
808.000 0.978 1.014
809.000 0.940 1.001
810.000 0.919 0.965
811.000 0.874 0.955
812.000 0.863 0.935
813.000 0.898 0.897
814.000 0.951 0.886
815.000 0.996 0.901
816.000 1.006 0.944
817.000 0.996 0.995
818.000 0.957 1.012
819.000 0.915 0.993
820.000 0.889 0.965
821.000 0.891 0.918
822.000 0.868 0.884
823.000 0.860 0.924
824.000 0.912 0.976
825.000 0.987 0.991
826.000 1.014 0.971
827.000 0.981 0.929
828.000 0.944 0.927
829.000 0.903 0.954
830.000 0.923 1.004
831.000 0.981 1.029
832.000 1.001 1.057
833.000 1.056 1.116
834.000 1.132 1.146
835.000 1.174 1.139
836.000 1.139 1.034
837.000 1.025 0.967
838.000 0.960 0.995
839.000 0.930 1.023
840.000 0.881 1.010
841.000 0.920 0.965
842.000 0.914 0.910
843.000 0.864 0.905
844.000 0.827 0.940
845.000 0.785 0.960
846.000 0.804 0.892
847.000 0.886 0.882
848.000 0.927 0.856
849.000 0.939 0.828
850.000 0.906 0.873
851.000 0.912 0.927
852.000 0.969 0.986
853.000 0.973 1.014
854.000 0.932 1.034
855.000 0.898 0.963
856.000 0.907 0.925
857.000 0.981 0.922
858.000 0.898 0.924
859.000 0.818 0.954
860.000 0.873 1.001
861.000 0.951 0.989
862.000 0.973 1.031
863.000 0.926 1.027
864.000 0.889 1.003
865.000 0.873 0.959
866.000 0.846 0.948
867.000 0.826 0.969
868.000 0.860 1.003
869.000 0.940 1.003
870.000 0.953 0.972
871.000 0.924 0.978
872.000 0.902 0.982
873.000 0.876 0.987
874.000 0.876 0.957
875.000 0.889 0.924
876.000 0.881 0.890
877.000 0.933 0.884
878.000 0.969 0.886
879.000 0.985 0.869
880.000 0.962 0.839
881.000 0.956 0.880
882.000 0.972 0.927
883.000 0.970 0.942
884.000 0.987 0.929
885.000 0.937 0.942
886.000 0.920 0.974
887.000 0.935 1.021
888.000 0.961 1.031
889.000 1.023 0.997
890.000 0.990 0.940
891.000 0.962 0.918
892.000 0.931 0.927
893.000 0.888 0.922
894.000 0.849 0.867
895.000 0.878 0.833
896.000 0.927 0.876
897.000 0.985 0.901
898.000 1.029 0.837
899.000 1.003 0.766
900.000 1.008 0.722
901.000 0.979 0.787
902.000 0.949 0.886
903.000 0.899 0.924
904.000 0.826 0.852
905.000 0.794 0.861
906.000 0.813 0.905
907.000 0.847 0.940
908.000 0.847 1.018
909.000 0.751 0.988
910.000 0.717 0.890
911.000 0.596 0.884
912.000 0.471 0.903
913.000 0.313 0.936
914.000 0.197 0.969
915.000 0.109 0.866
916.000 0.065 0.732
917.000 0.043 0.594
918.000 0.062 0.438
919.000 0.120 0.312
920.000 0.211 0.229
921.000 0.243 0.139
922.000 0.248 0.021
923.000 0.142 0.017
924.000 0.047 0.032
925.000 0.024 0.111
926.000 0.047 0.167
927.000 0.153 0.196
928.000 0.240 0.188
929.000 0.295 0.177
930.000 0.330 0.218
931.000 0.362 0.254
932.000 0.396 0.258
933.000 0.425 0.246
934.000 0.435 0.187
935.000 0.370 0.211
936.000 0.332 0.245
937.000 0.297 0.288
938.000 0.270 0.273
939.000 0.230 0.256
940.000 0.234 0.213
941.000 0.242 0.181
942.000 0.281 0.181
943.000 0.309 0.194
944.000 0.323 0.196
945.000 0.335 0.222
946.000 0.357 0.228
947.000 0.309 0.265
948.000 0.312 0.299
949.000 0.297 0.310
950.000 0.273 0.293
951.000 0.248 0.254
952.000 0.231 0.201
953.000 0.255 0.186
954.000 0.295 0.196
955.000 0.319 0.218
956.000 0.364 0.269
957.000 0.437 0.227
958.000 0.382 0.213
959.000 0.323 0.220
960.000 0.282 0.220
961.000 0.239 0.224
962.000 0.221 0.269
963.000 0.270 0.290
964.000 0.303 0.290
965.000 0.322 0.275
966.000 0.303 0.252
967.000 0.288 0.222
968.000 0.264 0.203
969.000 0.320 0.209
970.000 0.356 0.260
971.000 0.352 0.325
972.000 0.390 0.344
973.000 0.440 0.407
974.000 0.560 0.403
975.000 0.630 0.347
976.000 0.541 0.296
977.000 0.357 0.261
978.000 0.231 0.284
979.000 0.160 0.299
980.000 0.105 0.369
981.000 0.035 0.486
982.000 0.037 0.660
983.000 0.049 0.823
984.000 0.100 0.977
985.000 0.088 1.098
986.000 0.076 1.162
987.000 0.225 1.181
988.000 0.347 1.191
989.000 0.488 1.178
990.000 0.618 1.140
991.000 0.757 1.115
992.000 0.878 1.033
993.000 0.897 0.942
994.000 0.847 0.903
995.000 0.853 0.860
996.000 0.953 0.867
997.000 0.993 0.829
998.000 1.045 0.733
999.000 1.167 0.758
1000.000 1.200 0.828
1001.000 1.200 0.932
1002.000 1.195 0.993
1003.000 1.191 1.055
1004.000 1.164 1.070
1005.000 1.154 0.983
1006.000 1.074 0.938
1007.000 0.993 0.940
1008.000 0.952 0.976
1009.000 0.933 1.018
1010.000 0.903 1.001
1011.000 0.881 0.952
1012.000 0.876 0.925
1013.000 0.864 0.908
1014.000 0.853 0.944
1015.000 0.915 1.003
1016.000 0.956 0.995
1017.000 0.970 0.963
1018.000 0.931 0.955
1019.000 0.886 0.954
1020.000 0.920 0.886
1021.000 0.985 0.893
1022.000 1.047 0.849
1023.000 1.113 0.742
1024.000 1.174 0.630
1025.000 1.155 0.481
1026.000 1.112 0.342
1027.000 1.116 0.203
1028.000 0.979 0.141
1029.000 0.861 0.185
1030.000 0.777 0.268
1031.000 0.922 0.380
1032.000 1.113 0.329
1033.000 1.200 0.359
1034.000 1.195 0.474
1035.000 1.181 0.555
1036.000 1.200 0.639
1037.000 1.192 0.733
1038.000 1.200 0.832
1039.000 1.198 0.926
1040.000 1.199 1.013
1041.000 1.188 1.086
1042.000 1.171 1.155
1043.000 1.183 1.198
1044.000 1.178 1.169
1045.000 1.177 1.159
1046.000 1.178 1.145
1047.000 1.174 1.123
1048.000 1.183 1.143
1049.000 1.165 1.190
1050.000 1.126 1.185
1051.000 1.076 1.180
1052.000 1.017 1.193
1053.000 0.957 1.152
1054.000 0.933 1.080
1055.000 0.933 1.008
1056.000 0.911 0.954
1057.000 0.853 0.969
1058.000 0.867 1.001
1059.000 0.893 1.006
1060.000 0.927 0.984
1061.000 0.948 0.969
1062.000 0.995 0.982
1063.000 0.977 1.008
1064.000 0.919 1.006
1065.000 0.882 1.008
1066.000 0.856 0.986
1067.000 0.821 0.963
1068.000 0.834 0.986
1069.000 0.894 1.006
1070.000 0.933 0.976
1071.000 0.944 0.927
1072.000 0.944 0.903
1073.000 0.906 0.882
1074.000 0.857 0.924
1075.000 0.859 0.959
1076.000 0.899 1.001
1077.000 0.936 0.997
1078.000 0.974 0.986
1079.000 0.972 0.927
1080.000 0.999 0.910
1081.000 1.007 0.895
1082.000 1.023 0.888
1083.000 0.964 0.908
1084.000 0.926 0.939
1085.000 0.951 0.997
1086.000 0.995 0.976
1087.000 1.012 0.933
1088.000 0.964 0.892
1089.000 0.949 0.831
1090.000 0.912 0.852
1091.000 0.895 0.920
1092.000 0.935 1.004
1093.000 1.046 0.992
1094.000 1.120 1.059
1095.000 1.154 1.130
1096.000 1.151 1.196
1097.000 1.084 1.188
1098.000 1.041 1.186
1099.000 0.980 1.172
1100.000 0.959 1.090
1101.000 0.933 1.008
1102.000 0.869 1.008
1103.000 0.851 0.959
1104.000 0.856 0.927
1105.000 0.867 0.890
1106.000 0.890 0.861
1107.000 0.944 0.852
1108.000 0.926 0.826
1109.000 0.885 0.875
1110.000 0.864 0.920
1111.000 0.894 0.965
1112.000 0.928 0.997
1113.000 0.944 0.954
1114.000 0.966 0.922
1115.000 0.954 0.895
1116.000 0.945 0.890
1117.000 0.920 0.899
1118.000 0.888 0.893
1119.000 0.897 0.869
1120.000 0.935 0.845
1121.000 0.964 0.861
1122.000 0.990 0.907
1123.000 1.000 0.948
1124.000 0.973 0.987
1125.000 0.909 0.991
1126.000 0.864 0.987
1127.000 0.844 0.955
1128.000 0.880 0.871
1129.000 0.907 0.802
1130.000 0.840 0.752
1131.000 0.733 0.792
1132.000 0.578 0.789
1133.000 0.403 0.781
1134.000 0.302 0.652
1135.000 0.262 0.487
1136.000 0.249 0.339
1137.000 0.196 0.267
1138.000 0.186 0.186
1139.000 0.213 0.126
1140.000 0.121 0.061
1141.000 0.028 0.043
1142.000 0.055 0.012
1143.000 0.106 0.015
1144.000 0.120 0.034
1145.000 0.106 0.103
1146.000 0.189 0.199
1147.000 0.276 0.173
1148.000 0.345 0.171
1149.000 0.374 0.137
1150.000 0.458 0.100
