# Time(s) fish0X fish0Y
265.000 1.188 0.037
266.000 1.188 0.037
267.000 1.188 0.038
268.000 1.188 0.037
269.000 1.188 0.038
270.000 1.188 0.037
271.000 1.188 0.038
272.000 1.188 0.038
273.000 1.188 0.038
274.000 1.188 0.037
275.000 1.188 0.038
276.000 1.188 0.037
277.000 1.188 0.038
278.000 1.188 0.038
279.000 1.188 0.038
280.000 1.188 0.037
281.000 1.188 0.037
282.000 1.188 0.037
283.000 1.188 0.037
284.000 1.188 0.038
285.000 1.188 0.038
286.000 1.188 0.038
287.000 1.188 0.038
288.000 1.188 0.037
289.000 1.188 0.037
290.000 1.188 0.037
291.000 1.188 0.038
292.000 1.188 0.037
293.000 1.188 0.037
294.000 1.188 0.038
295.000 1.188 0.037
296.000 1.188 0.038
297.000 1.188 0.037
298.000 1.188 0.038
299.000 1.188 0.037
300.000 1.188 0.037
301.000 1.188 0.038
302.000 1.188 0.038
303.000 1.188 0.038
304.000 1.188 0.038
305.000 1.188 0.037
306.000 1.188 0.038
307.000 1.188 0.037
308.000 1.188 0.038
309.000 1.188 0.037
310.000 1.188 0.037
311.000 1.188 0.037
312.000 1.188 0.037
313.000 1.188 0.037
314.000 1.188 0.038
315.000 1.188 0.038
316.000 1.188 0.037
317.000 1.188 0.038
318.000 1.188 0.038
319.000 1.188 0.038
320.000 1.188 0.037
321.000 1.188 0.038
322.000 1.188 0.038
323.000 1.188 0.038
324.000 1.188 0.038
325.000 1.188 0.038
326.000 1.188 0.037
327.000 1.188 0.038
328.000 1.188 0.038
329.000 1.188 0.038
330.000 1.188 0.037
331.000 1.188 0.037
332.000 1.188 0.038
333.000 1.188 0.037
334.000 1.188 0.038
335.000 1.188 0.038
336.000 1.188 0.038
337.000 1.188 0.038
338.000 1.188 0.037
339.000 1.188 0.038
340.000 1.188 0.038
341.000 1.188 0.037
342.000 1.188 0.037
343.000 1.188 0.037
344.000 1.188 0.038
345.000 1.188 0.037
346.000 1.188 0.038
347.000 1.188 0.037
348.000 1.188 0.037
349.000 1.188 0.038
350.000 1.188 0.038
351.000 1.188 0.038
352.000 1.188 0.038
353.000 1.188 0.037
354.000 1.188 0.037
355.000 1.188 0.038
356.000 1.188 0.037
357.000 1.188 0.038
358.000 1.188 0.037
359.000 1.188 0.037
360.000 1.188 0.038
361.000 1.188 0.038
362.000 1.188 0.037
363.000 1.188 0.038
364.000 1.188 0.037
365.000 1.188 0.037
366.000 1.188 0.038
367.000 1.188 0.038
368.000 1.188 0.037
369.000 1.188 0.037
370.000 1.188 0.038
371.000 1.188 0.038
372.000 1.188 0.038
373.000 1.188 0.038
374.000 1.188 0.038
375.000 1.188 0.037
376.000 1.188 0.037
377.000 1.188 0.037
378.000 1.188 0.037
379.000 1.188 0.038
380.000 1.188 0.037
381.000 1.188 0.038
382.000 1.188 0.038
383.000 1.188 0.037
384.000 1.188 0.037
385.000 1.188 0.037
386.000 1.188 0.037
387.000 1.188 0.037
388.000 1.188 0.038
389.000 1.188 0.037
390.000 1.188 0.038
391.000 1.188 0.037
392.000 1.188 0.037
393.000 1.188 0.038
394.000 1.188 0.038
395.000 1.188 0.037
396.000 1.188 0.038
397.000 1.188 0.037
398.000 1.188 0.037
399.000 1.188 0.038
400.000 1.188 0.038
401.000 1.188 0.038
402.000 1.188 0.038
403.000 1.188 0.037
404.000 1.188 0.038
405.000 1.188 0.038
406.000 1.188 0.038
407.000 1.188 0.038
408.000 1.188 0.037
409.000 1.188 0.038
410.000 1.188 0.038
411.000 1.188 0.037
412.000 1.188 0.038
413.000 1.188 0.038
414.000 1.188 0.038
415.000 1.188 0.037
416.000 1.188 0.038
417.000 1.188 0.038
418.000 1.188 0.037
419.000 1.188 0.037
420.000 1.188 0.037
421.000 1.188 0.037
422.000 1.188 0.038
423.000 1.188 0.038
424.000 1.188 0.038
425.000 1.188 0.037
426.000 1.188 0.037
427.000 1.188 0.037
428.000 1.188 0.038
429.000 1.188 0.037
430.000 1.188 0.038
431.000 1.188 0.037
432.000 1.188 0.038
433.000 1.188 0.037
434.000 1.188 0.037
435.000 1.188 0.037
436.000 1.188 0.038
437.000 1.188 0.038
438.000 1.188 0.038
439.000 1.188 0.037
440.000 1.188 0.037
441.000 1.188 0.038
442.000 1.188 0.038
443.000 1.188 0.037
444.000 1.188 0.038
445.000 1.188 0.037
446.000 1.188 0.038
447.000 1.188 0.037
448.000 1.188 0.038
449.000 1.188 0.038
450.000 1.188 0.038
451.000 1.188 0.038
452.000 1.188 0.038
453.000 1.188 0.038
454.000 1.188 0.038
455.000 1.188 0.038
456.000 1.188 0.037
457.000 1.188 0.038
458.000 1.188 0.038
459.000 1.188 0.037
460.000 1.188 0.037
461.000 1.188 0.038
462.000 1.188 0.037
463.000 1.188 0.037
464.000 1.188 0.037
465.000 1.188 0.038
466.000 1.188 0.037
467.000 1.188 0.037
468.000 1.188 0.037
469.000 1.188 0.038
470.000 1.188 0.038
471.000 1.188 0.038
472.000 1.188 0.038
473.000 1.188 0.037
474.000 1.188 0.037
475.000 1.188 0.037
476.000 1.188 0.037
477.000 1.188 0.037
478.000 1.188 0.037
479.000 1.188 0.038
480.000 1.188 0.037
481.000 1.188 0.038
482.000 1.188 0.037
483.000 1.188 0.037
484.000 1.188 0.038
485.000 1.188 0.038
486.000 1.188 0.038
487.000 1.188 0.038
488.000 1.188 0.038
489.000 1.188 0.039
490.000 1.188 0.038
491.000 1.188 0.038
492.000 1.188 0.038
493.000 1.188 0.037
494.000 1.188 0.038
495.000 1.188 0.037
496.000 1.188 0.038
497.000 1.188 0.038
498.000 1.188 0.038
499.000 1.188 0.038
500.000 1.188 0.037
501.000 1.188 0.037
502.000 1.188 0.038
503.000 1.188 0.038
504.000 1.188 0.038
505.000 1.188 0.037
506.000 1.188 0.037
507.000 1.188 0.038
508.000 1.188 0.038
509.000 1.188 0.037
510.000 1.188 0.038
511.000 1.188 0.037
512.000 1.188 0.037
513.000 1.188 0.037
514.000 1.188 0.037
515.000 1.188 0.037
516.000 1.188 0.038
517.000 1.188 0.038
518.000 1.188 0.037
519.000 1.188 0.038
520.000 1.188 0.038
521.000 1.188 0.038
522.000 1.188 0.038
523.000 1.188 0.038
524.000 1.188 0.037
525.000 1.188 0.038
526.000 1.188 0.038
527.000 1.188 0.038
528.000 1.188 0.038
529.000 1.188 0.038
530.000 1.188 0.037
531.000 1.188 0.037
532.000 1.188 0.037
533.000 1.188 0.037
534.000 1.188 0.038
535.000 1.188 0.038
536.000 1.188 0.038
537.000 1.188 0.038
538.000 1.188 0.038
539.000 1.188 0.038
540.000 1.188 0.038
541.000 1.188 0.037
542.000 1.188 0.038
543.000 1.188 0.038
544.000 1.188 0.037
545.000 1.188 0.038
546.000 1.188 0.038
547.000 1.188 0.037
548.000 1.188 0.038
549.000 1.188 0.037
550.000 1.186 0.039
551.000 1.179 0.040
552.000 1.165 0.034
553.000 1.138 0.017
