time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1547 1.163 0.054 1.134 1.16 0.081 0.734 0.307 0.148 0.538 1.118 1.174 0.391 0.445 1.068 0.862 0.421 1.158 0.782 1.1644999999999999 0.7949999999999999
1548 1.131 0.047 1.085 1.171 0.078 0.675 0.192 0.144 0.54 1.144 1.158 0.424 0.408 1.084 0.885 0.42 1.164 0.435 1.16 0.863
1549 1.057 0.085 1.023 1.164 0.066 0.611 0.112 0.073 0.544 1.158 1.164 0.419 0.368 1.076 0.929 0.433 1.173 0.455 1.158 0.921
1550 0.913 0.099 0.967 1.162 0.068 0.536 0.058 0.144 0.567 1.16 1.142 0.417 0.324 1.079 0.977 0.467 1.177 0.477 1.164 0.95
1551 0.819 0.093 0.913 1.171 0.076 0.46 0.074 0.273 0.588 1.174 1.119 0.437 0.305 1.091 0.992 0.516 1.168 0.509 1.158 0.997
1552 0.701 0.146 0.844 1.171 0.07 0.395 0.057 0.387 0.618 1.17 1.11 0.452 0.282 1.111 0.966 0.567 1.171 0.537 1.16 1.058
1553 0.597 0.172 0.779 1.173 0.117 0.436 0.069 0.35 0.651 1.159 1.102 0.469 0.243 1.126 0.915 0.579 1.175 0.56 1.151 1.104
1554 0.49 0.291 0.716 1.167 0.184 0.527 0.068 0.313 0.657 1.13 1.089 0.485 0.242 1.153 0.862 0.567 1.167 0.588 1.147 1.152
1555 0.402 0.408 0.667 1.158 0.133 0.63 0.065 0.279 0.635 1.11 1.077 0.497 0.241 1.179 0.803 0.539 1.175 0.608 1.159 1.168
1556 0.401 0.445 0.62 1.177 0.06 0.66 0.063 0.234 0.621 1.102 1.06 0.508 0.26 1.175 0.76 0.537 1.169 0.631 1.153 1.112
1557 0.358 0.461 0.568 1.166 0.043 0.669 0.059 0.193 0.565 1.11 1.045 0.515 0.294 1.13 0.691 0.551 1.15 0.659 1.105 1.133
1558 0.307 0.435 0.506 1.17 0.084 0.699 0.037 0.155 0.53 1.107 1.031 0.533 0.284 1.093 0.637 0.577 1.154 0.681 1.076 1.164
1559 0.268 0.468 0.463 1.182 0.05 0.79 0.021 0.118 0.515 1.085 1.028 0.551 0.246 1.066 0.591 0.572 1.166 0.694 1.05 1.172
1560 0.243 0.402 0.417 1.164 0.047 0.874 0.018 0.093 0.527 1.063 1.028 0.567 0.217 1.033 0.543 0.544 1.168 0.715 1.076 1.177
1561 0.198 0.308 0.436 1.138 0.102 0.933 0.03 0.061 0.542 1.05 1.036 0.586 0.213 0.998 0.498 0.512 1.164 0.736 1.127 1.17
1562 0.117 0.196 0.458 1.168 0.131 1.048 0.054 0.03 0.555 1.03 1.046 0.604 0.205 0.976 0.434 0.485 1.164 0.763 1.144 1.171
1563 0.073 0.122 0.506 1.176 0.128 1.129 0.084 0.036 0.566 1.013 1.053 0.622 0.192 0.951 0.378 0.444 1.168 0.785 1.134 1.17
1564 0.111 0.07 0.569 1.16 0.125 1.158 0.127 0.039 0.562 0.99 1.053 0.64 0.182 0.918 0.336 0.387 1.167 0.802 1.103 1.176
1565 0.153 0.048 0.627 1.151 0.094 1.099 0.173 0.043 0.545 0.971 1.044 0.657 0.177 0.879 0.304 0.358 1.156 0.827 1.113 1.166
1566 0.193 0.042 0.684 1.16 0.158 1.057 0.216 0.068 0.54 0.948 1.032 0.671 0.162 0.839 0.331 0.296 1.128 0.818 1.108 1.175
1567 0.182 0.021 0.729 1.173 0.24 1.09 0.268 0.055 0.539 0.931 1.019 0.683 0.154 0.8 0.397 0.264 1.117 0.797 1.119 1.162
1568 0.217 0.029 0.786 1.158 0.328 1.135 0.31 0.042 0.552 0.897 1.005 0.701 0.165 0.758 0.461 0.251 1.108 0.779 1.135 1.126
1569 0.305 0.042 0.853 1.15 0.455 1.143 0.364 0.047 0.575 0.886 0.999 0.723 0.172 0.716 0.481 0.217 1.101 0.752 1.1 1.122
1570 0.387 0.042 0.98 1.156 0.569 1.151 0.431 0.069 0.587 0.87 0.994 0.751 0.171 0.683 0.464 0.159 1.088 0.728 1.108 1.166
1571 0.457 0.064 1.09 1.165 0.682 1.149 0.527 0.083 0.587 0.847 1.002 0.781 0.161 0.644 0.47 0.117 1.048 0.717 1.133 1.178
1572 0.549 0.07 1.125 1.174 0.776 1.172 0.605 0.078 0.565 0.825 1.024 0.786 0.151 0.597 0.538 0.112 0.977 0.734 1.138 1.174
1573 0.625 0.078 1.109 1.165 0.863 1.161 0.674 0.072 0.551 0.814 1.036 0.787 0.149 0.555 0.603 0.129 0.921 0.765 1.116 1.179
1574 0.728 0.091 1.098 1.153 0.932 1.173 0.729 0.071 0.532 0.805 1.051 0.801 0.147 0.519 0.63 0.164 0.909 0.796 1.112 1.158
1575 0.823 0.062 1.052 1.124 1.015 1.162 0.778 0.038 0.517 0.799 1.056 0.818 0.143 0.472 0.656 0.204 0.853 0.822 1.089 1.151
1576 0.906 0.065 1.018 1.058 1.068 1.157 0.779 0.028 0.495 0.8 1.043 0.843 0.135 0.427 0.691 0.254 0.808 0.849 1.088 1.151
1577 0.961 0.094 0.929 0.974 1.091 1.158 0.845 0.033 0.475 0.798 1.021 0.859 0.108 0.395 0.729 0.3 0.774 0.87 1.11 1.151
1578 1.019 0.126 0.834 0.933 1.122 1.173 0.884 0.086 0.451 0.783 0.994 0.865 0.11 0.352 0.746 0.351 0.75 0.899 1.126 1.047
1579 1.084 0.104 0.789 0.933 1.098 1.152 0.936 0.137 0.433 0.761 0.964 0.856 0.111 0.313 0.797 0.364 0.789 0.916 1.11 0.878
1580 1.124 0.04 0.84 0.956 1.044 1.157 1.035 0.108 0.413 0.752 0.937 0.841 0.108 0.274 0.856 0.356 0.804 0.923 1.121 0.724
1581 1.151 0.039 0.911 0.998 1.018 1.174 1.108 0.056 0.389 0.744 0.916 0.821 0.114 0.239 0.911 0.346 0.835 0.953 1.159 0.676
1582 1.174 0.082 0.993 1.09 1.063 1.155 1.136 0.037 0.371 0.735 0.898 0.799 0.11 0.195 0.974 0.331 0.881 0.982 1.169 0.593
1583 1.153 0.148 1.047 1.149 1.118 1.173 1.081 0.079 0.355 0.718 0.879 0.772 0.1 0.158 1.024 0.342 0.91 1.008 1.147 0.482
1584 1.137 0.193 1.076 1.175 1.157 1.146 1.019 0.137 0.333 0.704 0.867 0.75 0.076 0.122 1.055 0.383 0.938 1.025 1.169 0.38
1585 1.152 0.252 1.127 1.176 1.138 1.096 1.04 0.232 0.306 0.69 0.853 0.727 0.055 0.086 1.04 0.421 0.96 1.024 1.169 0.294
1586 1.147 0.235 1.09 1.146 1.148 1.135 1.106 0.26 0.289 0.672 0.815 0.717 0.034 0.08 1.005 0.485 0.98 1.014 1.159 0.31
1587 1.12 0.174 1.132 1.18 1.15 1.089 1.139 0.305 0.286 0.648 0.796 0.719 0.03 0.104 0.982 0.538 1.004 1.02 1.16 0.338
1588 1.155 0.11 1.164 1.147 1.153 1.037 1.166 0.358 0.281 0.625 0.782 0.704 0.033 0.13 0.934 0.565 1.024 1.028 1.123 0.388
1589 1.169 0.034 1.16 1.081 1.154 1.006 1.172 0.4 0.271 0.603 0.775 0.681 0.042 0.159 0.886 0.599 1.046 1.027 1.137 0.459
1590 1.125 0.065 1.156 1.003 1.148 0.96 1.159 0.435 0.258 0.58 0.768 0.649 0.06 0.183 0.838 0.597 1.062 1.024 1.126 0.545
1591 1.038 0.112 1.163 0.947 1.136 0.905 1.14 0.472 0.265 0.55 0.79 0.643 0.082 0.166 0.791 0.551 1.084 1.019 1.083 0.633
1592 0.956 0.06 1.111 0.914 1.131 0.844 1.141 0.523 0.238 0.517 0.779 0.62 0.089 0.141 0.765 0.504 1.101 0.997 1.068 0.725
