time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
3432 0.115 0.689 0.264 0.547 0.59328125 0.5862031249999999 0.249 0.249 0.591296875 0.5840468750000001 0.05 0.533 0.585 0.591 0.423 0.224 0.194 0.472 0.463 0.231
3433 0.159 0.667 0.181 0.464 0.543 0.514 0.304 0.228 0.593 0.28 0.054 0.59 0.301 0.595 0.463 0.227 0.191 0.284 0.539 0.236
3434 0.205 0.675 0.174 0.461 0.483 0.437 0.378 0.27 0.651 0.282 0.064 0.636 0.365 0.596 0.517 0.231 0.159 0.37 0.592 0.215
3435 0.236 0.637 0.141 0.461 0.43 0.383 0.422 0.301 0.685 0.253 0.059 0.664 0.396 0.518 0.575 0.223 0.228 0.393 0.638 0.241
3436 0.289 0.564 0.119 0.471 0.354 0.346 0.401 0.339 0.688 0.326 0.057 0.705 0.366 0.457 0.624 0.235 0.259 0.367 0.682 0.27
3437 0.312 0.503 0.102 0.494 0.299 0.317 0.338 0.362 0.613 0.351 0.068 0.739 0.337 0.44 0.674 0.26 0.272 0.343 0.74 0.282
3438 0.309 0.45 0.137 0.537 0.299 0.331 0.336 0.346 0.506 0.325 0.092 0.783 0.313 0.405 0.721 0.269 0.291 0.364 0.825 0.262
3439 0.351 0.408 0.163 0.55 0.251 0.242 0.333 0.355 0.465 0.245 0.141 0.814 0.294 0.395 0.791 0.256 0.283 0.348 0.885 0.232
3440 0.291 0.438 0.182 0.581 0.246 0.225 0.302 0.329 0.455 0.239 0.187 0.839 0.235 0.416 0.856 0.239 0.233 0.386 0.931 0.216
3441 0.195 0.485 0.16 0.631 0.228 0.178 0.265 0.329 0.375 0.235 0.237 0.862 0.178 0.456 0.908 0.221 0.217 0.423 0.979 0.201
3442 0.173 0.577 0.127 0.69 0.283 0.173 0.214 0.341 0.302 0.221 0.276 0.856 0.158 0.532 0.951 0.207 0.201 0.388 0.997 0.174
3443 0.135 0.667 0.15 0.771 0.243 0.232 0.228 0.374 0.294 0.214 0.316 0.835 0.188 0.606 0.968 0.185 0.178 0.426 0.991 0.145
3444 0.13 0.715 0.147 0.848 0.228 0.235 0.241 0.442 0.296 0.251 0.358 0.836 0.17 0.66 0.983 0.173 0.193 0.506 0.997 0.133
3445 0.16 0.757 0.113 0.922 0.243 0.272 0.206 0.379 0.307 0.268 0.414 0.838 0.168 0.717 1.07 0.167 0.172 0.599 0.994 0.138
3446 0.177 0.859 0.098 0.995 0.206 0.298 0.22 0.346 0.344 0.275 0.468 0.852 0.246 0.737 1.118 0.25 0.117 0.669 0.988 0.148
3447 0.172 0.988 0.128 1.06 0.243 0.28 0.243 0.303 0.383 0.249 0.52 0.878 0.294 0.813 1.081 0.352 0.078 0.755 1.046 0.229
3448 0.226 1.074 0.173 1.114 0.294 0.294 0.228 0.298 0.381 0.214 0.547 0.894 0.285 0.907 1.073 0.475 0.074 0.857 1.062 0.345
3449 0.302 1.086 0.262 1.131 0.304 0.251 0.27 0.284 0.354 0.202 0.608 0.903 0.289 0.958 1.088 0.574 0.067 0.947 1.075 0.487
3450 0.35 1.054 0.344 1.124 0.302 0.209 0.291 0.275 0.333 0.188 0.645 0.921 0.233 1.031 1.065 0.663 0.076 1.019 1.092 0.576
3451 0.453 1.059 0.436 1.112 0.265 0.206 0.286 0.223 0.315 0.185 0.695 0.944 0.161 1.06 1.038 0.74 0.072 1.095 1.067 0.659
3452 0.527 1.049 0.508 1.126 0.217 0.228 0.275 0.239 0.288 0.175 0.719 0.948 0.093 1.054 0.975 0.815 0.067 1.155 1.02 0.762
3453 0.633 1.044 0.604 1.126 0.222 0.249 0.254 0.265 0.267 0.216 0.774 0.96 0.06 1.086 0.949 0.888 0.107 1.172 0.967 0.824
