time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
3381 0.018 0.294 1.099 0.565 1.02 1.021 0.938 0.169 0.961 0.398 0.21 0.459 0.859 0.939 1.045 0.856 0.683 0.7315 0.685 0.732
3382 0.021 0.335 1.106 0.727 1.037 1.088 0.914 0.173 0.958 0.291 0.266 0.487 1.016 0.989 1.111 0.881 0.706 0.735 0.857 0.969
3383 0.031 0.373 1.112 0.846 1.068 1.12 0.885 0.189 0.917 0.22 0.327 0.536 1.051 1.041 1.139 0.937 0.731 0.757 0.876 1.013
3384 0.048 0.431 1.136 0.954 1.127 1.116 0.89 0.187 0.877 0.204 0.358 0.608 1.072 1.076 1.155 1.017 0.746 0.775 0.894 1.037
3385 0.039 0.458 1.113 1.044 1.173 1.094 0.843 0.17 0.859 0.234 0.35 0.697 1.116 1.09 1.14 1.081 0.702 0.808 0.915 1.066
3386 0.046 0.501 1.118 1.04 1.15 1.127 0.786 0.191 0.829 0.27 0.291 0.765 1.12 1.097 1.129 1.061 0.673 0.833 0.923 1.117
3387 0.033 0.532 1.044 1.039 1.096 1.154 0.76 0.22 0.813 0.282 0.215 0.8 1.154 1.072 1.096 1.033 0.629 0.852 0.963 1.138
3388 0.043 0.578 1.031 1.081 1.041 1.15 0.719 0.227 0.782 0.284 0.127 0.752 1.105 1.106 1.088 1.005 0.566 0.859 1.024 1.146
3389 0.046 0.631 1.024 1.116 1.006 1.131 0.648 0.225 0.765 0.283 0.111 0.672 1.076 1.103 1.059 0.993 0.498 0.847 0.972 1.146
3390 0.049 0.679 0.964 1.075 0.956 1.132 0.566 0.248 0.714 0.283 0.094 0.617 1.12 1.118 1.058 0.961 0.45 0.818 0.916 1.146
3391 0.023 0.721 0.879 1.016 0.901 1.111 0.474 0.274 0.679 0.281 0.155 0.583 1.118 1.067 1.06 0.93 0.406 0.792 0.845 1.156
3392 0.016 0.739 0.802 0.934 0.88 1.047 0.394 0.295 0.624 0.274 0.205 0.549 1.062 1.025 1.039 0.905 0.359 0.775 0.778 1.164
3393 0.038 0.779 0.697 0.876 0.837 0.998 0.297 0.305 0.556 0.267 0.23 0.482 1.03 0.954 1.026 0.856 0.317 0.766 0.743 1.175
3394 0.043 0.829 0.573 0.838 0.79 1.002 0.22 0.366 0.545 0.249 0.19 0.413 0.978 0.932 1.008 0.814 0.277 0.764 0.686 1.148
3395 0.038 0.867 0.448 0.867 0.738 1.013 0.194 0.346 0.532 0.254 0.214 0.399 0.936 0.923 0.973 0.802 0.241 0.773 0.634 1.12
3396 0.034 0.924 0.334 0.903 0.638 1.01 0.22 0.299 0.497 0.222 0.195 0.448 0.891 0.953 0.937 0.793 0.218 0.789 0.57 1.146
3397 0.041 0.964 0.24 0.969 0.528 1.02 0.256 0.252 0.484 0.198 0.161 0.526 0.839 0.962 0.902 0.787 0.197 0.793 0.497 1.146
3398 0.033 0.971 0.148 1.002 0.422 1.016 0.295 0.204 0.481 0.166 0.151 0.626 0.796 0.941 0.882 0.796 0.179 0.805 0.392 1.153
3399 0.034 0.996 0.113 1.053 0.317 1.012 0.328 0.153 0.484 0.133 0.122 0.712 0.736 0.898 0.84 0.82 0.169 0.782 0.318 1.179
3400 0.033 0.998 0.112 1.155 0.229 1.035 0.333 0.111 0.519 0.137 0.146 0.744 0.635 0.752 0.826 0.818 0.181 0.766 0.258 1.194
3401 0.053 0.973 0.103 1.114 0.204 1.089 0.336 0.081 0.532 0.117 0.19 0.76 0.555 0.617 0.78 0.791 0.221 0.718 0.2 1.186
3402 0.083 0.985 0.112 1.012 0.264 1.05 0.383 0.062 0.57 0.13 0.211 0.772 0.481 0.509 0.749 0.748 0.247 0.663 0.164 1.164
3403 0.075 0.922 0.097 1.014 0.358 1.022 0.432 0.065 0.583 0.106 0.22 0.777 0.404 0.387 0.714 0.693 0.291 0.621 0.144 1.114
3404 0.091 0.808 0.097 1.062 0.473 0.906 0.47 0.079 0.565 0.074 0.235 0.778 0.346 0.288 0.666 0.673 0.326 0.578 0.123 1.056
3405 0.092 0.698 0.09 1.088 0.57 0.781 0.497 0.113 0.534 0.088 0.264 0.771 0.266 0.195 0.64 0.631 0.414 0.639 0.148 0.984
3406 0.144 0.463 0.066 1.108 0.618 0.66 0.533 0.164 0.519 0.126 0.29 0.769 0.327 0.126 0.65 0.568 0.52 0.666 0.167 0.916
3407 0.264 0.281 0.039 1.119 0.639 0.542 0.546 0.222 0.53 0.16 0.307 0.774 0.404 0.149 0.704 0.546 0.597 0.657 0.159 0.875
3408 0.366 0.216 0.03 1.157 0.616 0.436 0.519 0.254 0.542 0.216 0.33 0.768 0.436 0.208 0.767 0.556 0.66 0.644 0.133 0.825
3409 0.403 0.22 0.043 1.177 0.577 0.329 0.474 0.282 0.548 0.261 0.344 0.764 0.425 0.249 0.814 0.517 0.685 0.593 0.089 0.76
3410 0.429 0.186 0.044 1.191 0.503 0.32 0.441 0.311 0.522 0.279 0.361 0.753 0.409 0.254 0.803 0.423 0.758 0.559 0.056 0.692
3411 0.348 0.178 0.085 1.193 0.415 0.335 0.404 0.328 0.491 0.277 0.371 0.74 0.332 0.303 0.771 0.36 0.829 0.584 0.046 0.626
3412 0.287 0.222 0.108 1.18 0.335 0.344 0.341 0.33 0.446 0.283 0.384 0.738 0.297 0.288 0.69 0.311 0.861 0.644 0.063 0.571
