time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1456 0.039 0.511 0.06 1.133 0.05 0.543 1.154 0.697 1.088 0.928 1.012 0.869 0.202 1.146 0.313 0.34299999999999997 0.163 1.162 1.118 0.833
1457 0.043 0.446 0.107 1.167 0.057 0.554 1.121 0.653 1.145 0.872 0.825 0.842 0.284 1.118 0.267 0.327 0.271 1.157 1.149 0.797
1458 0.028 0.361 0.164 1.159 0.05 0.46 1.069 0.603 1.142 0.799 0.784 0.842 0.364 1.084 0.242 0.317 0.373 1.129 1.148 0.73
1459 0.031 0.293 0.268 1.129 0.034 0.354 1.039 0.538 1.138 0.731 0.75 0.784 0.438 1.045 0.202 0.342 0.495 1.061 1.152 0.67
1460 0.026 0.224 0.366 1.123 0.03 0.274 1.045 0.482 1.124 0.646 0.785 0.744 0.496 0.956 0.174 0.347 0.513 0.92 1.16 0.624
1461 0.027 0.188 0.466 1.061 0.028 0.225 1.082 0.433 1.119 0.552 0.782 0.685 0.481 0.864 0.114 0.334 0.388 0.705 1.154 0.534
1462 0.034 0.153 0.588 1.023 0.039 0.179 1.135 0.384 1.108 0.482 0.803 0.629 0.414 0.757 0.1 0.329 0.306 0.506 1.16 0.411
1463 0.031 0.116 0.717 1.005 0.062 0.2 1.167 0.336 1.116 0.445 0.865 0.608 0.373 0.611 0.087 0.305 0.23 0.345 1.159 0.376
1464 0.02 0.08 0.82 0.955 0.037 0.125 1.168 0.283 1.129 0.395 0.923 0.606 0.311 0.478 0.087 0.265 0.13 0.307 1.122 0.305
1465 0.023 0.041 0.887 0.944 0.028 0.088 1.15 0.215 1.08 0.324 0.95 0.617 0.286 0.383 0.1 0.221 0.086 0.27 1.107 0.24
1466 0.053 0.014 0.933 0.934 0.027 0.041 1.153 0.15 1.042 0.28 0.937 0.658 0.247 0.293 0.1 0.186 0.077 0.192 1.075 0.194
1467 0.079 0.016 0.978 0.9 0.058 0.03 1.151 0.085 0.986 0.239 0.892 0.667 0.226 0.229 0.076 0.123 0.062 0.088 1.046 0.129
1468 0.12 0.021 0.986 0.835 0.05 0.038 1.154 0.05 0.937 0.201 0.831 0.624 0.233 0.169 0.055 0.082 0.068 0.049 1.009 0.089
1469 0.144 0.032 0.968 0.849 0.044 0.043 1.171 0.043 0.904 0.146 0.836 0.536 0.281 0.129 0.079 0.068 0.124 0.048 0.954 0.058
1470 0.199 0.048 0.947 0.803 0.061 0.036 1.148 0.052 0.846 0.087 0.846 0.452 0.373 0.132 0.119 0.031 0.161 0.029 0.862 0.051
1471 0.261 0.038 0.94 0.796 0.115 0.03 1.094 0.04 0.754 0.088 0.801 0.403 0.462 0.209 0.158 0.053 0.214 0.044 0.785 0.031
1472 0.34 0.06 0.936 0.766 0.13 0.034 0.991 0.061 0.688 0.088 0.733 0.398 0.545 0.227 0.162 0.026 0.271 0.021 0.724 0.035
1473 0.441 0.084 0.898 0.763 0.142 0.058 0.965 0.042 0.615 0.098 0.659 0.383 0.612 0.278 0.171 0.045 0.317 0.021 0.663 0.046
1474 0.488 0.076 0.796 0.836 0.146 0.029 0.973 0.048 0.546 0.097 0.598 0.367 0.623 0.323 0.206 0.06 0.354 0.03 0.595 0.047
1475 0.501 0.087 0.69 0.832 0.177 0.057 0.978 0.056 0.547 0.098 0.546 0.353 0.63 0.363 0.253 0.083 0.413 0.03 0.559 0.065
1476 0.459 0.101 0.667 0.688 0.179 0.074 0.968 0.039 0.563 0.102 0.49 0.331 0.636 0.386 0.29 0.087 0.481 0.023 0.526 0.054
1477 0.44 0.14 0.692 0.574 0.212 0.04 0.956 0.07 0.589 0.141 0.444 0.335 0.658 0.404 0.318 0.097 0.522 0.025 0.505 0.077
1478 0.455 0.168 0.677 0.455 0.131 0.036 0.93 0.08 0.581 0.2 0.415 0.306 0.697 0.411 0.341 0.107 0.556 0.025 0.582 0.082
1479 0.484 0.194 0.623 0.354 0.072 0.06 0.891 0.085 0.551 0.234 0.365 0.274 0.744 0.394 0.372 0.111 0.597 0.026 0.668 0.078
1480 0.466 0.236 0.604 0.282 0.101 0.221 0.914 0.054 0.496 0.266 0.319 0.272 0.781 0.36 0.399 0.107 0.63 0.026 0.729 0.076
1481 0.43 0.253 0.672 0.213 0.061 0.352 0.96 0.088 0.447 0.304 0.277 0.293 0.813 0.34 0.418 0.11 0.665 0.026 0.791 0.058
1482 0.431 0.247 0.765 0.142 0.095 0.407 0.924 0.12 0.46 0.327 0.265 0.358 0.855 0.311 0.432 0.125 0.701 0.027 0.879 0.058
1483 0.393 0.245 0.82 0.11 0.189 0.367 0.902 0.097 0.499 0.377 0.246 0.406 0.904 0.295 0.448 0.14 0.748 0.029 0.956 0.056
1484 0.344 0.24 0.859 0.062 0.235 0.404 0.945 0.059 0.44 0.427 0.269 0.457 0.964 0.267 0.464 0.145 0.778 0.026 1.001 0.055
1485 0.313 0.204 0.901 0.056 0.266 0.458 0.981 0.045 0.38 0.425 0.259 0.518 0.994 0.214 0.488 0.146 0.8 0.031 1.076 0.059
1486 0.245 0.179 0.946 0.067 0.255 0.516 0.96 0.046 0.328 0.402 0.205 0.557 0.988 0.165 0.506 0.153 0.824 0.042 1.117 0.054
1487 0.212 0.19 0.949 0.074 0.197 0.561 0.999 0.044 0.293 0.372 0.147 0.585 0.978 0.14 0.516 0.162 0.846 0.045 1.128 0.123
1488 0.208 0.17 0.961 0.09 0.136 0.583 1.03 0.066 0.224 0.34 0.106 0.617 0.938 0.133 0.525 0.172 0.863 0.043 1.12 0.203
1489 0.204 0.151 0.937 0.122 0.075 0.577 1.073 0.087 0.211 0.334 0.061 0.665 0.894 0.152 0.539 0.18 0.897 0.03 1.173 0.226
1490 0.176 0.134 0.895 0.117 0.101 0.516 1.126 0.082 0.196 0.377 0.097 0.734 0.83 0.149 0.549 0.188 0.919 0.041 1.146 0.32
1491 0.131 0.145 0.857 0.101 0.117 0.404 1.174 0.06 0.253 0.368 0.091 0.798 0.766 0.161 0.558 0.19 0.945 0.037 1.082 0.42
1492 0.082 0.118 0.8 0.114 0.092 0.279 1.151 0.108 0.239 0.309 0.092 0.874 0.713 0.205 0.55 0.204 0.974 0.028 1.118 0.492
1493 0.125 0.05 0.715 0.098 0.061 0.181 1.102 0.149 0.194 0.249 0.079 0.944 0.687 0.159 0.546 0.23 0.998 0.029 1.096 0.576
