time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
2364 0.334 0.543 0.48 0.378 0.35662499999999997 0.497 0.829 0.095 0.864 0.082 0.546 0.602 0.424 0.264 0.779 0.248 0.867 0.122 0.752 0.162
2365 0.45 0.499 0.679 0.267 0.576 0.234 0.867 0.068 0.873 0.065 0.671 0.448 0.727 0.095 0.898 0.184 0.874 0.094 0.808 0.093
2366 0.542 0.425 0.621 0.139 0.566 0.089 0.789 0.076 0.807 0.076 0.76 0.31 0.707 0.081 0.834 0.19 0.898 0.123 0.736 0.113
2367 0.59 0.319 0.498 0.084 0.414 0.088 0.652 0.074 0.776 0.099 0.555 0.143 0.533 0.103 0.794 0.161 0.865 0.087 0.646 0.092
2368 0.542 0.22 0.396 0.048 0.263 0.099 0.505 0.054 0.614 0.092 0.397 0.185 0.377 0.131 0.645 0.125 0.726 0.069 0.476 0.109
2369 0.439 0.153 0.285 0.096 0.161 0.123 0.353 0.059 0.471 0.086 0.265 0.191 0.297 0.165 0.461 0.099 0.603 0.079 0.346 0.145
2370 0.312 0.14 0.175 0.12 0.166 0.147 0.213 0.062 0.364 0.099 0.163 0.217 0.234 0.207 0.302 0.1 0.485 0.077 0.283 0.175
2371 0.177 0.16 0.106 0.095 0.091 0.111 0.096 0.088 0.285 0.128 0.1 0.274 0.149 0.201 0.166 0.117 0.36 0.117 0.208 0.205
2372 0.089 0.176 0.066 0.119 0.073 0.168 0.074 0.093 0.211 0.18 0.087 0.202 0.11 0.215 0.099 0.149 0.242 0.218 0.136 0.178
2373 0.082 0.185 0.057 0.159 0.044 0.185 0.078 0.144 0.182 0.251 0.095 0.22 0.143 0.27 0.102 0.157 0.164 0.368 0.105 0.18
2374 0.102 0.274 0.042 0.245 0.061 0.327 0.086 0.253 0.195 0.316 0.076 0.349 0.165 0.405 0.1 0.254 0.19 0.541 0.127 0.307
2375 0.124 0.399 0.041 0.377 0.071 0.492 0.138 0.328 0.2 0.358 0.104 0.495 0.151 0.513 0.165 0.312 0.181 0.628 0.169 0.377
2376 0.152 0.56 0.068 0.521 0.108 0.673 0.177 0.366 0.255 0.397 0.179 0.603 0.191 0.646 0.218 0.341 0.252 0.769 0.218 0.385
2377 0.211 0.699 0.101 0.665 0.254 0.775 0.218 0.372 0.317 0.377 0.277 0.744 0.28 0.839 0.244 0.358 0.393 0.846 0.219 0.502
2378 0.328 0.79 0.199 0.79 0.401 0.834 0.296 0.412 0.351 0.358 0.4 0.799 0.489 0.905 0.283 0.381 0.537 0.872 0.179 0.585
2379 0.432 0.869 0.325 0.875 0.567 0.895 0.294 0.571 0.425 0.504 0.522 0.893 0.582 1.006 0.247 0.432 0.666 0.927 0.162 0.723
2380 0.592 0.904 0.404 0.997 0.723 0.935 0.336 0.81 0.437 0.644 0.615 0.991 0.732 1.043 0.402 0.593 0.772 0.989 0.172 0.848
