time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
3510 0.057 0.589 1.023 0.345 0.936 0.294 1.092 0.576 0.902 0.255 0.669 0.06 0.2465 0.42900000000000005 0.488 0.208 0.6 0.082 1.013 0.425
3511 0.052 0.655 0.916 0.274 0.796 0.292 1.055 0.46 0.75 0.248 0.512 0.134 0.103 0.613 0.252 0.396 0.408 0.217 0.907 0.319
3512 0.053 0.721 0.788 0.238 0.701 0.283 0.979 0.354 0.571 0.316 0.357 0.263 0.092 0.735 0.12 0.59 0.227 0.399 0.764 0.302
3513 0.047 0.794 0.683 0.172 0.688 0.214 0.872 0.29 0.407 0.436 0.219 0.449 0.092 0.83 0.079 0.751 0.123 0.633 0.714 0.263
3514 0.049 0.864 0.632 0.131 0.612 0.163 0.763 0.241 0.285 0.567 0.143 0.625 0.105 0.906 0.103 0.855 0.086 0.786 0.697 0.175
3515 0.051 0.947 0.615 0.089 0.593 0.101 0.679 0.245 0.205 0.708 0.082 0.762 0.16 0.989 0.106 0.946 0.078 0.91 0.629 0.15
3516 0.082 1.064 0.643 0.066 0.623 0.066 0.648 0.283 0.154 0.848 0.088 0.894 0.199 1.079 0.115 1.051 0.052 1.01 0.642 0.22
3517 0.153 1.137 0.68 0.056 0.596 0.072 0.575 0.256 0.146 0.939 0.117 1.018 0.19 1.09 0.167 1.123 0.07 1.045 0.773 0.23
3518 0.164 1.104 0.696 0.06 0.564 0.067 0.597 0.149 0.144 1.036 0.122 1.055 0.257 1.119 0.254 1.145 0.13 1.074 0.831 0.104
3519 0.308 1.126 0.734 0.077 0.538 0.075 0.58 0.095 0.255 1.082 0.185 1.046 0.396 1.103 0.358 1.152 0.215 1.111 0.772 0.055
3520 0.425 1.153 0.68 0.069 0.448 0.084 0.52 0.082 0.343 1.134 0.24 1.033 0.539 1.146 0.5 1.123 0.326 1.143 0.755 0.091
3521 0.543 1.146 0.575 0.076 0.432 0.046 0.47 0.081 0.477 1.163 0.306 1.054 0.675 1.128 0.671 1.113 0.429 1.142 0.78 0.076
3522 0.677 1.13 0.487 0.048 0.462 0.056 0.487 0.085 0.597 1.167 0.371 1.105 0.834 1.142 0.844 1.128 0.56 1.117 0.76 0.048
3523 0.815 1.137 0.508 0.079 0.467 0.054 0.533 0.139 0.702 1.168 0.435 1.141 0.992 1.14 0.991 1.128 0.686 1.12 0.731 0.046
3524 0.947 1.127 0.545 0.16 0.531 0.152 0.563 0.257 0.817 1.159 0.513 1.146 1.114 1.12 1.106 1.079 0.764 1.038 0.705 0.077
3525 1.024 1.069 0.58 0.248 0.559 0.27 0.584 0.337 0.912 1.154 0.582 1.144 1.116 1.009 1.047 0.959 0.875 0.956 0.665 0.133
3526 0.989 0.928 0.604 0.308 0.59 0.352 0.598 0.43 0.972 1.146 0.657 1.136 1.018 0.907 1.052 0.855 0.968 0.729 0.628 0.138
3527 1.032 0.839 0.589 0.358 0.61 0.432 0.603 0.505 1.031 1.082 0.732 1.143 0.965 0.707 0.958 0.649 0.863 0.529 0.594 0.165
3528 0.992 0.658 0.575 0.463 0.618 0.486 0.548 0.536 1.048 1.001 0.797 1.135 0.86 0.565 0.818 0.476 0.694 0.477 0.612 0.22
3529 0.834 0.531 0.599 0.487 0.589 0.551 0.534 0.594 1.016 0.924 0.873 1.135 0.726 0.495 0.64 0.436 0.599 0.53 0.676 0.26
3530 0.686 0.5 0.554 0.543 0.506 0.587 0.477 0.593 0.965 0.862 0.92 1.126 0.593 0.57 0.626 0.501 0.525 0.548 0.74 0.25
3531 0.553 0.51 0.451 0.539 0.463 0.62 0.432 0.608 0.868 0.819 0.981 1.124 0.51 0.616 0.484 0.472 0.456 0.603 0.778 0.281
3532 0.438 0.494 0.424 0.553 0.384 0.649 0.356 0.583 0.788 0.796 1.033 1.146 0.436 0.658 0.397 0.424 0.413 0.606 0.814 0.317
3533 0.332 0.52 0.403 0.588 0.34 0.65 0.322 0.513 0.661 0.746 1.079 1.129 0.365 0.675 0.316 0.499 0.379 0.65 0.825 0.372
3534 0.273 0.603 0.397 0.627 0.269 0.623 0.219 0.532 0.533 0.695 1.111 1.065 0.354 0.65 0.21 0.506 0.371 0.643 0.889 0.378
3535 0.173 0.614 0.382 0.656 0.22 0.641 0.196 0.554 0.445 0.67 1.126 1.009 0.381 0.704 0.129 0.568 0.367 0.636 0.958 0.307
3536 0.198 0.727 0.366 0.683 0.22 0.706 0.124 0.581 0.398 0.66 1.146 0.952 0.261 0.737 0.095 0.656 0.341 0.674 1.044 0.239
3537 0.153 0.804 0.289 0.697 0.194 0.753 0.122 0.701 0.41 0.671 1.155 0.877 0.229 0.824 0.079 0.756 0.229 0.695 1.121 0.292
3538 0.088 0.8 0.224 0.756 0.117 0.808 0.055 0.733 0.333 0.67 1.162 0.808 0.18 0.89 0.072 0.821 0.138 0.719 1.16 0.381
3539 0.079 0.887 0.168 0.812 0.137 0.885 0.086 0.741 0.219 0.705 1.16 0.726 0.134 0.945 0.103 0.956 0.098 0.658 1.151 0.458
3540 0.071 0.972 0.128 0.887 0.178 0.985 0.067 0.832 0.14 0.808 1.159 0.643 0.169 1.041 0.142 1.062 0.128 0.567 1.154 0.509
