# Time(s) fish0X fish0Y
301.000 0.775 0.786
302.000 0.749 0.753
303.000 0.728 0.715
304.000 0.711 0.676
305.000 0.681 0.649
306.000 0.651 0.625
307.000 0.616 0.605
308.000 0.568 0.603
309.000 0.531 0.590
310.000 0.506 0.561
311.000 0.480 0.521
312.000 0.448 0.492
313.000 0.421 0.457
314.000 0.393 0.440
315.000 0.372 0.418
316.000 0.406 0.378
317.000 0.388 0.369
318.000 0.364 0.335
319.000 0.331 0.319
320.000 0.265 0.308
321.000 0.253 0.308
322.000 0.252 0.267
323.000 0.274 0.253
324.000 0.290 0.233
325.000 0.313 0.214
326.000 0.344 0.187
327.000 0.356 0.161
328.000 0.358 0.120
329.000 0.360 0.087
330.000 0.356 0.056
331.000 0.340 0.034
332.000 0.318 0.020
333.000 0.287 0.023
334.000 0.255 0.037
335.000 0.214 0.035
336.000 0.167 0.041
337.000 0.134 0.052
338.000 0.099 0.051
339.000 0.080 0.038
340.000 0.054 0.041
341.000 0.049 0.078
342.000 0.033 0.101
343.000 0.028 0.082
344.000 0.043 0.059
345.000 0.065 0.037
346.000 0.083 0.031
347.000 0.109 0.046
348.000 0.128 0.065
349.000 0.167 0.076
350.000 0.201 0.065
351.000 0.227 0.057
352.000 0.269 0.059
353.000 0.304 0.057
354.000 0.335 0.047
355.000 0.353 0.020
356.000 0.385 0.014
357.000 0.421 0.020
358.000 0.461 0.035
359.000 0.477 0.067
360.000 0.468 0.120
361.000 0.452 0.146
362.000 0.419 0.171
363.000 0.378 0.185
364.000 0.355 0.174
365.000 0.345 0.156
366.000 0.314 0.156
367.000 0.290 0.158
368.000 0.260 0.152
369.000 0.228 0.170
370.000 0.197 0.194
371.000 0.187 0.216
372.000 0.178 0.242
373.000 0.166 0.269
374.000 0.187 0.308
375.000 0.224 0.308
376.000 0.251 0.304
377.000 0.297 0.310
378.000 0.314 0.330
379.000 0.317 0.344
380.000 0.313 0.361
381.000 0.322 0.389
382.000 0.323 0.428
383.000 0.281 0.451
384.000 0.236 0.462
385.000 0.225 0.435
386.000 0.241 0.453
387.000 0.237 0.485
388.000 0.253 0.523
389.000 0.280 0.544
390.000 0.306 0.562
391.000 0.334 0.582
392.000 0.364 0.602
393.000 0.392 0.586
394.000 0.424 0.569
395.000 0.458 0.570
396.000 0.497 0.566
397.000 0.515 0.534
398.000 0.501 0.497
399.000 0.485 0.455
400.000 0.466 0.426
401.000 0.449 0.387
402.000 0.436 0.347
403.000 0.411 0.306
404.000 0.398 0.278
405.000 0.408 0.244
406.000 0.428 0.208
407.000 0.452 0.179
408.000 0.485 0.164
409.000 0.516 0.168
410.000 0.562 0.171
411.000 0.589 0.160
412.000 0.621 0.153
413.000 0.648 0.130
414.000 0.675 0.105
415.000 0.706 0.103
416.000 0.718 0.092
417.000 0.750 0.084
418.000 0.773 0.103
419.000 0.811 0.149
420.000 0.840 0.186
421.000 0.838 0.231
422.000 0.847 0.274
423.000 0.866 0.319
424.000 0.886 0.354
425.000 0.900 0.393
426.000 0.901 0.437
427.000 0.899 0.484
428.000 0.906 0.530
429.000 0.917 0.569
430.000 0.934 0.613
431.000 0.936 0.652
432.000 0.919 0.689
433.000 0.906 0.739
434.000 0.900 0.795
435.000 0.896 0.828
436.000 0.906 0.865
437.000 0.891 0.898
438.000 0.876 0.944
439.000 0.891 0.978
440.000 0.900 0.986
441.000 0.879 1.009
442.000 0.850 1.031
443.000 0.835 1.015
444.000 0.818 0.991
445.000 0.799 0.971
446.000 0.768 0.959
447.000 0.726 0.970
448.000 0.692 1.001
449.000 0.661 1.037
450.000 0.630 1.072
451.000 0.597 1.108
452.000 0.570 1.128
453.000 0.531 1.138
454.000 0.496 1.136
455.000 0.466 1.147
456.000 0.433 1.159
457.000 0.402 1.185
458.000 0.369 1.186
459.000 0.333 1.179
460.000 0.297 1.178
461.000 0.254 1.178
462.000 0.222 1.181
463.000 0.189 1.183
464.000 0.145 1.176
465.000 0.116 1.177
466.000 0.091 1.176
467.000 0.063 1.167
468.000 0.039 1.155
469.000 0.027 1.132
470.000 0.028 1.108
471.000 0.028 1.088
472.000 0.048 1.055
473.000 0.042 1.011
474.000 0.041 0.974
475.000 0.037 0.926
476.000 0.027 0.889
477.000 0.035 0.855
478.000 0.037 0.821
479.000 0.042 0.783
480.000 0.047 0.736
481.000 0.061 0.689
482.000 0.075 0.645
483.000 0.086 0.602
484.000 0.105 0.563
485.000 0.128 0.544
486.000 0.149 0.499
487.000 0.167 0.458
488.000 0.180 0.419
489.000 0.204 0.378
490.000 0.236 0.380
491.000 0.268 0.386
492.000 0.301 0.377
493.000 0.328 0.350
494.000 0.350 0.326
495.000 0.361 0.288
496.000 0.350 0.256
497.000 0.335 0.227
498.000 0.305 0.191
499.000 0.267 0.181
500.000 0.239 0.187
501.000 0.227 0.176
502.000 0.207 0.187
503.000 0.191 0.213
504.000 0.183 0.238
505.000 0.181 0.275
506.000 0.159 0.302
507.000 0.144 0.314
508.000 0.104 0.326
509.000 0.082 0.355
510.000 0.078 0.397
511.000 0.081 0.434
512.000 0.072 0.472
513.000 0.067 0.506
514.000 0.042 0.517
515.000 0.045 0.538
516.000 0.052 0.511
517.000 0.040 0.486
518.000 0.034 0.458
519.000 0.051 0.437
520.000 0.079 0.417
521.000 0.107 0.395
522.000 0.139 0.372
523.000 0.173 0.344
524.000 0.191 0.315
525.000 0.193 0.295
526.000 0.196 0.256
527.000 0.192 0.227
528.000 0.186 0.218
529.000 0.191 0.200
530.000 0.216 0.181
531.000 0.252 0.181
532.000 0.284 0.180
533.000 0.307 0.150
534.000 0.322 0.152
535.000 0.347 0.139
536.000 0.379 0.135
537.000 0.412 0.136
538.000 0.452 0.115
539.000 0.473 0.096
540.000 0.498 0.074
541.000 0.526 0.049
542.000 0.553 0.028
543.000 0.577 0.009
544.000 0.614 0.009
545.000 0.642 0.031
546.000 0.688 0.049
547.000 0.723 0.061
548.000 0.758 0.055
549.000 0.798 0.016
550.000 0.830 0.006
551.000 0.873 0.010
552.000 0.892 0.012
553.000 0.920 0.067
554.000 0.967 0.079
555.000 1.015 0.078
556.000 1.045 0.057
557.000 1.086 0.033
558.000 1.132 0.029
559.000 1.172 0.038
560.000 1.185 0.061
561.000 1.188 0.097
562.000 1.189 0.136
563.000 1.176 0.162
564.000 1.164 0.198
565.000 1.173 0.245
566.000 1.177 0.285
567.000 1.190 0.327
568.000 1.192 0.367
569.000 1.179 0.404
570.000 1.166 0.438
571.000 1.149 0.484
572.000 1.118 0.535
573.000 1.101 0.573
574.000 1.085 0.621
575.000 1.079 0.673
576.000 1.085 0.726
577.000 1.096 0.759
578.000 1.111 0.760
579.000 1.090 0.782
580.000 1.066 0.815
581.000 1.055 0.854
582.000 1.036 0.875
583.000 1.024 0.879
584.000 0.987 0.894
585.000 0.968 0.929
586.000 0.976 0.962
587.000 0.967 0.993
588.000 0.959 1.026
589.000 0.959 1.050
590.000 0.965 1.081
591.000 0.971 1.113
592.000 0.978 1.148
593.000 0.983 1.166
594.000 0.952 1.188
595.000 0.920 1.194
596.000 0.885 1.194
597.000 0.849 1.188
598.000 0.819 1.183
599.000 0.786 1.190
600.000 0.748 1.200
601.000 0.720 1.200
602.000 0.691 1.198
603.000 0.662 1.199
604.000 0.625 1.188
605.000 0.588 1.182
606.000 0.552 1.171
607.000 0.535 1.145
608.000 0.502 1.120
609.000 0.473 1.104
610.000 0.441 1.089
611.000 0.401 1.074
612.000 0.372 1.068
613.000 0.331 1.066
614.000 0.288 1.082
615.000 0.242 1.092
616.000 0.201 1.094
617.000 0.162 1.089
618.000 0.123 1.083
619.000 0.088 1.078
620.000 0.052 1.074
621.000 0.027 1.038
622.000 0.025 1.006
623.000 0.024 0.981
624.000 0.023 0.952
625.000 0.028 0.910
626.000 0.039 0.872
627.000 0.053 0.826
628.000 0.060 0.793
629.000 0.081 0.752
630.000 0.115 0.722
631.000 0.145 0.696
632.000 0.150 0.653
633.000 0.156 0.611
634.000 0.171 0.565
635.000 0.199 0.537
636.000 0.217 0.509
637.000 0.233 0.484
638.000 0.241 0.445
639.000 0.210 0.401
640.000 0.183 0.352
641.000 0.179 0.308
642.000 0.190 0.277
643.000 0.191 0.251
644.000 0.196 0.227
645.000 0.207 0.200
646.000 0.224 0.176
647.000 0.220 0.141
648.000 0.223 0.108
649.000 0.219 0.077
650.000 0.217 0.051
651.000 0.233 0.027
652.000 0.262 0.021
653.000 0.286 0.029
654.000 0.317 0.025
655.000 0.342 0.042
656.000 0.350 0.075
657.000 0.348 0.115
658.000 0.333 0.159
659.000 0.342 0.180
660.000 0.349 0.198
661.000 0.359 0.229
662.000 0.389 0.231
663.000 0.431 0.236
664.000 0.469 0.234
665.000 0.515 0.225
666.000 0.557 0.218
667.000 0.598 0.221
668.000 0.631 0.224
669.000 0.664 0.233
670.000 0.690 0.265
671.000 0.713 0.297
672.000 0.745 0.306
673.000 0.783 0.316
674.000 0.818 0.335
675.000 0.842 0.356
676.000 0.860 0.398
677.000 0.869 0.441
678.000 0.884 0.485
679.000 0.886 0.524
680.000 0.880 0.562
681.000 0.871 0.605
682.000 0.866 0.649
683.000 0.859 0.695
684.000 0.852 0.742
685.000 0.856 0.780
686.000 0.874 0.824
687.000 0.887 0.857
688.000 0.876 0.900
689.000 0.845 0.927
690.000 0.854 0.933
691.000 0.851 0.951
692.000 0.841 0.973
693.000 0.811 0.976
694.000 0.799 0.998
695.000 0.777 1.030
696.000 0.759 1.057
697.000 0.746 1.099
698.000 0.753 1.130
699.000 0.773 1.159
700.000 0.797 1.184
701.000 0.815 1.200
702.000 0.854 1.200
703.000 0.869 1.200
704.000 0.889 1.189
705.000 0.923 1.179
706.000 0.959 1.186
707.000 0.999 1.191
708.000 1.036 1.190
709.000 1.067 1.196
710.000 1.100 1.186
711.000 1.123 1.175
712.000 1.148 1.179
713.000 1.163 1.186
714.000 1.175 1.172
715.000 1.161 1.151
716.000 1.147 1.124
717.000 1.138 1.101
718.000 1.137 1.075
719.000 1.143 1.049
720.000 1.152 1.024
721.000 1.161 1.000
722.000 1.165 0.979
723.000 1.178 0.968
724.000 1.184 0.987
725.000 1.172 1.000
726.000 1.149 0.999
727.000 1.130 0.984
728.000 1.100 0.972
729.000 1.077 0.958
730.000 1.078 0.933
731.000 1.107 0.914
732.000 1.107 0.884
733.000 1.093 0.859
734.000 1.065 0.835
735.000 1.028 0.825
736.000 0.996 0.824
737.000 0.970 0.832
738.000 0.944 0.861
739.000 0.931 0.890
740.000 0.902 0.923
741.000 0.881 0.914
742.000 0.844 0.922
743.000 0.823 0.916
744.000 0.803 0.896
745.000 0.787 0.873
746.000 0.776 0.841
747.000 0.780 0.818
748.000 0.772 0.795
749.000 0.758 0.773
750.000 0.729 0.755
751.000 0.696 0.753
752.000 0.658 0.773
753.000 0.628 0.787
754.000 0.588 0.807
755.000 0.547 0.817
756.000 0.507 0.823
757.000 0.470 0.835
758.000 0.428 0.839
759.000 0.389 0.833
760.000 0.348 0.829
761.000 0.311 0.827
762.000 0.272 0.824
763.000 0.241 0.815
764.000 0.210 0.798
765.000 0.181 0.775
766.000 0.162 0.747
767.000 0.154 0.716
768.000 0.153 0.678
769.000 0.172 0.647
770.000 0.200 0.622
771.000 0.210 0.580
772.000 0.225 0.540
773.000 0.246 0.510
774.000 0.269 0.473
775.000 0.286 0.435
776.000 0.299 0.410
777.000 0.320 0.381
778.000 0.332 0.343
779.000 0.323 0.297
780.000 0.297 0.284
781.000 0.279 0.255
782.000 0.247 0.233
783.000 0.202 0.220
784.000 0.183 0.222
785.000 0.166 0.210
786.000 0.138 0.195
787.000 0.107 0.174
788.000 0.080 0.145
789.000 0.074 0.116
790.000 0.098 0.086
791.000 0.125 0.075
792.000 0.163 0.064
793.000 0.192 0.049
794.000 0.218 0.032
795.000 0.248 0.035
796.000 0.275 0.052
797.000 0.302 0.070
798.000 0.315 0.105
799.000 0.332 0.133
800.000 0.364 0.148
801.000 0.405 0.152
802.000 0.439 0.159
803.000 0.487 0.162
804.000 0.522 0.169
805.000 0.547 0.206
806.000 0.557 0.239
807.000 0.562 0.234
808.000 0.547 0.251
809.000 0.524 0.256
810.000 0.486 0.263
811.000 0.457 0.264
812.000 0.424 0.257
813.000 0.389 0.251
814.000 0.378 0.225
815.000 0.344 0.231
816.000 0.324 0.218
817.000 0.322 0.185
818.000 0.331 0.163
819.000 0.342 0.140
820.000 0.368 0.135
821.000 0.395 0.144
822.000 0.427 0.151
823.000 0.453 0.146
824.000 0.482 0.131
825.000 0.507 0.108
826.000 0.526 0.090
827.000 0.551 0.074
828.000 0.583 0.065
829.000 0.622 0.062
830.000 0.671 0.080
831.000 0.700 0.088
832.000 0.735 0.063
833.000 0.775 0.045
834.000 0.816 0.035
835.000 0.853 0.041
836.000 0.884 0.068
837.000 0.892 0.105
838.000 0.887 0.143
839.000 0.873 0.177
840.000 0.850 0.210
841.000 0.819 0.239
842.000 0.784 0.279
843.000 0.749 0.321
844.000 0.724 0.372
845.000 0.734 0.414
846.000 0.723 0.464
847.000 0.709 0.505
848.000 0.685 0.545
849.000 0.661 0.590
850.000 0.641 0.630
851.000 0.610 0.678
852.000 0.572 0.722
853.000 0.528 0.755
854.000 0.482 0.757
855.000 0.449 0.732
856.000 0.414 0.689
857.000 0.378 0.664
858.000 0.350 0.656
859.000 0.317 0.631
860.000 0.289 0.603
861.000 0.269 0.573
862.000 0.261 0.525
863.000 0.246 0.477
864.000 0.246 0.447
865.000 0.254 0.400
866.000 0.255 0.354
867.000 0.262 0.310
868.000 0.272 0.278
869.000 0.297 0.229
870.000 0.298 0.194
871.000 0.294 0.145
872.000 0.286 0.125
873.000 0.267 0.105
874.000 0.221 0.094
875.000 0.175 0.102
876.000 0.142 0.108
877.000 0.117 0.099
878.000 0.104 0.071
879.000 0.111 0.045
880.000 0.133 0.029
881.000 0.164 0.028
882.000 0.197 0.023
883.000 0.225 0.026
884.000 0.254 0.030
885.000 0.273 0.038
886.000 0.283 0.073
887.000 0.289 0.112
888.000 0.280 0.143
889.000 0.298 0.178
890.000 0.314 0.202
891.000 0.345 0.220
892.000 0.379 0.218
893.000 0.402 0.227
894.000 0.428 0.247
895.000 0.446 0.269
896.000 0.456 0.286
897.000 0.479 0.312
898.000 0.489 0.337
899.000 0.494 0.364
900.000 0.509 0.389
901.000 0.538 0.416
902.000 0.570 0.430
903.000 0.613 0.442
904.000 0.653 0.444
905.000 0.690 0.427
906.000 0.724 0.409
907.000 0.759 0.390
908.000 0.798 0.379
909.000 0.848 0.366
910.000 0.893 0.360
911.000 0.935 0.364
912.000 0.975 0.374
913.000 1.009 0.390
914.000 1.035 0.413
915.000 0.989 0.428
916.000 0.930 0.413
917.000 0.870 0.409
918.000 0.807 0.422
919.000 0.765 0.433
920.000 0.747 0.413
921.000 0.701 0.411
922.000 0.658 0.427
923.000 0.614 0.433
924.000 0.571 0.442
925.000 0.523 0.460
926.000 0.478 0.476
927.000 0.441 0.482
928.000 0.401 0.478
929.000 0.378 0.467
930.000 0.358 0.443
931.000 0.333 0.409
932.000 0.312 0.355
933.000 0.288 0.311
934.000 0.257 0.306
935.000 0.230 0.300
936.000 0.196 0.295
937.000 0.183 0.275
938.000 0.176 0.249
939.000 0.187 0.229
940.000 0.207 0.207
941.000 0.216 0.183
942.000 0.242 0.172
943.000 0.260 0.145
944.000 0.280 0.133
945.000 0.277 0.148
946.000 0.255 0.165
947.000 0.251 0.183
948.000 0.261 0.202
949.000 0.261 0.238
950.000 0.280 0.262
951.000 0.256 0.284
952.000 0.227 0.288
953.000 0.207 0.293
954.000 0.179 0.297
955.000 0.162 0.308
956.000 0.153 0.315
957.000 0.139 0.326
958.000 0.124 0.341
959.000 0.114 0.359
960.000 0.114 0.385
961.000 0.134 0.381
962.000 0.156 0.360
963.000 0.174 0.333
964.000 0.205 0.302
965.000 0.216 0.297
966.000 0.238 0.266
967.000 0.247 0.253
968.000 0.258 0.207
969.000 0.270 0.174
970.000 0.285 0.161
971.000 0.300 0.147
972.000 0.323 0.141
973.000 0.351 0.139
974.000 0.376 0.135
975.000 0.400 0.117
976.000 0.411 0.094
977.000 0.408 0.073
978.000 0.381 0.058
979.000 0.362 0.044
980.000 0.336 0.035
981.000 0.304 0.026
982.000 0.279 0.018
983.000 0.244 0.009
984.000 0.221 0.017
985.000 0.197 0.023
986.000 0.159 0.031
987.000 0.124 0.034
988.000 0.093 0.035
989.000 0.061 0.034
990.000 0.038 0.026
991.000 0.022 0.046
992.000 0.022 0.074
993.000 0.020 0.106
994.000 0.015 0.143
995.000 0.013 0.169
996.000 0.012 0.202
997.000 0.016 0.231
998.000 0.021 0.267
999.000 0.028 0.299
1000.000 0.008 0.326
1001.000 0.007 0.306
1002.000 0.036 0.315
1003.000 0.052 0.332
1004.000 0.088 0.317
1005.000 0.107 0.308
1006.000 0.124 0.293
1007.000 0.149 0.284
1008.000 0.168 0.273
1009.000 0.211 0.245
1010.000 0.228 0.242
1011.000 0.252 0.242
1012.000 0.275 0.256
1013.000 0.272 0.288
1014.000 0.295 0.295
1015.000 0.322 0.310
1016.000 0.344 0.322
1017.000 0.387 0.324
1018.000 0.404 0.323
1019.000 0.427 0.343
1020.000 0.402 0.365
1021.000 0.370 0.354
1022.000 0.336 0.328
1023.000 0.316 0.321
1024.000 0.290 0.297
1025.000 0.272 0.275
1026.000 0.246 0.256
1027.000 0.233 0.229
1028.000 0.204 0.198
1029.000 0.187 0.189
1030.000 0.166 0.186
1031.000 0.144 0.195
1032.000 0.132 0.212
1033.000 0.126 0.235
1034.000 0.125 0.252
1035.000 0.112 0.278
1036.000 0.097 0.293
1037.000 0.079 0.317
1038.000 0.061 0.345
1039.000 0.039 0.360
1040.000 0.026 0.349
1041.000 0.020 0.321
1042.000 0.017 0.295
1043.000 0.016 0.264
1044.000 0.014 0.234
1045.000 0.007 0.203
1046.000 0.008 0.177
1047.000 0.012 0.155
1048.000 0.014 0.131
1049.000 0.015 0.099
1050.000 0.010 0.074
1051.000 0.013 0.048
1052.000 0.024 0.030
1053.000 0.046 0.023
1054.000 0.071 0.024
1055.000 0.095 0.022
1056.000 0.118 0.021
1057.000 0.139 0.024
1058.000 0.164 0.025
1059.000 0.196 0.016
1060.000 0.218 0.012
1061.000 0.249 0.008
1062.000 0.283 0.009
1063.000 0.312 0.020
1064.000 0.345 0.025
1065.000 0.382 0.020
1066.000 0.413 0.023
1067.000 0.440 0.027
1068.000 0.475 0.024
1069.000 0.509 0.005
1070.000 0.538 0.010
1071.000 0.572 0.013
1072.000 0.613 0.009
1073.000 0.648 0.022
1074.000 0.697 0.023
1075.000 0.737 0.013
1076.000 0.777 0.011
1077.000 0.806 0.015
1078.000 0.849 0.024
1079.000 0.889 0.054
1080.000 0.924 0.077
1081.000 0.967 0.077
1082.000 1.009 0.062
1083.000 1.045 0.039
1084.000 1.083 0.019
1085.000 1.118 0.023
1086.000 1.149 0.031
1087.000 1.179 0.043
1088.000 1.192 0.062
1089.000 1.154 0.100
1090.000 1.097 0.151
1091.000 1.045 0.194
1092.000 0.993 0.239
1093.000 0.942 0.282
1094.000 0.915 0.303
1095.000 0.888 0.316
1096.000 0.849 0.356
1097.000 0.817 0.378
1098.000 0.781 0.408
1099.000 0.754 0.420
1100.000 0.732 0.406
1101.000 0.750 0.392
1102.000 0.752 0.418
1103.000 0.732 0.415
1104.000 0.722 0.394
1105.000 0.697 0.391
1106.000 0.679 0.416
1107.000 0.692 0.444
1108.000 0.709 0.463
1109.000 0.732 0.481
1110.000 0.750 0.503
1111.000 0.771 0.519
1112.000 0.795 0.531
1113.000 0.824 0.542
1114.000 0.859 0.550
1115.000 0.890 0.551
1116.000 0.925 0.551
1117.000 0.961 0.553
1118.000 0.997 0.558
1119.000 1.032 0.563
1120.000 1.065 0.568
1121.000 1.098 0.574
1122.000 1.122 0.590
1123.000 1.137 0.606
1124.000 1.146 0.634
1125.000 1.141 0.659
1126.000 1.130 0.680
1127.000 1.118 0.701
1128.000 1.109 0.731
1129.000 1.101 0.760
1130.000 1.085 0.789
1131.000 1.063 0.815
1132.000 1.048 0.842
1133.000 1.040 0.874
1134.000 1.033 0.903
1135.000 1.026 0.937
1136.000 1.026 0.958
1137.000 1.028 0.978
1138.000 1.027 0.999
1139.000 1.030 1.031
1140.000 1.036 1.053
1141.000 1.049 1.072
1142.000 1.075 1.094
1143.000 1.106 1.111
1144.000 1.133 1.122
1145.000 1.164 1.141
1146.000 1.177 1.170
1147.000 1.181 1.182
1148.000 1.144 1.187
1149.000 1.108 1.187
1150.000 1.081 1.190
