time,fish_id,x,y
83.0,0,0.010567017617404141,0.18005415618286782
84.0,0,0.06568889580124124,0.22511620114605774
85.0,0,0.06930926386034994,0.22737519531922323
86.0,0,0.08221001385114551,0.24521027424309771
87.0,0,0.09604254775945653,0.30452915540752934
88.0,0,0.0968502520415099,0.31568155909829954
89.0,0,0.1217670141785075,0.3500981505613006
90.0,0,0.15579163863978435,0.3804531684144203
91.0,0,0.20827275642405577,0.3692983479129735
92.0,0,0.24882812138759902,0.3906382160437129
93.0,0,0.2908890554197932,0.3928207252465117
94.0,0,0.3032843412558481,0.3923416414916615
95.0,0,0.3074107508115634,0.39088895574498256
96.0,0,0.32116847190105313,0.38422594813118377
97.0,0,0.3278304851068255,0.3812629748700519
98.0,0,0.3387157722096582,0.3673385006364379
99.0,0,0.3495080870279682,0.3592539192649319
100.0,0,0.3517556584489635,0.35559684811030046
101.0,0,0.35639723226257053,0.3331268465944137
102.0,0,0.354867010734494,0.3236915783705537
103.0,0,0.35182939348898096,0.3205090306595222
104.0,0,0.35453902091146294,0.3331463236526496
105.0,0,0.3560667037979087,0.3386043348128297
106.0,0,0.3583743056197694,0.36151015791104035
107.0,0,0.36002863068304564,0.36695465491807633
108.0,0,0.36093300382820825,0.374188896621735
109.0,0,0.3545136930727589,0.4055797339814889
110.0,0,0.3542672886640362,0.4318260871307973
111.0,0,0.3508210019422117,0.47212571495261935
112.0,0,0.3544901006225327,0.4811776881966104
113.0,0,0.3530044364192268,0.49230831701961564
114.0,0,0.3590751963220565,0.565
115.0,0,0.3518292324246977,0.565
116.0,0,0.2916361033179516,0.5491466885991132
117.0,0,0.23021014941491658,0.565
118.0,0,0.18036522439966649,0.5609125307389163
119.0,0,0.1693174458340207,0.5607640645972712
120.0,0,0.1352668770890234,0.5497697847855342
121.0,0,0.11540950142416218,0.5454456844820708
122.0,0,0.09071167586324146,0.5315400945262023
123.0,0,0.08210857097441837,0.5239543485213419
124.0,0,0.04220579070897658,0.4925341276812028
125.0,0,0.037832886689686845,0.4810247135470835
126.0,0,0.08302904957792812,0.4544043816842358
127.0,0,0.10365012786863434,0.4555767682719573
128.0,0,0.16206723628457495,0.4808011138365831
129.0,0,0.16694774745569185,0.4881435138877784
130.0,0,0.17573381516741216,0.5597797495823608
131.0,0,0.16899521995540295,0.565
132.0,0,0.1358894131485216,0.565
133.0,0,0.11903895672839798,0.565
134.0,0,0.11528484637683457,0.565
135.0,0,0.10593261193009319,0.5642179312725595
136.0,0,0.054658078530976074,0.5462793743106791
137.0,0,0.04866314789763118,0.5465799164764229
138.0,0,-0.01781966346307068,0.5643008080744656
139.0,0,-0.029753826991243168,0.565
140.0,0,-0.058503260808126956,0.565
141.0,0,-0.07058289830953682,0.565
142.0,0,-0.1282671353587746,0.551709814168124
143.0,0,-0.16052314639838655,0.5533050224365226
144.0,0,-0.1773976890604578,0.5565060115357139
145.0,0,-0.1890565739739551,0.5568271055636498
146.0,0,-0.19513128287461423,0.5556814871459885
147.0,0,-0.2232391449623139,0.565
148.0,0,-0.27162456673776214,0.555821189373044
149.0,0,-0.3181237057984123,0.565
150.0,0,-0.3290380364259266,0.5636148549435058
151.0,0,-0.3748348901862047,0.565
152.0,0,-0.4065528448834877,0.5586572748408627
153.0,0,-0.4289546682942546,0.5607584738285618
154.0,0,-0.4348155402361775,0.5605937531289396
155.0,0,-0.45417521269632904,0.5624273227951578
156.0,0,-0.4997482353195996,0.5595330012471064
157.0,0,-0.5118340359211696,0.5568818836291042
158.0,0,-0.5319592505687173,0.55485054216685
159.0,0,-0.5283965349341218,0.5436209441045847
160.0,0,-0.5027097920523751,0.5457751101543774
161.0,0,-0.4573997323081381,0.5452068388353354
162.0,0,-0.4504217153226038,0.5456631716352432
163.0,0,-0.3974436299267823,0.5341107998162117
164.0,0,-0.35078436910952837,0.5234174383685334
165.0,0,-0.29321007982661745,0.5067159004915022
166.0,0,-0.22559236670547833,0.49519267646801207
167.0,0,-0.21504772647861958,0.49004573778858806
168.0,0,-0.20465462774459722,0.4867135988193783
169.0,0,-0.1977779552543823,0.4830286199870289
170.0,0,-0.1971123971627172,0.47147737406511525
171.0,0,-0.1792691207597191,0.4219931905877824
172.0,0,-0.1757611014294613,0.4135138608382495
173.0,0,-0.1714513361265502,0.3737065973008894
174.0,0,-0.16526914426316675,0.3670356156273392
175.0,0,-0.15580945250588762,0.35593479540529477
176.0,0,-0.155593183621833,0.32478319922957805
177.0,0,-0.1593625172919008,0.28897299616724925
178.0,0,-0.16596866023080384,0.27491142882600733
179.0,0,-0.20813373388479978,0.23763355267730277
180.0,0,-0.21565417991351696,0.22426097254976785
181.0,0,-0.21677232274848407,0.21272323167477722
182.0,0,-0.2145045614092013,0.2060534154001094
183.0,0,-0.20902238942556478,0.20061603479120718
184.0,0,-0.1786521866176912,0.17067597605412996
185.0,0,-0.16713480546475998,0.16709300225373994
186.0,0,-0.12619425916711802,0.15731198826530493
187.0,0,-0.1137030328451609,0.1520149153770657
188.0,0,-0.11119550039221955,0.14763129207958528
189.0,0,-0.10477201087707347,0.13810127329520805
190.0,0,-0.0969056246181197,0.10389794006908104
191.0,0,-0.06508678345164429,0.05764385537314724
192.0,0,-0.04082062589396783,0.005365432874713402
193.0,0,-0.03430774215408467,-0.02303071760480695
194.0,0,-0.028881190420242828,-0.03907574468856115
195.0,0,-0.021309176024724912,-0.08677435292883878
196.0,0,-0.023320614559924204,-0.09151651123673003
197.0,0,-0.04159147414424766,-0.12390868756668742
198.0,0,-0.05167301646751277,-0.13777467138628394
199.0,0,-0.05697525071504132,-0.14264364953408107
200.0,0,-0.11011084814704403,-0.16371148493515408
201.0,0,-0.1284159560124835,-0.16464526746445513
202.0,0,-0.13506176672411452,-0.16275057893393075
203.0,0,-0.14643507112242093,-0.15902757771470608
204.0,0,-0.17178858074608297,-0.15216537147517506
205.0,0,-0.17896708802648428,-0.1613375038058285
206.0,0,-0.1825462431684133,-0.16873147806861905
207.0,0,-0.175166979593384,-0.2159223792384074
208.0,0,-0.1724940727235457,-0.2773582466875559
209.0,0,-0.1746939376995748,-0.2858089941149065
210.0,0,-0.19480762537358984,-0.2889123885351987
211.0,0,-0.20469730461077865,-0.27822091294231305
212.0,0,-0.2325041179502694,-0.2326919212083549
213.0,0,-0.2383038880801666,-0.22441747993520245
214.0,0,-0.24363457948339207,-0.1858052588617185
215.0,0,-0.25811256243485375,-0.23110082048160985
216.0,0,-0.28023449695908786,-0.28185989798245825
217.0,0,-0.3046915398695378,-0.3108707285849343
218.0,0,-0.3205872563793169,-0.32221221313479015
219.0,0,-0.3255788902492193,-0.32828815365617553
220.0,0,-0.3352132951975702,-0.33041856656891466
221.0,0,-0.34797981304144465,-0.3425912695112212
222.0,0,-0.3527709663327468,-0.3601330820540963
223.0,0,-0.35574519199867327,-0.37741786658701104
224.0,0,-0.37153833101618067,-0.3920491048690026
225.0,0,-0.3835825606578698,-0.41377092488112943
226.0,0,-0.38094753622356936,-0.43088912304124893
227.0,0,-0.3803472827734692,-0.452809373827386
228.0,0,-0.37187146787032893,-0.4752689742279609
229.0,0,-0.3659897912538245,-0.48693255151494086
230.0,0,-0.3658735322479761,-0.4980229825149917
231.0,0,-0.3757680110758349,-0.5327076908580659
232.0,0,-0.37777041295745456,-0.5600941753910753
233.0,0,-0.3816719318651866,-0.565
234.0,0,-0.399910719599196,-0.565
235.0,0,-0.428358815507383,-0.5609372690993032
236.0,0,-0.4307713313157212,-0.5604857248429088
237.0,0,-0.45541694967801405,-0.5607920258665421
238.0,0,-0.4934029729110703,-0.5410243576119754
239.0,0,-0.507516764623258,-0.5410749116392517
240.0,0,-0.5386414372802664,-0.5358112783600781
241.0,0,-0.5441514287732468,-0.5294524835185195
242.0,0,-0.5460096085833317,-0.5234758701934413
243.0,0,-0.5448935685623544,-0.4724874782096623
244.0,0,-0.5491271969300562,-0.46589368829272476
245.0,0,-0.565,-0.4616359244949571
246.0,0,-0.565,-0.45342517628054274
247.0,0,-0.55945243328851,-0.422537940117186
248.0,0,-0.5616239948600162,-0.375259352031314
249.0,0,-0.5617223458596163,-0.3519140981039831
250.0,0,-0.5563115814388033,-0.33683955824323414
251.0,0,-0.5475705192457458,-0.2825030951913896
252.0,0,-0.5470645952876301,-0.26116857090504275
253.0,0,-0.5490345148095149,-0.2523652831825261
254.0,0,-0.5549598695324259,-0.1999737911170992
255.0,0,-0.5452787902947961,-0.20656243068150107
256.0,0,-0.5391883350029576,-0.2352659904513042
257.0,0,-0.5362638995989077,-0.24453317816627726
258.0,0,-0.5202956549459757,-0.297188435133716
259.0,0,-0.5010453116202804,-0.3063552371399547
260.0,0,-0.4740143890348808,-0.3364524918692203
261.0,0,-0.4425239355886246,-0.3747975497756133
262.0,0,-0.3917790829441746,-0.3929909814051633
263.0,0,-0.3844026859291592,-0.3892686381391021
264.0,0,-0.3609863068373686,-0.3764855038936861
265.0,0,-0.33564261938276946,-0.37527332906156535
266.0,0,-0.33162151309320137,-0.3671677062418903
267.0,0,-0.3259529477007291,-0.3552414401099001
268.0,0,-0.3312676343016396,-0.3429083794028879
269.0,0,-0.34007148438389917,-0.339873195827742
270.0,0,-0.34619562631237394,-0.333875068551103
271.0,0,-0.3515553998136063,-0.34364610032598175
272.0,0,-0.3532606940720971,-0.35353953915112
273.0,0,-0.3512403555268136,-0.3666983473158554
274.0,0,-0.34438929073659674,-0.35678387024146807
275.0,0,-0.3436989794608408,-0.34903518523593147
276.0,0,-0.3479979048932931,-0.3380103737676135
277.0,0,-0.3576290943585132,-0.34204361728327687
278.0,0,-0.36422869055582047,-0.35729042721273874
279.0,0,-0.3550394286282213,-0.36296807779873697
280.0,0,-0.35339560666748976,-0.36502216608254706
281.0,0,-0.3519279362678925,-0.36313004099331225
282.0,0,-0.3486811232544115,-0.354520132819529
283.0,0,-0.3434520207646763,-0.33822900525133753
284.0,0,-0.3414318798712757,-0.32951027136294503
285.0,0,-0.3443180328709915,-0.27861670057624577
286.0,0,-0.37684684899255544,-0.23765325924548472
287.0,0,-0.4154276933353183,-0.1933104994152327
288.0,0,-0.42413476780688303,-0.19200650916831744
289.0,0,-0.4285217581059916,-0.18362696601086062
290.0,0,-0.42245423074780886,-0.14452543977905252
291.0,0,-0.41660960386565027,-0.13116421992194255
292.0,0,-0.4078230266452015,-0.11469118225984651
293.0,0,-0.36935716856822254,-0.06717401074009358
294.0,0,-0.36238980115533853,-0.06177636882538326
295.0,0,-0.3613889936665926,-0.06026138103866165
296.0,0,-0.3464952409655268,-0.038968178830980915
297.0,0,-0.3414322975875624,-0.015827512629783252
298.0,0,-0.32933922828041096,0.04258361045731593
299.0,0,-0.3051063297525654,0.0982918067895886
300.0,0,-0.30208307338284723,0.12396224184939593
301.0,0,-0.3020624740064719,0.12870024498682847
302.0,0,-0.29883694483783074,0.14634773740243967
303.0,0,-0.2754554481369586,0.18953280681919354
304.0,0,-0.25060063465258203,0.2300539040570756
305.0,0,-0.2517002301105209,0.2531046394997709
306.0,0,-0.243076705213359,0.27173304616400845
307.0,0,-0.23773929354860163,0.2800361391517799
308.0,0,-0.23391694884707548,0.2899556075180494
309.0,0,-0.2589153323170286,0.34327605633038843
310.0,0,-0.2943310842296941,0.3578724686077721
311.0,0,-0.34160049352929694,0.37155740141219495
312.0,0,-0.3981757252675502,0.372664969776387
313.0,0,-0.4035841879641556,0.3713581923798254
314.0,0,-0.418427283515843,0.3694468875922088
315.0,0,-0.4575176747631,0.38553961324715075
316.0,0,-0.46992664785305,0.3903231233804172
317.0,0,-0.4852590999032662,0.3949744850023079
318.0,0,-0.506686648136951,0.3891519268203397
319.0,0,-0.5366191755302243,0.37730078514864995
320.0,0,-0.558114331536047,0.367488439273054
321.0,0,-0.565,0.3612741338746848
322.0,0,-0.565,0.3335845784226602
323.0,0,-0.5616503179297898,0.27357443575612544
324.0,0,-0.5639270639459136,0.24338487471665002
325.0,0,-0.5648675414907769,0.22665763876102127
326.0,0,-0.5564962754891427,0.1895755517829548
327.0,0,-0.5590852441311609,0.15019720108364296
328.0,0,-0.5610760352094006,0.1171991449649079
329.0,0,-0.5433589300545388,0.06006246797289157
330.0,0,-0.5411343233196025,0.05438400166084622
331.0,0,-0.5448127486943437,0.03084123030903862
332.0,0,-0.5448726846985903,-0.002606961353185916
333.0,0,-0.5631072086502898,-0.054454373986912746
334.0,0,-0.565,-0.06318755284919636
335.0,0,-0.565,-0.1147403651492369
336.0,0,-0.565,-0.12240548563679296
337.0,0,-0.565,-0.16456102427813196
338.0,0,-0.565,-0.21682590078748049
339.0,0,-0.5642502416994482,-0.22303460605402192
340.0,0,-0.5585023115785892,-0.23926517779041978
341.0,0,-0.5564134790203666,-0.2939217063423638
342.0,0,-0.565,-0.34608871197085866
343.0,0,-0.565,-0.36687195086799834
344.0,0,-0.565,-0.38803118662897734
345.0,0,-0.565,-0.4255592548983297
346.0,0,-0.565,-0.4850565914331071
347.0,0,-0.5637101186247946,-0.5321596028632632
348.0,0,-0.561565277115521,-0.565
349.0,0,-0.5172532888419564,-0.5574210474693205
350.0,0,-0.4605046850016754,-0.565
351.0,0,-0.40740945380529625,-0.565
352.0,0,-0.3687581406009977,-0.5604978663036587
353.0,0,-0.31687950209293947,-0.565
354.0,0,-0.2523854314413351,-0.565
355.0,0,-0.21209523483435677,-0.5541729338577858
356.0,0,-0.19667780646777733,-0.5615215718936324
357.0,0,-0.18317011556865484,-0.5612180503151373
358.0,0,-0.15997801184616084,-0.5596116614495255
359.0,0,-0.14912125681596594,-0.5600432613284859
360.0,0,-0.13835751349166053,-0.5604716965047593
361.0,0,-0.07814347635730434,-0.5450499439282667
362.0,0,-0.07138791367975476,-0.5417611661352373
363.0,0,-0.011621915880306394,-0.5433043056553624
364.0,0,-0.0025151273187723738,-0.5430724516137216
365.0,0,0.019830589387660545,-0.5298823558136997
366.0,0,0.08166856638854048,-0.49903645974375727
367.0,0,0.08841102748023012,-0.49851168624623143
368.0,0,0.1370901991737114,-0.5210204273910453
369.0,0,0.1541647795362553,-0.524053620938109
370.0,0,0.1771264320101509,-0.5212252408739946
371.0,0,0.18765285050930278,-0.5174435213798964
372.0,0,0.19743618196706098,-0.5185277405775882
373.0,0,0.22253726813467864,-0.5395846516550895
374.0,0,0.2296405485773031,-0.5644328965108415
375.0,0,0.2277911835377272,-0.565
376.0,0,0.1760404112415818,-0.565
377.0,0,0.14021124996668916,-0.565
378.0,0,0.09294443607148246,-0.565
379.0,0,0.029866336437329277,-0.5522404577960371
380.0,0,-0.026961148678995336,-0.5444011665402502
381.0,0,-0.053060839429526226,-0.5506192882625889
382.0,0,-0.0655131122066133,-0.5576412415477272
383.0,0,-0.11738074943467391,-0.565
384.0,0,-0.17208838193875797,-0.565
385.0,0,-0.226075897607446,-0.5460804612362852
386.0,0,-0.29062326273569355,-0.528038238549787
387.0,0,-0.29443843564375405,-0.5178760169688306
388.0,0,-0.29400233017281735,-0.49004672268982535
389.0,0,-0.28576303690362337,-0.47771368532829717
390.0,0,-0.31319412994684315,-0.4433171010862586
391.0,0,-0.3144406023261137,-0.3612013548375329
392.0,0,-0.33017887764635817,-0.3179483742576386
393.0,0,-0.3466809246308001,-0.3133337241919739
394.0,0,-0.35081269646026697,-0.31832076551572436
395.0,0,-0.3501954833227231,-0.3288572213132146
396.0,0,-0.3511940070764686,-0.3304602291361982
397.0,0,-0.3483379755528212,-0.34435375580926847
398.0,0,-0.3479412394205865,-0.34782451163321715
399.0,0,-0.34782830511794816,-0.35530421301197174
400.0,0,-0.3480765013373296,-0.3764298870423824
401.0,0,-0.3331392165112689,-0.4087056584259877
402.0,0,-0.3273539515092234,-0.4280034350275669
403.0,0,-0.32661402392261263,-0.44332334538440094
404.0,0,-0.31474975235992403,-0.46697521951278514
405.0,0,-0.31071680825235853,-0.4765673866061881
406.0,0,-0.28022756681700944,-0.4931674522354641
407.0,0,-0.2585347714502671,-0.5020611987499752
408.0,0,-0.2490479734688825,-0.5088799549801083
409.0,0,-0.24381066534232698,-0.5495344125776958
410.0,0,-0.24039377302761794,-0.565
411.0,0,-0.23822386300841178,-0.565
412.0,0,-0.2201748556678264,-0.5638251236988876
413.0,0,-0.1577630151859405,-0.56397503352243
414.0,0,-0.10640289740975434,-0.565
415.0,0,-0.06437228839671177,-0.5588213655813079
416.0,0,-0.04713480153993291,-0.5613727766536857
417.0,0,-0.017041910379389624,-0.5619283428023711
418.0,0,-0.009304226986557473,-0.559561230188735
419.0,0,0.020144414147450985,-0.5425606219949909
420.0,0,0.07083536048560835,-0.5550709658534921
421.0,0,0.10065629931836921,-0.5451025651508883
422.0,0,0.13476077464645184,-0.5387163991307148
423.0,0,0.17895000563234723,-0.5222324898355905
424.0,0,0.1858370478681425,-0.5214942362613011
425.0,0,0.1410390142362548,-0.46730737849454257
426.0,0,0.12355478528898581,-0.4198124706355548
427.0,0,0.10532236195169267,-0.3753637000895798
428.0,0,0.09785120360002134,-0.31351268340037003
429.0,0,0.11553823863259093,-0.27313127252260483
430.0,0,0.11851319951448117,-0.2545849680638519
431.0,0,0.12854909166222891,-0.21050581830611065
432.0,0,0.14192122814154792,-0.1681587902387535
433.0,0,0.12534684447604594,-0.1207479184331039
434.0,0,0.08385224860250376,-0.09604865844447806
435.0,0,0.0700580080430929,-0.0853242603190017
436.0,0,0.05675175400275145,-0.08186105050262531
437.0,0,0.046472149306694244,-0.07941603192404269
438.0,0,0.03288763035386255,-0.07277342344445012
439.0,0,-0.008649179818969677,-0.03284087399486515
440.0,0,-0.011856859170398831,-0.030613956509177524
441.0,0,-0.014930298280226711,-0.028111025478190204
442.0,0,-0.022689090866927032,-0.020985810314676896
443.0,0,-0.08226468352115753,-0.0015168392854543744
444.0,0,-0.1193484306257784,0.025757959482888244
445.0,0,-0.14245788851979252,0.037506171101166975
446.0,0,-0.1615030774060524,0.08189158914543572
447.0,0,-0.16527173366092346,0.0961422109967511
448.0,0,-0.191715651114767,0.14334116358578558
449.0,0,-0.18129759892107325,0.18583709908610668
450.0,0,-0.18644036255770008,0.1951413083123118
451.0,0,-0.19474210113001716,0.20375813723924788
452.0,0,-0.22408281767858068,0.228825376403612
453.0,0,-0.30245212477742545,0.2610596233549764
454.0,0,-0.3214045070536388,0.2701452241912552
455.0,0,-0.3468906366884499,0.31636938856389585
456.0,0,-0.35432032445989686,0.3333199031465128
457.0,0,-0.37544129908368057,0.3788973939925172
458.0,0,-0.3848085313984374,0.393037898895807
459.0,0,-0.4008961523362047,0.41950843604671684
460.0,0,-0.4168351237719193,0.46091412077218646
461.0,0,-0.4228520466741477,0.4679071403230215
462.0,0,-0.445552905822888,0.48947482665647113
463.0,0,-0.47791007531896634,0.4933079272734864
464.0,0,-0.5326995583271477,0.5180686763987757
465.0,0,-0.5503552457051777,0.5220426218685854
466.0,0,-0.565,0.5193528912463193
467.0,0,-0.5643505233625177,0.5103206069403529
468.0,0,-0.5637891836076456,0.45063342268902895
469.0,0,-0.5619112146050969,0.4401045031374544
470.0,0,-0.5640565684819342,0.42558723495187245
471.0,0,-0.565,0.4138380963779209
472.0,0,-0.5649692881372623,0.40062066978714184
473.0,0,-0.5635251901545403,0.3952467003270592
474.0,0,-0.5635624265422485,0.38559797262636814
475.0,0,-0.565,0.363143225053207
476.0,0,-0.5561271663669872,0.34638414882970814
477.0,0,-0.5541299019658003,0.3023869055716225
478.0,0,-0.5526055483975414,0.29422662957806067
479.0,0,-0.5480067033969481,0.28384142770041965
480.0,0,-0.5590726039905686,0.2564434033370796
481.0,0,-0.5628269610028837,0.24739784873640402
482.0,0,-0.565,0.19816673702583593
483.0,0,-0.565,0.19005745560510143
484.0,0,-0.5465008442258588,0.14544111633211518
485.0,0,-0.5488218417711775,0.1383793603620186
486.0,0,-0.5596770441627741,0.08007764595858355
487.0,0,-0.565,0.05252999242327662
488.0,0,-0.5649783802183607,0.044246489671078096
489.0,0,-0.5641302331031512,0.032644129101011096
490.0,0,-0.5523236039506515,-0.014634044276392331
491.0,0,-0.5525292190510891,-0.029732344229245714
492.0,0,-0.5537228367234205,-0.035308805396637805
493.0,0,-0.5528721633983634,-0.06957636603731779
494.0,0,-0.5495669033796885,-0.08421088376565616
495.0,0,-0.5499552735112611,-0.09097163166489539
496.0,0,-0.565,-0.1250473956747177
497.0,0,-0.565,-0.12970966185670943
498.0,0,-0.565,-0.16743039682620284
499.0,0,-0.565,-0.23231555724303055
500.0,0,-0.5644954636606134,-0.23425389611708863
501.0,0,-0.565,-0.29161845351870835
502.0,0,-0.5571019711240812,-0.3294510924897801
503.0,0,-0.5574855712546374,-0.3407799596291987
504.0,0,-0.5422283049865932,-0.40535227283002484
505.0,0,-0.5443522411531263,-0.4490520135972802
506.0,0,-0.5540391406415047,-0.5044167009254813
507.0,0,-0.5523944916655498,-0.5601268395038727
508.0,0,-0.4938457071350486,-0.5521534062088114
509.0,0,-0.48687347825171956,-0.5547229017616699
510.0,0,-0.4199101277232955,-0.5594943647850024
511.0,0,-0.4366617873603823,-0.5559328153056841
512.0,0,-0.4731094664442236,-0.5582804037738069
513.0,0,-0.5202861822263002,-0.5626246093179506
514.0,0,-0.547630416880803,-0.565
515.0,0,-0.5540811295282323,-0.531893762819515
516.0,0,-0.5530023650237487,-0.5283398066732246
517.0,0,-0.5529395826050643,-0.5169454620151903
518.0,0,-0.565,-0.464647437825303
519.0,0,-0.565,-0.437577137991806
520.0,0,-0.565,-0.42325092240278894
521.0,0,-0.565,-0.36984100569178646
522.0,0,-0.5584992458238558,-0.3197319642427343
523.0,0,-0.5554605203417634,-0.30499502989034416
524.0,0,-0.5555137214262378,-0.263477162152299
525.0,0,-0.5548323211422084,-0.24100968850660567
526.0,0,-0.565,-0.1929263188097875
527.0,0,-0.5588320156385658,-0.17372984775902023
528.0,0,-0.5643218186175549,-0.1466410745742768
529.0,0,-0.565,-0.07796120687288602
530.0,0,-0.565,-0.02609755010432553
531.0,0,-0.5643223340051082,-0.020348926637813965
532.0,0,-0.5532553519661471,0.004001851696936523
533.0,0,-0.5537011902109943,0.008218023149296214
534.0,0,-0.543845076626636,0.04364432936408402
535.0,0,-0.5473479415446284,0.053588395558459845
536.0,0,-0.5522977546403344,0.0628300114114363
537.0,0,-0.5626055063943486,0.06664814757751333
538.0,0,-0.5598850145821692,0.09281379046017176
539.0,0,-0.562046586386289,0.12336814848460347
540.0,0,-0.565,0.14662394832660774
541.0,0,-0.565,0.16016905244497023
542.0,0,-0.560821504038264,0.17393222489519006
543.0,0,-0.565,0.2184908120914328
544.0,0,-0.560343385962153,0.2710289162152273
545.0,0,-0.5581529383391187,0.28583375996967947
546.0,0,-0.5577445374343067,0.2876466549308187
547.0,0,-0.5563797563325953,0.3006189614713989
548.0,0,-0.565,0.35963474118676403
549.0,0,-0.565,0.3723269890028375
550.0,0,-0.565,0.40010889775420216
551.0,0,-0.565,0.4259625956583216
552.0,0,-0.558522207734812,0.46273019227516554
553.0,0,-0.5560927755311716,0.49940829522997277
554.0,0,-0.5523499902115551,0.5310930070526233
555.0,0,-0.5555233666607552,0.565
556.0,0,-0.565,0.504022426930348
557.0,0,-0.565,0.49930577031799017
558.0,0,-0.565,0.4525120362957449
559.0,0,-0.565,0.4433193220245901
560.0,0,-0.565,0.3879943385780961
561.0,0,-0.565,0.33911462975613255
562.0,0,-0.565,0.31486226045464644
563.0,0,-0.5629091731520075,0.29026054528068007
564.0,0,-0.5604133300593557,0.27811757404799875
565.0,0,-0.564239416320364,0.264555238133483
566.0,0,-0.565,0.2515548676161082
567.0,0,-0.565,0.19108981697942617
568.0,0,-0.5581209284946876,0.15000691457050044
569.0,0,-0.5590110073553392,0.14443592696140922
