# Time(s) fish0X fish0Y
133.000 1.118 0.388
134.000 1.017 0.357
135.000 1.022 0.258
136.000 1.114 0.119
137.000 1.185 0.021
138.000 1.123 0.016
139.000 1.165 0.103
140.000 1.151 0.186
141.000 1.174 0.270
142.000 1.168 0.323
143.000 1.179 0.310
144.000 1.156 0.385
145.000 1.200 0.378
146.000 1.184 0.303
147.000 1.153 0.226
148.000 1.137 0.146
149.000 1.066 0.102
150.000 0.991 0.108
151.000 1.037 0.043
152.000 1.110 0.064
153.000 1.128 0.158
154.000 1.168 0.271
155.000 1.200 0.374
156.000 1.169 0.437
157.000 1.178 0.548
158.000 1.148 0.630
159.000 1.198 0.721
160.000 1.179 0.814
161.000 1.165 0.900
162.000 1.164 0.997
163.000 1.089 1.043
164.000 1.126 1.133
165.000 1.173 1.167
166.000 1.164 1.089
167.000 1.074 1.049
168.000 0.976 1.077
169.000 0.917 1.149
170.000 0.857 1.166
171.000 0.806 1.123
172.000 0.716 1.136
173.000 0.652 1.191
174.000 0.575 1.185
175.000 0.504 1.183
176.000 0.418 1.179
177.000 0.317 1.167
178.000 0.208 1.172
179.000 0.105 1.165
180.000 0.040 1.137
181.000 0.048 1.034
182.000 0.098 0.974
183.000 0.082 0.858
184.000 0.031 0.777
185.000 0.049 0.654
186.000 0.045 0.551
187.000 0.077 0.433
188.000 0.172 0.317
189.000 0.229 0.209
190.000 0.320 0.175
191.000 0.372 0.121
192.000 0.510 0.111
193.000 0.646 0.122
194.000 0.782 0.120
195.000 0.896 0.116
196.000 1.003 0.111
197.000 1.075 0.096
198.000 1.150 0.029
199.000 1.181 0.079
200.000 1.146 0.161
201.000 1.128 0.278
202.000 1.114 0.392
203.000 1.167 0.505
204.000 1.166 0.647
205.000 1.122 0.788
206.000 1.151 0.924
207.000 1.157 1.056
208.000 1.138 1.165
209.000 1.024 1.175
210.000 0.903 1.168
211.000 0.770 1.144
212.000 0.641 1.154
213.000 0.515 1.114
214.000 0.394 1.034
215.000 0.329 0.923
216.000 0.251 0.815
217.000 0.160 0.729
218.000 0.047 0.673
219.000 0.028 0.542
220.000 0.108 0.414
221.000 0.240 0.307
222.000 0.351 0.200
223.000 0.430 0.103
224.000 0.543 0.051
225.000 0.653 0.024
226.000 0.733 0.009
227.000 0.847 0.025
228.000 0.971 0.022
229.000 1.009 0.096
230.000 1.103 0.070
231.000 1.158 0.019
232.000 1.181 0.072
233.000 1.160 0.106
234.000 1.087 0.085
235.000 0.997 0.053
236.000 1.096 0.018
237.000 1.171 0.039
238.000 1.174 0.109
239.000 1.102 0.131
240.000 1.030 0.089
241.000 0.907 0.075
242.000 0.815 0.084
243.000 0.759 0.094
244.000 0.684 0.129
245.000 0.621 0.055
246.000 0.648 0.005
247.000 0.707 0.050
248.000 0.578 0.162
249.000 0.453 0.161
250.000 0.422 0.282
251.000 0.470 0.377
252.000 0.422 0.446
253.000 0.306 0.475
254.000 0.196 0.389
255.000 0.121 0.275
256.000 0.082 0.141
257.000 0.124 0.022
258.000 0.236 0.007
259.000 0.370 0.007
260.000 0.522 0.009
261.000 0.683 0.006
262.000 0.830 0.017
263.000 0.966 0.015
264.000 1.033 0.075
265.000 1.105 0.113
266.000 1.165 0.054
267.000 1.187 0.104
268.000 1.191 0.229
269.000 1.179 0.355
270.000 1.130 0.485
271.000 1.090 0.627
272.000 1.084 0.764
273.000 1.151 0.884
274.000 1.164 1.008
275.000 1.103 1.137
276.000 0.955 1.188
277.000 0.812 1.185
278.000 0.657 1.166
279.000 0.518 1.127
280.000 0.377 1.079
281.000 0.235 1.044
282.000 0.118 0.964
283.000 0.076 0.818
284.000 0.064 0.667
285.000 0.134 0.533
286.000 0.254 0.420
287.000 0.369 0.322
288.000 0.487 0.233
289.000 0.510 0.105
290.000 0.539 0.003
291.000 0.660 0.002
292.000 0.739 0.007
293.000 0.819 0.031
294.000 0.866 0.082
295.000 0.899 0.159
296.000 0.950 0.214
297.000 1.044 0.166
298.000 1.069 0.054
299.000 1.164 0.021
300.000 1.192 0.107
301.000 1.196 0.206
302.000 1.176 0.283
303.000 1.173 0.345
304.000 1.143 0.380
305.000 1.081 0.341
306.000 1.019 0.293
307.000 0.959 0.310
308.000 0.911 0.324
309.000 0.867 0.298
310.000 0.801 0.212
311.000 0.715 0.197
312.000 0.705 0.287
313.000 0.811 0.330
314.000 0.919 0.279
315.000 0.981 0.218
316.000 1.029 0.123
317.000 1.105 0.038
318.000 1.191 0.053
319.000 1.177 0.140
320.000 1.165 0.228
321.000 1.165 0.316
322.000 1.177 0.433
323.000 1.155 0.528
324.000 1.187 0.647
325.000 1.190 0.718
326.000 1.168 0.830
327.000 1.128 0.938
328.000 1.079 1.047
329.000 1.041 1.083
330.000 1.042 1.083
331.000 1.033 1.086
332.000 1.046 1.080
333.000 1.083 1.072
334.000 1.054 1.048
335.000 1.029 1.113
336.000 1.103 1.142
337.000 1.087 1.082
338.000 1.076 1.016
339.000 0.996 1.023
340.000 0.919 1.081
341.000 0.866 1.159
342.000 0.802 1.186
343.000 0.687 1.186
344.000 0.594 1.186
345.000 0.488 1.189
346.000 0.387 1.183
347.000 0.287 1.185
348.000 0.200 1.178
349.000 0.115 1.148
350.000 0.071 1.094
351.000 0.052 1.011
352.000 0.064 0.927
353.000 0.034 0.841
354.000 0.073 0.747
355.000 0.114 0.668
356.000 0.055 0.598
357.000 0.016 0.527
358.000 0.026 0.435
359.000 0.055 0.336
360.000 0.059 0.248
361.000 0.091 0.190
362.000 0.074 0.091
363.000 0.022 0.066
364.000 0.037 0.138
365.000 0.044 0.200
366.000 0.077 0.295
367.000 0.186 0.350
368.000 0.318 0.308
369.000 0.450 0.252
370.000 0.509 0.223
371.000 0.632 0.222
372.000 0.754 0.315
373.000 0.784 0.455
374.000 0.700 0.590
375.000 0.626 0.720
376.000 0.529 0.839
377.000 0.488 0.949
378.000 0.503 1.066
379.000 0.537 1.144
380.000 0.605 1.192
381.000 0.699 1.186
382.000 0.785 1.184
383.000 0.874 1.190
384.000 0.973 1.187
385.000 1.074 1.182
386.000 1.158 1.185
387.000 1.174 1.125
388.000 1.171 1.069
389.000 1.165 1.023
390.000 1.181 0.937
391.000 1.185 0.856
392.000 1.188 0.764
393.000 1.194 0.672
394.000 1.181 0.582
395.000 1.158 0.517
396.000 1.132 0.419
397.000 1.100 0.388
398.000 1.122 0.432
399.000 1.141 0.358
400.000 1.079 0.327
401.000 1.048 0.258
402.000 1.044 0.186
403.000 1.020 0.122
404.000 1.046 0.189
405.000 1.146 0.153
406.000 1.129 0.055
407.000 1.040 0.047
408.000 1.008 0.105
409.000 0.932 0.102
410.000 0.898 0.053
411.000 0.862 0.019
412.000 0.780 0.038
413.000 0.698 0.058
414.000 0.620 0.088
415.000 0.735 0.206
416.000 0.926 0.192
417.000 1.059 0.119
418.000 1.131 0.030
419.000 1.082 0.020
420.000 1.014 0.035
421.000 0.962 0.032
422.000 0.898 0.017
423.000 0.856 0.012
424.000 0.840 0.051
425.000 0.912 0.098
426.000 0.980 0.114
427.000 1.027 0.099
428.000 1.096 0.080
429.000 1.149 0.129
430.000 1.150 0.221
431.000 1.089 0.320
432.000 1.042 0.398
433.000 1.022 0.494
434.000 0.992 0.594
435.000 0.940 0.678
436.000 0.961 0.773
437.000 1.018 0.837
438.000 1.075 0.918
439.000 1.119 1.006
440.000 1.061 1.075
441.000 1.013 1.170
442.000 1.081 1.188
443.000 1.159 1.171
444.000 1.122 1.100
445.000 1.037 1.085
446.000 1.048 1.070
447.000 1.078 1.000
448.000 0.977 0.977
449.000 0.924 1.057
450.000 0.802 1.077
451.000 0.679 1.064
452.000 0.544 1.057
453.000 0.440 1.081
454.000 0.342 1.137
455.000 0.268 1.101
456.000 0.201 1.091
457.000 0.138 1.089
458.000 0.056 1.012
459.000 0.079 0.872
460.000 0.081 0.738
461.000 0.120 0.605
462.000 0.174 0.498
463.000 0.249 0.426
464.000 0.333 0.393
465.000 0.420 0.276
466.000 0.514 0.163
467.000 0.646 0.100
468.000 0.787 0.073
469.000 0.919 0.052
470.000 1.075 0.027
471.000 1.181 0.041
472.000 1.134 0.029
473.000 1.108 0.131
474.000 1.060 0.190
475.000 1.046 0.321
476.000 1.125 0.423
477.000 1.125 0.554
478.000 1.090 0.684
479.000 1.087 0.792
480.000 1.120 0.861
481.000 1.108 0.954
482.000 1.076 1.069
483.000 1.091 1.159
484.000 0.972 1.184
485.000 0.845 1.146
486.000 0.736 1.118
487.000 0.712 1.080
488.000 0.616 1.021
489.000 0.519 0.968
490.000 0.382 0.964
491.000 0.256 1.039
492.000 0.148 1.101
493.000 0.072 1.116
494.000 0.041 1.020
495.000 0.078 0.938
496.000 0.144 0.863
497.000 0.148 0.767
498.000 0.109 0.663
499.000 0.074 0.569
500.000 0.115 0.446
501.000 0.112 0.356
502.000 0.083 0.240
503.000 0.033 0.177
504.000 0.146 0.085
505.000 0.239 0.074
506.000 0.375 0.052
507.000 0.475 0.040
508.000 0.621 0.068
509.000 0.722 0.098
510.000 0.838 0.079
511.000 0.953 0.038
512.000 1.037 0.088
513.000 1.151 0.099
514.000 1.173 0.024
515.000 1.131 0.041
516.000 1.125 0.142
517.000 1.142 0.269
518.000 1.099 0.434
519.000 1.056 0.584
520.000 1.054 0.757
521.000 1.095 0.887
522.000 1.108 1.029
523.000 1.006 1.132
524.000 0.841 1.171
525.000 0.676 1.195
526.000 0.542 1.160
527.000 0.407 1.092
528.000 0.345 0.986
529.000 0.342 0.893
530.000 0.284 0.791
531.000 0.195 0.804
532.000 0.107 0.722
533.000 0.079 0.593
534.000 0.065 0.479
535.000 0.109 0.345
536.000 0.218 0.231
537.000 0.328 0.133
538.000 0.450 0.058
539.000 0.584 0.018
540.000 0.730 0.016
541.000 0.861 0.058
542.000 0.890 0.173
543.000 0.931 0.293
544.000 1.029 0.392
545.000 1.120 0.310
546.000 1.174 0.191
547.000 1.191 0.078
548.000 1.146 0.023
549.000 1.143 0.117
550.000 1.111 0.212
551.000 1.135 0.317
552.000 1.145 0.447
553.000 1.122 0.577
554.000 1.148 0.666
555.000 1.156 0.789
556.000 1.161 0.892
557.000 1.075 0.978
558.000 1.018 1.081
559.000 0.929 1.145
560.000 0.819 1.178
561.000 0.714 1.187
562.000 0.598 1.190
563.000 0.484 1.153
564.000 0.428 1.072
565.000 0.349 1.020
566.000 0.347 0.955
567.000 0.301 0.930
568.000 0.214 0.923
569.000 0.133 0.979
570.000 0.082 1.045
571.000 0.077 1.134
572.000 0.189 1.162
573.000 0.295 1.174
574.000 0.361 1.143
575.000 0.431 1.098
576.000 0.524 1.119
577.000 0.627 1.172
578.000 0.756 1.145
579.000 0.892 1.118
580.000 1.000 1.132
581.000 1.067 1.072
582.000 1.139 1.040
583.000 1.135 0.911
584.000 1.143 0.802
585.000 1.166 0.667
586.000 1.146 0.533
587.000 1.139 0.410
588.000 1.103 0.322
589.000 1.110 0.223
590.000 1.138 0.117
591.000 1.196 0.124
592.000 1.121 0.143
593.000 1.020 0.147
594.000 1.037 0.081
595.000 0.963 0.036
596.000 0.873 0.029
597.000 0.785 0.033
598.000 0.673 0.103
599.000 0.552 0.141
600.000 0.424 0.076
601.000 0.357 0.023
602.000 0.265 0.059
603.000 0.154 0.064
604.000 0.102 0.223
605.000 0.078 0.371
606.000 0.035 0.498
607.000 0.051 0.624
608.000 0.070 0.747
609.000 0.083 0.885
610.000 0.129 1.009
611.000 0.229 1.104
612.000 0.348 1.163
613.000 0.443 1.148
614.000 0.561 1.154
615.000 0.664 1.191
616.000 0.780 1.172
617.000 0.878 1.195
618.000 0.964 1.190
619.000 1.043 1.133
620.000 1.075 1.044
621.000 1.118 0.958
622.000 1.153 0.853
623.000 1.103 0.776
624.000 1.067 0.696
625.000 1.017 0.598
626.000 0.995 0.499
627.000 0.908 0.404
628.000 0.794 0.369
629.000 0.741 0.401
630.000 0.699 0.393
631.000 0.697 0.306
632.000 0.640 0.228
633.000 0.562 0.168
634.000 0.470 0.163
635.000 0.406 0.186
636.000 0.323 0.160
637.000 0.261 0.177
638.000 0.208 0.196
639.000 0.139 0.185
640.000 0.086 0.156
641.000 0.047 0.221
642.000 0.058 0.317
643.000 0.107 0.329
644.000 0.159 0.303
645.000 0.208 0.243
646.000 0.273 0.218
647.000 0.350 0.239
648.000 0.451 0.255
649.000 0.558 0.270
650.000 0.681 0.239
651.000 0.755 0.169
652.000 0.816 0.097
653.000 0.902 0.077
654.000 0.998 0.104
655.000 1.088 0.103
656.000 1.148 0.043
657.000 1.102 0.029
658.000 1.059 0.103
659.000 1.048 0.201
660.000 1.076 0.287
661.000 1.095 0.349
662.000 1.108 0.325
663.000 1.094 0.407
664.000 1.157 0.442
665.000 1.185 0.377
666.000 1.186 0.320
667.000 1.152 0.285
668.000 1.101 0.351
669.000 1.144 0.471
670.000 1.171 0.557
671.000 1.135 0.642
672.000 1.098 0.776
673.000 1.144 0.877
674.000 1.164 0.980
675.000 1.088 1.021
676.000 1.034 1.098
677.000 1.043 1.175
678.000 1.115 1.170
679.000 1.162 1.128
680.000 1.114 1.085
681.000 1.073 1.041
682.000 1.003 0.985
683.000 0.890 0.987
684.000 0.767 1.020
685.000 0.717 1.065
686.000 0.673 1.115
687.000 0.592 1.131
688.000 0.510 1.121
689.000 0.403 1.046
690.000 0.303 1.006
691.000 0.216 0.922
692.000 0.145 0.805
693.000 0.122 0.690
694.000 0.173 0.568
695.000 0.258 0.448
696.000 0.338 0.310
697.000 0.440 0.197
698.000 0.566 0.090
699.000 0.649 0.010
700.000 0.753 0.022
701.000 0.868 0.084
702.000 0.983 0.125
703.000 1.096 0.083
704.000 1.083 0.015
705.000 1.042 0.029
706.000 1.007 0.063
707.000 0.985 0.105
708.000 1.015 0.189
709.000 1.073 0.249
710.000 1.149 0.243
711.000 1.174 0.153
712.000 1.139 0.077
713.000 1.052 0.039
714.000 0.963 0.064
715.000 0.930 0.121
716.000 0.936 0.212
717.000 1.027 0.309
718.000 1.096 0.350
719.000 1.176 0.437
720.000 1.153 0.580
721.000 1.109 0.724
722.000 1.137 0.852
723.000 1.141 0.983
724.000 1.037 1.048
725.000 0.933 1.114
726.000 0.822 1.148
727.000 0.711 1.117
728.000 0.607 1.078
729.000 0.494 1.094
730.000 0.450 1.145
731.000 0.517 1.176
732.000 0.570 1.178
733.000 0.584 1.118
734.000 0.527 1.041
735.000 0.430 0.984
736.000 0.292 0.984
737.000 0.156 0.982
738.000 0.095 0.872
739.000 0.103 0.736
740.000 0.103 0.610
741.000 0.124 0.461
742.000 0.229 0.370
743.000 0.362 0.288
744.000 0.478 0.194
745.000 0.548 0.081
746.000 0.499 0.014
747.000 0.391 0.028
748.000 0.289 0.059
749.000 0.186 0.039
750.000 0.071 0.049
751.000 0.032 0.161
752.000 0.012 0.278
753.000 0.023 0.396
754.000 0.022 0.486
755.000 0.052 0.561
756.000 0.048 0.665
757.000 0.045 0.756
758.000 0.049 0.853
759.000 0.025 0.933
760.000 0.040 1.033
761.000 0.090 1.120
762.000 0.180 1.156
763.000 0.240 1.157
764.000 0.318 1.162
765.000 0.402 1.191
766.000 0.505 1.133
767.000 0.597 1.118
768.000 0.698 1.038
769.000 0.727 0.953
770.000 0.694 0.857
771.000 0.682 0.747
772.000 0.635 0.655
773.000 0.568 0.613
774.000 0.549 0.485
775.000 0.559 0.335
776.000 0.668 0.233
777.000 0.784 0.151
778.000 0.901 0.100
779.000 1.025 0.117
780.000 1.116 0.177
781.000 1.093 0.293
782.000 1.071 0.373
783.000 1.091 0.480
784.000 1.132 0.582
785.000 1.134 0.693
786.000 1.179 0.713
787.000 1.154 0.816
788.000 1.081 0.898
789.000 1.093 1.006
790.000 1.136 1.088
791.000 1.160 1.168
792.000 1.079 1.179
793.000 1.014 1.171
794.000 0.910 1.168
795.000 0.821 1.151
796.000 0.710 1.181
797.000 0.598 1.148
798.000 0.531 1.070
799.000 0.410 1.086
800.000 0.331 1.151
801.000 0.243 1.155
802.000 0.128 1.138
803.000 0.050 1.146
804.000 0.041 1.062
805.000 0.067 0.980
806.000 0.057 0.859
807.000 0.047 0.748
808.000 0.040 0.626
809.000 0.101 0.539
810.000 0.200 0.448
811.000 0.346 0.358
812.000 0.503 0.264
813.000 0.654 0.192
814.000 0.809 0.125
815.000 0.953 0.064
816.000 1.036 0.020
817.000 1.095 0.055
818.000 1.178 0.071
819.000 1.147 0.030
820.000 1.089 0.049
821.000 1.040 0.014
822.000 0.987 0.017
823.000 0.931 0.011
824.000 0.839 0.006
825.000 0.719 0.002
826.000 0.652 0.008
827.000 0.578 0.013
828.000 0.480 0.006
829.000 0.407 0.026
830.000 0.330 0.019
831.000 0.238 0.013
832.000 0.148 0.020
833.000 0.051 0.022
834.000 0.027 0.077
835.000 0.037 0.132
836.000 0.062 0.169
837.000 0.022 0.209
838.000 0.023 0.265
839.000 0.041 0.327
840.000 0.042 0.412
841.000 0.040 0.489
842.000 0.048 0.555
843.000 0.033 0.648
844.000 0.014 0.719
845.000 0.031 0.786
846.000 0.048 0.834
847.000 0.070 0.882
848.000 0.082 0.939
849.000 0.051 0.984
850.000 0.027 1.044
851.000 0.072 1.113
852.000 0.132 1.136
853.000 0.173 1.099
854.000 0.184 1.032
855.000 0.160 0.969
856.000 0.115 0.921
857.000 0.047 0.908
858.000 0.021 0.953
859.000 0.025 1.029
860.000 0.039 1.105
861.000 0.089 1.154
862.000 0.142 1.143
863.000 0.201 1.134
864.000 0.243 1.133
865.000 0.275 1.095
866.000 0.255 1.019
867.000 0.204 0.956
868.000 0.141 0.861
869.000 0.152 0.707
870.000 0.167 0.513
871.000 0.228 0.321
872.000 0.370 0.215
873.000 0.541 0.152
874.000 0.689 0.091
875.000 0.822 0.019
876.000 0.935 0.028
877.000 1.058 0.040
878.000 1.137 0.017
879.000 1.189 0.047
880.000 1.184 0.084
881.000 1.188 0.113
882.000 1.187 0.200
883.000 1.188 0.313
884.000 1.184 0.426
885.000 1.186 0.557
886.000 1.177 0.694
887.000 1.179 0.806
888.000 1.183 0.931
889.000 1.177 1.050
890.000 1.161 1.158
891.000 1.088 1.181
892.000 0.967 1.176
893.000 0.828 1.177
894.000 0.684 1.182
895.000 0.578 1.130
896.000 0.452 1.071
897.000 0.347 1.141
898.000 0.263 1.158
899.000 0.181 1.151
900.000 0.089 1.151
901.000 0.025 1.087
902.000 0.041 0.952
903.000 0.046 0.823
904.000 0.069 0.680
905.000 0.012 0.569
906.000 0.030 0.453
907.000 0.026 0.315
908.000 0.029 0.179
909.000 0.040 0.062
910.000 0.109 0.027
911.000 0.245 0.037
912.000 0.389 0.018
913.000 0.545 0.025
914.000 0.709 0.036
915.000 0.866 0.026
916.000 1.025 0.044
917.000 1.155 0.052
918.000 1.182 0.175
919.000 1.189 0.269
920.000 1.175 0.409
921.000 1.169 0.547
922.000 1.165 0.702
923.000 1.149 0.823
924.000 1.167 0.953
925.000 1.147 1.093
926.000 1.092 1.184
927.000 0.952 1.174
928.000 0.797 1.167
929.000 0.642 1.163
930.000 0.515 1.138
931.000 0.376 1.143
932.000 0.245 1.164
933.000 0.140 1.151
934.000 0.090 1.039
935.000 0.071 0.936
936.000 0.045 0.800
937.000 0.050 0.647
938.000 0.046 0.497
939.000 0.006 0.372
940.000 0.022 0.253
941.000 0.028 0.121
942.000 0.115 0.052
943.000 0.257 0.032
944.000 0.396 0.032
945.000 0.516 0.028
946.000 0.635 0.040
947.000 0.753 0.093
948.000 0.897 0.111
949.000 1.034 0.085
950.000 1.159 0.108
951.000 1.185 0.225
952.000 1.171 0.308
953.000 1.148 0.378
954.000 1.187 0.445
955.000 1.182 0.516
956.000 1.176 0.613
957.000 1.193 0.725
958.000 1.196 0.755
959.000 1.192 0.754
960.000 1.185 0.763
961.000 1.173 0.757
962.000 1.178 0.762
963.000 1.181 0.758
964.000 1.169 0.761
965.000 1.168 0.761
966.000 1.170 0.761
967.000 1.176 0.813
968.000 1.140 0.902
969.000 1.112 1.008
970.000 1.072 1.080
971.000 0.999 1.144
972.000 0.890 1.155
973.000 0.803 1.166
974.000 0.711 1.168
975.000 0.615 1.168
976.000 0.558 1.190
977.000 0.510 1.187
978.000 0.417 1.181
979.000 0.340 1.163
980.000 0.275 1.141
981.000 0.187 1.166
982.000 0.113 1.137
983.000 0.090 1.066
984.000 0.082 0.945
985.000 0.041 0.834
986.000 0.028 0.695
987.000 0.036 0.543
988.000 0.058 0.392
989.000 0.071 0.254
990.000 0.079 0.118
991.000 0.071 0.027
992.000 0.040 0.043
993.000 0.156 0.043
994.000 0.244 0.030
995.000 0.366 0.042
996.000 0.491 0.035
997.000 0.624 0.038
998.000 0.751 0.057
999.000 0.864 0.037
1000.000 0.991 0.045
1001.000 1.088 0.066
1002.000 1.166 0.052
1003.000 1.148 0.135
1004.000 1.175 0.265
1005.000 1.111 0.348
1006.000 1.083 0.465
1007.000 1.145 0.593
1008.000 1.172 0.706
1009.000 1.172 0.845
1010.000 1.177 0.953
1011.000 1.166 1.047
1012.000 1.139 1.121
1013.000 1.136 1.186
1014.000 1.071 1.177
1015.000 0.962 1.176
1016.000 0.866 1.182
1017.000 0.756 1.183
1018.000 0.637 1.169
1019.000 0.529 1.175
1020.000 0.423 1.169
1021.000 0.304 1.170
1022.000 0.215 1.163
1023.000 0.121 1.164
1024.000 0.046 1.152
1025.000 0.029 1.083
1026.000 0.026 0.998
1027.000 0.036 0.903
1028.000 0.049 0.797
1029.000 0.020 0.692
1030.000 0.028 0.581
1031.000 0.046 0.494
1032.000 0.018 0.373
1033.000 0.022 0.249
1034.000 0.025 0.130
1035.000 0.019 0.071
1036.000 0.025 0.031
1037.000 0.064 0.024
1038.000 0.084 0.042
1039.000 0.132 0.044
1040.000 0.071 0.051
1041.000 0.079 0.027
1042.000 0.200 0.030
1043.000 0.297 0.024
1044.000 0.418 0.014
1045.000 0.537 0.015
1046.000 0.617 0.018
1047.000 0.738 0.018
1048.000 0.867 0.025
1049.000 1.000 0.031
1050.000 1.119 0.030
1051.000 1.176 0.017
1052.000 1.192 0.062
1053.000 1.191 0.086
1054.000 1.165 0.094
1055.000 1.180 0.192
1056.000 1.175 0.295
1057.000 1.170 0.416
1058.000 1.177 0.538
1059.000 1.176 0.635
1060.000 1.174 0.763
1061.000 1.177 0.901
1062.000 1.171 1.024
1063.000 1.172 1.121
1064.000 1.173 1.179
1065.000 1.166 1.176
1066.000 1.063 1.172
1067.000 0.957 1.183
1068.000 0.844 1.179
1069.000 0.729 1.180
1070.000 0.697 1.122
1071.000 0.596 1.108
1072.000 0.485 1.138
1073.000 0.364 1.148
1074.000 0.245 1.174
1075.000 0.130 1.160
1076.000 0.054 1.148
1077.000 0.031 1.061
1078.000 0.037 0.989
1079.000 0.039 0.880
1080.000 0.025 0.756
1081.000 0.049 0.639
1082.000 0.104 0.574
1083.000 0.098 0.436
1084.000 0.051 0.316
1085.000 0.022 0.197
1086.000 0.031 0.081
1087.000 0.035 0.019
1088.000 0.020 0.031
1089.000 0.020 0.019
1090.000 0.032 0.025
1091.000 0.068 0.058
1092.000 0.165 0.046
1093.000 0.267 0.011
1094.000 0.373 0.015
1095.000 0.486 0.003
1096.000 0.594 0.002
1097.000 0.667 0.002
1098.000 0.793 0.025
1099.000 0.912 0.009
1100.000 1.034 0.015
1101.000 1.133 0.027
1102.000 1.192 0.087
1103.000 1.190 0.155
1104.000 1.185 0.288
1105.000 1.194 0.377
1106.000 1.172 0.454
1107.000 1.189 0.597
1108.000 1.188 0.733
1109.000 1.183 0.812
1110.000 1.183 0.929
1111.000 1.173 1.044
1112.000 1.175 1.153
1113.000 1.151 1.189
1114.000 1.055 1.189
1115.000 0.957 1.189
1116.000 0.836 1.193
1117.000 0.709 1.194
1118.000 0.577 1.180
1119.000 0.430 1.173
1120.000 0.290 1.181
1121.000 0.177 1.181
1122.000 0.068 1.159
1123.000 0.021 1.092
1124.000 0.025 0.988
1125.000 0.017 0.868
1126.000 0.016 0.744
1127.000 0.024 0.637
1128.000 0.015 0.505
1129.000 0.019 0.363
1130.000 0.014 0.250
1131.000 0.028 0.142
1132.000 0.024 0.061
1133.000 0.048 0.018
1134.000 0.118 0.017
1135.000 0.229 0.008
1136.000 0.327 0.004
1137.000 0.448 0.018
1138.000 0.572 0.002
1139.000 0.661 0.020
1140.000 0.775 0.013
1141.000 0.864 0.002
1142.000 0.956 0.012
1143.000 1.042 0.023
1144.000 1.154 0.017
1145.000 1.192 0.077
1146.000 1.194 0.139
1147.000 1.191 0.199
1148.000 1.190 0.313
1149.000 1.181 0.455
1150.000 1.185 0.593
