# TimeStep fish0X fish0Y fish1X fish1Y fish2X fish2Y fish3X fish3Y fish4X fish4Y
4.600 0.310 0.635 0.425 0.650 0.290 0.677 nan nan nan nan
4.667 0.308 0.642 0.428 0.648 0.283 0.686 0.303 0.704 0.279 0.712
4.733 0.305 0.649 0.430 0.646 0.275 0.692 0.300 0.707 0.275 0.714
4.800 0.303 0.655 0.432 0.644 0.271 0.697 0.298 0.711 0.265 0.724
4.867 0.301 0.661 nan nan 0.267 0.701 0.295 0.716 0.255 0.733
4.933 0.299 0.671 nan nan 0.253 0.712 0.292 0.725 0.242 0.746
5.000 0.299 0.671 nan nan 0.253 0.712 0.292 0.725 0.242 0.746
5.067 0.296 0.678 0.449 0.611 0.240 0.724 0.287 0.738 0.234 0.755
5.133 0.296 0.678 0.449 0.611 0.240 0.724 0.287 0.738 0.234 0.755
5.200 0.294 0.682 0.444 0.609 0.235 0.729 0.283 0.749 0.230 0.764
5.267 0.290 0.690 0.438 0.608 0.231 0.732 0.280 0.757 0.227 0.776
5.333 0.284 0.698 0.433 0.607 0.230 0.733 0.277 0.764 0.225 0.785
5.400 0.279 0.705 0.413 0.619 0.227 0.734 0.276 0.771 0.224 0.792
5.467 0.275 0.709 0.413 0.619 0.224 0.733 0.275 0.776 0.223 0.798
5.533 0.273 0.713 0.395 0.632 0.223 0.733 0.274 0.781 0.222 0.804
5.600 0.263 0.720 0.393 0.633 0.223 0.740 0.273 0.789 0.222 0.809
5.667 0.253 0.725 0.380 0.642 0.224 0.748 0.276 0.795 0.225 0.821
5.733 0.245 0.731 0.368 0.650 0.224 0.754 0.284 0.801 0.229 0.831
5.800 0.231 0.738 0.341 0.669 0.227 0.779 0.290 0.802 0.236 0.845
5.867 0.224 0.741 0.329 0.679 0.229 0.788 0.294 0.802 0.239 0.851
5.933 0.219 0.742 0.317 0.689 0.229 0.796 0.295 0.803 0.241 0.854
6.000 0.214 0.744 0.307 0.698 0.227 0.806 0.291 0.810 0.243 0.864
6.067 0.209 0.746 0.299 0.706 0.224 0.815 0.288 0.815 0.243 0.874
6.133 0.207 0.747 0.293 0.714 0.222 0.820 0.284 0.819 0.243 0.882
6.200 0.202 0.752 0.289 0.732 0.220 0.825 0.278 0.829 0.243 0.889
6.267 0.196 0.755 0.285 0.749 0.218 0.829 0.274 0.838 0.243 0.894
6.333 0.188 0.758 0.283 0.761 0.216 0.832 0.270 0.848 0.243 0.898
6.400 0.183 0.763 0.282 0.776 0.213 0.841 0.267 0.858 0.244 0.903
6.467 0.179 0.768 0.282 0.792 0.207 0.852 0.264 0.865 0.246 0.911
6.533 0.175 0.781 0.281 0.804 0.201 0.866 0.262 0.873 0.249 0.919
6.600 0.172 0.792 0.280 0.816 0.197 0.875 0.260 0.878 nan nan
6.667 0.170 0.801 0.275 0.830 0.193 0.883 0.260 0.884 nan nan
6.733 0.168 0.809 0.272 0.840 0.190 0.889 0.259 0.894 nan nan
6.800 0.167 0.816 0.269 0.851 0.189 0.894 0.259 0.903 nan nan
6.867 0.166 0.825 0.267 0.864 0.191 0.901 nan nan nan nan
6.933 0.167 0.839 0.265 0.876 0.192 0.906 nan nan nan nan
7.000 0.167 0.848 0.263 0.884 0.194 0.910 nan nan nan nan
7.067 0.168 0.858 0.262 0.891 0.195 0.914 nan nan nan nan
7.133 0.169 0.866 0.262 0.897 0.196 0.920 nan nan nan nan
7.200 0.172 0.874 0.261 0.901 0.197 0.923 nan nan nan nan
7.267 0.175 0.882 0.261 0.906 0.198 0.925 nan nan nan nan
7.333 0.179 0.889 0.260 0.909 0.199 0.927 nan nan nan nan
7.400 0.182 0.894 0.260 0.911 nan nan nan nan nan nan
7.467 0.185 0.900 0.259 0.914 nan nan nan nan nan nan
7.533 0.191 0.905 0.259 0.917 nan nan nan nan nan nan
7.600 0.197 0.907 nan nan nan nan 0.234 0.942 nan nan
7.667 0.201 0.909 nan nan nan nan 0.232 0.943 nan nan
7.733 0.204 0.911 nan nan nan nan 0.228 0.944 nan nan
7.800 0.207 0.912 nan nan 0.185 0.948 0.222 0.943 0.120 0.925
7.867 0.217 0.914 nan nan 0.183 0.950 0.217 0.942 0.112 0.922
7.933 0.223 0.915 nan nan 0.184 0.948 0.213 0.942 0.098 0.920
8.000 0.227 0.916 nan nan nan nan 0.209 0.941 0.087 0.918
8.067 0.228 0.915 nan nan nan nan 0.207 0.941 0.079 0.916
8.133 0.231 0.916 nan nan 0.189 0.946 0.204 0.941 0.072 0.915
8.200 0.235 0.916 nan nan nan nan 0.202 0.941 0.066 0.914
8.267 0.238 0.916 nan nan nan nan nan nan 0.061 0.913
8.333 0.240 0.916 nan nan nan nan nan nan 0.057 0.906
8.400 0.244 0.913 nan nan nan nan nan nan nan nan
8.467 0.246 0.908 nan nan 0.205 0.911 nan nan nan nan
8.533 0.249 0.901 nan nan 0.206 0.905 nan nan nan nan
8.600 0.249 0.898 0.156 0.920 0.207 0.900 0.192 0.930 nan nan
8.667 0.247 0.891 0.144 0.916 0.206 0.895 0.190 0.927 nan nan
8.733 0.245 0.884 0.131 0.912 0.200 0.885 0.190 0.925 nan nan
8.800 0.243 0.878 0.119 0.908 0.193 0.874 0.189 0.922 nan nan
8.867 0.241 0.873 0.107 0.905 0.188 0.867 0.189 0.918 nan nan
8.933 0.240 0.870 0.100 0.903 0.178 0.853 0.188 0.915 nan nan
9.000 0.240 0.869 0.092 0.900 0.170 0.841 0.187 0.911 nan nan
9.067 0.238 0.866 0.086 0.898 0.164 0.832 0.187 0.908 nan nan
9.133 0.236 0.865 0.081 0.897 0.156 0.822 0.188 0.898 nan nan
9.200 0.232 0.862 0.077 0.896 0.142 0.811 0.191 0.885 nan nan
9.267 0.226 0.859 0.073 0.895 0.130 0.803 0.196 0.871 nan nan
9.333 0.219 0.856 0.072 0.895 0.123 0.798 0.200 0.859 0.058 0.776
9.400 0.210 0.850 0.063 0.897 0.113 0.788 nan nan 0.059 0.770
9.467 0.205 0.845 0.060 0.898 0.102 0.775 nan nan 0.061 0.766
9.533 0.205 0.845 0.060 0.898 0.102 0.775 nan nan 0.061 0.766
9.600 0.201 0.839 nan nan 0.096 0.767 nan nan 0.061 0.762
9.667 0.180 0.826 nan nan 0.084 0.745 0.220 0.801 0.063 0.755
9.733 0.168 0.814 nan nan 0.079 0.734 0.224 0.788 0.063 0.753
9.800 0.156 0.801 nan nan 0.076 0.726 0.223 0.780 0.064 0.750
9.867 0.143 0.788 nan nan nan nan 0.218 0.766 0.064 0.743
9.933 0.143 0.788 nan nan nan nan 0.218 0.766 0.064 0.743
10.000 0.133 0.777 nan nan nan nan 0.213 0.754 0.063 0.734
10.067 0.116 0.760 nan nan nan nan 0.201 0.730 nan nan
10.133 0.110 0.752 nan nan nan nan 0.197 0.722 nan nan
10.200 0.104 0.742 nan nan nan nan nan nan nan nan
10.267 0.100 0.733 nan nan nan nan nan nan nan nan
10.333 nan nan nan nan nan nan nan nan nan nan
10.400 nan nan nan nan nan nan nan nan nan nan
10.467 nan nan nan nan nan nan nan nan nan nan
10.533 nan nan nan nan nan nan nan nan nan nan
10.600 nan nan nan nan nan nan nan nan nan nan
10.667 nan nan 0.060 0.753 0.089 0.681 nan nan nan nan
10.733 nan nan 0.062 0.747 0.097 0.681 nan nan nan nan
10.800 nan nan 0.068 0.739 0.111 0.681 nan nan nan nan
10.867 nan nan 0.075 0.732 0.125 0.680 nan nan nan nan
10.933 nan nan 0.083 0.725 nan nan nan nan nan nan
11.000 nan nan nan nan nan nan nan nan nan nan
11.067 nan nan nan nan nan nan nan nan nan nan
11.133 nan nan nan nan nan nan nan nan nan nan
11.200 nan nan nan nan 0.187 0.678 nan nan nan nan
11.267 nan nan nan nan nan nan nan nan nan nan
11.333 nan nan nan nan nan nan nan nan nan nan
11.400 nan nan nan nan nan nan nan nan nan nan
11.467 nan nan nan nan nan nan nan nan nan nan
11.533 nan nan nan nan nan nan nan nan nan nan
11.600 nan nan nan nan 0.294 0.637 nan nan nan nan
11.667 nan nan nan nan 0.306 0.635 nan nan nan nan
11.733 nan nan nan nan 0.315 0.634 nan nan nan nan
11.800 nan nan nan nan 0.323 0.633 nan nan nan nan
11.867 0.256 0.691 nan nan 0.329 0.632 nan nan nan nan
11.933 0.259 0.690 nan nan 0.334 0.631 0.294 0.643 nan nan
12.000 0.263 0.688 nan nan 0.337 0.632 0.304 0.639 nan nan
12.067 nan nan nan nan 0.337 0.640 0.313 0.634 nan nan
12.133 nan nan nan nan 0.336 0.645 0.321 0.630 nan nan
12.200 0.262 0.685 nan nan 0.335 0.650 0.326 0.629 nan nan
12.267 0.272 0.681 nan nan 0.334 0.653 0.338 0.620 0.314 0.646
12.333 0.293 0.671 0.266 0.682 nan nan 0.344 0.620 0.311 0.653
12.400 0.297 0.666 nan nan 0.332 0.658 0.350 0.623 nan nan
12.467 0.304 0.661 0.277 0.678 0.331 0.660 0.354 0.625 nan nan
12.533 0.313 0.656 nan nan 0.329 0.666 0.357 0.627 nan nan
12.600 0.318 0.652 nan nan 0.327 0.669 0.359 0.629 nan nan
12.667 0.323 0.649 0.290 0.674 0.325 0.673 0.361 0.631 0.269 0.679
12.733 0.327 0.646 0.293 0.673 0.319 0.676 0.363 0.632 0.263 0.682
12.800 0.330 0.643 0.296 0.672 0.310 0.681 0.364 0.633 0.253 0.688
12.867 0.333 0.640 0.299 0.671 0.304 0.683 0.365 0.634 0.241 0.695
12.933 0.334 0.638 0.300 0.671 0.300 0.686 0.366 0.635 0.232 0.700
13.000 0.330 0.636 0.306 0.667 0.291 0.689 0.367 0.636 0.226 0.704
13.067 0.324 0.635 0.313 0.662 0.280 0.694 0.368 0.637 0.221 0.708
13.133 0.320 0.635 0.318 0.658 0.274 0.697 0.369 0.638 0.215 0.711
13.200 0.317 0.634 0.322 0.655 0.267 0.700 0.370 0.643 0.198 0.714
13.267 0.314 0.634 0.326 0.651 0.262 0.702 0.371 0.649 0.187 0.716
13.333 0.307 0.640 0.328 0.646 0.257 0.704 0.371 0.654 0.175 0.717
13.400 0.299 0.648 0.330 0.641 0.250 0.707 0.372 0.658 0.168 0.718
13.467 0.291 0.654 0.331 0.639 0.239 0.714 0.372 0.662 0.162 0.718
13.533 0.284 0.660 0.330 0.638 0.228 0.720 0.373 0.667 0.157 0.719
13.600 0.279 0.664 0.325 0.638 0.221 0.724 0.374 0.674 0.152 0.719
13.667 0.275 0.668 0.319 0.638 0.212 0.726 0.375 0.679 0.145 0.718
13.733 0.268 0.673 0.313 0.640 0.198 0.732 0.376 0.683 0.137 0.716
13.800 0.259 0.681 0.303 0.643 0.185 0.736 0.374 0.685 0.131 0.713
13.867 0.249 0.689 0.296 0.646 0.176 0.740 0.365 0.686 0.126 0.711
13.933 0.238 0.693 0.285 0.652 0.170 0.742 0.360 0.687 0.123 0.709
14.000 0.238 0.693 0.285 0.652 0.170 0.742 0.360 0.687 0.123 0.709
14.067 0.227 0.699 0.273 0.660 0.163 0.743 0.352 0.688 0.118 0.709
14.133 nan nan nan nan nan nan 0.331 0.693 0.112 0.726
14.200 nan nan nan nan nan nan 0.320 0.696 0.108 0.740
14.267 nan nan nan nan 0.199 0.728 0.308 0.700 0.105 0.752
14.333 nan nan nan nan 0.199 0.728 0.308 0.700 0.105 0.752
14.400 nan nan nan nan 0.192 0.733 0.299 0.702 0.102 0.762
14.467 nan nan nan nan 0.186 0.734 0.290 0.705 0.100 0.767
14.533 nan nan nan nan 0.179 0.737 0.284 0.707 0.095 0.778
14.600 0.165 0.731 nan nan 0.174 0.739 0.277 0.712 0.086 0.790
14.667 0.160 0.733 nan nan 0.171 0.740 0.267 0.719 0.078 0.799
14.733 0.143 0.742 nan nan 0.117 0.733 0.252 0.731 0.069 0.809
14.800 0.143 0.742 nan nan 0.117 0.733 0.252 0.731 0.069 0.809
14.867 0.143 0.742 nan nan 0.117 0.733 0.252 0.731 0.069 0.809
14.933 0.123 0.758 0.160 0.765 0.106 0.768 0.232 0.750 0.065 0.832
15.000 0.119 0.762 0.152 0.774 0.103 0.777 0.223 0.757 0.065 0.842
15.067 0.114 0.765 0.143 0.785 0.098 0.790 0.216 0.764 0.066 0.849
15.133 0.110 0.769 0.133 0.797 0.094 0.802 0.209 0.769 0.069 0.862
15.200 0.107 0.772 0.123 0.809 0.091 0.810 0.204 0.774 0.071 0.873
15.267 0.104 0.778 0.115 0.821 0.087 0.819 0.200 0.780 0.071 0.881
15.333 0.104 0.778 0.115 0.821 0.087 0.819 0.200 0.780 0.071 0.881
15.400 0.100 0.785 0.105 0.835 0.084 0.832 0.192 0.789 0.071 0.893
15.467 0.092 0.803 0.094 0.859 0.080 0.850 0.178 0.808 0.062 0.914
15.533 0.089 0.811 0.089 0.869 0.079 0.856 0.169 0.821 0.059 0.921
15.600 0.087 0.817 0.086 0.876 0.078 0.860 0.161 0.833 0.057 0.926
15.667 0.085 0.823 0.084 0.882 0.077 0.865 0.155 0.842 0.057 0.931
15.733 0.083 0.829 0.081 0.888 0.077 0.872 0.150 0.850 0.056 0.937
15.800 0.081 0.838 0.075 0.899 0.077 0.879 0.147 0.857 0.048 0.939
15.867 0.080 0.845 0.070 0.906 0.077 0.884 0.140 0.868 0.046 0.940
15.933 0.079 0.852 0.067 0.911 nan nan 0.134 0.876 0.040 0.941
16.000 0.078 0.859 0.061 0.918 0.077 0.895 0.129 0.883 0.032 0.942
16.067 0.077 0.865 nan nan 0.076 0.904 0.124 0.889 0.027 0.943
16.133 0.073 0.874 nan nan 0.075 0.911 0.118 0.895 0.023 0.944
16.200 0.071 0.881 nan nan 0.074 0.916 0.112 0.901 0.020 0.943
16.267 0.069 0.887 nan nan 0.074 0.920 0.105 0.907 0.022 0.928
16.333 0.067 0.892 nan nan 0.070 0.923 0.101 0.911 0.023 0.920
16.400 0.066 0.897 0.064 0.923 nan nan 0.097 0.915 0.026 0.909
16.467 0.064 0.901 nan nan nan nan 0.093 0.919 0.031 0.894
16.533 0.063 0.904 nan nan nan nan nan nan 0.034 0.882
16.600 0.062 0.907 nan nan nan nan nan nan 0.037 0.873
16.667 nan nan nan nan nan nan nan nan 0.039 0.866
16.733 nan nan nan nan nan nan nan nan nan nan
16.800 nan nan nan nan nan nan nan nan nan nan
16.867 nan nan nan nan nan nan nan nan nan nan
16.933 nan nan nan nan nan nan nan nan nan nan
17.000 nan nan nan nan nan nan nan nan nan nan
17.067 0.035 0.896 nan nan nan nan nan nan nan nan
17.133 0.035 0.896 nan nan nan nan nan nan nan nan
17.200 nan nan nan nan nan nan nan nan nan nan
17.267 nan nan nan nan nan nan nan nan nan nan
17.333 nan nan nan nan nan nan nan nan nan nan
17.400 nan nan nan nan nan nan nan nan nan nan
17.467 nan nan nan nan nan nan nan nan nan nan
17.533 0.057 0.804 nan nan nan nan 0.072 0.869 0.065 0.750
17.600 0.063 0.780 nan nan nan nan 0.076 0.855 0.070 0.733
17.667 0.065 0.771 nan nan nan nan 0.078 0.850 0.073 0.727
17.733 0.067 0.758 nan nan nan nan 0.079 0.845 nan nan
17.800 0.068 0.749 nan nan nan nan 0.080 0.840 nan nan
17.867 0.068 0.739 nan nan nan nan 0.086 0.831 nan nan
17.933 0.068 0.730 nan nan nan nan 0.090 0.824 nan nan
18.000 0.060 0.764 nan nan nan nan 0.093 0.817 nan nan
18.067 0.061 0.754 nan nan nan nan 0.097 0.810 nan nan
18.133 0.063 0.745 nan nan nan nan 0.101 0.799 nan nan
18.200 nan nan nan nan nan nan 0.104 0.789 nan nan
18.267 nan nan nan nan nan nan 0.108 0.778 nan nan
18.333 nan nan nan nan nan nan 0.110 0.769 nan nan
18.400 nan nan nan nan nan nan 0.112 0.762 nan nan
18.467 nan nan nan nan nan nan 0.113 0.754 nan nan
18.533 nan nan nan nan nan nan 0.115 0.749 nan nan
18.600 nan nan nan nan nan nan 0.118 0.742 nan nan
18.667 nan nan 0.034 0.701 nan nan 0.124 0.732 nan nan
18.733 nan nan nan nan nan nan nan nan nan nan
18.800 nan nan nan nan nan nan nan nan nan nan
18.867 nan nan nan nan nan nan nan nan nan nan
18.933 nan nan nan nan nan nan nan nan nan nan
19.000 nan nan nan nan nan nan nan nan nan nan
19.067 nan nan nan nan nan nan nan nan nan nan
19.133 nan nan nan nan nan nan nan nan nan nan
19.200 nan nan nan nan nan nan nan nan nan nan
19.267 nan nan nan nan nan nan nan nan nan nan
19.333 nan nan nan nan nan nan nan nan nan nan
19.400 nan nan nan nan nan nan nan nan nan nan
19.467 nan nan nan nan nan nan nan nan nan nan
19.533 nan nan nan nan nan nan nan nan nan nan
19.600 nan nan nan nan nan nan nan nan nan nan
19.667 nan nan nan nan nan nan nan nan nan nan
19.733 nan nan nan nan nan nan nan nan nan nan
19.800 nan nan nan nan nan nan nan nan nan nan
19.867 nan nan nan nan nan nan nan nan nan nan
19.933 0.029 0.711 nan nan nan nan nan nan nan nan
20.000 nan nan nan nan nan nan nan nan nan nan
20.067 nan nan nan nan nan nan nan nan nan nan
20.133 nan nan nan nan nan nan nan nan nan nan
20.200 nan nan nan nan nan nan nan nan nan nan
20.267 nan nan 0.109 0.739 nan nan nan nan nan nan
20.333 nan nan 0.111 0.746 nan nan nan nan nan nan
20.400 nan nan 0.113 0.752 nan nan nan nan nan nan
20.467 0.080 0.732 0.115 0.757 nan nan nan nan nan nan
20.533 0.085 0.732 0.117 0.762 nan nan nan nan nan nan
20.600 0.090 0.733 0.118 0.766 nan nan nan nan nan nan
20.667 0.094 0.733 0.119 0.769 nan nan nan nan 0.060 0.779
20.733 0.098 0.733 0.121 0.773 nan nan nan nan 0.062 0.785
20.800 0.101 0.733 0.122 0.779 nan nan nan nan 0.063 0.788
20.867 0.104 0.734 0.126 0.788 nan nan nan nan 0.065 0.792
20.933 0.107 0.734 0.129 0.799 nan nan nan nan 0.066 0.795
21.000 0.110 0.734 0.132 0.806 0.162 0.719 nan nan 0.067 0.797
21.067 0.112 0.734 0.134 0.812 0.171 0.724 nan nan 0.070 0.805
21.133 0.114 0.734 0.136 0.818 0.184 0.729 nan nan 0.071 0.816
21.200 0.116 0.734 0.138 0.821 0.202 0.735 nan nan 0.071 0.824
21.267 0.118 0.734 0.144 0.830 0.214 0.739 nan nan 0.070 0.831
21.333 0.120 0.734 0.150 0.838 0.224 0.742 nan nan 0.070 0.836
21.400 0.122 0.734 0.156 0.845 0.231 0.745 nan nan 0.068 0.844
21.467 0.124 0.734 0.160 0.850 0.237 0.753 nan nan 0.067 0.851
21.533 0.126 0.734 0.165 0.855 0.242 0.766 nan nan 0.065 0.858
21.600 0.125 0.733 0.177 0.863 0.245 0.774 nan nan 0.064 0.863
21.667 0.125 0.733 0.177 0.863 0.245 0.774 nan nan 0.064 0.863
21.733 0.131 0.742 0.186 0.869 0.240 0.788 0.170 0.730 0.063 0.866
21.800 0.137 0.752 0.193 0.874 0.234 0.801 0.176 0.739 0.063 0.868
21.867 0.137 0.752 0.193 0.874 0.234 0.801 0.176 0.739 0.063 0.868
21.933 0.152 0.780 0.203 0.881 0.228 0.823 0.185 0.760 0.077 0.874
22.000 0.166 0.808 0.211 0.891 0.227 0.848 0.194 0.788 0.092 0.876
22.067 0.172 0.819 0.213 0.893 0.227 0.854 0.198 0.799 0.105 0.876
22.133 0.176 0.828 0.218 0.903 0.227 0.862 0.201 0.808 0.118 0.876
22.200 0.180 0.836 0.221 0.909 0.227 0.866 0.204 0.815 0.134 0.877
22.267 0.185 0.844 0.224 0.914 0.228 0.874 0.205 0.826 0.146 0.879
22.333 0.188 0.850 0.227 0.919 0.231 0.884 0.206 0.838 0.156 0.880
22.400 0.191 0.856 0.231 0.923 0.232 0.889 0.205 0.852 0.169 0.886
22.467 0.198 0.863 0.237 0.927 0.233 0.896 nan nan 0.181 0.892
22.533 0.201 0.868 0.240 0.928 0.234 0.901 nan nan 0.191 0.897
22.600 0.203 0.873 0.249 0.929 0.234 0.904 nan nan 0.198 0.901
22.667 0.207 0.879 0.253 0.929 0.236 0.908 nan nan 0.210 0.907
22.733 0.210 0.884 0.257 0.929 0.238 0.913 nan nan 0.218 0.911
22.800 0.214 0.887 0.259 0.929 0.240 0.917 nan nan 0.224 0.914
22.867 0.219 0.893 0.263 0.929 nan nan nan nan nan nan
22.933 0.230 0.894 0.264 0.928 nan nan 0.203 0.906 nan nan
23.000 0.236 0.896 nan nan nan nan 0.202 0.911 nan nan
23.067 0.243 0.899 nan nan nan nan 0.202 0.915 nan nan
23.133 0.249 0.901 nan nan nan nan 0.201 0.919 nan nan
23.200 nan nan nan nan nan nan nan nan nan nan
23.267 nan nan nan nan nan nan 0.201 0.924 nan nan
23.333 nan nan nan nan nan nan 0.201 0.924 nan nan
23.400 nan nan nan nan nan nan 0.208 0.925 nan nan
23.467 nan nan nan nan nan nan 0.211 0.925 nan nan
23.533 nan nan nan nan nan nan 0.217 0.924 nan nan
23.600 nan nan nan nan nan nan 0.222 0.923 nan nan
23.667 nan nan nan nan nan nan 0.230 0.923 nan nan
23.733 nan nan nan nan nan nan 0.233 0.922 nan nan
23.800 nan nan nan nan nan nan 0.233 0.923 nan nan
23.867 nan nan nan nan nan nan 0.237 0.921 nan nan
23.933 nan nan nan nan nan nan 0.239 0.917 nan nan
24.000 nan nan nan nan nan nan 0.240 0.915 nan nan
24.067 nan nan 0.292 0.867 nan nan 0.240 0.911 nan nan
24.133 nan nan 0.295 0.858 nan nan 0.241 0.908 nan nan
24.200 nan nan nan nan nan nan 0.243 0.902 nan nan
24.267 nan nan nan nan nan nan 0.244 0.894 nan nan
24.333 nan nan nan nan nan nan 0.247 0.884 nan nan
24.400 nan nan nan nan nan nan 0.248 0.877 nan nan
24.467 nan nan nan nan 0.284 0.940 0.250 0.869 nan nan
24.533 nan nan nan nan nan nan 0.251 0.862 nan nan
24.600 nan nan nan nan nan nan 0.252 0.855 nan nan
24.667 nan nan nan nan nan nan 0.252 0.842 nan nan
24.733 nan nan nan nan nan nan 0.251 0.832 nan nan
24.800 nan nan nan nan nan nan 0.251 0.824 nan nan
24.867 nan nan nan nan nan nan 0.251 0.817 nan nan
24.933 nan nan nan nan nan nan 0.251 0.811 nan nan
25.000 nan nan nan nan nan nan 0.251 0.806 nan nan
