# Time(s) fish0X fish0Y
394.000 0.096 0.027
395.000 0.141 0.026
396.000 0.192 0.023
397.000 0.239 0.032
398.000 0.310 0.015
399.000 0.374 0.011
400.000 0.469 0.014
401.000 0.573 0.005
402.000 0.680 0.013
403.000 0.804 0.013
404.000 0.976 0.007
405.000 1.119 0.012
406.000 1.198 0.066
407.000 1.194 0.186
408.000 1.198 0.313
409.000 1.200 0.470
410.000 1.190 0.624
411.000 1.194 0.769
412.000 1.186 0.935
413.000 1.180 1.104
414.000 1.128 1.192
415.000 1.018 1.194
416.000 0.922 1.198
417.000 0.862 1.200
418.000 0.809 1.195
419.000 0.710 1.200
420.000 0.588 1.174
421.000 0.432 1.175
422.000 0.291 1.190
423.000 0.150 1.190
424.000 0.051 1.167
425.000 0.022 1.135
426.000 0.029 1.121
427.000 0.033 1.097
428.000 0.033 1.093
429.000 0.033 1.094
430.000 0.032 1.094
431.000 0.032 1.093
432.000 0.035 1.087
433.000 0.038 1.056
434.000 0.015 0.964
435.000 0.003 0.811
436.000 0.008 0.623
437.000 0.025 0.424
438.000 0.021 0.226
439.000 0.038 0.046
440.000 0.113 0.018
441.000 0.163 0.028
442.000 0.186 0.024
443.000 0.193 0.025
444.000 0.198 0.028
445.000 0.228 0.017
446.000 0.288 0.028
447.000 0.373 0.008
448.000 0.485 0.004
449.000 0.650 0.027
450.000 0.811 0.003
451.000 0.962 0.008
452.000 1.121 0.032
453.000 1.200 0.111
454.000 1.199 0.215
455.000 1.200 0.359
456.000 1.199 0.500
457.000 1.200 0.679
458.000 1.187 0.864
459.000 1.194 1.026
460.000 1.139 1.173
461.000 1.021 1.185
462.000 0.917 1.188
463.000 0.772 1.194
464.000 0.638 1.189
465.000 0.470 1.200
466.000 0.314 1.194
467.000 0.164 1.196
468.000 0.044 1.169
469.000 0.017 1.079
470.000 0.013 0.960
471.000 0.007 0.840
472.000 0.004 0.724
473.000 0.010 0.566
474.000 0.017 0.416
475.000 0.004 0.248
476.000 0.013 0.080
477.000 0.084 0.021
478.000 0.136 0.024
479.000 0.210 0.021
480.000 0.292 0.017
481.000 0.407 0.005
482.000 0.546 0.026
483.000 0.677 0.006
484.000 0.837 0.025
485.000 1.024 0.005
486.000 1.148 0.011
487.000 1.195 0.081
488.000 1.200 0.188
489.000 1.193 0.291
490.000 1.196 0.438
491.000 1.189 0.608
492.000 1.197 0.800
493.000 1.191 0.970
494.000 1.146 1.081
495.000 1.118 1.182
496.000 0.918 1.167
497.000 0.695 1.200
498.000 0.485 1.166
499.000 0.277 1.191
500.000 0.086 1.184
501.000 0.021 1.090
502.000 0.017 1.011
503.000 0.024 0.884
504.000 0.009 0.728
505.000 0.004 0.567
506.000 0.006 0.407
507.000 0.010 0.233
508.000 0.032 0.062
509.000 0.116 0.017
510.000 0.196 0.022
511.000 0.306 0.013
512.000 0.464 0.007
513.000 0.605 0.010
514.000 0.760 0.011
515.000 0.950 0.009
516.000 1.120 0.022
517.000 1.200 0.109
518.000 1.199 0.231
519.000 1.195 0.375
520.000 1.200 0.501
521.000 1.182 0.608
522.000 1.195 0.723
523.000 1.169 0.890
524.000 1.186 1.051
525.000 1.144 1.187
526.000 1.046 1.200
527.000 0.911 1.200
528.000 0.789 1.190
529.000 0.647 1.181
530.000 0.501 1.200
531.000 0.372 1.175
532.000 0.229 1.185
533.000 0.090 1.180
534.000 0.017 1.103
535.000 0.021 1.019
536.000 0.006 0.911
537.000 0.022 0.803
538.000 0.005 0.670
539.000 0.013 0.553
540.000 0.031 0.373
541.000 0.098 0.164
542.000 0.142 0.034
543.000 0.198 0.016
544.000 0.236 0.027
545.000 0.298 0.031
546.000 0.401 0.011
547.000 0.494 0.007
548.000 0.610 0.032
