# TimeStep fish0X fish0Y fish1X fish1Y
8.067 0.751 0.106 nan nan
8.133 0.752 0.103 nan nan
8.200 0.752 0.099 nan nan
8.267 0.751 0.094 nan nan
8.333 0.751 0.089 nan nan
8.400 0.748 0.084 nan nan
8.467 0.744 0.081 nan nan
8.533 0.736 0.079 nan nan
8.600 0.730 0.078 nan nan
8.667 0.725 0.078 nan nan
8.733 0.721 0.077 nan nan
8.800 0.717 0.081 nan nan
8.867 0.715 0.086 nan nan
8.933 0.715 0.089 nan nan
9.000 0.715 0.093 nan nan
9.067 0.715 0.096 nan nan
9.133 0.715 0.099 nan nan
9.200 0.716 0.101 nan nan
9.267 0.715 0.104 nan nan
9.333 0.714 0.107 nan nan
9.400 0.713 0.109 nan nan
9.467 0.712 0.109 nan nan
9.533 0.713 0.103 nan nan
9.600 0.712 0.097 nan nan
9.667 0.712 0.090 nan nan
9.733 0.711 0.084 nan nan
9.800 0.710 0.078 nan nan
9.867 0.710 0.073 nan nan
9.933 0.710 0.070 nan nan
10.000 0.710 0.068 nan nan
10.067 0.709 0.067 nan nan
10.133 0.712 0.066 nan nan
10.200 0.721 0.063 nan nan
10.267 0.728 0.062 nan nan
10.333 0.733 0.062 nan nan
10.400 0.737 0.062 nan nan
10.467 0.745 0.062 nan nan
10.533 0.751 0.063 nan nan
10.600 0.756 0.063 nan nan
10.667 0.761 0.063 nan nan
10.733 0.765 0.063 nan nan
10.800 0.770 0.064 nan nan
10.867 0.776 0.067 nan nan
10.933 0.784 0.071 nan nan
11.000 0.792 0.074 0.300 0.648
11.067 0.800 0.076 0.294 0.650
11.133 0.806 0.077 0.289 0.654
11.200 0.813 0.076 nan nan
11.267 0.818 0.073 nan nan
11.333 0.822 0.071 nan nan
11.400 0.826 0.070 nan nan
11.467 0.829 0.068 nan nan
11.533 0.837 0.066 nan nan
11.600 0.843 0.065 nan nan
11.667 0.849 0.063 nan nan
11.733 0.854 0.063 nan nan
11.800 0.863 0.065 nan nan
11.867 0.872 0.066 nan nan
11.933 0.878 0.068 nan nan
12.000 0.884 0.069 nan nan
12.067 0.893 0.072 nan nan
12.133 0.900 0.074 nan nan
12.200 0.906 0.075 nan nan
12.267 0.911 0.076 nan nan
12.333 0.915 0.077 nan nan
12.400 0.918 0.077 nan nan
12.467 0.914 0.074 nan nan
12.533 0.906 0.069 nan nan
12.600 0.902 0.067 nan nan
12.667 0.884 0.067 nan nan
12.733 0.875 0.070 nan nan
12.800 0.862 0.074 nan nan
12.867 0.847 0.080 nan nan
12.933 0.834 0.087 nan nan
13.000 0.824 0.091 nan nan
13.067 0.816 0.098 nan nan
13.133 0.808 0.103 nan nan
13.200 0.803 0.107 nan nan
13.267 0.798 0.110 nan nan
13.333 0.795 0.113 nan nan
13.400 0.791 0.115 nan nan
13.467 0.782 0.121 nan nan
13.533 0.775 0.124 nan nan
13.600 0.769 0.127 nan nan
13.667 0.765 0.128 nan nan
13.733 0.761 0.130 nan nan
13.800 0.758 0.131 nan nan
13.867 0.754 0.123 nan nan
13.933 0.751 0.116 nan nan
14.000 0.749 0.110 nan nan
14.067 0.746 0.103 nan nan
14.133 0.744 0.098 nan nan
14.200 0.743 0.095 nan nan
14.267 0.741 0.092 nan nan
14.333 0.740 0.089 nan nan
14.400 0.739 0.087 nan nan
14.467 0.736 0.082 nan nan
14.533 0.733 0.077 nan nan
14.600 0.731 0.074 nan nan
14.667 0.725 0.072 nan nan
14.733 0.721 0.071 nan nan
14.800 0.719 0.071 nan nan
14.867 0.713 0.075 nan nan
14.933 0.709 0.080 nan nan
15.000 0.706 0.088 nan nan
15.067 0.705 0.096 nan nan
15.133 0.704 0.107 nan nan
15.200 0.705 0.118 nan nan
15.267 0.707 0.131 nan nan
15.333 0.709 0.142 nan nan
15.400 0.710 0.155 nan nan
15.467 0.712 0.165 nan nan
15.533 0.713 0.173 nan nan
15.600 0.713 0.180 nan nan
15.667 0.713 0.185 nan nan
15.733 0.713 0.190 nan nan
15.800 0.714 0.195 nan nan
15.867 0.714 0.200 nan nan
15.933 0.715 0.204 nan nan
16.000 0.715 0.208 nan nan
16.067 0.714 0.214 nan nan
16.133 0.713 0.219 nan nan
16.200 0.712 0.223 nan nan
16.267 0.712 0.226 nan nan
16.333 0.712 0.232 nan nan
16.400 0.712 0.239 nan nan
16.467 0.711 0.245 nan nan
16.533 0.711 0.249 nan nan
16.600 0.705 0.255 nan nan
16.667 0.700 0.260 nan nan
16.733 0.696 0.264 nan nan
16.800 0.692 0.267 nan nan
16.867 0.689 0.269 nan nan
16.933 0.686 0.271 nan nan
17.000 0.684 0.273 nan nan
17.067 0.681 0.274 nan nan
17.133 0.680 0.275 nan nan
17.200 0.675 0.275 nan nan
17.267 0.670 0.275 nan nan
17.333 0.666 0.276 nan nan
17.400 0.662 0.278 nan nan
17.467 0.659 0.280 nan nan
17.533 0.656 0.284 nan nan
17.600 0.652 0.288 nan nan
17.667 0.646 0.292 nan nan
17.733 0.640 0.300 nan nan
17.800 0.634 0.308 nan nan
17.867 0.629 0.313 nan nan
17.933 0.625 0.317 nan nan
18.000 0.621 0.321 nan nan
18.067 0.617 0.327 nan nan
18.133 0.614 0.336 nan nan
18.200 0.610 0.346 nan nan
18.267 0.607 0.353 nan nan
18.333 0.603 0.359 nan nan
18.400 0.598 0.366 nan nan
18.467 0.594 0.371 nan nan
18.533 0.588 0.373 nan nan
18.600 0.580 0.374 nan nan
18.667 0.573 0.376 nan nan
18.733 0.565 0.383 nan nan
18.800 0.558 0.388 nan nan
18.867 0.553 0.392 nan nan
18.933 0.550 0.395 nan nan
19.000 0.546 0.398 nan nan
19.067 0.544 0.401 nan nan
19.133 0.542 0.403 0.481 0.578
19.200 0.540 0.407 nan nan
19.267 0.535 0.415 nan nan
19.333 0.531 0.420 nan nan
19.400 0.527 0.427 nan nan
19.467 0.522 0.434 nan nan
19.533 0.517 0.439 nan nan
19.600 0.514 0.443 nan nan
19.667 0.509 0.451 nan nan
19.733 0.502 0.460 nan nan
19.800 0.495 0.469 nan nan
19.867 0.489 0.476 nan nan
19.933 0.484 0.481 nan nan
20.000 0.473 0.487 nan nan
20.067 0.464 0.491 nan nan
20.133 0.456 0.494 nan nan
20.200 0.451 0.496 nan nan
20.267 0.444 0.500 nan nan
20.333 0.438 0.504 nan nan
20.400 0.429 0.513 nan nan
20.467 0.423 0.519 nan nan
20.533 0.418 0.524 nan nan
20.600 0.413 0.530 nan nan
20.667 0.405 0.541 nan nan
20.733 0.399 0.552 nan nan
20.800 0.393 0.561 nan nan
20.867 0.386 0.569 nan nan
20.933 0.376 0.579 nan nan
21.000 0.368 0.586 nan nan
21.067 0.360 0.592 nan nan
21.133 0.349 0.600 0.287 0.762
21.200 0.338 0.607 nan nan
21.267 0.331 0.613 nan nan
21.333 0.325 0.618 nan nan
21.400 0.317 0.627 nan nan
21.467 0.309 0.636 nan nan
21.533 0.301 0.644 nan nan
21.600 0.295 0.652 nan nan
21.667 0.287 0.665 nan nan
21.733 0.277 0.677 nan nan
21.800 0.269 0.687 nan nan
21.867 0.263 0.694 nan nan
21.933 0.257 0.702 nan nan
22.000 0.248 0.708 nan nan
22.067 0.240 0.711 nan nan
22.133 0.234 0.713 nan nan
22.200 0.228 0.715 nan nan
22.267 0.222 0.715 nan nan
22.333 0.213 0.714 nan nan
22.400 0.207 0.713 nan nan
22.467 0.202 0.712 nan nan
22.533 0.191 0.712 nan nan
22.600 0.182 0.713 nan nan
22.667 0.173 0.714 nan nan
22.733 0.167 0.715 nan nan
22.800 0.161 0.715 nan nan
22.867 0.153 0.715 nan nan
22.933 0.146 0.715 nan nan
23.000 0.136 0.718 nan nan
23.067 0.124 0.720 nan nan
23.133 0.115 0.722 nan nan
23.200 0.108 0.724 nan nan
23.267 0.102 0.725 nan nan
23.333 0.096 0.730 nan nan
23.400 0.091 0.737 nan nan
23.467 0.087 0.748 nan nan
23.533 0.085 0.756 nan nan
23.600 0.085 0.764 nan nan
23.667 0.088 0.775 nan nan
23.733 0.091 0.783 nan nan
23.800 0.093 0.789 nan nan
23.867 0.095 0.794 nan nan
23.933 0.097 0.799 nan nan
24.000 0.098 0.803 nan nan
24.067 0.100 0.811 nan nan
24.133 0.101 0.818 nan nan
24.200 0.102 0.824 nan nan
24.267 0.103 0.828 nan nan
24.333 0.104 0.833 nan nan
24.400 0.106 0.840 nan nan
24.467 0.108 0.846 nan nan
24.533 0.109 0.851 nan nan
24.600 0.110 0.855 nan nan
24.667 0.112 0.860 nan nan
24.733 0.115 0.868 nan nan
24.800 0.118 0.875 nan nan
24.867 0.120 0.880 nan nan
24.933 0.121 0.884 nan nan
25.000 0.125 0.892 nan nan
25.067 0.129 0.899 nan nan
25.133 0.131 0.906 nan nan
25.200 0.133 0.912 nan nan
25.267 0.135 0.916 nan nan
25.333 0.136 0.920 nan nan
25.400 0.138 0.924 nan nan
25.467 0.145 0.928 nan nan
25.533 0.155 0.932 nan nan
25.600 0.165 0.934 nan nan
25.667 0.178 0.934 nan nan
25.733 0.190 0.933 nan nan
25.800 0.200 0.932 nan nan
25.867 0.207 0.931 nan nan
25.933 0.215 0.930 nan nan
26.000 nan nan nan nan
26.067 nan nan nan nan
26.133 nan nan nan nan
26.200 nan nan nan nan
26.267 nan nan nan nan
26.333 nan nan nan nan
26.400 nan nan nan nan
26.467 0.260 0.896 nan nan
26.533 0.265 0.897 nan nan
26.600 0.270 0.898 nan nan
26.667 0.274 0.899 nan nan
26.733 0.277 0.900 nan nan
26.800 0.280 0.901 nan nan
26.867 0.283 0.902 nan nan
26.933 0.285 0.903 nan nan
27.000 0.289 0.907 nan nan
27.067 0.291 0.911 nan nan
27.133 0.293 0.915 nan nan
27.200 0.294 0.918 nan nan
27.267 0.295 0.920 nan nan
27.333 0.294 0.924 nan nan
27.400 0.288 0.927 nan nan
27.467 0.288 0.927 nan nan
27.533 0.282 0.930 nan nan
27.600 0.267 0.935 nan nan
27.667 0.252 0.935 nan nan
27.733 0.241 0.933 nan nan
27.800 0.230 0.930 nan nan
27.867 0.217 0.926 nan nan
27.933 0.199 0.923 nan nan
28.000 0.184 0.921 nan nan
28.067 0.172 0.920 nan nan
28.133 0.156 0.919 nan nan
28.200 0.142 0.919 nan nan
28.267 0.130 0.918 nan nan
28.333 0.121 0.917 nan nan
28.400 0.113 0.917 nan nan
28.467 0.106 0.917 nan nan
28.533 0.101 0.917 nan nan
28.600 0.096 0.917 nan nan
28.667 0.092 0.916 nan nan
28.733 0.088 0.916 nan nan
28.800 0.089 0.915 nan nan
28.867 0.075 0.921 nan nan
28.933 0.070 0.924 nan nan
29.000 0.066 0.926 nan nan
29.067 0.062 0.928 nan nan
29.133 0.059 0.928 nan nan
29.200 0.063 0.917 nan nan
29.267 0.068 0.903 nan nan
29.333 0.073 0.887 nan nan
29.400 0.078 0.871 nan nan
29.467 0.081 0.859 nan nan
29.533 0.083 0.849 nan nan
29.600 0.086 0.842 nan nan
29.667 0.094 0.832 nan nan
29.733 0.102 0.825 nan nan
29.800 0.108 0.819 nan nan
29.867 0.113 0.814 nan nan
29.933 0.117 0.810 nan nan
30.000 0.121 0.806 nan nan
30.067 0.125 0.803 nan nan
30.133 0.128 0.800 nan nan
30.200 0.131 0.797 nan nan
30.267 0.134 0.794 nan nan
30.333 0.136 0.792 nan nan
30.400 0.138 0.791 nan nan
30.467 0.147 0.787 nan nan
30.533 0.154 0.783 nan nan
30.600 0.161 0.781 nan nan
30.667 0.166 0.778 nan nan
30.733 nan nan nan nan
30.800 0.180 0.771 nan nan
30.867 0.180 0.771 nan nan
30.933 0.189 0.766 nan nan
31.000 0.202 0.760 nan nan
31.067 0.209 0.755 nan nan
31.133 0.217 0.748 nan nan
31.200 0.223 0.742 nan nan
31.267 0.229 0.737 nan nan
31.333 0.233 0.733 nan nan
31.400 0.237 0.729 nan nan
31.467 0.240 0.727 nan nan
31.533 0.245 0.720 nan nan
31.600 0.251 0.711 nan nan
31.667 0.256 0.704 nan nan
31.733 0.260 0.698 nan nan
31.800 0.260 0.698 nan nan
31.867 0.266 0.690 nan nan
31.933 0.278 0.668 nan nan
32.000 0.282 0.659 nan nan
32.067 0.285 0.651 nan nan
32.133 nan nan nan nan
32.200 nan nan nan nan
32.267 nan nan nan nan
32.333 nan nan nan nan
32.400 nan nan nan nan
32.467 nan nan nan nan
32.533 0.359 0.584 nan nan
32.600 0.368 0.578 nan nan
32.667 0.376 0.580 nan nan
32.733 0.387 0.577 nan nan
32.800 0.395 0.576 nan nan
32.867 0.397 0.583 nan nan
32.933 0.398 0.591 nan nan
33.000 0.399 0.597 nan nan
33.067 0.400 0.602 nan nan
33.133 0.396 0.612 nan nan
33.200 0.390 0.625 nan nan
33.267 0.384 0.637 nan nan
33.333 0.379 0.647 nan nan
33.400 nan nan nan nan
33.467 0.351 0.679 nan nan
33.533 0.340 0.694 nan nan
33.600 0.332 0.705 nan nan
33.667 0.324 0.715 nan nan
33.733 0.316 0.728 nan nan
33.800 0.309 0.738 nan nan
33.867 0.304 0.746 nan nan
33.933 0.301 0.756 nan nan
34.000 0.297 0.766 nan nan
34.067 0.295 0.774 nan nan
34.133 0.292 0.780 nan nan
34.200 0.290 0.787 nan nan
34.267 0.287 0.798 nan nan
34.333 0.284 0.809 nan nan
34.400 0.282 0.817 nan nan
34.467 0.281 0.824 nan nan
34.533 0.280 0.829 nan nan
34.600 0.279 0.835 nan nan
34.667 0.272 0.843 nan nan
34.733 0.264 0.853 nan nan
34.800 0.257 0.860 nan nan
34.867 0.251 0.867 nan nan
34.933 0.241 0.874 nan nan
35.000 0.231 0.880 nan nan
35.067 0.224 0.884 nan nan
35.133 0.217 0.888 nan nan
35.200 0.211 0.891 nan nan
35.267 0.205 0.894 nan nan
35.333 0.192 0.895 nan nan
35.400 0.182 0.896 nan nan
35.467 0.173 0.897 nan nan
35.533 0.165 0.898 nan nan
35.600 0.154 0.901 nan nan
35.667 0.146 0.904 nan nan
35.733 0.140 0.906 nan nan
35.800 0.134 0.908 nan nan
35.867 0.126 0.908 nan nan
35.933 0.117 0.908 nan nan
36.000 0.111 0.908 nan nan
36.067 0.105 0.908 nan nan
36.133 0.100 0.907 nan nan
36.200 0.100 0.907 nan nan
36.267 0.095 0.907 nan nan
36.333 0.089 0.907 nan nan
36.400 0.082 0.909 nan nan
36.467 0.076 0.911 nan nan
36.533 0.071 0.914 nan nan
36.600 0.066 0.916 nan nan
36.667 0.063 0.918 nan nan
36.733 0.061 0.923 nan nan
36.800 0.060 0.926 nan nan
36.867 0.062 0.932 nan nan
36.933 0.063 0.937 nan nan
37.000 0.067 0.941 nan nan
37.067 0.073 0.945 nan nan
37.133 0.084 0.943 nan nan
37.200 0.099 0.937 nan nan
37.267 0.110 0.932 nan nan
37.333 0.122 0.928 nan nan
37.400 0.131 0.924 nan nan
37.467 0.139 0.920 nan nan
37.533 0.146 0.915 nan nan
37.600 0.154 0.907 nan nan
37.667 0.160 0.900 nan nan
37.733 0.165 0.895 nan nan
37.800 0.171 0.884 nan nan
37.867 0.175 0.873 nan nan
37.933 0.179 0.863 nan nan
38.000 0.180 0.855 nan nan
38.067 0.180 0.843 nan nan
38.133 0.179 0.834 nan nan
38.200 0.178 0.826 nan nan
38.267 0.175 0.818 nan nan
38.333 0.171 0.810 nan nan
38.400 0.167 0.804 nan nan
38.467 0.164 0.799 nan nan
38.533 0.161 0.795 nan nan
38.600 0.159 0.791 nan nan
38.667 0.156 0.788 nan nan
38.733 0.151 0.784 nan nan
38.800 0.146 0.781 nan nan
38.867 0.143 0.779 nan nan
38.933 0.139 0.777 nan nan
39.000 0.128 0.773 nan nan
39.067 0.123 0.770 nan nan
39.133 0.119 0.766 nan nan
39.200 0.118 0.770 nan nan
39.267 0.114 0.768 nan nan
39.333 0.111 0.767 nan nan
39.400 0.108 0.766 nan nan
39.467 0.106 0.765 nan nan
39.533 0.104 0.764 nan nan
39.600 0.101 0.763 nan nan
39.667 0.095 0.761 nan nan
39.733 0.090 0.758 nan nan
39.800 0.085 0.755 nan nan
39.867 0.082 0.753 0.069 0.724
39.933 0.078 0.748 nan nan
40.000 0.074 0.743 nan nan
40.067 0.071 0.737 nan nan
40.133 0.069 0.732 nan nan
40.200 0.068 0.725 nan nan
40.267 0.067 0.721 nan nan
40.333 0.068 0.717 nan nan
40.400 0.068 0.714 nan nan
40.467 0.069 0.711 nan nan
40.533 0.070 0.708 nan nan
40.600 0.070 0.706 nan nan
40.667 0.072 0.703 nan nan
40.733 0.071 0.702 nan nan
40.800 0.071 0.704 nan nan
40.867 0.070 0.705 nan nan
40.933 0.073 0.704 nan nan
41.000 0.074 0.702 nan nan
41.067 0.076 0.701 nan nan
41.133 0.076 0.701 nan nan
41.200 0.075 0.700 nan nan
41.267 0.072 0.699 nan nan
41.333 0.071 0.699 nan nan
41.400 0.068 0.699 nan nan
41.467 0.064 0.701 nan nan
41.533 0.059 0.704 nan nan
41.600 0.053 0.707 nan nan
41.667 0.053 0.708 nan nan
41.733 0.052 0.711 nan nan
41.800 0.051 0.714 nan nan
41.867 0.051 0.719 nan nan
41.933 0.052 0.724 nan nan
42.000 nan nan nan nan
42.067 0.060 0.735 nan nan
42.133 0.067 0.739 nan nan
42.200 0.074 0.740 nan nan
42.267 0.083 0.742 nan nan
42.333 0.090 0.744 nan nan
42.400 0.095 0.744 nan nan
42.467 0.102 0.745 nan nan
42.533 0.107 0.745 nan nan
42.600 0.113 0.745 nan nan
42.667 0.118 0.746 nan nan
42.733 0.122 0.746 nan nan
42.800 0.126 0.746 nan nan
42.867 0.129 0.746 nan nan
42.933 0.135 0.745 nan nan
43.000 0.142 0.744 nan nan
43.067 0.148 0.743 nan nan
43.133 0.153 0.742 nan nan
43.200 0.157 0.741 nan nan
43.267 0.160 0.741 nan nan
43.333 0.166 0.738 nan nan
43.400 0.173 0.735 nan nan
43.467 0.180 0.733 nan nan
43.533 0.187 0.729 nan nan
43.600 0.193 0.721 nan nan
43.667 0.199 0.714 nan nan
43.733 0.202 0.708 nan nan
43.800 0.205 0.704 nan nan
43.867 0.207 0.701 nan nan
43.933 0.211 0.701 nan nan
44.000 0.218 0.702 nan nan
44.067 0.223 0.702 nan nan
44.133 0.227 0.702 nan nan
44.200 0.235 0.703 nan nan
44.267 0.242 0.703 nan nan
44.333 0.252 0.702 nan nan
44.400 0.263 0.697 nan nan
44.467 0.272 0.693 nan nan
44.533 0.278 0.689 nan nan
44.600 0.286 0.680 nan nan
44.667 0.291 0.670 nan nan
44.733 0.295 0.663 nan nan
44.800 0.299 0.656 nan nan
44.867 0.302 0.652 nan nan
44.933 0.307 0.645 nan nan
45.000 0.316 0.638 nan nan
45.067 0.325 0.631 nan nan
45.133 0.325 0.631 nan nan
45.200 0.333 0.621 nan nan
45.267 0.341 0.609 nan nan
45.333 0.347 0.600 nan nan
45.400 0.359 0.587 nan nan
45.467 0.369 0.577 nan nan
45.533 0.369 0.577 nan nan
45.600 0.376 0.569 nan nan
45.667 0.385 0.557 nan nan
45.733 0.391 0.551 nan nan
45.800 0.399 0.542 nan nan
45.867 0.404 0.534 nan nan
45.933 nan nan nan nan
46.000 nan nan nan nan
46.067 nan nan nan nan
46.133 nan nan 0.422 0.505
46.200 nan nan nan nan
46.267 nan nan nan nan
46.333 nan nan nan nan
46.400 nan nan nan nan
46.467 nan nan nan nan
46.533 nan nan nan nan
46.600 0.473 0.465 nan nan
46.667 0.482 0.459 nan nan
46.733 0.490 0.454 nan nan
46.800 0.497 0.448 nan nan
46.867 0.504 0.442 nan nan
46.933 0.513 0.433 nan nan
47.000 0.521 0.425 nan nan
47.067 0.527 0.420 nan nan
47.133 0.533 0.412 nan nan
47.200 0.544 0.401 nan nan
47.267 0.554 0.393 nan nan
47.333 0.562 0.386 nan nan
47.400 0.570 0.377 nan nan
47.467 0.579 0.363 nan nan
47.533 0.586 0.351 nan nan
47.600 nan nan nan nan
47.667 nan nan nan nan
47.733 nan nan nan nan
47.800 nan nan nan nan
47.867 nan nan nan nan
47.933 nan nan nan nan
48.000 nan nan nan nan
48.067 0.667 0.262 nan nan
48.133 nan nan nan nan
48.200 nan nan nan nan
48.267 0.699 0.240 nan nan
48.333 0.706 0.229 nan nan
48.400 0.711 0.221 nan nan
48.467 0.714 0.214 nan nan
48.533 0.716 0.205 nan nan
48.600 0.716 0.196 nan nan
48.667 0.716 0.189 nan nan
48.733 0.714 0.179 nan nan
48.800 0.710 0.168 nan nan
48.867 0.707 0.159 nan nan
48.933 0.704 0.152 nan nan
49.000 0.702 0.144 nan nan
49.067 0.701 0.138 nan nan
49.133 0.700 0.132 nan nan
49.200 0.699 0.126 nan nan
49.267 0.699 0.122 nan nan
49.333 0.700 0.114 nan nan
49.400 0.702 0.108 nan nan
49.467 0.703 0.101 nan nan
49.533 0.704 0.097 nan nan
49.600 0.705 0.093 nan nan
49.667 0.706 0.089 nan nan
49.733 0.711 0.081 nan nan
49.800 0.717 0.075 nan nan
49.867 0.720 0.070 nan nan
49.933 0.727 0.066 nan nan
50.000 0.728 0.064 nan nan
50.067 0.729 0.066 nan nan
50.133 0.733 0.067 nan nan
50.200 0.739 0.069 nan nan
50.267 0.736 0.077 nan nan
50.333 0.735 0.080 nan nan
50.400 0.732 0.086 nan nan
50.467 0.731 0.088 nan nan
50.533 0.730 0.091 nan nan
50.600 0.729 0.094 nan nan
50.667 0.726 0.099 nan nan
50.733 0.724 0.108 nan nan
50.800 0.723 0.119 nan nan
50.867 0.722 0.128 nan nan
50.933 0.721 0.135 nan nan
51.000 0.720 0.140 nan nan
51.067 0.720 0.145 nan nan
51.133 0.722 0.153 nan nan
51.200 0.729 0.160 nan nan
51.267 0.737 0.168 nan nan
51.333 0.742 0.172 nan nan
51.400 0.745 0.171 0.756 0.188
51.467 0.751 0.172 0.758 0.192
51.533 0.754 0.173 0.762 0.195
51.600 0.758 0.174 0.770 0.200
51.667 0.761 0.174 0.779 0.204
51.733 0.767 0.177 0.785 0.207
51.800 0.774 0.181 0.790 0.209
51.867 0.779 0.186 nan nan
51.933 0.784 0.190 nan nan
52.000 0.788 0.192 nan nan
52.067 0.792 0.194 nan nan
52.133 0.792 0.194 nan nan
52.200 0.797 0.195 nan nan
52.267 0.808 0.195 nan nan
52.333 0.816 0.193 nan nan
52.400 0.824 0.191 nan nan
52.467 0.832 0.188 nan nan
52.533 0.842 0.184 nan nan
52.600 0.851 0.181 nan nan
52.667 0.859 0.178 nan nan
52.733 0.865 0.176 nan nan
52.800 0.872 0.173 nan nan
52.867 0.880 0.171 nan nan
52.933 0.888 0.166 0.918 0.179
53.000 0.893 0.162 0.922 0.183
53.067 0.898 0.159 0.924 0.187
53.133 0.901 0.157 0.925 0.194
53.200 0.904 0.153 0.925 0.200
53.267 0.900 0.143 nan nan
53.333 0.894 0.134 nan nan
53.400 0.890 0.124 nan nan
53.467 0.886 0.117 nan nan
53.533 0.883 0.110 nan nan
53.600 0.880 0.106 nan nan
53.667 0.878 0.101 nan nan
53.733 0.872 0.096 nan nan
53.800 0.864 0.092 nan nan
53.867 0.858 0.089 nan nan
53.933 0.854 0.087 0.914 0.283
54.000 0.843 0.088 0.913 0.288
54.067 0.834 0.091 0.911 0.294
54.133 0.828 0.093 0.910 0.297
54.200 0.822 0.097 0.906 0.296
54.267 0.814 0.100 nan nan
54.333 0.807 0.102 nan nan
54.400 0.802 0.104 nan nan
54.467 0.798 0.106 nan nan
54.533 0.795 0.107 nan nan
54.600 0.792 0.108 nan nan
54.667 0.789 0.108 nan nan
54.733 0.786 0.108 nan nan
54.800 0.779 0.105 nan nan
54.867 0.773 0.101 nan nan
