# TimeStep fish0X fish0Y
24.067 0.418 0.536
24.133 0.425 0.528
24.200 0.432 0.520
24.267 0.438 0.514
24.333 0.442 0.508
24.400 0.446 0.504
24.467 0.449 0.500
24.533 0.455 0.497
24.600 0.466 0.494
24.667 0.477 0.491
24.733 0.483 0.489
24.800 0.486 0.492
24.867 0.486 0.494
24.933 0.486 0.497
25.000 0.486 0.498
25.067 0.486 0.498
25.133 0.486 0.499
25.200 0.488 0.499
25.267 0.490 0.499
25.333 0.491 0.499
25.400 0.493 0.499
25.467 0.493 0.498
25.533 0.494 0.498
25.600 0.499 0.499
25.667 0.504 0.499
25.733 0.508 0.499
25.800 0.512 0.499
25.867 0.515 0.499
25.933 0.517 0.499
26.000 0.519 0.499
26.067 0.520 0.499
26.133 0.522 0.499
26.200 0.523 0.499
26.267 0.524 0.499
26.333 0.525 0.499
26.400 0.527 0.498
26.467 0.533 0.493
26.533 0.538 0.488
26.600 0.542 0.483
26.667 0.546 0.480
26.733 0.549 0.476
26.800 0.551 0.474
26.867 0.553 0.472
26.933 0.555 0.470
27.000 0.558 0.462
27.067 0.561 0.453
27.133 0.565 0.443
27.200 0.568 0.434
27.267 0.570 0.428
27.333 0.572 0.422
27.400 0.574 0.417
27.467 0.572 0.412
27.533 0.564 0.406
27.600 0.559 0.400
27.667 0.556 0.399
27.733 0.549 0.404
27.800 0.543 0.410
27.867 0.538 0.414
27.933 0.533 0.418
28.000 0.530 0.421
28.067 0.526 0.424
28.133 0.521 0.427
28.200 0.514 0.430
28.267 0.510 0.434
28.333 0.504 0.438
28.400 0.500 0.441
28.467 0.496 0.448
28.533 0.493 0.455
28.600 0.489 0.463
28.667 0.486 0.469
28.733 0.483 0.479
28.800 0.480 0.490
28.867 0.477 0.499
28.933 0.473 0.506
29.000 0.471 0.511
29.067 0.468 0.516
29.133 0.463 0.520
29.200 0.455 0.527
29.267 0.448 0.532
29.333 0.441 0.536
29.400 0.436 0.540
29.467 0.432 0.543
29.533 0.428 0.545
29.600 0.424 0.548
29.667 0.422 0.549
29.733 0.419 0.551
29.800 0.415 0.557
29.867 0.409 0.566
29.933 0.404 0.574
30.000 0.399 0.581
30.067 0.395 0.586
30.133 0.391 0.590
30.200 0.388 0.594
30.267 0.386 0.596
30.333 0.383 0.598
30.400 0.383 0.598
30.467 0.376 0.601
30.533 0.362 0.605
30.600 0.357 0.606
30.667 0.352 0.607
30.733 0.349 0.608
30.800 0.345 0.611
30.867 0.340 0.620
30.933 0.337 0.626
31.000 0.334 0.632
31.067 0.334 0.632
31.133 0.334 0.632
31.200 0.334 0.632
31.267 0.334 0.632
31.333 0.332 0.636
31.400 0.313 0.661
31.467 0.309 0.666
31.533 0.305 0.670
31.600 0.301 0.674
31.667 0.298 0.678
31.733 0.296 0.680
31.800 0.292 0.683
31.867 0.286 0.687
31.933 0.281 0.691
32.000 0.277 0.694
32.067 0.274 0.697
32.133 0.271 0.699
32.200 0.269 0.701
32.267 0.264 0.706
32.333 0.254 0.715
32.400 0.245 0.722
32.467 0.237 0.728
32.533 0.230 0.732
32.600 0.225 0.735
32.667 0.215 0.737
32.733 0.202 0.738
32.800 0.191 0.738
32.867 0.182 0.738
32.933 0.175 0.738
33.000 0.168 0.737
33.067 0.163 0.737
33.133 0.156 0.735
33.200 0.146 0.733
33.267 0.138 0.732
33.333 0.132 0.730
33.400 0.127 0.728
33.467 0.122 0.727
33.533 0.118 0.726
33.600 0.114 0.725
33.667 0.112 0.724
33.733 0.104 0.726
33.800 0.095 0.729
33.867 0.089 0.732
33.933 0.083 0.734
34.000 0.078 0.736
34.067 0.075 0.737
34.133 0.073 0.737
34.200 0.069 0.743
34.267 0.066 0.754
34.333 0.065 0.760
34.400 0.064 0.766
34.467 0.066 0.773
34.533 0.066 0.779
34.600 0.072 0.794
34.667 0.073 0.799
34.733 0.075 0.807
34.800 0.077 0.813
34.867 0.078 0.818
34.933 0.079 0.825
35.000 0.082 0.837
35.067 0.085 0.847
35.133 0.087 0.856
35.200 0.088 0.863
35.267 0.090 0.870
35.333 0.090 0.874
35.400 0.089 0.884
35.467 0.089 0.894
35.533 0.088 0.901
35.600 0.088 0.908
35.667 0.087 0.913
35.733 0.086 0.918
35.800 0.086 0.922
35.867 0.085 0.925
35.933 0.085 0.928
36.000 0.084 0.931
36.067 0.081 0.942
36.133 0.077 0.953
36.200 0.073 0.956
36.267 0.066 0.956
36.333 0.060 0.956
36.400 0.056 0.956
36.467 0.052 0.956
36.533 0.050 0.956
36.600 0.048 0.957
36.667 0.047 0.957
36.733 0.046 0.955
36.800 0.045 0.949
36.867 0.048 0.942
36.933 0.058 0.932
37.000 0.074 0.917
37.067 0.082 0.908
37.133 0.091 0.900
37.200 0.098 0.895
37.267 0.104 0.890
37.333 0.118 0.886
37.400 0.131 0.883
37.467 0.142 0.880
37.533 0.151 0.879
37.600 0.159 0.877
37.667 0.165 0.877
37.733 0.171 0.876
37.800 0.175 0.875
37.867 0.180 0.874
37.933 0.183 0.874
38.000 0.187 0.873
38.067 0.191 0.872
38.133 0.193 0.871
38.200 0.196 0.871
38.267 0.197 0.870
38.333 0.199 0.870
38.400 0.200 0.870
38.467 0.204 0.864
38.533 0.209 0.858
38.600 0.212 0.853
38.667 0.215 0.849
38.733 0.217 0.846
38.800 0.219 0.843
38.867 0.221 0.840
38.933 0.223 0.839
39.000 0.224 0.837
39.067 0.226 0.835
39.133 0.227 0.834
39.200 0.228 0.833
39.267 0.228 0.832
39.333 0.229 0.831
39.400 0.230 0.830
39.467 0.231 0.829
39.533 0.232 0.828
39.600 0.232 0.827
39.667 0.233 0.826
39.733 0.235 0.825
39.800 0.239 0.820
39.867 0.244 0.816
39.933 0.247 0.812
40.000 0.250 0.809
40.067 0.252 0.806
40.133 0.254 0.804
40.200 0.256 0.802
40.267 0.257 0.800
40.333 0.254 0.790
40.400 0.250 0.784
40.467 0.247 0.777
40.533 0.245 0.772
40.600 0.243 0.767
40.667 0.242 0.763
40.733 0.241 0.759
40.800 0.240 0.756
40.867 0.239 0.754
40.933 0.238 0.751
41.000 0.238 0.750
41.067 0.238 0.748
41.133 0.237 0.746
41.200 0.237 0.745
41.267 0.240 0.740
41.333 0.245 0.732
41.400 0.250 0.726
41.467 0.254 0.722
41.533 0.257 0.717
41.600 0.260 0.713
41.667 0.263 0.710
41.733 0.265 0.707
41.800 0.267 0.705
41.867 0.269 0.703
41.933 0.270 0.701
42.000 0.272 0.699
42.067 0.273 0.698
42.133 0.278 0.695
42.200 0.287 0.690
42.267 0.295 0.686
42.333 0.302 0.682
42.400 0.307 0.679
42.467 0.312 0.677
42.533 0.315 0.675
42.600 0.319 0.673
42.667 0.322 0.672
42.733 0.324 0.670
42.800 0.331 0.664
42.867 0.337 0.657
42.933 0.346 0.649
43.000 0.354 0.641
43.067 0.360 0.635
43.133 0.365 0.630
43.200 0.369 0.627
43.267 0.373 0.623
43.333 0.376 0.620
43.400 0.379 0.617
43.467 0.382 0.615
43.533 0.385 0.612
43.600 0.395 0.610
43.667 0.404 0.608
43.733 0.410 0.606
43.800 0.416 0.604
43.867 0.421 0.603
43.933 0.425 0.602
44.000 0.429 0.601
44.067 0.433 0.600
44.133 0.435 0.599
44.200 0.438 0.598
44.267 0.440 0.598
44.333 0.442 0.598
44.400 0.444 0.597
44.467 0.449 0.590
44.533 0.453 0.583
44.600 0.458 0.575
44.667 0.458 0.575
44.733 0.462 0.569
44.800 0.469 0.559
44.867 0.471 0.556
44.933 0.473 0.553
45.000 0.475 0.550
45.067 0.478 0.547
45.133 0.484 0.541
45.200 0.492 0.531
45.267 0.500 0.523
45.333 0.505 0.516
45.400 0.511 0.510
45.467 0.515 0.506
45.533 0.518 0.502
45.600 0.518 0.502
45.667 0.520 0.499
45.733 0.533 0.491
45.800 0.540 0.487
45.867 0.547 0.484
45.933 0.552 0.482
46.000 0.557 0.480
46.067 0.561 0.479
46.133 0.563 0.478
46.200 0.567 0.476
46.267 0.569 0.474
46.333 0.574 0.468
46.400 0.579 0.460
46.467 0.584 0.450
46.533 0.590 0.441
46.600 0.594 0.435
46.667 0.598 0.429
46.733 0.601 0.424
46.800 0.604 0.420
46.867 0.612 0.415
46.933 0.622 0.409
47.000 0.631 0.404
47.067 0.637 0.401
47.133 0.643 0.398
47.200 0.648 0.395
47.267 0.651 0.394
47.333 0.655 0.391
47.400 0.662 0.381
47.467 0.667 0.372
47.533 0.672 0.363
47.600 0.677 0.355
47.667 0.681 0.349
47.733 0.684 0.344
47.800 0.687 0.341
47.867 0.689 0.337
47.933 0.692 0.334
48.000 0.697 0.330
48.067 0.705 0.321
48.133 0.713 0.313
48.200 0.721 0.305
48.267 0.727 0.298
48.333 0.732 0.293
48.400 0.736 0.289
48.467 0.739 0.286
48.533 0.743 0.283
48.600 0.745 0.281
48.667 0.748 0.279
48.733 0.750 0.276
48.800 0.754 0.266
48.867 0.755 0.256
48.933 0.754 0.245
49.000 0.753 0.236
49.067 0.751 0.230
49.133 0.749 0.223
49.200 0.741 0.214
49.267 0.734 0.207
49.333 0.728 0.202
49.400 0.723 0.197
49.467 0.718 0.193
49.533 0.714 0.189
49.600 0.710 0.183
49.667 0.703 0.175
49.733 0.696 0.167
49.800 0.692 0.162
49.867 0.692 0.153
49.933 0.695 0.145
50.000 0.696 0.139
50.067 0.698 0.132
50.133 0.700 0.128
50.200 0.701 0.124
50.267 0.702 0.120
50.333 0.705 0.115
50.400 0.710 0.106
50.467 0.715 0.097
50.533 0.720 0.090
50.600 0.723 0.084
50.667 0.726 0.079
50.733 0.729 0.074
50.800 0.734 0.070
50.867 0.740 0.066
50.933 0.744 0.064
51.000 0.753 0.063
51.067 0.766 0.063
51.133 0.772 0.063
51.200 0.776 0.062
51.267 0.783 0.062
51.333 0.789 0.062
51.400 0.792 0.062
51.467 0.796 0.063
51.533 0.799 0.063
51.600 0.802 0.063
51.667 0.805 0.063
51.733 0.814 0.065
51.800 0.825 0.070
51.867 0.833 0.074
51.933 0.839 0.077
52.000 0.844 0.080
52.067 0.849 0.083
52.133 0.853 0.085
52.200 0.856 0.087
52.267 0.859 0.089
52.333 0.861 0.090
52.400 0.872 0.091
52.467 0.881 0.091
52.533 0.888 0.092
52.600 0.894 0.092
52.667 0.899 0.093
52.733 0.903 0.093
52.800 0.907 0.094
52.867 0.910 0.095
52.933 0.913 0.096
53.000 0.917 0.095
53.067 0.926 0.092
53.133 0.931 0.091
53.200 0.932 0.092
53.267 0.934 0.085
53.333 0.933 0.081
53.400 0.933 0.079
53.467 0.933 0.078
53.533 0.930 0.073
53.600 0.922 0.073
53.667 0.910 0.074
53.733 0.901 0.074
53.800 0.894 0.075
53.867 0.888 0.075
53.933 0.882 0.076
54.000 0.878 0.076
54.067 0.874 0.077
54.133 0.865 0.081
54.200 0.853 0.088
54.267 0.840 0.095
54.333 0.830 0.102
54.400 0.821 0.107
54.467 0.814 0.111
54.533 0.808 0.114
54.600 0.803 0.117
54.667 0.797 0.123
54.733 0.789 0.129
54.800 0.781 0.135
54.867 0.775 0.140
54.933 0.769 0.144
55.000 0.764 0.147
55.067 0.761 0.149
55.133 0.757 0.152
55.200 0.750 0.153
55.267 0.736 0.155
55.333 0.722 0.160
55.400 0.711 0.163
55.467 0.702 0.165
55.533 0.696 0.168
55.600 0.695 0.174
55.667 0.699 0.184
55.733 0.701 0.193
55.800 0.703 0.199
55.867 0.704 0.205
55.933 0.706 0.210
56.000 0.707 0.214
56.067 0.710 0.224
56.133 0.713 0.232
56.200 0.714 0.239
56.267 0.715 0.245
56.333 0.716 0.249
56.400 0.712 0.259
56.467 0.706 0.266
56.533 0.702 0.272
56.600 0.698 0.277
56.667 0.694 0.281
56.733 0.691 0.283
56.800 0.679 0.287
56.867 0.666 0.290
56.933 0.657 0.293
57.000 0.648 0.295
57.067 0.642 0.296
57.133 0.637 0.304
57.200 0.631 0.319
57.267 0.626 0.328
57.333 0.621 0.335
57.400 0.618 0.340
57.467 0.615 0.344
57.533 0.612 0.348
57.600 0.610 0.351
57.667 0.608 0.353
57.733 0.606 0.356
57.800 0.602 0.360
57.867 0.595 0.368
57.933 0.586 0.377
58.000 0.579 0.384
58.067 0.573 0.390
58.133 0.568 0.395
58.200 0.564 0.399
58.267 0.560 0.402
58.333 0.557 0.405
58.400 0.554 0.407
58.467 0.550 0.415
58.533 0.546 0.422
58.600 0.543 0.428
58.667 0.540 0.434
58.733 0.538 0.439
58.800 0.536 0.443
58.867 0.534 0.446
58.933 0.533 0.449
59.000 0.531 0.451
59.067 0.530 0.453
59.133 0.529 0.455
59.200 0.528 0.456
59.267 0.528 0.458
59.333 0.527 0.459
59.400 0.526 0.461
59.467 0.523 0.466
59.533 0.521 0.471
59.600 0.519 0.475
59.667 0.517 0.478
59.733 0.513 0.482
59.800 0.505 0.489
59.867 0.494 0.497
59.933 0.484 0.504
60.000 0.476 0.509
60.067 0.470 0.513
60.133 0.464 0.517
60.200 0.459 0.520
60.267 0.455 0.522
60.333 0.452 0.525
60.400 0.448 0.527
60.467 0.446 0.529
60.533 0.440 0.538
60.600 0.436 0.548
60.667 0.431 0.556
60.733 0.428 0.562
60.800 0.425 0.567
60.867 0.422 0.572
60.933 0.421 0.575
61.000 0.419 0.578
61.067 0.417 0.580
61.133 0.416 0.582
61.200 0.414 0.585
61.267 0.405 0.590
61.333 0.395 0.596
61.400 0.388 0.600
61.467 0.382 0.604
61.533 0.377 0.607
61.600 0.372 0.609
61.667 0.368 0.611
61.733 0.365 0.613
61.800 0.362 0.615
61.867 0.359 0.616
61.933 0.355 0.620
62.000 0.350 0.627
62.067 0.346 0.633
62.133 0.343 0.637
62.200 0.340 0.642
62.267 0.337 0.645
62.333 0.335 0.647
62.400 0.329 0.651
62.467 0.323 0.656
62.533 0.318 0.660
62.600 0.314 0.663
62.667 0.310 0.665
62.733 0.307 0.667
62.800 0.304 0.669
62.867 0.302 0.671
62.933 0.295 0.678
63.000 0.287 0.686
63.067 0.280 0.694
63.133 0.273 0.700
63.200 0.267 0.704
63.267 0.262 0.708
63.333 0.259 0.711
63.400 0.255 0.713
63.467 0.252 0.715
63.533 0.242 0.717
63.600 0.230 0.718
63.667 0.221 0.718
63.733 0.213 0.717
63.800 0.208 0.716
63.867 0.202 0.715
63.933 0.198 0.714
64.000 0.194 0.713
64.067 0.190 0.713
64.133 0.187 0.712
64.200 0.184 0.712
64.267 0.174 0.716
64.333 0.167 0.720
64.400 0.160 0.724
64.467 0.154 0.727
64.533 0.149 0.729
64.600 0.146 0.731
64.667 0.142 0.733
64.733 0.139 0.734
64.800 0.137 0.735
64.867 0.134 0.736
64.933 0.129 0.741
65.000 0.123 0.748
65.067 0.118 0.753
65.133 0.114 0.758
65.200 0.110 0.762
65.267 0.107 0.766
65.333 0.105 0.769
65.400 0.105 0.778
65.467 0.107 0.787
65.533 0.108 0.793
65.600 0.110 0.799
65.667 0.111 0.803
65.733 0.113 0.807
65.800 0.114 0.811
65.867 0.115 0.814
65.933 0.116 0.817
66.000 0.118 0.819
66.067 0.120 0.823
66.133 0.124 0.831
66.200 0.130 0.837
66.267 0.139 0.842
66.333 0.145 0.845
66.400 0.151 0.848
66.467 0.156 0.851
66.533 0.160 0.853
66.600 0.164 0.855
66.667 0.172 0.854
66.733 0.182 0.851
66.800 0.191 0.848
66.867 0.199 0.846
66.933 0.205 0.844
67.000 0.211 0.842
67.067 0.214 0.840
67.133 0.217 0.835
67.200 0.220 0.825
67.267 0.222 0.818
67.333 0.223 0.812
67.400 0.224 0.806
67.467 0.225 0.801
67.533 0.225 0.798
67.600 0.219 0.788
67.667 0.212 0.779
67.733 0.205 0.769
67.800 0.198 0.761
67.867 0.193 0.754
67.933 0.189 0.749
68.000 0.185 0.744
68.067 0.182 0.739
68.133 0.180 0.736
68.200 0.178 0.732
68.267 0.176 0.729
68.333 0.174 0.726
68.400 0.172 0.724
68.467 0.163 0.723
68.533 0.154 0.723
68.600 0.147 0.723
68.667 0.141 0.724
68.733 0.136 0.724
68.800 0.132 0.724
68.867 0.129 0.724
68.933 0.120 0.727
69.000 0.111 0.730
69.067 0.104 0.733
69.133 0.098 0.736
69.200 0.093 0.738
69.267 0.089 0.740
69.333 0.085 0.741
69.400 0.081 0.745
69.467 0.076 0.753
69.533 0.074 0.757
69.600 0.072 0.760
69.667 0.071 0.765
69.733 0.071 0.776
69.800 0.072 0.785
69.867 0.072 0.790
69.933 0.073 0.793
70.000 0.075 0.799
70.067 0.075 0.803
70.133 0.076 0.806
70.200 0.077 0.809
70.267 0.080 0.813
70.333 0.085 0.818
70.400 0.089 0.822
70.467 0.093 0.825
70.533 0.096 0.828
70.600 0.100 0.831
70.667 0.102 0.833
70.733 0.107 0.841
70.800 0.111 0.847
70.867 0.114 0.853
70.933 0.116 0.857
71.000 0.118 0.861
71.067 0.120 0.863
71.133 0.121 0.867
71.200 0.123 0.875
71.267 0.124 0.883
71.333 0.125 0.887
71.400 0.126 0.892
71.467 0.127 0.896
71.533 0.127 0.900
71.600 0.128 0.903
71.667 0.128 0.906
71.733 0.128 0.906
71.800 0.130 0.910
71.867 0.133 0.921
71.933 0.135 0.925
72.000 0.136 0.928
72.067 0.139 0.930
72.133 0.147 0.928
72.200 0.152 0.928
72.267 0.157 0.927
72.333 0.161 0.926
72.400 0.165 0.926
72.467 0.167 0.925
72.533 0.170 0.925
72.600 0.175 0.926
72.667 0.183 0.926
72.733 0.189 0.926
72.800 0.193 0.926
72.867 0.197 0.926
72.933 0.201 0.926
73.000 0.204 0.926
73.067 0.207 0.926
73.133 0.212 0.928
73.200 0.218 0.929
73.267 0.224 0.930
73.333 0.227 0.930
73.400 0.230 0.931
73.467 0.239 0.927
73.533 0.247 0.924
73.600 0.254 0.922
73.667 0.261 0.919
73.733 0.266 0.918
73.800 0.270 0.917
73.867 0.275 0.915
73.933 0.278 0.914
74.000 0.282 0.913
74.067 0.284 0.913
74.133 0.287 0.913
74.200 0.290 0.912
74.267 0.292 0.912
74.333 0.293 0.912
74.400 0.294 0.908
74.467 0.293 0.901
74.533 0.292 0.896
74.600 0.292 0.896
74.667 0.292 0.893
74.733 0.292 0.885
74.800 0.292 0.883
74.867 0.292 0.881
74.933 0.292 0.879
75.000 0.293 0.878
75.067 0.293 0.877
75.133 0.293 0.876
75.200 0.293 0.875
75.267 0.292 0.872
75.333 0.288 0.864
75.400 0.284 0.859
75.467 0.281 0.853
75.533 0.278 0.848
75.600 0.275 0.844
75.667 0.273 0.841
75.733 0.272 0.838
75.800 0.271 0.836
75.867 0.269 0.834
75.933 0.268 0.833
76.000 0.267 0.831
76.067 0.267 0.830
76.133 0.267 0.829
76.200 0.266 0.828
76.267 0.266 0.828
76.333 0.266 0.827
76.400 0.266 0.827
76.467 0.265 0.826
76.533 0.264 0.820
76.600 0.263 0.815
76.667 0.263 0.810
76.733 0.263 0.806
76.800 0.263 0.803
76.867 0.263 0.800
76.933 0.263 0.798
77.000 0.263 0.796
77.067 0.263 0.794
77.133 0.263 0.792
77.200 0.263 0.791
77.267 0.263 0.790
77.333 0.263 0.789
77.400 0.263 0.788
77.467 0.263 0.788
77.533 0.263 0.787
