# TimeStep fish0X fish0Y
6.467 0.099 0.875
6.533 0.099 0.875
6.600 0.099 0.875
6.667 0.099 0.875
6.733 0.100 0.874
6.800 0.099 0.875
6.867 0.100 0.874
6.933 0.099 0.875
7.000 0.099 0.875
7.067 0.099 0.875
7.133 0.099 0.875
7.200 0.099 0.875
7.267 0.099 0.875
7.333 0.100 0.874
7.400 0.100 0.874
7.467 0.100 0.875
7.533 0.099 0.875
7.600 0.099 0.875
7.667 0.100 0.875
7.733 0.099 0.875
7.800 0.100 0.874
7.867 0.099 0.875
7.933 0.100 0.875
8.000 0.100 0.875
8.067 0.099 0.875
8.133 0.100 0.874
8.200 0.100 0.875
8.267 0.100 0.875
8.333 0.099 0.875
8.400 0.100 0.875
8.467 0.099 0.875
8.533 0.100 0.875
8.600 0.100 0.875
8.667 0.100 0.875
8.733 0.099 0.875
8.800 0.099 0.875
8.867 0.099 0.875
8.933 0.099 0.875
9.000 0.099 0.875
9.067 0.099 0.875
9.133 0.099 0.875
9.200 0.099 0.875
9.267 0.100 0.875
9.333 0.099 0.875
9.400 0.100 0.875
9.467 0.099 0.875
9.533 0.100 0.875
9.600 0.099 0.875
9.667 0.099 0.875
9.733 0.099 0.875
9.800 0.099 0.875
9.867 0.099 0.875
9.933 0.099 0.875
10.000 0.099 0.875
10.067 0.100 0.875
10.133 0.099 0.875
10.200 0.100 0.875
10.267 0.100 0.875
10.333 0.099 0.875
10.400 0.100 0.875
10.467 0.100 0.875
10.533 0.100 0.875
10.600 0.100 0.875
10.667 0.099 0.875
10.733 0.099 0.875
10.800 0.100 0.875
10.867 0.100 0.875
10.933 0.100 0.875
11.000 0.100 0.875
11.067 0.099 0.875
11.133 0.100 0.875
11.200 0.099 0.875
11.267 0.100 0.875
11.333 0.099 0.875
11.400 0.100 0.875
11.467 0.100 0.875
11.533 0.100 0.875
11.600 0.099 0.875
11.667 0.099 0.875
11.733 0.099 0.875
11.800 0.099 0.875
11.867 0.099 0.875
11.933 0.099 0.875
12.000 0.099 0.875
12.067 0.099 0.875
12.133 0.099 0.875
12.200 0.099 0.875
12.267 0.099 0.875
12.333 0.099 0.875
12.400 0.100 0.875
12.467 0.099 0.875
12.533 0.099 0.875
12.600 0.099 0.875
12.667 0.099 0.875
12.733 0.100 0.875
12.800 0.099 0.875
12.867 0.099 0.875
12.933 0.099 0.875
13.000 0.099 0.875
13.067 0.099 0.875
13.133 0.099 0.875
13.200 0.099 0.875
13.267 0.099 0.875
13.333 0.100 0.875
13.400 0.099 0.875
13.467 0.100 0.875
13.533 0.099 0.875
13.600 0.099 0.875
13.667 0.100 0.875
13.733 0.100 0.875
13.800 0.100 0.874
13.867 0.099 0.875
13.933 0.099 0.875
14.000 0.099 0.875
14.067 0.099 0.875
14.133 0.099 0.875
14.200 0.099 0.875
14.267 0.100 0.875
14.333 0.099 0.875
14.400 0.099 0.875
14.467 0.099 0.875
14.533 0.099 0.875
14.600 0.099 0.875
14.667 0.099 0.875
14.733 0.099 0.875
14.800 0.100 0.875
14.867 0.099 0.875
14.933 0.100 0.875
15.000 0.100 0.875
15.067 0.100 0.875
15.133 0.099 0.875
15.200 0.100 0.875
15.267 0.099 0.875
15.333 0.099 0.875
15.400 0.100 0.875
15.467 0.100 0.875
15.533 0.100 0.875
15.600 0.099 0.875
15.667 0.100 0.875
15.733 0.100 0.875
15.800 0.099 0.875
15.867 0.099 0.875
15.933 0.100 0.875
16.000 0.099 0.875
16.067 0.100 0.875
16.133 0.100 0.875
16.200 0.099 0.875
16.267 0.100 0.875
16.333 0.099 0.875
16.400 0.100 0.875
16.467 0.100 0.875
16.533 0.099 0.875
16.600 0.100 0.875
16.667 0.099 0.875
16.733 0.100 0.875
16.800 0.099 0.875
16.867 0.100 0.875
16.933 0.100 0.875
17.000 0.100 0.875
17.067 0.100 0.875
17.133 0.100 0.875
17.200 0.099 0.875
17.267 0.100 0.875
17.333 0.100 0.875
17.400 0.100 0.875
17.467 0.100 0.875
17.533 0.100 0.875
17.600 0.099 0.875
17.667 0.100 0.875
17.733 0.100 0.875
17.800 0.100 0.875
17.867 0.099 0.875
17.933 0.099 0.875
18.000 0.099 0.875
18.067 0.100 0.875
18.133 0.099 0.875
18.200 0.099 0.875
18.267 0.099 0.875
18.333 0.099 0.875
18.400 0.099 0.875
18.467 0.099 0.875
18.533 0.099 0.875
18.600 0.100 0.875
18.667 0.099 0.875
18.733 0.100 0.875
18.800 0.100 0.874
18.867 0.099 0.875
18.933 0.099 0.875
19.000 0.099 0.875
19.067 0.100 0.875
19.133 0.099 0.875
19.200 0.100 0.875
19.267 0.099 0.875
19.333 0.099 0.875
19.400 0.099 0.875
19.467 0.100 0.875
19.533 0.099 0.875
19.600 0.099 0.875
19.667 0.099 0.875
19.733 0.099 0.875
19.800 0.099 0.875
19.867 0.099 0.875
19.933 0.099 0.875
20.000 0.099 0.875
20.067 0.099 0.875
20.133 0.099 0.875
20.200 0.099 0.875
20.267 0.099 0.875
20.333 0.100 0.875
20.400 0.099 0.875
20.467 0.100 0.874
20.533 0.099 0.875
20.600 0.099 0.875
20.667 0.100 0.875
20.733 0.099 0.875
20.800 0.099 0.875
20.867 0.100 0.875
20.933 0.099 0.875
21.000 0.100 0.875
21.067 0.099 0.875
21.133 0.100 0.875
21.200 0.099 0.875
21.267 0.100 0.874
21.333 0.099 0.875
21.400 0.099 0.875
21.467 0.099 0.875
21.533 0.099 0.875
21.600 0.099 0.875
21.667 0.100 0.875
21.733 0.099 0.875
21.800 0.099 0.875
21.867 0.099 0.875
21.933 0.099 0.875
22.000 0.099 0.875
22.067 0.099 0.875
22.133 0.099 0.875
22.200 0.099 0.875
22.267 0.099 0.875
22.333 0.099 0.875
22.400 0.099 0.875
22.467 0.100 0.875
22.533 0.100 0.875
22.600 0.100 0.875
22.667 0.100 0.874
22.733 0.100 0.874
22.800 0.100 0.875
22.867 0.100 0.875
22.933 0.100 0.875
23.000 0.100 0.875
23.067 0.100 0.874
23.133 0.100 0.874
23.200 0.100 0.875
23.267 0.100 0.875
23.333 0.100 0.875
23.400 0.100 0.875
23.467 0.100 0.875
23.533 0.100 0.875
23.600 0.100 0.875
23.667 0.100 0.875
23.733 0.100 0.875
23.800 0.100 0.875
23.867 0.100 0.874
23.933 0.100 0.875
24.000 0.100 0.874
24.067 0.100 0.875
24.133 0.100 0.874
24.200 0.100 0.875
24.267 0.100 0.875
24.333 0.100 0.875
24.400 0.100 0.874
24.467 0.100 0.875
24.533 0.100 0.875
24.600 0.100 0.875
24.667 0.100 0.874
24.733 0.100 0.874
24.800 0.100 0.874
24.867 0.100 0.875
24.933 0.100 0.874
25.000 0.100 0.874
25.067 0.100 0.874
25.133 0.100 0.874
25.200 0.100 0.874
25.267 0.100 0.874
25.333 0.100 0.874
25.400 0.100 0.875
25.467 0.100 0.874
25.533 0.100 0.874
25.600 0.100 0.874
25.667 0.100 0.874
25.733 0.100 0.874
25.800 0.100 0.875
25.867 0.100 0.875
25.933 0.100 0.875
26.000 0.100 0.874
26.067 0.100 0.874
26.133 0.100 0.874
26.200 0.100 0.875
26.267 0.100 0.874
26.333 0.100 0.875
26.400 0.100 0.875
26.467 0.100 0.875
26.533 0.100 0.874
26.600 0.100 0.875
26.667 0.100 0.874
26.733 0.100 0.874
26.800 0.100 0.874
26.867 0.100 0.874
26.933 0.100 0.874
27.000 0.100 0.874
27.067 0.100 0.875
27.133 0.100 0.874
27.200 0.100 0.874
27.267 0.100 0.875
27.333 0.100 0.874
27.400 0.100 0.874
27.467 0.100 0.874
27.533 0.100 0.875
27.600 0.100 0.874
27.667 0.100 0.874
27.733 0.100 0.874
27.800 0.100 0.874
27.867 0.100 0.875
27.933 0.100 0.874
28.000 0.100 0.874
28.067 0.100 0.874
28.133 0.100 0.874
28.200 0.100 0.874
28.267 0.100 0.875
28.333 0.100 0.874
28.400 0.100 0.874
28.467 0.100 0.874
28.533 0.100 0.874
28.600 0.100 0.874
28.667 0.100 0.874
28.733 0.100 0.874
28.800 0.100 0.875
28.867 0.100 0.874
28.933 0.100 0.874
29.000 0.100 0.874
29.067 0.100 0.874
29.133 0.100 0.874
29.200 0.100 0.874
29.267 0.100 0.874
29.333 0.100 0.874
29.400 0.100 0.874
29.467 0.100 0.874
29.533 0.100 0.874
29.600 0.100 0.874
29.667 0.100 0.874
29.733 0.100 0.874
29.800 0.100 0.874
29.867 0.100 0.874
29.933 0.100 0.874
30.000 0.100 0.874
30.067 0.100 0.874
30.133 0.100 0.874
30.200 0.100 0.874
30.267 0.100 0.874
30.333 0.100 0.874
30.400 0.100 0.874
30.467 0.100 0.874
30.533 0.100 0.874
30.600 0.100 0.874
30.667 0.100 0.874
30.733 0.100 0.874
30.800 0.100 0.874
30.867 0.099 0.875
30.933 0.099 0.875
31.000 0.099 0.875
31.067 0.100 0.874
31.133 0.100 0.874
31.200 0.100 0.874
31.267 0.100 0.873
31.333 0.100 0.873
31.400 0.101 0.873
31.467 0.101 0.873
31.533 0.101 0.873
31.600 0.101 0.873
31.667 0.101 0.872
31.733 0.101 0.872
31.800 0.101 0.872
31.867 0.102 0.872
31.933 0.101 0.872
32.000 0.102 0.872
32.067 0.101 0.872
32.133 0.101 0.872
32.200 0.101 0.872
32.267 0.101 0.872
32.333 0.101 0.872
32.400 0.101 0.872
32.467 0.101 0.872
32.533 0.101 0.872
32.600 0.101 0.872
32.667 0.101 0.872
32.733 0.101 0.872
32.800 0.102 0.872
32.867 0.101 0.872
32.933 0.101 0.872
33.000 0.101 0.872
33.067 0.101 0.872
33.133 0.101 0.872
33.200 0.101 0.872
33.267 0.101 0.872
33.333 0.101 0.872
33.400 0.102 0.872
33.467 0.101 0.872
33.533 0.101 0.872
33.600 0.101 0.872
33.667 0.101 0.872
33.733 0.101 0.872
33.800 0.101 0.872
33.867 0.101 0.872
33.933 0.101 0.872
34.000 0.101 0.872
34.067 0.101 0.872
34.133 0.101 0.872
34.200 0.101 0.872
34.267 0.101 0.872
34.333 0.101 0.872
34.400 0.101 0.872
34.467 0.101 0.872
34.533 0.101 0.872
34.600 0.102 0.872
34.667 0.101 0.872
34.733 0.101 0.872
34.800 0.101 0.872
34.867 0.101 0.872
34.933 0.101 0.872
35.000 0.101 0.872
35.067 0.101 0.872
35.133 0.101 0.872
35.200 0.101 0.872
35.267 0.101 0.872
35.333 0.101 0.872
35.400 0.101 0.872
35.467 0.101 0.872
35.533 0.101 0.872
35.600 0.101 0.872
35.667 0.101 0.872
35.733 0.101 0.872
35.800 0.101 0.872
35.867 0.101 0.872
35.933 0.101 0.872
36.000 0.101 0.872
36.067 0.101 0.872
36.133 0.101 0.872
36.200 0.101 0.872
36.267 0.101 0.872
36.333 0.101 0.872
36.400 0.101 0.872
36.467 0.101 0.872
36.533 0.101 0.872
36.600 0.101 0.872
36.667 0.101 0.872
36.733 0.102 0.872
36.800 0.101 0.872
36.867 0.101 0.872
36.933 0.101 0.872
37.000 0.101 0.872
37.067 0.101 0.872
37.133 0.101 0.872
37.200 0.101 0.872
37.267 0.101 0.872
37.333 0.101 0.872
37.400 0.101 0.872
37.467 0.102 0.872
37.533 0.101 0.872
37.600 0.101 0.872
37.667 0.102 0.872
37.733 0.101 0.872
37.800 0.101 0.872
37.867 0.102 0.872
37.933 0.101 0.872
38.000 0.101 0.872
38.067 0.101 0.872
38.133 0.101 0.872
38.200 0.101 0.872
38.267 0.101 0.872
38.333 0.102 0.872
38.400 0.101 0.872
38.467 0.102 0.872
38.533 0.101 0.872
38.600 0.102 0.872
38.667 0.102 0.872
38.733 0.101 0.872
38.800 0.102 0.872
38.867 0.102 0.872
38.933 0.101 0.872
39.000 0.102 0.872
39.067 0.101 0.872
39.133 0.102 0.872
39.200 0.101 0.872
39.267 0.102 0.872
39.333 0.101 0.872
39.400 0.101 0.872
39.467 0.101 0.872
39.533 0.101 0.872
39.600 0.102 0.872
39.667 0.101 0.872
39.733 0.102 0.872
39.800 0.102 0.872
39.867 0.101 0.872
39.933 0.101 0.872
40.000 0.101 0.872
40.067 0.101 0.872
40.133 0.101 0.872
40.200 0.102 0.872
40.267 0.101 0.872
40.333 0.101 0.872
40.400 0.102 0.872
40.467 0.101 0.872
40.533 0.101 0.872
40.600 0.101 0.872
40.667 0.101 0.872
40.733 0.101 0.872
40.800 0.101 0.872
40.867 0.101 0.872
40.933 0.101 0.872
41.000 0.101 0.872
41.067 0.101 0.872
41.133 0.101 0.872
41.200 0.101 0.872
41.267 0.102 0.872
41.333 0.101 0.872
41.400 0.101 0.872
41.467 0.101 0.872
41.533 0.101 0.872
41.600 0.101 0.872
41.667 0.101 0.872
41.733 0.101 0.872
41.800 0.101 0.872
41.867 0.101 0.872
41.933 0.102 0.872
42.000 0.102 0.872
42.067 0.101 0.872
42.133 0.102 0.872
42.200 0.102 0.872
42.267 0.103 0.872
42.333 0.103 0.872
42.400 0.103 0.871
42.467 0.104 0.871
42.533 0.104 0.871
42.600 0.104 0.871
42.667 0.104 0.871
42.733 0.104 0.871
42.800 0.104 0.871
42.867 0.104 0.871
42.933 0.104 0.871
43.000 0.104 0.871
43.067 0.104 0.871
43.133 0.104 0.871
43.200 0.104 0.871
43.267 0.104 0.871
43.333 0.104 0.871
43.400 0.104 0.871
43.467 0.104 0.871
43.533 0.104 0.871
43.600 0.104 0.871
43.667 0.104 0.871
43.733 0.104 0.871
43.800 0.104 0.871
43.867 0.104 0.871
43.933 0.104 0.871
44.000 0.104 0.871
44.067 0.103 0.871
44.133 0.104 0.871
44.200 0.104 0.870
44.267 0.104 0.870
44.333 0.105 0.870
44.400 0.106 0.869
44.467 0.106 0.868
44.533 0.107 0.868
44.600 0.107 0.867
44.667 0.108 0.867
44.733 0.108 0.867
44.800 0.112 0.865
44.867 0.116 0.863
44.933 0.118 0.862
45.000 0.119 0.861
45.067 0.120 0.861
45.133 0.129 0.854
45.200 0.142 0.846
45.267 0.153 0.840
45.333 0.162 0.835
45.400 0.169 0.831
45.467 0.174 0.829
45.533 0.188 0.830
45.600 0.199 0.831
45.667 0.208 0.833
45.733 0.217 0.835
45.800 0.223 0.837
45.867 0.230 0.840
45.933 0.245 0.847
46.000 0.255 0.854
46.067 0.264 0.859
46.133 0.270 0.862
46.200 0.276 0.866
46.267 0.281 0.869
46.333 0.285 0.871
46.400 0.288 0.875
46.467 0.292 0.883
46.533 0.295 0.889
46.600 0.296 0.894
46.667 0.297 0.898
46.733 0.297 0.905
46.800 0.296 0.912
46.867 0.295 0.917
46.933 0.295 0.922
47.000 0.294 0.925
47.067 0.287 0.926
47.133 0.280 0.927
47.200 0.275 0.928
47.267 0.271 0.928
47.333 0.268 0.929
47.400 0.265 0.930
47.467 0.265 0.931
47.533 0.271 0.932
47.600 0.275 0.933
47.667 0.277 0.933
47.733 0.280 0.934
47.800 0.285 0.932
47.867 0.286 0.928
47.933 0.288 0.923
48.000 0.289 0.917
48.067 0.288 0.908
48.133 0.289 0.899
48.200 0.289 0.894
48.267 0.288 0.889
48.333 0.288 0.884
48.400 0.286 0.876
48.467 0.284 0.865
48.533 0.283 0.857
48.600 0.282 0.850
48.667 0.282 0.845
48.733 0.281 0.841
48.800 0.280 0.837
48.867 0.275 0.829
48.933 0.270 0.820
49.000 0.265 0.813
49.067 0.262 0.808
49.133 0.259 0.804
49.200 0.257 0.800
49.267 0.255 0.797
49.333 0.254 0.795
49.400 0.253 0.784
49.467 0.253 0.774
49.533 0.253 0.767
49.600 0.253 0.761
49.667 0.253 0.756
49.733 0.254 0.751
49.800 0.265 0.742
49.867 0.275 0.734
49.933 0.282 0.729
50.000 0.289 0.725
50.067 0.295 0.721
50.133 0.300 0.718
50.200 0.304 0.715
50.267 0.307 0.713
50.333 0.315 0.705
50.400 0.325 0.694
50.467 0.335 0.686
50.533 0.343 0.679
50.600 0.349 0.673
50.667 0.354 0.669
50.733 0.359 0.664
50.800 0.366 0.655
50.867 0.380 0.638
50.933 0.391 0.625
51.000 0.400 0.616
51.067 0.406 0.608
51.133 0.412 0.602
51.200 0.417 0.597
51.267 0.421 0.592
51.333 0.424 0.588
51.400 0.427 0.585
51.467 0.429 0.582
51.533 0.431 0.579
51.600 0.433 0.577
51.667 0.435 0.575
51.733 0.436 0.573
51.800 0.438 0.571
51.867 0.439 0.570
51.933 0.429 0.581
52.000 0.422 0.589
52.067 0.416 0.596
52.133 0.412 0.602
52.200 0.398 0.616
52.267 0.386 0.628
52.333 0.376 0.637
52.400 0.369 0.643
52.467 0.363 0.649
52.533 0.357 0.654
52.600 0.352 0.658
52.667 0.330 0.673
52.733 0.314 0.684
52.800 0.302 0.692
52.867 0.292 0.699
52.933 0.284 0.703
53.000 0.277 0.707
53.067 0.272 0.711
53.133 0.267 0.715
53.200 0.260 0.728
53.267 0.255 0.740
53.333 0.251 0.749
53.400 0.248 0.757
53.467 0.246 0.764
53.533 0.244 0.770
53.600 0.242 0.774
53.667 0.241 0.778
53.733 0.239 0.782
53.800 0.238 0.785
53.867 0.237 0.787
53.933 0.240 0.795
54.000 0.245 0.807
54.067 0.249 0.815
54.133 0.253 0.822
54.200 0.256 0.828
54.267 0.258 0.838
54.333 0.263 0.855
54.400 0.266 0.867
54.467 0.269 0.877
54.533 0.272 0.885
54.600 0.275 0.891
54.667 0.287 0.892
54.733 0.295 0.892
54.800 0.301 0.889
54.867 0.304 0.885
54.933 0.305 0.881
55.000 0.304 0.874
55.067 0.302 0.868
55.133 0.301 0.865
55.200 0.299 0.860
55.267 0.298 0.857
55.333 0.298 0.855
55.400 0.297 0.852
55.467 0.296 0.850
55.533 0.296 0.848
55.600 0.295 0.846
55.667 0.295 0.844
55.733 0.294 0.842
55.800 0.290 0.837
55.867 0.287 0.832
55.933 0.285 0.829
56.000 0.283 0.826
56.067 0.281 0.823
56.133 0.279 0.821
56.200 0.278 0.818
56.267 0.276 0.817
56.333 0.275 0.815
56.400 0.275 0.814
56.467 0.274 0.812
56.533 0.273 0.811
56.600 0.273 0.810
56.667 0.272 0.808
56.733 0.272 0.808
56.800 0.271 0.807
56.867 0.266 0.804
56.933 0.263 0.801
57.000 0.259 0.799
57.067 0.257 0.797
57.133 0.254 0.795
57.200 0.253 0.794
57.267 0.250 0.794
57.333 0.243 0.798
57.400 0.238 0.801
57.467 0.235 0.803
57.533 0.232 0.805
57.600 0.227 0.811
57.667 0.218 0.825
57.733 0.212 0.838
57.800 0.207 0.848
57.867 0.204 0.857
57.933 0.200 0.865
58.000 0.197 0.880
58.067 0.195 0.891
58.133 0.194 0.901
58.200 0.194 0.908
58.267 0.202 0.915
58.333 0.208 0.921
58.400 0.214 0.925
58.467 0.219 0.929
58.533 0.224 0.932
58.600 0.228 0.934
58.667 0.233 0.934
58.733 0.240 0.931
58.800 0.245 0.929
58.867 0.249 0.928
58.933 0.252 0.926
59.000 0.256 0.925
59.067 0.259 0.923
59.133 0.262 0.922
59.200 0.264 0.921
59.267 0.265 0.920
59.333 0.267 0.919
59.400 0.268 0.918
59.467 0.270 0.918
59.533 0.271 0.917
59.600 0.274 0.911
59.667 0.277 0.906
59.733 0.278 0.903
59.800 0.280 0.900
59.867 0.281 0.897
59.933 0.282 0.894
60.000 0.283 0.892
60.067 0.284 0.891
60.133 0.285 0.889
60.200 0.285 0.887
60.267 0.285 0.884
60.333 0.282 0.880
60.400 0.280 0.877
60.467 0.279 0.874
60.533 0.278 0.872
60.600 0.277 0.870
60.667 0.276 0.868
60.733 0.275 0.867
60.800 0.275 0.866
60.867 0.274 0.865
60.933 0.273 0.864
61.000 0.269 0.861
61.067 0.263 0.858
61.133 0.259 0.855
61.200 0.256 0.853
61.267 0.253 0.850
61.333 0.251 0.849
61.400 0.249 0.848
61.467 0.247 0.847
61.533 0.245 0.846
61.600 0.238 0.846
61.667 0.232 0.847
61.733 0.228 0.847
61.800 0.224 0.847
61.867 0.220 0.847
61.933 0.218 0.848
62.000 0.215 0.848
62.067 0.213 0.848
62.133 0.211 0.848
62.200 0.206 0.850
62.267 0.202 0.852
62.333 0.197 0.853
62.400 0.194 0.854
62.467 0.191 0.855
62.533 0.189 0.856
62.600 0.186 0.858
62.667 0.176 0.866
62.733 0.165 0.874
62.800 0.157 0.881
62.867 0.150 0.886
62.933 0.145 0.890
63.000 0.141 0.894
63.067 0.137 0.905
63.133 0.134 0.914
63.200 0.132 0.921
63.267 0.130 0.927
63.333 0.129 0.932
63.400 0.137 0.936
63.467 0.141 0.937
63.533 0.145 0.938
63.600 0.150 0.941
63.667 0.154 0.943
63.733 0.161 0.939
63.800 0.170 0.938
63.867 0.175 0.937
63.933 0.178 0.936
64.000 0.181 0.936
64.067 0.188 0.931
64.133 0.196 0.927
64.200 0.203 0.924
64.267 0.208 0.921
64.333 0.214 0.919
64.400 0.218 0.917
64.467 0.225 0.917
64.533 0.236 0.917
64.600 0.245 0.917
64.667 0.252 0.917
64.733 0.258 0.917
64.800 0.263 0.917
64.867 0.267 0.917
64.933 0.271 0.917
65.000 0.277 0.920
65.067 0.283 0.923
65.133 0.286 0.923
65.200 0.293 0.922
65.267 0.298 0.920
65.333 0.300 0.917
65.400 0.302 0.915
65.467 0.302 0.913
65.533 0.303 0.911
65.600 0.303 0.908
65.667 0.302 0.903
65.733 0.299 0.900
65.800 0.296 0.897
65.867 0.295 0.894
65.933 0.294 0.892
66.000 0.292 0.890
66.067 0.292 0.888
66.133 0.291 0.886
66.200 0.290 0.885
66.267 0.289 0.883
66.333 0.289 0.883
66.400 0.288 0.878
66.467 0.287 0.874
66.533 0.287 0.871
66.600 0.287 0.868
66.667 0.287 0.866
66.733 0.287 0.864
66.800 0.287 0.861
66.867 0.286 0.860
66.933 0.286 0.858
67.000 0.286 0.856
67.067 0.286 0.855
67.133 0.286 0.854
67.200 0.284 0.850
67.267 0.282 0.846
67.333 0.280 0.843
67.400 0.279 0.841
67.467 0.278 0.839
67.533 0.277 0.837
67.600 0.277 0.836
67.667 0.276 0.834
67.733 0.275 0.833
67.800 0.270 0.832
67.867 0.267 0.831
67.933 0.264 0.831
68.000 0.261 0.831
68.067 0.259 0.830
68.133 0.258 0.830
68.200 0.256 0.830
68.267 0.254 0.830
68.333 0.250 0.833
68.400 0.244 0.838
68.467 0.240 0.842
68.533 0.236 0.845
68.600 0.233 0.848
68.667 0.230 0.850
68.733 0.227 0.852
68.800 0.226 0.854
68.867 0.224 0.856
68.933 0.221 0.863
69.000 0.215 0.876
69.067 0.209 0.887
69.133 0.204 0.895
69.200 0.201 0.902
69.267 0.204 0.914
69.333 0.206 0.923
69.400 0.209 0.931
69.467 0.209 0.935
69.533 0.215 0.937
69.600 0.221 0.936
69.667 0.225 0.935
69.733 0.229 0.932
69.800 0.232 0.931
69.867 0.235 0.930
69.933 0.238 0.928
70.000 0.240 0.927
70.067 0.243 0.926
70.133 0.245 0.925
70.200 0.246 0.924
70.267 0.252 0.919
70.333 0.258 0.916
70.400 0.261 0.913
70.467 0.265 0.910
70.533 0.268 0.909
70.600 0.270 0.907
70.667 0.272 0.905
70.733 0.274 0.904
70.800 0.280 0.902
70.867 0.286 0.898
70.933 0.292 0.895
71.000 0.295 0.893
71.067 0.299 0.891
71.133 0.302 0.887
71.200 0.303 0.885
71.267 0.304 0.882
71.333 0.304 0.879
71.400 0.305 0.877
71.467 0.304 0.873
71.533 0.301 0.869
71.600 0.296 0.865
71.667 0.294 0.862
71.733 0.292 0.860
71.800 0.290 0.857
71.867 0.289 0.855
71.933 0.288 0.853
72.000 0.286 0.851
72.067 0.286 0.851
72.133 0.285 0.849
72.200 0.284 0.848
72.267 0.284 0.848
72.333 0.283 0.847
72.400 0.282 0.846
72.467 0.281 0.845
72.533 0.281 0.844
72.600 0.281 0.843
72.667 0.280 0.843
72.733 0.280 0.843
72.800 0.279 0.842
72.867 0.277 0.841
72.933 0.275 0.840
73.000 0.273 0.840
73.067 0.272 0.839
73.133 0.270 0.839
73.200 0.269 0.838
73.267 0.268 0.838
73.333 0.267 0.838
73.400 0.266 0.837
73.467 0.261 0.839
73.533 0.257 0.841
73.600 0.254 0.843
73.667 0.252 0.844
73.733 0.249 0.845
73.800 0.247 0.846
73.867 0.246 0.847
73.933 0.245 0.848
74.000 0.244 0.848
74.067 0.242 0.849
74.133 0.242 0.850
74.200 0.241 0.851
74.267 0.238 0.860
74.333 0.236 0.867
74.400 0.234 0.872
74.467 0.233 0.877
74.533 0.232 0.882
74.600 0.233 0.888
74.667 0.236 0.897
74.733 0.238 0.904
74.800 0.240 0.910
74.867 0.242 0.914
74.933 0.244 0.918
75.000 0.248 0.924
75.067 0.253 0.931
75.133 0.255 0.933
75.200 0.259 0.936
75.267 0.265 0.934
75.333 0.267 0.931
75.400 0.270 0.928
75.467 0.273 0.926
75.533 0.275 0.923
75.600 0.277 0.921
75.667 0.279 0.920
75.733 0.281 0.918
75.800 0.282 0.917
75.867 0.284 0.914
75.933 0.285 0.909
76.000 0.286 0.905
76.067 0.287 0.902
76.133 0.288 0.899
76.200 0.289 0.897
76.267 0.289 0.895
76.333 0.290 0.893
76.400 0.290 0.891
76.467 0.291 0.890
76.533 0.291 0.889
76.600 0.291 0.887
76.667 0.292 0.886
76.733 0.291 0.884
76.800 0.290 0.883
76.867 0.289 0.881
76.933 0.288 0.880
77.000 0.287 0.879
77.067 0.287 0.878
77.133 0.286 0.877
77.200 0.286 0.876
77.267 0.285 0.876
77.333 0.286 0.876
77.400 0.285 0.876
77.467 0.285 0.875
77.533 0.285 0.875
