# TimeStep fish0X fish0Y
13.400 0.857 0.308
13.467 0.853 0.308
13.533 0.851 0.308
13.600 0.849 0.307
13.667 0.841 0.305
13.733 0.837 0.304
13.800 0.833 0.304
13.867 0.831 0.303
13.933 0.827 0.302
14.000 0.824 0.301
14.067 0.822 0.299
14.133 0.820 0.299
14.200 0.817 0.298
14.267 0.816 0.297
14.333 0.812 0.294
14.400 0.808 0.292
14.467 0.806 0.289
14.533 0.801 0.288
14.600 0.795 0.289
14.667 0.791 0.289
14.733 0.788 0.289
14.800 0.785 0.294
14.867 0.781 0.301
14.933 0.779 0.305
15.000 0.777 0.306
15.067 0.774 0.306
15.133 0.769 0.304
15.200 0.762 0.300
15.267 0.757 0.299
15.333 0.754 0.298
15.400 0.751 0.297
15.467 0.750 0.298
15.533 0.746 0.302
15.600 0.744 0.305
15.667 0.742 0.307
15.733 0.740 0.309
15.800 0.739 0.311
15.867 0.737 0.313
15.933 0.736 0.314
16.000 0.734 0.318
16.067 0.732 0.322
16.133 0.730 0.326
16.200 0.728 0.330
16.267 0.726 0.333
16.333 0.725 0.335
16.400 0.724 0.338
16.467 0.719 0.340
16.533 0.713 0.344
16.600 0.709 0.347
16.667 0.704 0.350
16.733 0.701 0.352
16.800 0.698 0.354
16.867 0.696 0.355
16.933 0.692 0.361
17.000 0.688 0.366
17.067 0.685 0.370
17.133 0.682 0.373
17.200 0.680 0.377
17.267 0.678 0.380
17.333 0.677 0.385
17.400 0.675 0.389
17.467 0.673 0.396
17.533 0.671 0.402
17.600 0.669 0.407
17.667 0.666 0.411
17.733 0.662 0.416
17.800 0.658 0.420
17.867 0.654 0.424
17.933 0.652 0.427
18.000 0.649 0.430
18.067 0.647 0.433
18.133 0.645 0.437
18.200 0.643 0.441
18.267 0.642 0.444
18.333 0.641 0.446
18.400 0.640 0.449
18.467 0.638 0.451
18.533 0.635 0.454
18.600 0.631 0.459
18.667 0.628 0.463
18.733 0.625 0.467
18.800 0.623 0.470
18.867 0.621 0.473
18.933 0.619 0.476
19.000 0.617 0.478
19.067 0.612 0.481
19.133 0.608 0.485
19.200 0.605 0.488
19.267 0.602 0.490
19.333 0.600 0.492
19.400 0.598 0.495
19.467 0.596 0.497
19.533 0.592 0.499
19.600 0.587 0.502
19.667 0.583 0.505
19.733 0.579 0.507
19.800 0.575 0.509
19.867 0.568 0.511
19.933 0.558 0.513
20.000 0.553 0.515
20.067 0.548 0.516
20.133 0.544 0.517
20.200 0.540 0.518
20.267 0.536 0.520
20.333 0.530 0.526
20.400 0.524 0.531
20.467 0.520 0.535
20.533 0.516 0.539
20.600 0.513 0.542
20.667 0.510 0.545
20.733 0.503 0.550
20.800 0.497 0.556
20.867 0.491 0.560
20.933 0.487 0.565
21.000 0.483 0.569
21.067 0.479 0.572
21.133 0.476 0.575
21.200 0.473 0.578
21.267 0.471 0.580
21.333 0.468 0.582
21.400 0.466 0.585
21.467 0.464 0.587
21.533 0.462 0.588
21.600 0.461 0.590
21.667 0.459 0.591
21.733 0.455 0.594
21.800 0.446 0.600
21.867 0.440 0.606
21.933 0.434 0.611
22.000 0.429 0.615
22.067 0.425 0.619
22.133 0.421 0.623
22.200 0.415 0.638
22.267 0.404 0.652
22.333 0.396 0.663
22.400 0.389 0.672
22.467 0.384 0.679
22.533 0.379 0.686
22.600 0.374 0.692
22.667 0.371 0.696
22.733 0.369 0.699
22.800 0.365 0.703
22.867 0.363 0.706
22.933 0.361 0.709
23.000 0.358 0.712
23.067 0.356 0.715
23.133 0.353 0.717
23.200 0.342 0.722
23.267 0.330 0.727
23.333 0.322 0.731
23.400 0.314 0.734
23.467 0.308 0.737
23.533 0.303 0.739
23.600 0.298 0.742
23.667 0.295 0.744
23.733 0.290 0.752
23.800 0.287 0.758
23.867 0.284 0.763
23.933 0.281 0.767
24.000 0.279 0.771
24.067 0.277 0.775
24.133 0.276 0.777
24.200 0.274 0.780
24.267 0.273 0.782
24.333 0.274 0.790
24.400 0.276 0.799
24.467 0.276 0.805
24.533 0.277 0.811
24.600 0.278 0.817
24.667 0.280 0.821
24.733 0.287 0.829
24.800 0.293 0.835
24.867 0.298 0.841
24.933 0.302 0.846
25.000 0.306 0.850
25.067 0.309 0.853
25.133 0.311 0.862
25.200 0.312 0.868
25.267 0.312 0.873
25.333 0.313 0.878
25.400 0.314 0.883
25.467 0.314 0.888
25.533 0.315 0.890
25.600 0.315 0.893
25.667 0.312 0.900
25.733 0.309 0.905
25.800 0.307 0.909
25.867 0.305 0.915
25.933 0.303 0.919
26.000 0.302 0.922
26.067 0.299 0.926
26.133 0.295 0.932
26.200 0.293 0.934
26.267 0.292 0.937
26.333 0.290 0.940
26.400 0.288 0.944
26.467 0.286 0.947
26.533 0.284 0.948
26.600 0.280 0.948
26.667 0.275 0.949
26.733 0.271 0.949
26.800 0.267 0.950
26.867 0.263 0.951
26.933 0.260 0.951
27.000 0.257 0.952
27.067 0.255 0.952
27.133 0.249 0.951
27.200 0.243 0.950
27.267 0.238 0.950
27.333 0.234 0.949
27.400 0.231 0.948
27.467 0.227 0.948
27.533 0.224 0.947
27.600 0.220 0.946
27.667 0.217 0.946
27.733 0.214 0.945
27.800 0.213 0.945
27.867 0.209 0.945
27.933 0.201 0.941
28.000 0.194 0.938
28.067 0.191 0.937
28.133 0.186 0.935
28.200 0.182 0.934
28.267 0.178 0.933
28.333 0.175 0.931
28.400 0.172 0.930
28.467 0.169 0.929
28.533 0.167 0.928
28.600 0.164 0.927
28.667 0.163 0.927
28.733 0.161 0.926
28.800 0.159 0.925
28.867 0.158 0.924
28.933 0.156 0.923
29.000 0.150 0.920
29.067 0.144 0.918
29.133 0.140 0.916
29.200 0.135 0.914
29.267 0.131 0.912
29.333 0.128 0.911
29.400 0.125 0.910
29.467 0.122 0.908
29.533 0.118 0.909
29.600 0.110 0.909
29.667 0.103 0.909
29.733 0.098 0.909
29.800 0.094 0.910
29.867 0.089 0.910
29.933 0.086 0.910
30.000 0.082 0.911
30.067 0.081 0.911
30.133 0.079 0.911
30.200 0.078 0.909
30.267 0.084 0.901
30.333 0.091 0.893
30.400 0.098 0.886
30.467 0.103 0.880
30.533 0.108 0.875
30.600 0.112 0.871
30.667 0.116 0.867
30.733 0.120 0.863
30.800 0.123 0.860
30.867 0.126 0.855
30.933 0.129 0.848
31.000 0.132 0.840
31.067 0.135 0.834
31.133 0.138 0.828
31.200 0.140 0.824
31.267 0.141 0.819
31.333 0.143 0.816
31.400 0.143 0.810
31.467 0.145 0.801
31.533 0.146 0.793
31.600 0.147 0.786
31.667 0.148 0.781
31.733 0.149 0.776
31.800 0.150 0.771
31.867 0.151 0.767
31.933 0.150 0.763
32.000 0.146 0.753
32.067 0.143 0.744
32.133 0.140 0.738
32.200 0.137 0.733
32.267 0.132 0.729
32.333 0.126 0.727
32.400 0.121 0.724
32.467 0.116 0.722
32.533 0.113 0.720
32.600 0.110 0.719
32.667 0.108 0.717
32.733 0.105 0.712
32.800 0.103 0.708
32.867 0.102 0.705
32.933 0.100 0.704
33.000 0.096 0.704
33.067 0.093 0.704
33.133 0.089 0.704
33.200 0.088 0.704
33.267 0.086 0.704
33.333 0.084 0.705
33.400 0.088 0.704
33.467 0.098 0.703
33.533 0.108 0.703
33.600 0.116 0.704
33.667 0.123 0.705
33.733 0.128 0.705
33.800 0.134 0.705
33.867 0.139 0.706
33.933 0.149 0.710
34.000 0.158 0.712
34.067 0.165 0.714
34.133 0.172 0.716
34.200 0.178 0.717
34.267 0.183 0.718
34.333 0.187 0.719
34.400 0.191 0.720
34.467 0.197 0.720
34.533 0.207 0.719
34.600 0.218 0.718
34.667 0.229 0.716
34.733 0.237 0.714
34.800 0.244 0.713
34.867 0.261 0.706
34.933 0.280 0.704
35.000 0.295 0.702
35.067 0.304 0.692
35.133 0.315 0.677
35.200 0.327 0.669
35.267 0.335 0.663
35.333 0.341 0.659
35.400 0.346 0.654
35.467 0.342 0.635
35.533 0.339 0.620
35.600 0.344 0.611
35.667 0.356 0.607
35.733 0.365 0.604
35.800 0.372 0.601
35.867 0.378 0.599
35.933 0.385 0.595
36.000 0.396 0.587
36.067 0.405 0.579
36.133 0.413 0.572
36.200 0.418 0.567
36.267 0.424 0.563
36.333 0.428 0.560
36.400 0.431 0.558
36.467 0.435 0.555
36.533 0.438 0.553
36.600 0.440 0.551
36.667 0.443 0.549
36.733 0.444 0.548
36.800 0.446 0.546
36.867 0.448 0.544
36.933 0.450 0.534
37.000 0.453 0.524
37.067 0.454 0.517
37.133 0.457 0.512
37.200 0.469 0.507
37.267 0.477 0.503
37.333 0.485 0.500
37.400 0.491 0.497
37.467 0.498 0.495
37.533 0.502 0.490
37.600 0.511 0.482
37.667 0.517 0.476
37.733 0.522 0.471
37.800 0.526 0.467
37.867 0.530 0.463
37.933 0.533 0.459
38.000 0.536 0.456
38.067 0.538 0.454
38.133 0.543 0.449
38.200 0.549 0.444
38.267 0.555 0.440
38.333 0.559 0.436
38.400 0.563 0.433
38.467 0.567 0.430
38.533 0.570 0.428
38.600 0.572 0.426
38.667 0.575 0.423
38.733 0.576 0.422
38.800 0.578 0.420
38.867 0.580 0.419
38.933 0.583 0.413
39.000 0.588 0.404
39.067 0.593 0.395
39.133 0.595 0.388
39.200 0.598 0.381
39.267 0.600 0.376
39.333 0.604 0.372
39.400 0.613 0.366
39.467 0.620 0.361
39.533 0.626 0.357
39.600 0.631 0.353
39.667 0.634 0.349
39.733 0.636 0.340
39.800 0.639 0.331
39.867 0.641 0.326
39.933 0.644 0.322
40.000 0.651 0.316
40.067 0.651 0.316
40.133 0.657 0.312
40.200 0.668 0.305
40.267 0.672 0.302
40.333 0.675 0.299
40.400 0.679 0.297
40.467 0.681 0.295
40.533 0.684 0.293
40.600 0.689 0.291
40.667 0.696 0.288
40.733 0.702 0.285
40.800 0.707 0.282
40.867 0.712 0.279
40.933 0.716 0.277
41.000 0.718 0.275
41.067 0.724 0.266
41.133 0.728 0.258
41.200 0.732 0.252
41.267 0.735 0.246
41.333 0.738 0.240
41.400 0.741 0.236
41.467 0.743 0.232
41.533 0.745 0.228
41.600 0.746 0.225
41.667 0.748 0.222
41.733 0.749 0.218
41.800 0.752 0.210
41.867 0.755 0.203
41.933 0.757 0.197
42.000 0.759 0.192
42.067 0.760 0.188
42.133 0.761 0.184
42.200 0.763 0.180
42.267 0.763 0.178
42.333 0.764 0.175
42.400 0.765 0.173
42.467 0.766 0.171
42.533 0.766 0.168
42.600 0.764 0.157
42.667 0.762 0.147
42.733 0.760 0.139
42.800 0.758 0.132
42.867 0.756 0.126
42.933 0.754 0.121
43.000 0.753 0.117
43.067 0.751 0.112
43.133 0.746 0.106
43.200 0.742 0.100
43.267 0.737 0.095
43.333 0.732 0.094
43.400 0.724 0.097
43.467 0.719 0.099
43.533 0.714 0.101
43.600 0.711 0.102
43.667 0.707 0.107
43.733 0.707 0.112
43.800 0.706 0.117
43.867 0.706 0.120
43.933 0.705 0.122
44.000 0.705 0.125
44.067 0.705 0.128
44.133 0.706 0.134
44.200 0.706 0.137
44.267 0.707 0.142
44.333 0.707 0.146
44.400 0.708 0.149
44.467 0.708 0.153
44.533 0.709 0.155
44.600 0.709 0.157
44.667 0.709 0.160
44.733 0.709 0.162
44.800 0.708 0.165
44.867 0.710 0.164
44.933 0.718 0.154
45.000 0.723 0.144
45.067 0.727 0.137
45.133 0.731 0.129
45.200 0.734 0.125
45.267 0.737 0.120
45.333 0.739 0.116
45.400 0.741 0.112
45.467 0.743 0.108
45.533 0.745 0.105
45.600 0.746 0.102
45.667 0.747 0.100
45.733 0.748 0.098
45.800 0.749 0.095
45.867 0.750 0.091
45.933 0.751 0.083
46.000 0.751 0.080
46.067 0.752 0.074
46.133 0.753 0.071
46.200 0.755 0.070
46.267 0.765 0.064
46.333 0.770 0.064
46.400 0.780 0.066
46.467 0.789 0.066
46.533 0.796 0.066
46.600 0.802 0.066
46.667 0.806 0.066
46.733 0.811 0.066
46.800 0.816 0.066
46.867 0.819 0.066
46.933 0.822 0.066
47.000 0.826 0.065
47.067 0.828 0.065
47.133 0.831 0.065
47.200 0.833 0.068
47.267 0.838 0.079
47.333 0.839 0.087
47.400 0.841 0.095
47.467 0.842 0.101
47.533 0.843 0.106
47.600 0.843 0.111
47.667 0.844 0.115
47.733 0.841 0.125
47.800 0.837 0.138
47.867 0.834 0.150
47.933 0.832 0.159
48.000 0.831 0.167
48.067 0.829 0.172
48.133 0.827 0.177
48.200 0.819 0.185
48.267 0.813 0.190
48.333 0.807 0.194
48.400 0.803 0.198
48.467 0.799 0.201
48.533 0.796 0.204
48.600 0.792 0.206
48.667 0.789 0.209
48.733 0.782 0.214
48.800 0.776 0.221
48.867 0.771 0.225
48.933 0.767 0.229
49.000 0.763 0.235
49.067 0.756 0.245
49.133 0.749 0.256
49.200 0.744 0.264
49.267 0.740 0.271
49.333 0.736 0.277
49.400 0.732 0.282
49.467 0.729 0.286
49.533 0.726 0.290
49.600 0.723 0.293
49.667 0.721 0.296
49.733 0.714 0.301
49.800 0.709 0.305
49.867 0.706 0.309
49.933 0.702 0.312
50.000 0.700 0.315
50.067 0.697 0.318
50.133 0.695 0.320
50.200 0.693 0.322
50.267 0.691 0.325
50.333 0.689 0.327
50.400 0.684 0.333
50.467 0.678 0.339
50.533 0.675 0.344
50.600 0.671 0.349
50.667 0.668 0.352
50.733 0.666 0.355
50.800 0.663 0.358
50.867 0.660 0.361
50.933 0.658 0.363
51.000 0.656 0.366
51.067 0.655 0.368
51.133 0.652 0.369
51.200 0.646 0.374
51.267 0.641 0.378
51.333 0.636 0.382
51.400 0.633 0.385
51.467 0.630 0.387
51.533 0.628 0.389
51.600 0.625 0.391
51.667 0.621 0.393
51.733 0.613 0.395
51.800 0.607 0.397
51.867 0.601 0.398
51.933 0.597 0.399
52.000 0.592 0.400
52.067 0.588 0.401
52.133 0.585 0.401
52.200 0.582 0.402
52.267 0.579 0.403
52.333 0.577 0.403
52.400 0.571 0.409
52.467 0.566 0.413
52.533 0.562 0.418
52.600 0.558 0.421
52.667 0.555 0.424
52.733 0.551 0.426
52.800 0.539 0.429
52.867 0.533 0.431
52.933 0.528 0.439
53.000 0.526 0.449
53.067 0.524 0.458
53.133 0.522 0.466
53.200 0.520 0.473
53.267 0.519 0.478
53.333 0.517 0.483
53.400 0.513 0.489
53.467 0.508 0.498
53.533 0.504 0.506
53.600 0.500 0.513
53.667 0.497 0.519
53.733 0.495 0.523
53.800 0.487 0.531
53.867 0.481 0.538
53.933 0.475 0.545
54.000 0.471 0.550
54.067 0.467 0.554
54.133 0.464 0.558
54.200 0.462 0.562
54.267 0.458 0.565
54.333 0.449 0.573
54.400 0.441 0.579
54.467 0.435 0.585
54.533 0.429 0.590
54.600 0.424 0.595
54.667 0.420 0.598
54.733 0.417 0.602
54.800 0.414 0.605
54.867 0.412 0.607
54.933 0.403 0.614
55.000 0.394 0.622
55.067 0.386 0.630
55.133 0.378 0.637
55.200 0.372 0.644
55.267 0.367 0.649
55.333 0.364 0.654
55.400 0.358 0.666
55.467 0.353 0.678
55.533 0.348 0.687
55.600 0.345 0.694
55.667 0.342 0.701
55.733 0.339 0.707
55.800 0.338 0.712
55.867 0.341 0.723
55.933 0.341 0.729
56.000 0.338 0.733
56.067 0.331 0.736
56.133 0.326 0.737
56.200 0.320 0.739
56.267 0.315 0.741
56.333 0.311 0.742
56.400 0.307 0.744
56.467 0.304 0.745
56.533 0.302 0.746
56.600 0.297 0.749
56.667 0.292 0.753
56.733 0.288 0.757
56.800 0.285 0.760
56.867 0.282 0.763
56.933 0.279 0.766
57.000 0.278 0.768
57.067 0.274 0.777
57.133 0.271 0.786
57.200 0.269 0.793
57.267 0.267 0.800
57.333 0.266 0.806
57.400 0.264 0.810
57.467 0.264 0.814
57.533 0.265 0.824
57.600 0.265 0.835
57.667 0.266 0.843
57.733 0.266 0.850
57.800 0.268 0.857
57.867 0.274 0.864
57.933 0.279 0.869
58.000 0.284 0.873
58.067 0.288 0.877
58.133 0.291 0.880
58.200 0.295 0.883
58.267 0.300 0.888
58.333 0.304 0.893
58.400 0.308 0.898
58.467 0.310 0.903
58.533 0.310 0.912
58.600 0.310 0.917
58.667 0.303 0.924
58.733 0.297 0.930
58.800 0.293 0.934
58.867 0.289 0.939
58.933 0.285 0.944
59.000 0.281 0.948
59.067 0.274 0.950
59.133 0.268 0.953
59.200 0.264 0.953
59.267 0.254 0.953
59.333 0.248 0.955
59.400 0.243 0.955
59.467 0.239 0.956
59.533 0.236 0.957
59.600 0.229 0.957
59.667 0.223 0.957
59.733 0.217 0.957
59.800 0.213 0.958
59.867 0.208 0.958
59.933 0.205 0.958
60.000 0.201 0.958
60.067 0.195 0.958
60.133 0.190 0.957
60.200 0.186 0.957
60.267 0.181 0.957
60.333 0.177 0.957
60.400 0.174 0.957
60.467 0.171 0.957
60.533 0.168 0.957
60.600 0.165 0.957
60.667 0.167 0.958
60.733 0.176 0.955
60.800 0.184 0.952
60.867 0.192 0.949
60.933 0.198 0.947
61.000 0.204 0.945
61.067 0.206 0.945
61.133 0.218 0.939
61.200 0.224 0.937
61.267 0.232 0.933
61.333 0.240 0.930
61.400 0.246 0.928
61.467 0.252 0.926
61.533 0.256 0.924
61.600 0.261 0.922
61.667 0.265 0.920
61.733 0.269 0.919
61.800 0.275 0.913
61.867 0.284 0.907
61.933 0.291 0.902
62.000 0.297 0.897
62.067 0.302 0.892
62.133 0.305 0.884
62.200 0.308 0.875
62.267 0.309 0.869
62.333 0.310 0.862
62.400 0.308 0.855
62.467 0.307 0.846
62.533 0.306 0.839
62.600 0.305 0.833
62.667 0.304 0.827
62.733 0.303 0.822
62.800 0.303 0.817
62.867 0.302 0.813
62.933 0.300 0.803
63.000 0.299 0.795
63.067 0.297 0.787
63.133 0.297 0.781
63.200 0.296 0.776
63.267 0.295 0.770
63.333 0.295 0.766
63.400 0.297 0.761
63.467 0.302 0.753
63.533 0.306 0.747
63.600 0.309 0.742
63.667 0.312 0.737
63.733 0.315 0.733
63.800 0.318 0.729
63.867 0.326 0.725
63.933 0.333 0.721
64.000 0.339 0.717
64.067 0.345 0.713
64.133 0.350 0.710
64.200 0.354 0.707
64.267 0.358 0.704
64.333 0.362 0.696
64.400 0.367 0.686
64.467 0.371 0.677
64.533 0.375 0.669
64.600 0.379 0.662
64.667 0.382 0.656
64.733 0.385 0.652
64.800 0.393 0.646
64.867 0.401 0.641
64.933 0.407 0.637
65.000 0.413 0.633
65.067 0.418 0.630
65.133 0.422 0.627
65.200 0.426 0.624
65.267 0.430 0.621
65.333 0.437 0.611
65.400 0.444 0.602
65.467 0.450 0.596
65.533 0.454 0.590
65.600 0.459 0.585
65.667 0.462 0.580
65.733 0.465 0.577
65.800 0.468 0.573
65.867 0.474 0.571
65.933 0.481 0.570
66.000 0.487 0.568
66.067 0.491 0.567
66.133 0.495 0.562
66.200 0.499 0.553
66.267 0.503 0.545
66.333 0.507 0.539
66.400 0.510 0.533
66.467 0.512 0.528
66.533 0.515 0.523
66.600 0.517 0.520
66.667 0.519 0.516
66.733 0.521 0.512
66.800 0.527 0.508
66.867 0.533 0.500
66.933 0.539 0.495
67.000 0.543 0.490
67.067 0.547 0.485
67.133 0.551 0.481
67.200 0.554 0.477
67.267 0.556 0.474
67.333 0.559 0.471
67.400 0.562 0.464
67.467 0.568 0.450
67.533 0.574 0.438
67.600 0.579 0.427
67.667 0.583 0.418
67.733 0.587 0.412
67.800 0.595 0.406
67.867 0.604 0.402
67.933 0.611 0.399
68.000 0.618 0.396
68.067 0.623 0.394
68.133 0.629 0.391
68.200 0.632 0.390
68.267 0.638 0.385
68.333 0.646 0.378
68.400 0.652 0.373
68.467 0.657 0.368
68.533 0.661 0.364
68.600 0.664 0.361
68.667 0.671 0.350
68.733 0.678 0.340
68.800 0.684 0.330
68.867 0.689 0.323
68.933 0.693 0.317
69.000 0.696 0.312
69.067 0.704 0.308
69.133 0.715 0.303
69.200 0.723 0.300
69.267 0.730 0.298
69.333 0.737 0.296
69.400 0.743 0.293
69.467 0.747 0.292
69.533 0.752 0.290
69.600 0.763 0.292
69.667 0.773 0.293
69.733 0.781 0.295
69.800 0.787 0.295
69.867 0.793 0.296
69.933 0.798 0.297
70.000 0.802 0.297
70.067 0.809 0.296
70.133 0.819 0.293
70.200 0.826 0.291
70.267 0.833 0.289
70.333 0.839 0.287
70.400 0.843 0.286
70.467 0.848 0.285
70.533 0.852 0.284
70.600 0.855 0.283
70.667 0.859 0.283
70.733 0.861 0.282
70.800 0.864 0.282
70.867 0.871 0.279
70.933 0.880 0.273
71.000 0.887 0.268
71.067 0.893 0.263
71.133 0.898 0.259
71.200 0.902 0.256
71.267 0.905 0.253
71.333 0.908 0.251
71.400 0.911 0.248
71.467 0.914 0.246
71.533 0.917 0.245
71.600 0.919 0.240
71.667 0.923 0.232
71.733 0.926 0.226
71.800 0.929 0.221
71.867 0.931 0.217
71.933 0.934 0.212
72.000 0.936 0.209
72.067 0.937 0.203
72.133 0.937 0.197
72.200 0.938 0.194
72.267 0.938 0.188
72.333 0.939 0.182
72.400 0.940 0.177
72.467 0.940 0.171
72.533 0.936 0.159
72.600 0.933 0.151
72.667 0.930 0.143
72.733 0.926 0.136
72.800 0.924 0.131
72.867 0.922 0.125
72.933 0.920 0.121
73.000 0.918 0.117
73.067 0.915 0.113
73.133 0.910 0.106
73.200 0.905 0.100
73.267 0.900 0.095
73.333 0.896 0.090
73.400 0.892 0.087
73.467 0.889 0.083
73.533 0.887 0.081
73.600 0.886 0.078
73.667 0.894 0.077
73.733 0.901 0.078
73.800 0.906 0.080
73.867 0.915 0.084
73.933 0.924 0.089
74.000 0.930 0.093
74.067 0.935 0.096
74.133 0.941 0.100
74.200 0.946 0.107
74.267 0.948 0.116
74.333 0.949 0.123
74.400 0.950 0.129
74.467 0.950 0.137
74.533 0.949 0.146
74.600 0.948 0.154
74.667 0.948 0.159
74.733 0.948 0.167
74.800 0.947 0.172
74.867 0.947 0.176
74.933 0.947 0.181
75.000 0.947 0.183
75.067 0.947 0.189
75.133 0.945 0.199
75.200 0.942 0.207
75.267 0.938 0.219
75.333 0.937 0.224
75.400 0.935 0.228
75.467 0.933 0.234
75.533 0.932 0.239
75.600 0.931 0.244
75.667 0.929 0.248
75.733 0.926 0.256
75.800 0.925 0.262
75.867 0.923 0.268
75.933 0.922 0.273
76.000 0.922 0.277
76.067 0.923 0.282
76.133 0.923 0.289
76.200 0.924 0.294
76.267 0.925 0.299
76.333 0.925 0.302
76.400 0.925 0.304
76.467 0.926 0.306
76.533 0.924 0.307
76.600 0.916 0.305
76.667 0.910 0.304
76.733 0.905 0.303
76.800 0.901 0.303
76.867 0.893 0.304
76.933 0.886 0.304
77.000 0.879 0.304
77.067 0.872 0.305
77.133 0.867 0.305
77.200 0.863 0.305
77.267 0.859 0.306
77.333 0.855 0.306
77.400 0.851 0.305
77.467 0.843 0.301
77.533 0.834 0.296
