# TimeStep fish0X fish0Y
9.067 0.660 0.348
9.133 0.660 0.348
9.200 nan nan
9.267 nan nan
9.333 nan nan
9.400 nan nan
9.467 nan nan
9.533 nan nan
9.600 0.612 0.392
9.667 nan nan
9.733 0.607 0.396
9.800 0.598 0.400
9.867 0.589 0.405
9.933 0.582 0.408
10.000 0.576 0.410
10.067 0.572 0.412
10.133 0.568 0.414
10.200 0.564 0.415
10.267 0.561 0.416
10.333 0.559 0.417
10.400 0.554 0.415
10.467 0.549 0.413
10.533 0.547 0.411
10.600 0.545 0.410
10.667 0.545 0.410
10.733 0.542 0.412
10.800 0.536 0.426
10.867 0.535 0.430
10.933 0.533 0.434
11.000 0.532 0.438
11.067 0.529 0.443
11.133 0.522 0.453
11.200 0.517 0.461
11.267 0.513 0.468
11.333 0.513 0.468
11.400 0.509 0.474
11.467 0.501 0.483
11.533 0.488 0.493
11.600 0.479 0.500
11.667 0.470 0.506
11.733 0.465 0.510
11.800 0.460 0.513
11.867 0.455 0.517
11.933 0.455 0.517
12.000 0.444 0.521
12.067 0.444 0.521
12.133 0.418 0.531
12.200 0.407 0.569
12.267 0.401 0.583
12.333 0.401 0.583
12.400 0.398 0.592
12.467 0.395 0.621
12.533 0.395 0.621
12.600 0.395 0.632
12.667 0.394 0.646
12.733 0.394 0.651
12.800 0.394 0.655
12.867 0.394 0.655
12.933 0.394 0.659
13.000 0.377 0.665
13.067 0.371 0.666
13.133 0.371 0.666
13.200 0.366 0.667
13.267 0.362 0.668
13.333 0.340 0.680
13.400 0.330 0.686
13.467 0.323 0.690
13.533 0.318 0.693
13.600 0.310 0.702
13.667 0.299 0.716
13.733 0.299 0.716
13.800 0.291 0.726
13.867 0.281 0.740
13.933 0.277 0.745
14.000 0.276 0.754
14.067 0.276 0.754
14.133 0.276 0.768
14.200 0.277 0.786
14.267 nan nan
14.333 nan nan
14.400 0.278 0.798
14.467 nan nan
14.533 nan nan
14.600 nan nan
14.667 nan nan
14.733 nan nan
14.800 nan nan
14.867 nan nan
14.933 nan nan
15.000 nan nan
15.067 nan nan
15.133 nan nan
15.200 nan nan
15.267 nan nan
15.333 nan nan
15.400 nan nan
15.467 nan nan
15.533 nan nan
15.600 0.237 0.927
15.667 nan nan
15.733 nan nan
15.800 nan nan
15.867 nan nan
15.933 nan nan
16.000 nan nan
16.067 nan nan
16.133 nan nan
16.200 nan nan
16.267 nan nan
16.333 nan nan
16.400 0.296 0.913
16.467 0.300 0.917
16.533 0.300 0.917
16.600 0.302 0.920
16.667 0.302 0.920
16.733 0.294 0.924
16.800 0.284 0.927
16.867 0.273 0.928
16.933 0.260 0.928
17.000 0.249 0.927
17.067 nan nan
17.133 nan nan
17.200 nan nan
17.267 nan nan
17.333 nan nan
17.400 nan nan
17.467 nan nan
17.533 nan nan
17.600 nan nan
17.667 nan nan
17.733 nan nan
17.800 nan nan
17.867 nan nan
17.933 nan nan
18.000 nan nan
18.067 nan nan
18.133 nan nan
18.200 nan nan
18.267 nan nan
18.333 nan nan
18.400 nan nan
18.467 0.069 0.927
18.533 0.069 0.928
18.600 0.073 0.934
18.667 nan nan
18.733 nan nan
18.800 nan nan
18.867 nan nan
18.933 nan nan
19.000 0.108 0.938
19.067 nan nan
19.133 nan nan
19.200 nan nan
19.267 nan nan
19.333 nan nan
19.400 nan nan
19.467 nan nan
19.533 nan nan
19.600 nan nan
19.667 nan nan
19.733 nan nan
19.800 nan nan
19.867 0.162 0.938
19.933 nan nan
20.000 nan nan
20.067 nan nan
20.133 nan nan
20.200 nan nan
20.267 nan nan
20.333 nan nan
20.400 nan nan
20.467 nan nan
20.533 nan nan
20.600 nan nan
20.667 nan nan
20.733 nan nan
20.800 nan nan
20.867 nan nan
20.933 nan nan
21.000 nan nan
21.067 nan nan
21.133 nan nan
21.200 nan nan
21.267 nan nan
21.333 nan nan
21.400 nan nan
21.467 nan nan
21.533 nan nan
21.600 nan nan
21.667 nan nan
21.733 nan nan
21.800 0.288 0.746
21.867 0.288 0.746
21.933 nan nan
22.000 nan nan
22.067 nan nan
22.133 nan nan
22.200 nan nan
22.267 nan nan
22.333 nan nan
22.400 nan nan
22.467 nan nan
22.533 nan nan
22.600 nan nan
22.667 0.375 0.655
22.733 0.375 0.655
22.800 0.383 0.644
22.867 nan nan
22.933 nan nan
23.000 nan nan
23.067 nan nan
23.133 nan nan
23.200 nan nan
23.267 nan nan
23.333 nan nan
23.400 nan nan
23.467 0.448 0.567
23.533 nan nan
23.600 nan nan
23.667 nan nan
23.733 nan nan
23.800 nan nan
23.867 nan nan
23.933 nan nan
24.000 0.481 0.528
24.067 0.501 0.516
24.133 0.501 0.516
24.200 nan nan
24.267 nan nan
24.333 nan nan
24.400 0.526 0.498
24.467 nan nan
24.533 nan nan
24.600 nan nan
24.667 nan nan
24.733 nan nan
24.800 nan nan
24.867 nan nan
24.933 nan nan
25.000 nan nan
25.067 nan nan
25.133 nan nan
25.200 nan nan
25.267 0.617 0.407
25.333 0.617 0.407
25.400 nan nan
25.467 nan nan
25.533 nan nan
25.600 nan nan
25.667 nan nan
25.733 nan nan
25.800 nan nan
25.867 nan nan
25.933 nan nan
26.000 nan nan
26.067 nan nan
26.133 nan nan
26.200 0.666 0.326
26.267 0.676 0.317
26.333 nan nan
26.400 nan nan
26.467 nan nan
26.533 nan nan
26.600 0.711 0.288
26.667 0.725 0.283
26.733 nan nan
26.800 nan nan
26.867 nan nan
26.933 nan nan
27.000 nan nan
27.067 nan nan
27.133 nan nan
27.200 0.773 0.270
27.267 0.773 0.270
27.333 nan nan
27.400 0.790 0.268
27.467 0.790 0.268
27.533 0.801 0.268
27.600 0.811 0.267
27.667 0.811 0.267
27.733 0.827 0.267
27.800 0.831 0.267
27.867 nan nan
27.933 nan nan
28.000 nan nan
28.067 nan nan
28.133 nan nan
28.200 nan nan
28.267 nan nan
28.333 nan nan
28.400 nan nan
28.467 nan nan
28.533 0.890 0.247
28.600 0.895 0.248
28.667 0.900 0.250
28.733 0.903 0.251
28.800 0.906 0.252
28.867 0.909 0.254
28.933 0.911 0.254
29.000 nan nan
29.067 nan nan
29.133 0.884 0.264
29.200 nan nan
29.267 nan nan
29.333 nan nan
29.400 nan nan
29.467 nan nan
29.533 nan nan
29.600 nan nan
29.667 nan nan
29.733 nan nan
29.800 0.767 0.281
29.867 0.752 0.288
29.933 nan nan
30.000 nan nan
30.067 nan nan
30.133 nan nan
30.200 0.709 0.312
30.267 0.696 0.325
30.333 nan nan
30.400 nan nan
30.467 nan nan
30.533 nan nan
30.600 nan nan
30.667 0.664 0.359
30.733 0.655 0.367
30.800 0.648 0.373
30.867 0.643 0.378
30.933 0.638 0.382
31.000 0.635 0.385
31.067 0.627 0.391
31.133 0.627 0.391
31.200 0.615 0.401
31.267 0.595 0.420
31.333 0.589 0.425
31.400 0.584 0.429
31.467 0.573 0.439
31.533 0.560 0.451
31.600 0.551 0.460
31.667 0.544 0.467
31.733 0.544 0.467
31.800 0.539 0.472
31.867 0.522 0.490
31.933 0.514 0.502
32.000 0.508 0.510
32.067 0.504 0.516
32.133 0.500 0.522
32.200 0.497 0.527
32.267 0.494 0.531
32.333 0.488 0.535
32.400 0.477 0.543
32.467 0.468 0.549
32.533 0.462 0.553
32.600 nan nan
32.667 0.452 0.559
32.733 0.442 0.565
32.800 0.442 0.565
32.867 0.428 0.574
32.933 0.428 0.574
33.000 0.409 0.588
33.067 0.397 0.596
33.133 0.392 0.601
33.200 0.381 0.613
33.267 0.373 0.622
33.333 0.373 0.622
33.400 0.367 0.629
33.467 0.362 0.635
33.533 0.351 0.643
33.600 0.339 0.648
33.667 0.330 0.651
33.733 0.323 0.654
33.800 0.317 0.656
33.867 0.312 0.658
33.933 0.306 0.666
34.000 0.300 0.678
34.067 0.295 0.687
34.133 0.292 0.694
34.200 0.288 0.700
34.267 0.283 0.715
34.333 0.280 0.730
34.400 0.277 0.741
34.467 0.275 0.750
34.533 0.278 0.761
34.600 0.284 0.775
34.667 0.287 0.785
34.733 0.291 0.793
34.800 0.293 0.799
34.867 nan nan
34.933 nan nan
35.000 nan nan
35.067 nan nan
35.133 nan nan
35.200 nan nan
35.267 nan nan
35.333 nan nan
35.400 nan nan
35.467 nan nan
35.533 nan nan
35.600 nan nan
35.667 nan nan
35.733 nan nan
35.800 nan nan
35.867 nan nan
35.933 nan nan
36.000 0.260 0.923
36.067 nan nan
36.133 nan nan
36.200 0.271 0.927
36.267 nan nan
36.333 nan nan
36.400 0.286 0.932
36.467 0.289 0.933
36.533 nan nan
36.600 nan nan
36.667 nan nan
36.733 nan nan
36.800 nan nan
36.867 nan nan
36.933 nan nan
37.000 0.300 0.928
37.067 nan nan
37.133 nan nan
37.200 0.297 0.898
37.267 nan nan
37.333 0.294 0.887
37.400 0.287 0.880
37.467 nan nan
37.533 nan nan
37.600 nan nan
37.667 nan nan
37.733 nan nan
37.800 nan nan
37.867 nan nan
37.933 nan nan
38.000 nan nan
38.067 nan nan
38.133 nan nan
38.200 nan nan
38.267 nan nan
38.333 nan nan
38.400 nan nan
38.467 nan nan
38.533 0.174 0.936
38.600 0.166 0.934
38.667 0.156 0.931
38.733 0.148 0.929
38.800 0.143 0.927
38.867 0.139 0.925
38.933 0.131 0.923
39.000 0.122 0.918
39.067 0.114 0.916
39.133 0.108 0.913
39.200 nan nan
39.267 nan nan
39.333 nan nan
39.400 nan nan
39.467 nan nan
39.533 0.082 0.923
39.600 nan nan
39.667 nan nan
39.733 0.075 0.936
39.800 nan nan
39.867 nan nan
39.933 0.070 0.938
40.000 nan nan
40.067 nan nan
40.133 nan nan
40.200 nan nan
40.267 nan nan
40.333 nan nan
40.400 0.070 0.889
40.467 nan nan
40.533 nan nan
40.600 nan nan
40.667 nan nan
40.733 nan nan
40.800 nan nan
40.867 nan nan
40.933 nan nan
41.000 nan nan
41.067 nan nan
41.133 nan nan
41.200 nan nan
41.267 nan nan
41.333 nan nan
41.400 nan nan
41.467 nan nan
41.533 nan nan
41.600 nan nan
41.667 0.102 0.736
41.733 nan nan
41.800 nan nan
41.867 0.109 0.709
41.933 0.111 0.706
42.000 0.120 0.708
42.067 0.120 0.708
42.133 0.128 0.711
42.200 0.139 0.715
42.267 0.153 0.721
42.333 0.168 0.729
42.400 0.180 0.735
42.467 0.188 0.739
42.533 0.195 0.743
42.600 0.201 0.746
42.667 0.206 0.748
42.733 0.206 0.748
42.800 0.210 0.750
42.867 0.217 0.757
42.933 0.229 0.768
43.000 0.237 0.775
43.067 0.244 0.781
43.133 0.249 0.785
43.200 0.253 0.788
43.267 0.258 0.792
43.333 0.260 0.796
43.400 nan nan
43.467 nan nan
43.533 nan nan
43.600 nan nan
43.667 nan nan
43.733 0.283 0.834
43.800 nan nan
43.867 nan nan
43.933 nan nan
44.000 nan nan
44.067 nan nan
44.133 nan nan
44.200 nan nan
44.267 nan nan
44.333 nan nan
44.400 0.291 0.764
44.467 nan nan
44.533 nan nan
44.600 nan nan
44.667 nan nan
44.733 nan nan
44.800 0.305 0.710
44.867 nan nan
44.933 nan nan
45.000 0.307 0.702
45.067 0.309 0.695
45.133 0.310 0.691
45.200 0.310 0.689
45.267 0.309 0.685
45.333 0.306 0.678
45.400 0.303 0.673
45.467 0.302 0.668
45.533 0.300 0.664
45.600 0.299 0.661
45.667 0.297 0.658
45.733 0.297 0.656
45.800 0.297 0.656
45.867 0.304 0.656
45.933 0.317 0.653
46.000 0.322 0.651
46.067 0.325 0.650
46.133 0.335 0.648
46.200 0.349 0.645
46.267 0.359 0.643
46.333 nan nan
46.400 0.374 0.640
46.467 0.379 0.638
46.533 0.389 0.629
46.600 0.398 0.621
46.667 0.404 0.616
46.733 nan nan
46.800 nan nan
46.867 nan nan
46.933 nan nan
47.000 nan nan
47.067 nan nan
47.133 0.425 0.596
47.200 0.436 0.580
47.267 0.441 0.573
47.333 0.445 0.568
47.400 0.449 0.564
47.467 0.451 0.560
47.533 0.454 0.557
47.600 nan nan
47.667 0.460 0.551
47.733 0.468 0.544
47.800 0.474 0.539
47.867 0.479 0.535
47.933 0.483 0.531
48.000 0.487 0.529
48.067 0.490 0.526
48.133 0.492 0.524
48.200 0.496 0.521
48.267 0.503 0.515
48.333 0.511 0.509
48.400 0.517 0.506
48.467 0.522 0.503
48.533 0.525 0.500
48.600 0.529 0.498
48.667 nan nan
48.733 0.535 0.494
48.800 0.537 0.493
48.867 0.540 0.491
48.933 0.544 0.487
49.000 0.548 0.483
49.067 0.551 0.480
49.133 0.553 0.476
49.200 0.560 0.468
49.267 0.568 0.459
49.333 0.574 0.451
49.400 0.579 0.445
49.467 0.583 0.441
49.533 0.586 0.437
49.600 0.589 0.434
49.667 0.593 0.427
49.733 0.601 0.419
49.800 0.608 0.412
49.867 0.613 0.408
49.933 nan nan
50.000 0.621 0.400
50.067 0.625 0.391
50.133 nan nan
50.200 nan nan
50.267 0.636 0.370
50.333 0.641 0.364
50.400 0.650 0.353
50.467 nan nan
50.533 nan nan
50.600 nan nan
50.667 0.671 0.326
50.733 nan nan
50.800 nan nan
50.867 nan nan
50.933 nan nan
51.000 nan nan
51.067 0.721 0.282
51.133 nan nan
51.200 nan nan
51.267 nan nan
51.333 nan nan
51.400 nan nan
51.467 nan nan
51.533 nan nan
51.600 nan nan
51.667 nan nan
51.733 nan nan
51.800 nan nan
51.867 nan nan
51.933 nan nan
52.000 nan nan
52.067 nan nan
52.133 nan nan
52.200 nan nan
52.267 nan nan
52.333 nan nan
52.400 nan nan
52.467 nan nan
52.533 nan nan
52.600 nan nan
52.667 nan nan
52.733 0.885 0.258
52.800 nan nan
52.867 nan nan
52.933 nan nan
53.000 nan nan
53.067 nan nan
53.133 nan nan
53.200 0.805 0.284
53.267 0.786 0.285
53.333 0.786 0.285
53.400 nan nan
53.467 0.753 0.289
53.533 0.753 0.289
53.600 0.736 0.296
53.667 nan nan
53.733 nan nan
53.800 0.690 0.319
53.867 nan nan
53.933 nan nan
54.000 nan nan
54.067 0.656 0.352
54.133 0.643 0.366
54.200 0.632 0.377
54.267 0.624 0.385
54.333 0.618 0.392
54.400 0.613 0.398
54.467 0.598 0.412
54.533 0.585 0.425
54.600 0.576 0.433
54.667 0.570 0.440
54.733 0.565 0.445
54.800 0.560 0.450
54.867 0.556 0.454
54.933 0.552 0.457
55.000 0.538 0.465
55.067 0.526 0.473
55.133 0.526 0.473
55.200 0.517 0.479
55.267 0.503 0.487
55.333 0.498 0.490
55.400 0.493 0.492
55.467 0.490 0.494
55.533 0.483 0.502
55.600 0.477 0.510
55.667 0.473 0.515
55.733 0.469 0.519
55.800 0.467 0.523
55.867 0.465 0.527
55.933 0.465 0.527
56.000 0.460 0.531
56.067 0.448 0.551
56.133 0.444 0.558
56.200 0.440 0.564
56.267 0.438 0.568
56.333 0.433 0.580
56.400 0.428 0.593
56.467 0.425 0.603
56.533 0.422 0.611
56.600 0.420 0.616
56.667 0.418 0.621
56.733 0.409 0.628
56.800 0.399 0.635
56.867 0.391 0.640
56.933 0.385 0.644
57.000 0.377 0.648
57.067 0.366 0.658
57.133 0.357 0.667
57.200 0.357 0.667
57.267 0.351 0.673
57.333 0.342 0.682
57.400 0.336 0.686
57.467 0.325 0.695
57.533 0.315 0.704
57.600 0.307 0.711
57.667 0.302 0.716
57.733 0.298 0.722
57.800 nan nan
57.867 nan nan
57.933 nan nan
58.000 0.288 0.765
58.067 0.288 0.765
58.133 0.292 0.777
58.200 0.295 0.786
58.267 0.301 0.799
58.333 0.303 0.802
58.400 0.306 0.798
58.467 0.306 0.798
58.533 0.308 0.792
58.600 0.309 0.787
58.667 0.310 0.782
58.733 0.310 0.782
58.800 0.310 0.771
58.867 0.310 0.771
58.933 0.310 0.752
59.000 nan nan
59.067 nan nan
59.133 nan nan
59.200 nan nan
59.267 nan nan
59.333 nan nan
59.400 nan nan
59.467 0.329 0.687
59.533 nan nan
59.600 nan nan
59.667 nan nan
59.733 nan nan
59.800 nan nan
59.867 nan nan
59.933 nan nan
60.000 nan nan
60.067 nan nan
60.133 nan nan
60.200 nan nan
60.267 nan nan
60.333 nan nan
60.400 nan nan
60.467 0.443 0.578
60.533 0.451 0.565
60.600 nan nan
60.667 nan nan
60.733 nan nan
60.800 nan nan
60.867 nan nan
60.933 0.481 0.519
61.000 nan nan
61.067 nan nan
61.133 nan nan
61.200 nan nan
61.267 nan nan
61.333 nan nan
61.400 nan nan
61.467 nan nan
61.533 nan nan
61.600 nan nan
61.667 nan nan
61.733 nan nan
61.800 nan nan
61.867 nan nan
61.933 nan nan
62.000 nan nan
62.067 nan nan
62.133 0.596 0.410
62.200 0.608 0.401
62.267 nan nan
62.333 nan nan
62.400 nan nan
62.467 nan nan
62.533 nan nan
62.600 nan nan
62.667 nan nan
62.733 nan nan
62.800 nan nan
62.867 nan nan
62.933 nan nan
63.000 nan nan
63.067 nan nan
63.133 nan nan
63.200 nan nan
63.267 nan nan
63.333 nan nan
63.400 nan nan
63.467 nan nan
63.533 nan nan
63.600 0.716 0.280
63.667 0.729 0.274
63.733 nan nan
63.800 nan nan
63.867 nan nan
63.933 nan nan
64.000 nan nan
64.067 nan nan
64.133 nan nan
64.200 nan nan
64.267 nan nan
64.333 nan nan
64.400 nan nan
64.467 nan nan
64.533 nan nan
64.600 nan nan
64.667 nan nan
64.733 nan nan
64.800 nan nan
64.867 nan nan
64.933 0.895 0.234
65.000 nan nan
65.067 nan nan
65.133 nan nan
65.200 0.914 0.244
65.267 nan nan
65.333 nan nan
65.400 nan nan
65.467 nan nan
65.533 nan nan
65.600 0.891 0.275
65.667 0.871 0.277
65.733 0.871 0.277
65.800 nan nan
65.867 nan nan
65.933 nan nan
66.000 nan nan
66.067 0.797 0.280
66.133 nan nan
66.200 nan nan
66.267 nan nan
66.333 0.722 0.295
66.400 nan nan
66.467 nan nan
66.533 nan nan
66.600 nan nan
66.667 0.672 0.337
66.733 0.661 0.347
66.800 0.653 0.354
66.867 0.647 0.360
66.933 0.641 0.364
67.000 0.637 0.368
67.067 0.621 0.377
67.133 0.621 0.377
67.200 0.610 0.387
67.267 0.595 0.399
67.333 0.589 0.407
67.400 0.575 0.420
67.467 0.566 0.430
67.533 0.559 0.438
67.600 0.559 0.438
67.667 0.553 0.443
67.733 0.540 0.456
67.800 0.530 0.466
67.867 0.523 0.474
67.933 0.512 0.485
68.000 0.508 0.490
68.067 0.499 0.501
68.133 0.492 0.510
68.200 0.487 0.516
68.267 0.482 0.521
68.333 0.482 0.521
68.400 0.479 0.526
68.467 0.473 0.533
68.533 0.466 0.542
68.600 0.458 0.554
68.667 0.452 0.562
68.733 0.448 0.569
68.800 0.444 0.574
68.867 0.437 0.579
68.933 0.424 0.589
69.000 0.414 0.598
69.067 0.414 0.598
69.133 0.406 0.604
69.200 0.406 0.604
69.267 0.395 0.613
69.333 0.395 0.613
69.400 0.388 0.619
69.467 0.388 0.619
69.533 0.372 0.639
69.600 0.366 0.648
69.667 0.351 0.663
69.733 0.338 0.675
69.800 0.338 0.675
69.867 0.328 0.683
69.933 0.321 0.689
70.000 0.312 0.697
70.067 0.300 0.710
70.133 0.300 0.710
70.200 0.284 0.727
70.267 0.279 0.733
70.333 0.272 0.741
70.400 0.268 0.745
70.467 0.266 0.748
70.533 0.267 0.756
70.600 0.269 0.764
70.667 0.271 0.770
70.733 0.272 0.775
70.800 0.273 0.779
70.867 0.274 0.782
70.933 0.276 0.785
71.000 0.278 0.785
71.067 0.283 0.780
71.133 0.286 0.776
71.200 0.289 0.773
71.267 0.291 0.770
71.333 0.292 0.767
71.400 0.293 0.763
71.467 0.294 0.762
71.533 0.294 0.761
71.600 0.294 0.759
71.667 0.295 0.758
71.733 0.295 0.757
71.800 0.295 0.756
71.867 0.296 0.755
71.933 0.296 0.755
72.000 0.296 0.755
72.067 0.295 0.752
72.133 0.295 0.750
72.200 0.294 0.748
72.267 0.293 0.747
72.333 0.293 0.747
72.400 0.293 0.745
72.467 0.292 0.743
72.533 0.291 0.742
72.600 0.291 0.741
72.667 0.291 0.741
72.733 0.291 0.739
72.800 0.293 0.732
72.867 0.294 0.728
72.933 0.295 0.725
73.000 0.295 0.723
73.067 0.295 0.720
73.133 0.296 0.718
73.200 0.302 0.712
73.267 0.307 0.705
73.333 0.311 0.701
73.400 0.315 0.697
73.467 0.317 0.695
73.533 0.324 0.694
73.600 0.334 0.695
73.667 0.334 0.695
73.733 0.341 0.696
73.800 0.346 0.697
73.867 0.354 0.699
73.933 0.357 0.696
74.000 0.361 0.691
74.067 0.364 0.688
74.133 0.366 0.685
74.200 0.369 0.682
74.267 0.370 0.681
74.333 0.371 0.679
74.400 0.373 0.678
74.467 0.373 0.678
74.533 0.375 0.671
74.600 0.380 0.663
74.667 0.382 0.660
74.733 0.382 0.660
74.800 0.383 0.658
74.867 0.390 0.642
74.933 0.392 0.635
75.000 0.394 0.630
75.067 0.396 0.626
75.133 0.398 0.622
75.200 0.399 0.619
75.267 0.401 0.615
75.333 0.401 0.615
75.400 0.406 0.605
75.467 0.406 0.605
75.533 0.414 0.589
75.600 0.416 0.583
75.667 0.416 0.583
75.733 0.425 0.575
75.800 0.442 0.569
75.867 0.448 0.567
75.933 0.457 0.563
76.000 0.464 0.558
76.067 0.471 0.552
76.133 0.475 0.549
76.200 0.475 0.549
76.267 0.481 0.543
76.333 0.500 0.526
76.400 0.506 0.520
76.467 0.511 0.515
76.533 0.518 0.509
76.600 0.529 0.501
76.667 0.538 0.496
76.733 0.545 0.491
76.800 0.550 0.489
76.867 0.547 0.495
76.933 0.543 0.503
77.000 0.543 0.503
77.067 0.540 0.507
77.133 0.527 0.514
77.200 nan nan
77.267 0.493 0.532
77.333 0.477 0.541
77.400 0.462 0.547
77.467 nan nan
77.533 nan nan
77.600 0.444 0.557
77.667 0.421 0.576
77.733 0.421 0.576
77.800 nan nan
77.867 0.398 0.598
77.933 0.389 0.605
78.000 0.374 0.616
78.067 0.363 0.626
78.133 0.354 0.633
78.200 0.347 0.638
78.267 0.341 0.645
78.333 0.341 0.645
78.400 0.331 0.659
78.467 0.316 0.677
78.533 0.311 0.684
78.600 0.299 0.695
78.667 nan nan
78.733 nan nan
78.800 nan nan
78.867 0.266 0.721
78.933 0.259 0.734
79.000 nan nan
79.067 nan nan
79.133 nan nan
79.200 nan nan
79.267 nan nan
79.333 nan nan
79.400 nan nan
79.467 nan nan
79.533 0.275 0.823
79.600 nan nan
79.667 nan nan
79.733 nan nan
79.800 nan nan
79.867 nan nan
79.933 nan nan
80.000 nan nan
80.067 nan nan
80.133 nan nan
80.200 nan nan
80.267 nan nan
80.333 nan nan
80.400 nan nan
80.467 nan nan
80.533 nan nan
80.600 nan nan
80.667 nan nan
80.733 nan nan
80.800 nan nan
80.867 nan nan
80.933 nan nan
81.000 nan nan
81.067 nan nan
81.133 nan nan
81.200 nan nan
81.267 nan nan
81.333 nan nan
81.400 nan nan
81.467 nan nan
81.533 nan nan
81.600 0.076 0.892
81.667 nan nan
81.733 nan nan
81.800 nan nan
81.867 nan nan
81.933 nan nan
82.000 nan nan
82.067 nan nan
82.133 nan nan
82.200 nan nan
82.267 nan nan
82.333 nan nan
82.400 nan nan
82.467 nan nan
82.533 nan nan
82.600 nan nan
82.667 nan nan
82.733 0.170 0.848
82.800 0.173 0.848
82.867 0.175 0.848
82.933 0.177 0.848
83.000 0.179 0.848
83.067 0.180 0.848
83.133 0.190 0.853
83.200 0.199 0.858
83.267 0.205 0.862
83.333 0.209 0.865
83.400 0.213 0.875
83.467 0.219 0.891
83.533 0.219 0.891
83.600 nan nan
83.667 nan nan
83.733 nan nan
83.800 nan nan
83.867 0.235 0.929
83.933 0.235 0.929
84.000 nan nan
84.067 nan nan
84.133 nan nan
84.200 nan nan
84.267 nan nan
84.333 nan nan
84.400 nan nan
84.467 0.290 0.873
84.533 0.292 0.861
84.600 0.294 0.849
84.667 0.296 0.838
84.733 0.296 0.838
84.800 0.297 0.831
84.867 0.288 0.816
84.933 0.281 0.808
85.000 0.275 0.802
85.067 0.270 0.797
85.133 0.270 0.797
85.200 0.267 0.794
85.267 0.261 0.788
85.333 0.261 0.788
85.400 0.259 0.785
85.467 0.262 0.764
85.533 0.263 0.758
85.600 0.264 0.752
85.667 0.265 0.749
85.733 0.275 0.740
85.800 0.285 0.732
85.867 0.292 0.726
85.933 0.298 0.721
86.000 0.307 0.718
86.067 0.322 0.712
86.133 0.333 0.708
86.200 0.341 0.705
86.267 0.348 0.703
86.333 0.356 0.698
86.400 0.364 0.692
86.467 0.369 0.686
86.533 0.374 0.682
86.600 0.378 0.679
86.667 0.381 0.675
86.733 0.385 0.663
86.800 0.389 0.654
86.867 0.391 0.647
86.933 0.393 0.640
87.000 0.395 0.635
87.067 0.396 0.631
87.133 0.398 0.623
87.200 0.404 0.613
87.267 0.408 0.606
87.333 nan nan
87.400 0.414 0.596
87.467 0.421 0.589
87.533 0.421 0.589
87.600 nan nan
87.667 nan nan
87.733 nan nan
87.800 nan nan
87.867 nan nan
87.933 nan nan
88.000 nan nan
88.067 nan nan
88.133 nan nan
88.200 nan nan
88.267 0.482 0.530
88.333 0.482 0.530
88.400 0.489 0.521
