# TimeStep fish0X fish0Y
14.733 0.371 0.601
14.800 0.366 0.603
14.867 0.362 0.605
14.933 0.358 0.607
15.000 0.355 0.609
15.067 0.351 0.614
15.133 0.347 0.622
15.200 0.343 0.629
15.267 0.341 0.635
15.333 0.339 0.640
15.400 0.337 0.645
15.467 0.336 0.649
15.533 0.335 0.654
15.600 0.334 0.657
15.667 0.333 0.660
15.733 0.332 0.664
15.800 0.331 0.666
15.867 0.330 0.669
15.933 0.330 0.671
16.000 0.330 0.673
16.067 0.329 0.675
16.133 0.329 0.677
16.200 0.328 0.679
16.267 0.328 0.681
16.333 0.327 0.682
16.400 0.327 0.684
16.467 0.324 0.687
16.533 0.321 0.691
16.600 0.319 0.694
16.667 0.316 0.696
16.733 0.314 0.698
16.800 0.312 0.699
16.867 0.310 0.701
16.933 0.304 0.703
17.000 0.297 0.706
17.067 0.291 0.708
17.133 0.285 0.710
17.200 0.280 0.712
17.267 0.277 0.714
17.333 0.270 0.718
17.400 0.261 0.723
17.467 0.255 0.726
17.533 0.249 0.729
17.600 0.243 0.732
17.667 0.239 0.734
17.733 0.234 0.736
17.800 0.231 0.737
17.867 0.227 0.739
17.933 0.223 0.740
18.000 0.220 0.742
18.067 0.218 0.742
18.133 0.215 0.743
18.200 0.210 0.748
18.267 0.204 0.752
18.333 0.198 0.757
18.400 0.193 0.761
18.467 0.189 0.764
18.533 0.186 0.767
18.600 0.183 0.770
18.667 0.180 0.773
18.733 0.178 0.775
18.800 0.174 0.782
18.867 0.171 0.788
18.933 0.168 0.794
19.000 0.166 0.799
19.067 0.164 0.803
19.133 0.162 0.807
19.200 0.162 0.812
19.267 0.162 0.820
19.333 0.162 0.826
19.400 0.162 0.831
19.467 0.163 0.836
19.533 0.164 0.840
19.600 0.167 0.846
19.667 0.171 0.852
19.733 0.171 0.852
19.800 0.175 0.858
19.867 0.182 0.866
19.933 0.184 0.869
20.000 0.191 0.872
20.067 0.196 0.874
20.133 0.201 0.876
20.200 0.206 0.877
20.267 0.209 0.878
20.333 0.213 0.878
20.400 0.216 0.879
20.467 0.221 0.878
20.533 0.228 0.876
20.600 0.234 0.875
20.667 0.239 0.873
20.733 0.244 0.872
20.800 0.247 0.871
20.867 0.250 0.870
20.933 0.254 0.865
21.000 0.255 0.859
21.067 0.256 0.855
21.133 0.257 0.850
21.200 0.257 0.847
21.267 0.258 0.843
21.333 0.258 0.840
21.400 0.259 0.837
21.467 0.259 0.835
21.533 0.259 0.833
21.600 0.259 0.830
21.667 0.259 0.828
21.733 0.255 0.823
21.800 0.251 0.819
21.867 0.247 0.815
21.933 0.244 0.811
22.000 0.241 0.808
22.067 0.239 0.805
22.133 0.236 0.802
22.200 0.234 0.800
22.267 0.232 0.798
22.333 0.231 0.795
22.400 0.229 0.793
22.467 0.228 0.792
22.533 0.226 0.788
22.600 0.224 0.783
22.667 0.221 0.776
22.733 0.220 0.772
22.800 0.219 0.767
22.867 0.217 0.763
22.933 0.216 0.760
23.000 0.216 0.757
23.067 0.215 0.754
23.133 0.214 0.750
23.200 0.214 0.748
23.267 0.218 0.743
23.333 0.221 0.739
23.400 0.224 0.735
23.467 0.224 0.735
23.533 0.226 0.732
23.600 0.229 0.729
23.667 0.233 0.725
23.733 0.235 0.723
23.800 0.236 0.721
23.867 0.238 0.719
23.933 0.240 0.718
24.000 0.244 0.716
24.067 0.249 0.713
24.133 0.254 0.711
24.200 0.258 0.709
24.267 0.261 0.707
24.333 0.264 0.705
24.400 0.267 0.703
24.467 0.270 0.702
24.533 0.270 0.702
24.600 0.272 0.701
24.667 0.277 0.698
24.733 0.278 0.697
24.800 0.283 0.692
24.867 0.288 0.687
24.933 0.292 0.683
25.000 0.296 0.679
25.067 0.299 0.676
25.133 0.302 0.673
25.200 0.305 0.670
25.267 0.308 0.667
25.333 0.310 0.665
25.400 0.312 0.662
25.467 0.314 0.660
25.533 0.316 0.658
25.600 0.318 0.656
25.667 0.320 0.655
25.733 0.321 0.653
25.800 0.325 0.651
25.867 0.332 0.647
25.933 0.337 0.644
26.000 0.342 0.642
26.067 0.347 0.639
26.133 0.351 0.637
26.200 0.354 0.635
26.267 0.358 0.634
26.333 0.361 0.632
26.400 0.364 0.631
26.467 0.366 0.629
26.533 0.370 0.625
26.600 0.373 0.619
26.667 0.376 0.615
26.733 0.379 0.611
26.800 0.381 0.607
26.867 0.383 0.603
26.933 0.384 0.600
27.000 0.386 0.597
27.067 0.387 0.595
27.133 0.388 0.592
27.200 0.389 0.590
27.267 0.390 0.588
27.333 0.391 0.586
27.400 0.392 0.585
27.467 0.393 0.583
27.533 0.394 0.581
27.600 0.395 0.579
27.667 0.395 0.579
27.733 0.396 0.578
27.800 0.397 0.577
27.867 0.397 0.575
27.933 0.398 0.574
28.000 0.399 0.573
28.067 0.403 0.569
28.133 0.406 0.565
28.200 0.411 0.561
28.267 0.414 0.558
28.333 0.417 0.555
28.400 0.420 0.552
28.467 0.422 0.550
28.533 0.424 0.548
28.600 0.426 0.546
28.667 0.428 0.545
28.733 0.430 0.543
28.800 0.431 0.542
28.867 0.433 0.541
28.933 0.434 0.539
29.000 0.441 0.537
29.067 0.446 0.533
29.133 0.451 0.530
29.200 0.456 0.528
29.267 0.460 0.526
29.333 0.463 0.524
29.400 0.466 0.522
29.467 0.470 0.520
29.533 0.473 0.519
29.600 0.475 0.517
29.667 0.478 0.513
29.733 0.481 0.509
29.800 0.484 0.505
29.867 0.487 0.502
29.933 0.489 0.500
30.000 0.491 0.497
30.067 0.493 0.494
30.133 0.495 0.492
30.200 0.496 0.490
30.267 0.497 0.488
30.333 0.498 0.487
30.400 0.499 0.485
30.467 0.503 0.482
30.533 0.506 0.478
30.600 0.509 0.474
30.667 0.512 0.470
30.733 0.514 0.467
30.800 0.516 0.463
30.867 0.518 0.460
30.933 0.520 0.457
31.000 0.521 0.455
31.067 0.523 0.453
31.133 0.525 0.451
31.200 0.530 0.447
31.267 0.535 0.444
31.333 0.540 0.440
31.400 0.544 0.438
31.467 0.547 0.435
31.533 0.551 0.433
31.600 0.554 0.431
31.667 0.556 0.429
31.733 0.559 0.426
31.800 0.562 0.420
31.867 0.565 0.414
31.933 0.567 0.409
32.000 0.569 0.406
32.067 0.571 0.401
32.133 0.573 0.398
32.200 0.574 0.395
32.267 0.575 0.392
32.333 0.576 0.389
32.400 0.577 0.387
32.467 0.578 0.385
32.533 0.579 0.383
32.600 0.580 0.381
32.667 0.580 0.378
32.733 0.580 0.375
32.800 0.579 0.369
32.867 0.577 0.365
32.933 0.577 0.362
33.000 0.578 0.361
33.067 0.571 0.367
33.133 0.568 0.372
33.200 0.565 0.376
33.267 0.561 0.379
33.333 0.558 0.382
33.400 0.553 0.389
33.467 0.547 0.400
33.533 0.542 0.409
33.600 0.538 0.417
33.667 0.534 0.423
33.733 0.531 0.429
33.800 0.525 0.436
33.867 0.517 0.445
33.933 0.509 0.454
34.000 0.503 0.461
34.067 0.498 0.467
34.133 0.493 0.474
34.200 0.485 0.482
34.267 0.477 0.491
34.333 0.469 0.498
34.400 0.462 0.503
34.467 0.456 0.508
34.533 0.451 0.513
34.600 0.447 0.516
34.667 0.442 0.525
34.733 0.435 0.534
34.800 0.430 0.543
34.867 0.425 0.549
34.933 0.420 0.556
35.000 0.417 0.560
35.067 0.408 0.566
35.133 0.401 0.571
35.200 0.394 0.574
35.267 0.387 0.578
35.333 0.382 0.580
35.400 0.377 0.583
35.467 0.374 0.585
35.533 0.367 0.592
35.600 0.362 0.599
35.667 0.357 0.606
35.733 0.354 0.611
35.800 0.351 0.616
35.867 0.348 0.620
35.933 0.345 0.624
36.000 0.343 0.628
36.067 0.341 0.631
36.133 0.339 0.634
36.200 0.336 0.637
36.267 0.329 0.640
36.333 0.325 0.643
36.400 0.321 0.645
36.467 0.317 0.647
36.533 0.314 0.648
36.600 0.310 0.649
36.667 0.308 0.650
36.733 0.305 0.651
36.800 0.302 0.654
36.867 0.297 0.660
36.933 0.294 0.665
37.000 0.291 0.670
37.067 0.289 0.673
37.133 0.287 0.677
37.200 0.285 0.680
37.267 0.283 0.683
37.333 0.281 0.685
37.400 0.280 0.688
37.467 0.280 0.688
37.533 0.280 0.688
37.600 0.280 0.688
37.667 0.280 0.688
37.733 0.278 0.691
37.800 0.273 0.698
37.867 0.257 0.714
37.933 0.252 0.718
38.000 0.248 0.722
38.067 0.248 0.722
38.133 0.245 0.725
38.200 0.239 0.731
38.267 0.237 0.733
38.333 0.234 0.735
38.400 0.226 0.738
38.467 0.219 0.741
38.533 0.212 0.742
38.600 0.206 0.744
38.667 0.201 0.745
38.733 0.196 0.746
38.800 0.192 0.747
38.867 0.184 0.745
38.933 0.177 0.743
39.000 0.171 0.741
39.067 0.165 0.739
39.133 0.160 0.737
39.200 0.157 0.736
39.267 0.153 0.734
39.333 0.149 0.732
39.400 0.146 0.731
39.467 0.143 0.730
39.533 0.141 0.728
39.600 0.139 0.728
39.667 0.133 0.727
39.733 0.125 0.726
39.800 0.119 0.724
39.867 0.114 0.723
39.933 0.110 0.723
40.000 0.105 0.722
40.067 0.102 0.721
40.133 0.098 0.721
40.200 0.095 0.720
40.267 0.092 0.720
40.333 0.090 0.720
40.400 0.086 0.717
40.467 0.085 0.714
40.533 0.084 0.711
40.600 0.086 0.708
40.667 0.091 0.705
40.733 0.096 0.701
40.800 0.100 0.698
40.867 0.102 0.697
40.933 0.104 0.696
41.000 0.106 0.696
41.067 0.108 0.695
41.133 0.115 0.696
41.200 0.120 0.696
41.267 0.123 0.697
41.333 0.129 0.700
41.400 0.133 0.702
41.467 0.136 0.705
41.533 0.142 0.711
41.600 0.146 0.716
41.667 0.150 0.720
41.733 0.154 0.724
41.800 0.157 0.727
41.867 0.160 0.731
41.933 0.163 0.734
42.000 0.165 0.739
42.067 0.167 0.745
42.133 0.169 0.751
42.200 0.170 0.755
42.267 0.172 0.760
42.333 0.173 0.764
42.400 0.173 0.766
42.467 0.174 0.769
42.533 0.175 0.772
42.600 0.175 0.777
42.667 0.173 0.785
42.733 0.171 0.792
42.800 0.170 0.797
42.867 0.169 0.803
42.933 0.168 0.807
43.000 0.167 0.811
43.067 0.166 0.814
43.133 0.164 0.818
43.200 0.158 0.824
43.267 0.153 0.829
43.333 0.148 0.834
43.400 0.144 0.838
43.467 0.141 0.841
43.533 0.138 0.843
43.600 0.134 0.846
43.667 0.132 0.848
43.733 0.129 0.850
43.800 0.125 0.851
43.867 0.118 0.852
43.933 0.111 0.853
44.000 0.106 0.853
44.067 0.102 0.853
44.133 0.098 0.853
44.200 0.095 0.853
44.267 0.092 0.853
44.333 0.088 0.853
44.400 0.084 0.851
44.467 0.081 0.847
44.533 0.078 0.844
44.600 0.076 0.841
44.667 0.076 0.835
44.733 0.075 0.830
44.800 0.075 0.825
44.867 0.076 0.821
44.933 0.076 0.818
45.000 0.077 0.815
45.067 0.077 0.813
45.133 0.077 0.810
45.200 0.078 0.809
45.267 0.081 0.803
45.333 0.085 0.798
45.400 0.090 0.792
45.467 0.093 0.788
45.533 0.097 0.783
45.600 0.101 0.779
45.667 0.103 0.776
45.733 0.106 0.773
45.800 0.109 0.770
45.867 0.110 0.768
45.933 0.113 0.766
46.000 0.115 0.764
46.067 0.117 0.762
46.133 0.119 0.761
46.200 0.124 0.760
46.267 0.131 0.758
46.333 0.137 0.757
46.400 0.142 0.756
46.467 0.145 0.756
46.533 0.145 0.756
46.600 0.149 0.755
46.667 0.156 0.755
46.733 0.159 0.755
46.800 0.162 0.756
46.867 0.170 0.759
46.933 0.175 0.762
47.000 0.180 0.764
47.067 0.185 0.766
47.133 0.189 0.768
47.200 0.193 0.770
47.267 0.196 0.771
47.333 0.199 0.773
47.400 0.202 0.774
47.467 0.204 0.776
47.533 0.209 0.782
47.600 0.213 0.788
47.667 0.216 0.792
47.733 0.219 0.797
47.800 0.221 0.800
47.867 0.223 0.804
47.933 0.226 0.807
48.000 0.227 0.810
48.067 0.228 0.814
48.133 0.228 0.822
48.200 0.228 0.827
48.267 0.228 0.833
48.333 0.227 0.837
48.400 0.227 0.841
48.467 0.227 0.845
48.533 0.226 0.849
48.600 0.226 0.851
48.667 0.224 0.856
48.733 0.220 0.863
48.800 0.216 0.871
48.867 0.212 0.876
48.933 0.209 0.881
49.000 0.206 0.886
49.067 0.203 0.890
49.133 0.201 0.894
49.200 0.199 0.897
49.267 0.196 0.900
49.333 0.195 0.903
49.400 0.193 0.905
49.467 0.187 0.908
49.533 0.182 0.910
49.600 0.177 0.911
49.667 0.174 0.912
49.733 0.171 0.913
49.800 0.167 0.913
49.867 0.162 0.912
49.933 0.156 0.910
50.000 0.151 0.907
50.067 0.147 0.905
50.133 0.143 0.904
50.200 0.140 0.902
50.267 0.137 0.900
50.333 0.134 0.898
50.400 0.128 0.892
50.467 0.123 0.887
50.533 0.118 0.882
50.600 0.113 0.878
50.667 0.110 0.874
50.733 0.106 0.871
50.800 0.103 0.865
50.867 0.099 0.859
50.933 0.096 0.853
51.000 0.093 0.847
51.067 0.091 0.842
51.133 0.090 0.838
51.200 0.088 0.834
51.267 0.087 0.831
51.333 0.087 0.827
51.400 0.089 0.820
51.467 0.090 0.814
51.533 0.092 0.809
51.600 0.094 0.805
51.667 0.096 0.801
51.733 0.098 0.798
51.800 0.099 0.795
51.867 0.101 0.792
51.933 0.105 0.788
52.000 0.110 0.782
52.067 0.114 0.778
52.133 0.118 0.774
52.200 0.122 0.772
52.267 0.130 0.773
52.333 0.137 0.774
52.400 0.144 0.775
52.467 0.149 0.776
52.533 0.153 0.778
52.600 0.158 0.779
52.667 0.162 0.780
52.733 0.166 0.781
52.800 0.170 0.783
52.867 0.172 0.783
52.933 0.175 0.784
53.000 0.178 0.786
53.067 0.182 0.792
53.133 0.187 0.797
53.200 0.190 0.802
53.267 0.193 0.807
53.333 0.196 0.810
53.400 0.198 0.814
53.467 0.200 0.817
53.533 0.201 0.825
53.600 0.201 0.832
53.667 0.202 0.838
53.733 0.202 0.844
53.800 0.202 0.849
53.867 0.203 0.853
53.933 0.203 0.857
54.000 0.203 0.861
54.067 0.203 0.864
54.133 0.203 0.867
54.200 0.204 0.870
54.267 0.204 0.873
54.333 0.206 0.878
54.400 0.209 0.883
54.467 0.212 0.888
54.533 0.215 0.893
54.600 0.217 0.896
54.667 0.217 0.896
54.733 0.220 0.899
54.800 0.231 0.904
54.867 0.236 0.905
54.933 0.240 0.906
55.000 0.246 0.905
55.067 0.253 0.901
55.133 0.258 0.899
55.200 0.263 0.896
55.267 0.268 0.893
55.333 0.272 0.891
55.400 0.275 0.890
55.467 0.277 0.886
55.533 0.277 0.878
55.600 0.277 0.870
55.667 0.277 0.864
55.733 0.276 0.859
55.800 0.272 0.847
55.867 0.269 0.837
55.933 0.267 0.828
56.000 0.266 0.820
56.067 0.265 0.813
56.133 0.264 0.808
56.200 0.266 0.798
56.267 0.267 0.790
56.333 0.268 0.783
56.400 0.269 0.776
56.467 0.270 0.770
56.533 0.271 0.765
56.600 0.272 0.760
56.667 0.271 0.752
56.733 0.272 0.743
56.800 0.273 0.736
56.867 0.275 0.729
56.933 0.276 0.723
57.000 0.276 0.720
57.067 0.281 0.714
57.133 0.286 0.709
57.200 0.290 0.705
57.267 0.294 0.701
57.333 0.298 0.699
57.400 0.300 0.696
57.467 0.304 0.694
57.533 0.306 0.692
57.600 0.309 0.690
57.667 0.311 0.688
57.733 0.314 0.686
57.800 0.316 0.685
57.867 0.318 0.684
57.933 0.321 0.680
58.000 0.325 0.674
58.067 0.330 0.668
58.133 0.334 0.663
58.200 0.338 0.658
58.267 0.341 0.654
58.333 0.344 0.650
58.400 0.347 0.647
58.467 0.350 0.644
58.533 0.352 0.641
58.600 0.354 0.639
58.667 0.356 0.637
58.733 0.358 0.634
58.800 0.360 0.633
58.867 0.362 0.631
58.933 0.363 0.629
59.000 0.364 0.627
59.067 0.367 0.622
59.133 0.371 0.616
59.200 0.373 0.611
59.267 0.376 0.606
59.333 0.379 0.601
59.400 0.381 0.597
59.467 0.383 0.593
59.533 0.385 0.591
59.600 0.388 0.588
59.667 0.394 0.583
59.733 0.394 0.583
59.800 0.400 0.579
59.867 0.410 0.572
59.933 0.414 0.569
60.000 0.418 0.567
60.067 0.421 0.565
60.133 0.424 0.563
60.200 0.427 0.561
60.267 0.430 0.560
60.333 0.433 0.558
60.400 0.435 0.557
60.467 0.438 0.554
60.533 0.443 0.549
60.600 0.448 0.544
60.667 0.452 0.539
60.733 0.456 0.536
60.800 0.459 0.532
60.867 0.462 0.529
60.933 0.465 0.526
61.000 0.467 0.524
61.067 0.470 0.521
61.133 0.474 0.519
61.200 0.482 0.514
61.267 0.488 0.512
61.333 0.494 0.509
61.400 0.499 0.507
61.467 0.504 0.504
61.533 0.508 0.503
61.600 0.512 0.501
61.667 0.515 0.500
61.733 0.519 0.497
61.800 0.524 0.493
61.867 0.528 0.489
61.933 0.532 0.485
62.000 0.535 0.483
62.067 0.537 0.481
62.133 0.540 0.478
62.200 0.543 0.475
62.267 0.545 0.473
62.333 0.547 0.469
62.400 0.550 0.464
62.467 0.552 0.459
62.533 0.554 0.455
62.600 0.555 0.452
62.667 0.556 0.448
62.733 0.558 0.445
62.800 0.558 0.442
62.867 0.559 0.440
62.933 0.560 0.438
63.000 0.561 0.435
63.067 0.561 0.434
63.133 0.562 0.433
63.200 0.566 0.427
63.267 0.569 0.422
63.333 0.572 0.417
63.400 0.575 0.413
63.467 0.577 0.410
63.533 0.580 0.407
63.600 0.582 0.404
63.667 0.584 0.401
63.733 0.585 0.399
63.800 0.587 0.397
63.867 0.588 0.395
63.933 0.589 0.394
64.000 0.590 0.393
64.067 0.591 0.391
64.133 0.593 0.389
64.200 0.594 0.388
64.267 0.595 0.387
64.333 0.595 0.387
64.400 0.598 0.383
64.467 0.603 0.379
64.533 0.607 0.375
64.600 0.611 0.373
64.667 0.614 0.370
64.733 0.619 0.366
64.800 0.621 0.364
64.867 0.624 0.363
64.933 0.627 0.361
65.000 0.628 0.360
65.067 0.630 0.359
65.133 0.632 0.358
65.200 0.633 0.357
65.267 0.633 0.357
65.333 0.634 0.357
65.400 0.646 0.355
65.467 0.652 0.354
65.533 0.656 0.354
65.600 0.660 0.353
65.667 0.664 0.353
65.733 0.666 0.352
65.800 0.670 0.350
65.867 0.674 0.343
65.933 0.676 0.339
66.000 0.678 0.334
66.067 0.680 0.330
66.133 0.681 0.327
66.200 0.683 0.323
66.267 0.684 0.320
66.333 0.685 0.317
66.400 0.686 0.315
66.467 0.687 0.312
66.533 0.690 0.308
66.600 0.694 0.303
66.667 0.699 0.298
66.733 0.702 0.293
66.800 0.705 0.290
66.867 0.708 0.286
66.933 0.711 0.283
67.000 0.713 0.281
67.067 0.716 0.278
67.133 0.722 0.275
67.200 0.729 0.271
67.267 0.735 0.267
67.333 0.741 0.265
67.400 0.746 0.262
67.467 0.750 0.260
67.533 0.754 0.258
67.600 0.758 0.256
67.667 0.762 0.255
67.733 0.764 0.254
67.800 0.767 0.252
67.867 0.771 0.252
67.933 0.777 0.251
68.000 0.784 0.250
68.067 0.790 0.250
68.133 0.795 0.250
68.200 0.800 0.250
68.267 0.804 0.250
68.333 0.808 0.249
68.400 0.811 0.250
68.467 0.818 0.253
68.533 0.825 0.256
68.600 0.830 0.261
68.667 0.834 0.266
68.733 0.838 0.270
68.800 0.842 0.275
68.867 0.844 0.278
68.933 0.847 0.281
69.000 0.849 0.284
69.067 0.851 0.286
69.133 0.853 0.288
69.200 0.858 0.291
69.267 0.862 0.293
69.333 0.871 0.290
69.400 0.878 0.286
69.467 0.884 0.283
69.533 0.889 0.281
69.600 0.893 0.279
69.667 0.897 0.277
69.733 0.901 0.276
69.800 0.904 0.274
69.867 0.906 0.272
69.933 0.907 0.266
70.000 0.907 0.258
70.067 0.906 0.251
70.133 0.904 0.245
70.200 0.903 0.239
70.267 0.902 0.234
70.333 0.900 0.230
70.400 0.899 0.226
70.467 0.898 0.223
70.533 0.897 0.220
70.600 0.898 0.211
70.667 0.898 0.202
70.733 0.898 0.194
70.800 0.898 0.188
70.867 0.898 0.183
70.933 0.898 0.177
71.000 0.898 0.172
71.067 0.899 0.168
71.133 0.899 0.164
71.200 0.899 0.160
71.267 0.898 0.156
71.333 0.895 0.148
71.400 0.892 0.141
71.467 0.888 0.135
71.533 0.885 0.130
71.600 0.882 0.126
71.667 0.879 0.122
71.733 0.876 0.118
71.800 0.874 0.115
71.867 0.872 0.112
71.933 0.870 0.109
72.000 0.868 0.107
72.067 0.867 0.105
72.133 0.859 0.100
72.200 0.853 0.096
72.267 0.846 0.093
72.333 0.841 0.091
72.400 0.835 0.088
72.467 0.831 0.087
72.533 0.827 0.085
72.600 0.823 0.083
72.667 0.819 0.082
72.733 0.816 0.080
72.800 0.813 0.079
72.867 0.810 0.078
72.933 0.806 0.078
73.000 0.798 0.078
73.067 0.792 0.078
73.133 0.785 0.078
73.200 0.780 0.079
73.267 0.775 0.079
73.333 0.771 0.080
73.400 0.767 0.081
73.467 0.764 0.081
73.533 0.760 0.082
73.600 0.757 0.082
73.667 0.755 0.083
73.733 0.752 0.083
73.800 0.747 0.082
73.867 0.739 0.083
73.933 0.731 0.083
74.000 0.726 0.084
74.067 0.721 0.084
74.133 0.716 0.084
74.200 0.711 0.085
74.267 0.707 0.085
74.333 0.703 0.086
74.400 0.701 0.086
74.467 0.698 0.091
74.533 0.699 0.097
74.600 0.700 0.103
74.667 0.700 0.108
74.733 0.701 0.112
74.800 0.702 0.116
74.867 0.703 0.120
74.933 0.703 0.123
75.000 0.704 0.127
75.067 0.704 0.129
75.133 0.705 0.132
75.200 0.705 0.134
75.267 0.705 0.136
75.333 0.707 0.140
75.400 0.710 0.145
75.467 0.715 0.152
75.533 0.720 0.159
75.600 0.724 0.164
75.667 0.727 0.168
75.733 0.735 0.172
75.800 0.743 0.179
75.867 0.751 0.185
75.933 0.757 0.190
76.000 0.761 0.194
76.067 0.765 0.197
76.133 0.769 0.201
76.200 0.773 0.204
76.267 0.775 0.206
76.333 0.778 0.208
76.400 0.780 0.210
76.467 0.782 0.213
76.533 0.784 0.220
76.600 0.785 0.227
76.667 0.786 0.232
76.733 0.787 0.237
76.800 0.787 0.242
76.867 0.785 0.246
76.933 0.778 0.251
77.000 0.772 0.255
77.067 0.767 0.258
77.133 0.763 0.261
77.200 0.758 0.264
77.267 0.755 0.266
77.333 0.751 0.268
77.400 0.748 0.270
77.467 0.745 0.272
77.533 0.742 0.274
