time,fish_id,x,y
0.0,0,0.057172553778949864,0.2691963932404378
0.3333333333333333,0,0.04284252794532736,0.24616171004682874
0.6666666666666666,0,0.036781315587199145,0.2309316419895763
1.0,0,0.02929440237481994,0.2213147220850694
1.3333333333333333,0,0.01570524371562706,0.2017890070818133
1.6666666666666667,0,-0.0007049405124599298,0.18968449834237483
2.0,0,-0.027436924930440747,0.17046955493105725
2.3333333333333335,0,-0.03369828628913385,0.1456052976619457
2.6666666666666665,0,-0.03721213201787797,0.10487480625486889
3.0,0,-0.043640951419793274,0.09053080941900986
3.3333333333333335,0,-0.044129745544492394,0.0649450873709076
3.6666666666666665,0,-0.04195221167639215,0.05416271463631865
4.0,0,-0.03823138452768634,0.026381560587179727
4.333333333333333,0,-0.02219220742270546,-0.006738986677755854
4.666666666666667,0,-0.03281629439862051,-0.049911532364409136
5.0,0,-0.03495065490024341,-0.062116365167637744
5.333333333333333,0,-0.07055032899286143,-0.07140261858302453
5.666666666666667,0,-0.07953460689152891,-0.07337517408004056
6.0,0,-0.10252586085624903,-0.10243675608071771
6.333333333333333,0,-0.11194814459848022,-0.13233003614216166
6.666666666666667,0,-0.12291613244283488,-0.14343317607544886
7.0,0,-0.1581274535612881,-0.14343317607544886
7.333333333333333,0,-0.18026441021946202,-0.13663522706121303
7.666666666666667,0,-0.22721450357497774,-0.11768626442222734
8.0,0,-0.25755857314631525,-0.10819690040030296
8.333333333333334,0,-0.2755620670403712,-0.0629418306598899
8.666666666666666,0,-0.2757782595379544,-0.05897004797957493
9.0,0,-0.28550691546545776,-0.03070796575788013
9.333333333333334,0,-0.3111758562935471,0.012753858596274238
9.666666666666666,0,-0.33973155047416576,0.05538535930032097
10.0,0,-0.345395326917229,0.059020699794901266
10.333333333333334,0,-0.37769290739090766,0.06233993245778778
10.666666666666666,0,-0.4031173111141048,0.05912141487602976
11.0,0,-0.42870129136874285,0.04382327724664186
11.333333333333334,0,-0.4407077747426988,0.030001308434467563
11.666666666666666,0,-0.4497508057039024,0.010814055912660412
12.0,0,-0.4674427678632042,-0.0186508757644869
12.333333333333334,0,-0.4851449714942586,-0.025704978250054685
12.666666666666666,0,-0.49947562253580685,-0.020259408912660398
