time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1373 0.8885000000000001 0.9665 0.914 0.978 0.165 0.276 0.875 0.963 1.015 0.795 0.224 0.316 0.985 0.737 0.203 0.224 0.265 0.228 0.156 0.27
1374 0.965 0.678 0.992 1.032 0.309 0.383 0.948 0.871 1.012 0.871 0.389 0.419 0.977 0.752 0.33 0.191 0.384 0.291 0.201 0.409
1375 0.902 0.736 1.023 0.885 0.472 0.487 0.992 0.865 1.075 0.765 0.591 0.559 0.93 0.76 0.464 0.213 0.528 0.35 0.299 0.496
1376 0.864 0.823 1.072 0.851 0.649 0.629 0.984 0.819 1.05 0.59 0.714 0.633 0.932 0.811 0.565 0.248 0.693 0.434 0.464 0.619
1377 0.877 0.857 1.033 0.726 0.79 0.754 0.901 0.884 0.877 0.508 0.842 0.709 0.921 0.71 0.697 0.295 0.794 0.542 0.67 0.719
1378 0.911 0.913 0.93 0.642 0.859 0.857 0.968 0.903 0.814 0.508 0.839 0.588 0.866 0.654 0.795 0.343 0.82 0.527 0.792 0.844
1379 1.007 0.938 0.83 0.55 0.948 0.945 1.042 0.973 0.82 0.417 0.784 0.517 0.777 0.56 0.781 0.415 0.8 0.489 0.885 0.965
1380 1.073 0.911 0.748 0.486 1.054 1.016 1.115 1.044 0.696 0.381 0.702 0.451 0.667 0.462 0.645 0.364 0.66 0.405 1.03 1.011
1381 1.09 0.806 0.671 0.425 1.072 1.134 1.156 1.034 0.571 0.331 0.596 0.426 0.579 0.378 0.508 0.312 0.478 0.339 1.049 1.113
1382 1.026 0.73 0.575 0.372 0.954 1.13 1.139 0.911 0.444 0.294 0.447 0.371 0.445 0.307 0.435 0.246 0.359 0.272 0.928 1.061
1383 1.086 0.715 0.442 0.308 0.909 0.995 1.069 0.819 0.317 0.224 0.33 0.326 0.288 0.266 0.322 0.195 0.237 0.283 0.971 0.901
1384 1.093 0.639 0.335 0.289 1.027 0.898 1.071 0.866 0.234 0.316 0.283 0.413 0.231 0.37 0.218 0.291 0.198 0.297 0.994 0.798
1385 1.114 0.564 0.278 0.385 1.105 0.848 1.102 0.767 0.223 0.431 0.395 0.547 0.273 0.512 0.255 0.374 0.174 0.426 0.943 0.715
1386 1.112 0.433 0.364 0.453 1.108 0.677 1.091 0.577 0.338 0.538 0.602 0.635 0.428 0.615 0.303 0.474 0.249 0.598 0.975 0.578
1387 1.139 0.349 0.56 0.524 1.108 0.495 1.108 0.411 0.505 0.596 0.781 0.682 0.605 0.647 0.421 0.542 0.486 0.674 0.96 0.418
1388 1.157 0.274 0.762 0.531 1.09 0.364 1.044 0.326 0.675 0.627 0.859 0.805 0.758 0.704 0.584 0.564 0.711 0.728 1.013 0.298
1389 1.152 0.156 0.98 0.427 1.131 0.162 1.109 0.164 0.814 0.698 0.948 0.899 0.885 0.832 0.75 0.587 0.854 0.863 1.041 0.151
1390 1.168 0.096 1.068 0.224 1.065 0.049 1.053 0.103 0.862 0.8 1.018 0.832 1.043 0.765 0.876 0.66 0.96 0.834 1.033 0.039
1391 1.168 0.152 1.042 0.11 1.105 0.041 1.02 0.049 0.902 0.779 1.021 0.655 1.07 0.671 1.082 0.494 0.929 0.826 0.983 0.051
1392 1.12 0.21 1.014 0.149 1.152 0.088 1.128 0.103 1.008 0.665 1.069 0.403 1.103 0.497 1.093 0.246 0.965 0.774 0.984 0.106
