# Time(s) fish0X fish0Y
126.000 0.101 0.784
127.000 0.154 0.668
128.000 0.230 0.617
129.000 0.277 0.614
130.000 0.309 0.648
131.000 0.353 0.627
132.000 0.365 0.576
133.000 0.349 0.543
134.000 0.301 0.486
135.000 0.232 0.427
136.000 0.235 0.346
137.000 0.296 0.267
138.000 0.379 0.239
139.000 0.409 0.241
140.000 0.397 0.224
141.000 0.390 0.224
142.000 0.381 0.236
143.000 0.438 0.227
144.000 0.448 0.175
145.000 0.373 0.186
146.000 0.349 0.156
147.000 0.314 0.179
148.000 0.274 0.212
149.000 0.237 0.248
150.000 0.199 0.293
151.000 0.161 0.343
152.000 0.174 0.396
153.000 0.221 0.426
154.000 0.270 0.429
155.000 0.332 0.446
156.000 0.371 0.399
157.000 0.418 0.345
158.000 0.489 0.368
159.000 0.511 0.391
160.000 0.500 0.366
161.000 0.527 0.407
162.000 0.607 0.435
163.000 0.653 0.494
164.000 0.617 0.551
165.000 0.609 0.603
166.000 0.573 0.645
167.000 0.546 0.706
168.000 0.495 0.726
169.000 0.554 0.721
170.000 0.626 0.770
171.000 0.651 0.856
172.000 0.701 0.913
173.000 0.769 0.922
174.000 0.791 0.881
175.000 0.797 0.829
176.000 0.865 0.795
177.000 0.949 0.758
178.000 0.990 0.693
179.000 1.000 0.620
180.000 1.028 0.524
181.000 0.997 0.451
182.000 0.934 0.420
183.000 0.874 0.367
184.000 0.878 0.298
185.000 0.950 0.305
186.000 1.019 0.354
187.000 1.084 0.408
188.000 1.074 0.505
189.000 1.085 0.597
190.000 1.037 0.643
191.000 0.965 0.655
192.000 0.949 0.724
193.000 0.943 0.805
194.000 0.926 0.898
195.000 0.897 0.978
196.000 0.787 1.000
197.000 0.727 0.938
198.000 0.753 0.871
199.000 0.694 0.842
200.000 0.635 0.843
201.000 0.601 0.782
202.000 0.579 0.730
203.000 0.533 0.750
204.000 0.456 0.744
205.000 0.419 0.677
206.000 0.431 0.615
207.000 0.376 0.575
208.000 0.315 0.556
209.000 0.269 0.603
210.000 0.247 0.657
211.000 0.255 0.708
212.000 0.227 0.781
213.000 0.187 0.831
214.000 0.205 0.732
215.000 0.252 0.710
216.000 0.229 0.654
217.000 0.184 0.587
218.000 0.126 0.527
219.000 0.152 0.429
220.000 0.257 0.413
221.000 0.311 0.389
222.000 0.368 0.362
223.000 0.413 0.312
224.000 0.565 0.388
225.000 0.661 0.451
226.000 0.735 0.415
227.000 0.826 0.364
228.000 0.919 0.405
229.000 0.972 0.475
230.000 0.973 0.567
231.000 0.953 0.644
232.000 0.907 0.709
233.000 0.806 0.708
234.000 0.755 0.718
235.000 0.767 0.788
236.000 0.814 0.837
237.000 0.846 0.897
238.000 0.856 0.923
239.000 0.915 0.927
240.000 0.964 0.955
241.000 0.961 1.015
242.000 0.956 1.070
243.000 1.001 1.104
244.000 1.086 1.082
245.000 1.135 1.014
246.000 1.156 0.927
247.000 1.188 0.875
248.000 1.168 0.790
249.000 1.145 0.707
250.000 1.144 0.621
251.000 1.123 0.524
252.000 1.109 0.436
253.000 1.116 0.367
254.000 1.055 0.313
255.000 0.992 0.269
256.000 0.952 0.239
257.000 0.936 0.190
258.000 0.974 0.134
259.000 0.886 0.098
260.000 0.811 0.147
261.000 0.745 0.149
262.000 0.689 0.171
263.000 0.640 0.185
264.000 0.588 0.181
265.000 0.537 0.149
266.000 0.451 0.122
267.000 0.362 0.184
268.000 0.309 0.231
269.000 0.288 0.298
270.000 0.290 0.331
271.000 0.245 0.341
272.000 0.193 0.357
273.000 0.138 0.329
274.000 0.100 0.363
275.000 0.110 0.450
276.000 0.155 0.520
277.000 0.193 0.564
278.000 0.195 0.612
279.000 0.192 0.669
280.000 0.211 0.695
281.000 0.262 0.739
282.000 0.310 0.780
283.000 0.339 0.789
284.000 0.372 0.772
285.000 0.363 0.781
286.000 0.366 0.769
287.000 0.381 0.761
288.000 0.406 0.747
289.000 0.416 0.769
290.000 0.407 0.785
291.000 0.368 0.774
292.000 0.414 0.740
293.000 0.445 0.793
294.000 0.397 0.863
295.000 0.357 0.923
296.000 0.353 0.847
297.000 0.399 0.807
298.000 0.470 0.753
299.000 0.548 0.729
300.000 0.594 0.787
301.000 0.633 0.817
302.000 0.627 0.786
303.000 0.680 0.774
304.000 0.750 0.780
305.000 0.816 0.778
306.000 0.889 0.845
307.000 0.994 0.894
308.000 1.101 0.903
309.000 1.149 0.819
310.000 1.161 0.697
311.000 1.162 0.575
312.000 1.157 0.451
313.000 1.136 0.352
314.000 1.082 0.330
315.000 1.021 0.366
316.000 0.946 0.355
317.000 0.889 0.294
318.000 0.825 0.224
319.000 0.754 0.205
320.000 0.705 0.249
321.000 0.678 0.299
322.000 0.655 0.298
323.000 0.618 0.293
324.000 0.643 0.258
325.000 0.591 0.235
326.000 0.523 0.272
327.000 0.458 0.289
328.000 0.404 0.313
329.000 0.383 0.368
330.000 0.394 0.419
331.000 0.344 0.473
332.000 0.315 0.502
333.000 0.357 0.534
334.000 0.421 0.533
335.000 0.473 0.555
336.000 0.529 0.549
337.000 0.589 0.494
338.000 0.666 0.480
339.000 0.702 0.421
340.000 0.746 0.381
341.000 0.707 0.344
342.000 0.668 0.380
343.000 0.663 0.439
344.000 0.634 0.511
345.000 0.561 0.557
346.000 0.517 0.620
347.000 0.486 0.735
348.000 0.497 0.792
349.000 0.526 0.830
350.000 0.472 0.905
351.000 0.372 0.900
352.000 0.312 0.854
353.000 0.230 0.877
354.000 0.210 0.968
355.000 0.244 1.058
356.000 0.348 1.098
357.000 0.466 1.107
358.000 0.553 1.104
359.000 0.638 1.081
360.000 0.690 1.016
361.000 0.758 1.008
362.000 0.794 0.958
363.000 0.792 0.903
364.000 0.807 0.861
365.000 0.854 0.869
366.000 0.892 0.898
367.000 0.948 0.828
368.000 0.965 0.739
369.000 0.968 0.680
370.000 0.934 0.643
371.000 0.862 0.655
372.000 0.811 0.685
373.000 0.835 0.738
374.000 0.817 0.790
375.000 0.695 0.738
376.000 0.612 0.685
377.000 0.530 0.656
378.000 0.455 0.644
379.000 0.380 0.611
380.000 0.365 0.527
381.000 0.354 0.481
382.000 0.277 0.451
383.000 0.271 0.385
384.000 0.324 0.316
385.000 0.384 0.327
386.000 0.438 0.327
387.000 0.505 0.317
388.000 0.572 0.300
389.000 0.611 0.294
390.000 0.647 0.272
391.000 0.683 0.235
392.000 0.744 0.213
393.000 0.784 0.263
394.000 0.806 0.316
395.000 0.823 0.349
396.000 0.828 0.390
397.000 0.847 0.428
398.000 0.874 0.485
399.000 0.903 0.548
400.000 0.897 0.610
401.000 0.847 0.626
402.000 0.795 0.649
403.000 0.725 0.688
404.000 0.662 0.712
405.000 0.596 0.701
406.000 0.493 0.717
407.000 0.456 0.743
408.000 0.432 0.781
409.000 0.386 0.796
410.000 0.343 0.820
411.000 0.327 0.886
412.000 0.323 0.915
413.000 0.341 0.907
414.000 0.308 0.870
415.000 0.294 0.845
416.000 0.313 0.810
417.000 0.322 0.763
418.000 0.379 0.813
419.000 0.297 0.824
420.000 0.251 0.756
421.000 0.253 0.679
422.000 0.280 0.637
423.000 0.333 0.593
424.000 0.393 0.574
425.000 0.456 0.591
426.000 0.497 0.563
427.000 0.517 0.508
428.000 0.530 0.449
429.000 0.498 0.396
430.000 0.487 0.368
431.000 0.425 0.333
432.000 0.336 0.360
433.000 0.282 0.369
434.000 0.253 0.298
435.000 0.309 0.239
436.000 0.421 0.232
437.000 0.507 0.240
438.000 0.564 0.292
439.000 0.613 0.297
440.000 0.665 0.265
441.000 0.680 0.236
442.000 0.654 0.191
443.000 0.612 0.178
444.000 0.567 0.179
445.000 0.517 0.180
446.000 0.488 0.207
447.000 0.523 0.204
448.000 0.564 0.179
449.000 0.623 0.180
450.000 0.692 0.143
451.000 0.768 0.127
452.000 0.816 0.177
453.000 0.881 0.182
454.000 0.949 0.173
455.000 1.010 0.119
456.000 1.064 0.068
457.000 1.112 0.164
458.000 1.146 0.229
459.000 1.143 0.336
460.000 1.141 0.420
461.000 1.161 0.486
462.000 1.112 0.555
463.000 1.040 0.542
464.000 0.958 0.551
465.000 0.930 0.613
466.000 0.940 0.701
467.000 0.877 0.726
468.000 0.830 0.718
469.000 0.785 0.745
470.000 0.765 0.785
471.000 0.768 0.831
472.000 0.818 0.851
473.000 0.864 0.857
474.000 0.908 0.924
475.000 0.846 0.990
476.000 0.782 0.990
477.000 0.735 0.984
478.000 0.681 0.981
479.000 0.647 0.946
480.000 0.612 0.934
481.000 0.568 0.916
482.000 0.541 0.895
483.000 0.524 0.842
484.000 0.492 0.806
485.000 0.423 0.792
486.000 0.348 0.814
487.000 0.333 0.786
488.000 0.338 0.791
489.000 0.374 0.788
490.000 0.381 0.747
491.000 0.391 0.774
492.000 0.354 0.788
493.000 0.396 0.763
494.000 0.430 0.775
495.000 0.398 0.794
496.000 0.369 0.763
497.000 0.322 0.741
498.000 0.382 0.679
499.000 0.417 0.638
500.000 0.498 0.619
501.000 0.551 0.645
502.000 0.505 0.690
503.000 0.415 0.724
504.000 0.362 0.648
505.000 0.390 0.559
506.000 0.475 0.501
507.000 0.497 0.405
508.000 0.458 0.347
509.000 0.367 0.300
510.000 0.314 0.306
511.000 0.242 0.285
512.000 0.176 0.226
513.000 0.150 0.285
514.000 0.126 0.317
515.000 0.098 0.355
516.000 0.135 0.416
517.000 0.169 0.462
518.000 0.142 0.533
519.000 0.126 0.579
520.000 0.154 0.664
521.000 0.209 0.728
522.000 0.281 0.750
523.000 0.342 0.776
524.000 0.401 0.787
525.000 0.415 0.822
526.000 0.387 0.869
527.000 0.402 0.931
528.000 0.433 0.987
529.000 0.510 0.997
530.000 0.571 0.974
531.000 0.642 0.973
532.000 0.746 0.992
533.000 0.841 0.977
534.000 0.941 0.994
535.000 1.032 1.011
536.000 1.082 1.062
537.000 1.078 1.145
538.000 1.036 1.175
539.000 1.006 1.166
540.000 1.002 1.174
541.000 1.049 1.169
542.000 1.119 1.154
543.000 1.148 1.107
544.000 1.155 1.030
545.000 1.159 0.965
546.000 1.153 0.890
547.000 1.118 0.823
548.000 1.061 0.735
549.000 0.982 0.654
550.000 0.964 0.582
551.000 0.988 0.526
552.000 0.962 0.465
553.000 0.908 0.409
554.000 0.882 0.366
555.000 0.887 0.298
556.000 0.923 0.246
557.000 0.918 0.264
558.000 0.865 0.238
559.000 0.821 0.180
560.000 0.739 0.144
561.000 0.643 0.143
562.000 0.540 0.143
563.000 0.429 0.160
564.000 0.335 0.163
565.000 0.261 0.171
566.000 0.208 0.251
567.000 0.172 0.342
568.000 0.152 0.454
569.000 0.123 0.572
570.000 0.134 0.691
571.000 0.147 0.790
572.000 0.120 0.844
573.000 0.206 0.931
574.000 0.317 0.945
575.000 0.384 0.926
576.000 0.420 0.867
577.000 0.463 0.817
578.000 0.536 0.835
579.000 0.601 0.875
580.000 0.635 0.931
581.000 0.657 0.976
582.000 0.667 1.022
583.000 0.703 1.074
584.000 0.783 1.081
585.000 0.863 1.055
586.000 0.928 1.010
587.000 0.997 0.951
588.000 1.070 0.916
589.000 1.118 0.879
590.000 1.142 0.799
591.000 1.120 0.700
592.000 1.080 0.614
593.000 0.992 0.552
594.000 0.966 0.479
595.000 0.960 0.385
596.000 0.996 0.281
597.000 1.019 0.181
598.000 0.956 0.100
599.000 0.821 0.104
600.000 0.729 0.126
601.000 0.615 0.157
602.000 0.523 0.200
603.000 0.417 0.251
604.000 0.388 0.327
605.000 0.343 0.393
606.000 0.260 0.404
607.000 0.187 0.344
608.000 0.113 0.359
609.000 0.086 0.459
610.000 0.067 0.516
611.000 0.043 0.507
612.000 0.069 0.623
613.000 0.087 0.709
614.000 0.206 0.768
615.000 0.266 0.859
616.000 0.293 0.962
617.000 0.331 0.964
618.000 0.365 0.927
619.000 0.377 0.906
620.000 0.377 0.881
621.000 0.339 0.824
622.000 0.267 0.748
623.000 0.219 0.663
624.000 0.179 0.582
625.000 0.137 0.509
626.000 0.142 0.421
627.000 0.205 0.361
628.000 0.261 0.310
629.000 0.308 0.289
630.000 0.356 0.309
631.000 0.384 0.335
632.000 0.381 0.382
633.000 0.342 0.384
634.000 0.301 0.349
635.000 0.251 0.323
636.000 0.203 0.315
637.000 0.182 0.327
638.000 0.191 0.369
639.000 0.216 0.396
640.000 0.233 0.443
641.000 0.241 0.490
642.000 0.250 0.523
643.000 0.239 0.563
644.000 0.268 0.605
645.000 0.320 0.632
646.000 0.368 0.652
647.000 0.423 0.678
648.000 0.462 0.730
649.000 0.507 0.752
650.000 0.460 0.721
651.000 0.399 0.735
652.000 0.337 0.779
653.000 0.288 0.832
654.000 0.261 0.896
655.000 0.295 0.957
656.000 0.358 0.983
657.000 0.438 0.982
658.000 0.503 0.949
659.000 0.562 0.915
660.000 0.627 0.882
661.000 0.659 0.842
662.000 0.673 0.787
663.000 0.685 0.721
664.000 0.659 0.659
665.000 0.623 0.623
666.000 0.587 0.579
667.000 0.597 0.516
668.000 0.605 0.488
669.000 0.605 0.462
670.000 0.585 0.405
671.000 0.580 0.345
672.000 0.613 0.263
673.000 0.706 0.223
674.000 0.796 0.174
675.000 0.889 0.170
676.000 0.901 0.236
677.000 0.835 0.239
678.000 0.750 0.199
679.000 0.651 0.207
680.000 0.576 0.234
681.000 0.530 0.278
682.000 0.487 0.318
683.000 0.423 0.341
684.000 0.365 0.320
685.000 0.309 0.278
686.000 0.269 0.322
687.000 0.234 0.398
688.000 0.246 0.493
689.000 0.257 0.575
690.000 0.251 0.650
691.000 0.280 0.723
692.000 0.338 0.786
693.000 0.371 0.785
694.000 0.383 0.771
695.000 0.410 0.762
696.000 0.437 0.788
697.000 0.407 0.843
698.000 0.323 0.856
699.000 0.255 0.873
700.000 0.181 0.871
701.000 0.151 0.808
702.000 0.179 0.740
703.000 0.210 0.701
704.000 0.254 0.646
705.000 0.297 0.602
706.000 0.356 0.589
707.000 0.400 0.583
708.000 0.437 0.543
709.000 0.424 0.481
710.000 0.390 0.450
711.000 0.350 0.405
712.000 0.300 0.383
713.000 0.255 0.404
714.000 0.232 0.403
715.000 0.195 0.423
716.000 0.201 0.491
717.000 0.220 0.549
718.000 0.268 0.601
719.000 0.319 0.627
720.000 0.369 0.629
721.000 0.396 0.594
722.000 0.380 0.539
723.000 0.360 0.485
724.000 0.373 0.449
725.000 0.383 0.403
726.000 0.366 0.348
727.000 0.303 0.338
728.000 0.266 0.385
729.000 0.257 0.442
730.000 0.287 0.503
731.000 0.294 0.549
732.000 0.296 0.618
733.000 0.336 0.667
734.000 0.390 0.692
735.000 0.439 0.738
736.000 0.474 0.757
737.000 0.515 0.756
738.000 0.554 0.761
739.000 0.608 0.756
740.000 0.658 0.742
741.000 0.735 0.731
742.000 0.773 0.677
743.000 0.755 0.626
744.000 0.724 0.606
745.000 0.683 0.617
746.000 0.642 0.660
747.000 0.625 0.702
748.000 0.617 0.725
749.000 0.614 0.730
750.000 0.595 0.739
751.000 0.546 0.718
752.000 0.510 0.675
753.000 0.472 0.630
754.000 0.469 0.554
755.000 0.487 0.524
756.000 0.526 0.473
757.000 0.515 0.415
758.000 0.455 0.374
759.000 0.391 0.394
760.000 0.341 0.427
761.000 0.314 0.464
762.000 0.315 0.494
763.000 0.319 0.538
764.000 0.314 0.562
765.000 0.307 0.596
766.000 0.308 0.623
767.000 0.348 0.649
768.000 0.374 0.634
769.000 0.374 0.598
770.000 0.336 0.563
771.000 0.274 0.574
772.000 0.217 0.568
773.000 0.176 0.488
774.000 0.201 0.420
775.000 0.205 0.349
776.000 0.188 0.274
777.000 0.233 0.203
778.000 0.294 0.202
779.000 0.326 0.253
780.000 0.323 0.296
781.000 0.344 0.340
782.000 0.389 0.367
783.000 0.435 0.368
784.000 0.465 0.385
785.000 0.472 0.413
786.000 0.452 0.460
787.000 0.444 0.480
788.000 0.430 0.495
789.000 0.409 0.515
790.000 0.390 0.550
791.000 0.353 0.566
792.000 0.315 0.574
793.000 0.288 0.610
794.000 0.303 0.667
795.000 0.334 0.742
796.000 0.364 0.791
797.000 0.365 0.794
798.000 0.365 0.798
799.000 0.358 0.789
800.000 0.389 0.764
801.000 0.391 0.724
802.000 0.413 0.664
803.000 0.475 0.638
804.000 0.544 0.645
805.000 0.601 0.632
806.000 0.632 0.611
807.000 0.659 0.559
808.000 0.669 0.475
809.000 0.629 0.419
810.000 0.573 0.397
811.000 0.516 0.424
812.000 0.487 0.476
813.000 0.516 0.522
814.000 0.535 0.572
815.000 0.547 0.605
816.000 0.552 0.654
817.000 0.500 0.706
818.000 0.440 0.736
819.000 0.386 0.762
820.000 0.324 0.782
821.000 0.283 0.817
822.000 0.273 0.871
823.000 0.295 0.928
824.000 0.341 0.945
825.000 0.379 0.918
826.000 0.378 0.864
827.000 0.365 0.807
828.000 0.367 0.746
829.000 0.369 0.694
830.000 0.377 0.655
831.000 0.378 0.603
832.000 0.402 0.537
833.000 0.420 0.489
834.000 0.444 0.443
835.000 0.454 0.415
836.000 0.419 0.380
837.000 0.375 0.394
838.000 0.279 0.425
839.000 0.243 0.376
840.000 0.234 0.299
841.000 0.271 0.240
842.000 0.333 0.215
843.000 0.422 0.220
844.000 0.483 0.243
845.000 0.537 0.271
846.000 0.594 0.335
847.000 0.623 0.394
848.000 0.678 0.411
849.000 0.742 0.416
850.000 0.807 0.416
851.000 0.871 0.382
852.000 0.914 0.463
853.000 0.862 0.532
854.000 0.803 0.599
855.000 0.781 0.629
856.000 0.715 0.648
857.000 0.668 0.662
858.000 0.650 0.669
859.000 0.624 0.663
860.000 0.609 0.631
861.000 0.632 0.596
862.000 0.671 0.583
863.000 0.728 0.601
864.000 0.764 0.644
865.000 0.781 0.700
866.000 0.763 0.752
867.000 0.735 0.800
868.000 0.798 0.873
869.000 0.875 0.938
870.000 0.951 0.987
871.000 1.020 1.025
872.000 1.059 1.096
873.000 1.048 1.160
874.000 0.983 1.156
875.000 0.922 1.142
876.000 0.894 1.090
877.000 0.870 1.046
878.000 0.846 1.010
879.000 0.888 0.962
880.000 0.921 0.912
881.000 0.912 0.839
882.000 0.907 0.779
883.000 0.908 0.710
884.000 0.912 0.640
885.000 0.907 0.560
886.000 0.907 0.524
887.000 0.881 0.489
888.000 0.823 0.486
889.000 0.769 0.512
890.000 0.727 0.517
891.000 0.672 0.528
892.000 0.644 0.541
893.000 0.599 0.568
894.000 0.544 0.590
895.000 0.540 0.630
896.000 0.594 0.642
897.000 0.591 0.672
898.000 0.532 0.715
899.000 0.474 0.739
900.000 0.425 0.786
901.000 0.360 0.794
902.000 0.296 0.819
903.000 0.325 0.891
904.000 0.380 0.915
905.000 0.454 0.892
906.000 0.492 0.837
907.000 0.487 0.751
908.000 0.466 0.679
909.000 0.506 0.612
910.000 0.559 0.626
911.000 0.610 0.639
912.000 0.661 0.626
913.000 0.721 0.621
914.000 0.766 0.646
915.000 0.791 0.683
916.000 0.798 0.713
917.000 0.780 0.776
918.000 0.735 0.828
919.000 0.760 0.898
920.000 0.790 0.883
921.000 0.765 0.836
922.000 0.749 0.790
923.000 0.779 0.738
924.000 0.816 0.702
925.000 0.836 0.669
926.000 0.858 0.625
927.000 0.887 0.587
928.000 0.908 0.539
929.000 0.902 0.487
930.000 0.892 0.457
931.000 0.862 0.439
932.000 0.847 0.439
933.000 0.883 0.447
934.000 0.923 0.412
935.000 0.916 0.350
936.000 0.867 0.323
937.000 0.793 0.330
938.000 0.726 0.360
939.000 0.734 0.403
940.000 0.756 0.419
941.000 0.730 0.397
942.000 0.718 0.399
943.000 0.732 0.400
944.000 0.773 0.364
945.000 0.773 0.302
946.000 0.762 0.245
947.000 0.701 0.222
948.000 0.638 0.248
949.000 0.597 0.287
950.000 0.556 0.335
951.000 0.535 0.383
952.000 0.523 0.398
953.000 0.509 0.421
954.000 0.484 0.443
955.000 0.457 0.473
956.000 0.458 0.508
957.000 0.492 0.564
958.000 0.528 0.605
959.000 0.586 0.628
960.000 0.639 0.593
961.000 0.677 0.568
962.000 0.714 0.566
963.000 0.752 0.566
964.000 0.775 0.576
965.000 0.800 0.597
966.000 0.816 0.656
967.000 0.763 0.694
968.000 0.716 0.734
969.000 0.670 0.770
970.000 0.626 0.823
971.000 0.584 0.866
972.000 0.548 0.908
973.000 0.487 0.922
974.000 0.451 0.869
975.000 0.398 0.821
976.000 0.353 0.795
977.000 0.290 0.766
978.000 0.268 0.722
979.000 0.282 0.646
980.000 0.270 0.601
981.000 0.303 0.534
982.000 0.330 0.476
983.000 0.391 0.426
984.000 0.457 0.418
985.000 0.517 0.442
986.000 0.590 0.447
987.000 0.593 0.486
988.000 0.579 0.530
989.000 0.563 0.588
990.000 0.572 0.642
991.000 0.603 0.688
992.000 0.609 0.730
993.000 0.640 0.779
994.000 0.695 0.807
995.000 0.751 0.811
996.000 0.798 0.821
997.000 0.814 0.773
998.000 0.850 0.728
999.000 0.900 0.704
1000.000 0.946 0.713
1001.000 0.957 0.773
1002.000 0.925 0.839
1003.000 0.932 0.917
1004.000 0.892 0.975
1005.000 0.890 1.035
1006.000 0.950 1.069
1007.000 0.969 1.050
1008.000 0.953 0.994
1009.000 0.918 0.946
1010.000 0.851 0.935
1011.000 0.816 0.884
1012.000 0.837 0.831
1013.000 0.856 0.793
1014.000 0.878 0.759
1015.000 0.887 0.746
1016.000 0.888 0.744
1017.000 0.890 0.739
1018.000 0.889 0.740
1019.000 0.889 0.740
1020.000 0.890 0.740
1021.000 0.890 0.738
1022.000 0.878 0.729
1023.000 0.831 0.732
1024.000 0.811 0.741
1025.000 0.778 0.757
1026.000 0.735 0.769
1027.000 0.687 0.788
1028.000 0.624 0.797
1029.000 0.582 0.767
1030.000 0.586 0.709
1031.000 0.604 0.669
1032.000 0.565 0.633
1033.000 0.533 0.581
1034.000 0.537 0.530
1035.000 0.581 0.498
1036.000 0.626 0.473
1037.000 0.697 0.432
1038.000 0.743 0.398
1039.000 0.705 0.399
1040.000 0.664 0.430
1041.000 0.604 0.451
1042.000 0.547 0.452
1043.000 0.496 0.447
1044.000 0.449 0.463
1045.000 0.410 0.513
1046.000 0.388 0.544
1047.000 0.363 0.587
1048.000 0.318 0.619
1049.000 0.260 0.655
1050.000 0.214 0.711
1051.000 0.222 0.785
1052.000 0.237 0.824
1053.000 0.267 0.861
1054.000 0.304 0.838
1055.000 0.343 0.798
1056.000 0.351 0.746
1057.000 0.376 0.721
1058.000 0.402 0.713
1059.000 0.425 0.727
1060.000 0.438 0.775
1061.000 0.395 0.818
1062.000 0.343 0.816
1063.000 0.279 0.821
1064.000 0.253 0.755
1065.000 0.222 0.724
1066.000 0.144 0.735
1067.000 0.074 0.676
1068.000 0.125 0.577
1069.000 0.194 0.544
1070.000 0.253 0.498
1071.000 0.311 0.456
1072.000 0.370 0.406
1073.000 0.402 0.390
1074.000 0.439 0.381
1075.000 0.469 0.397
1076.000 0.472 0.428
1077.000 0.432 0.449
1078.000 0.381 0.442
1079.000 0.344 0.409
1080.000 0.339 0.363
1081.000 0.376 0.325
1082.000 0.436 0.320
1083.000 0.488 0.316
1084.000 0.547 0.327
1085.000 0.611 0.320
1086.000 0.675 0.344
1087.000 0.708 0.396
1088.000 0.749 0.394
1089.000 0.798 0.390
1090.000 0.842 0.379
1091.000 0.861 0.340
1092.000 0.843 0.296
1093.000 0.779 0.288
1094.000 0.755 0.332
1095.000 0.764 0.367
1096.000 0.750 0.402
1097.000 0.707 0.425
1098.000 0.674 0.398
1099.000 0.637 0.368
1100.000 0.583 0.364
1101.000 0.538 0.371
1102.000 0.475 0.354
1103.000 0.430 0.316
1104.000 0.416 0.291
1105.000 0.472 0.301
1106.000 0.486 0.366
1107.000 0.456 0.418
1108.000 0.418 0.451
1109.000 0.398 0.488
1110.000 0.380 0.536
1111.000 0.373 0.572
1112.000 0.378 0.607
1113.000 0.414 0.633
1114.000 0.459 0.633
1115.000 0.497 0.629
1116.000 0.537 0.644
1117.000 0.569 0.677
1118.000 0.582 0.716
1119.000 0.560 0.762
1120.000 0.531 0.781
1121.000 0.490 0.786
1122.000 0.479 0.757
1123.000 0.467 0.718
1124.000 0.482 0.682
1125.000 0.536 0.709
1126.000 0.571 0.716
1127.000 0.586 0.715
1128.000 0.591 0.695
1129.000 0.575 0.641
1130.000 0.583 0.600
1131.000 0.612 0.566
1132.000 0.657 0.545
1133.000 0.708 0.527
1134.000 0.733 0.487
1135.000 0.753 0.436
1136.000 0.739 0.388
1137.000 0.766 0.324
1138.000 0.733 0.282
1139.000 0.694 0.314
1140.000 0.721 0.354
1141.000 0.779 0.387
1142.000 0.825 0.427
1143.000 0.885 0.428
1144.000 0.917 0.406
1145.000 0.976 0.420
1146.000 1.017 0.493
1147.000 1.066 0.554
1148.000 1.075 0.628
1149.000 0.986 0.652
1150.000 0.896 0.668
