time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1361 0.048 0.527 0.089 0.668 0.159 0.608 0.1 0.777 0.256 0.236 0.27 0.331 0.40249999999999997 0.294 0.109 0.672 0.545 0.052 0.06 0.483
1362 0.061 0.658 0.082 0.801 0.174 0.763 0.123 0.903 0.151 0.306 0.113 0.56 0.2 0.439 0.135 0.84 0.43 0.06 0.062 0.606
1363 0.096 0.784 0.082 0.924 0.183 0.914 0.139 1.025 0.093 0.423 0.065 0.716 0.155 0.57 0.148 0.98 0.313 0.061 0.078 0.772
1364 0.144 1.004 0.112 1.059 0.251 1.03 0.222 1.103 0.078 0.534 0.091 0.816 0.118 0.69 0.246 1.073 0.202 0.119 0.064 0.949
1365 0.26 1.139 0.204 1.153 0.345 1.072 0.313 1.143 0.1 0.666 0.13 0.965 0.106 0.824 0.325 1.128 0.104 0.217 0.134 1.067
1366 0.372 1.157 0.32 1.149 0.466 1.099 0.413 1.112 0.137 0.788 0.22 1.061 0.161 0.957 0.413 1.111 0.043 0.327 0.285 1.088
1367 0.464 1.109 0.436 1.151 0.573 1.099 0.492 1.092 0.234 0.884 0.342 1.1 0.288 1.002 0.478 1.081 0.052 0.487 0.387 1.097
1368 0.621 1.105 0.549 1.106 0.703 1.074 0.705 1.035 0.326 0.943 0.442 1.147 0.403 1.046 0.63 1.068 0.054 0.609 0.477 1.115
1369 0.727 1.039 0.579 1.108 0.821 1.046 0.795 0.972 0.501 0.859 0.563 1.14 0.393 0.975 0.753 1.026 0.064 0.737 0.511 1.015
1370 0.631 0.9 0.644 1.031 0.865 0.969 0.799 0.826 0.638 0.806 0.66 1.1 0.52 0.937 0.785 0.86 0.073 0.832 0.602 0.94
1371 0.67 0.91 0.651 0.988 0.796 0.847 0.847 0.68 0.798 0.826 0.715 1.01 0.625 0.936 0.854 0.76 0.099 0.915 0.678 0.968
1372 0.735 0.871 0.685 0.958 0.762 0.878 0.954 0.588 0.95 0.811 0.778 0.928 0.728 0.895 0.95 0.631 0.159 0.998 0.779 0.9
1373 0.762 0.781 0.771 0.946 0.839 0.764 1.057 0.549 1.058 0.707 0.9 0.846 0.808 0.8 1.04 0.658 0.238 1.072 0.891 0.778
1374 0.866 0.686 0.893 0.907 0.944 0.68 1.114 0.474 1.103 0.685 1.022 0.79 0.881 0.723 1.141 0.655 0.331 1.13 1.014 0.744
1375 0.988 0.652 0.994 0.839 1.053 0.618 1.102 0.391 1.116 0.574 1.005 0.789 0.968 0.703 1.144 0.535 0.468 1.139 1.114 0.767
1376 1.032 0.54 1.045 0.721 1.073 0.495 1.038 0.367 1.061 0.425 1.029 0.647 0.912 0.647 1.093 0.412 0.599 1.106 1.148 0.66
1377 1.01 0.406 1.061 0.605 1.071 0.391 1.016 0.252 1.011 0.311 1.066 0.541 0.976 0.44 1.083 0.339 0.715 1.125 1.143 0.537
1378 1.052 0.286 1.065 0.479 1.132 0.298 1.044 0.14 1.026 0.193 1.104 0.438 1.015 0.279 1.113 0.248 0.84 1.133 1.158 0.409
1379 1.1 0.191 1.084 0.391 1.179 0.225 1.061 0.089 1.044 0.134 1.147 0.345 1.088 0.174 1.15 0.143 0.94 1.139 1.179 0.27
1380 1.153 0.154 1.095 0.276 1.169 0.16 1.133 0.096 1.047 0.114 1.164 0.266 1.072 0.175 1.145 0.081 1.031 1.121 1.156 0.182
1381 1.148 0.084 1.036 0.216 1.146 0.108 1.091 0.038 1.036 0.077 1.161 0.169 1.028 0.192 1.162 0.072 1.111 1.052 1.06 0.147
1382 1.168 0.096 0.971 0.131 1.094 0.095 1.063 0.043 1.05 0.052 1.13 0.113 0.898 0.144 1.169 0.055 1.152 0.94 1.073 0.073
1383 1.13 0.09 0.922 0.102 1.028 0.112 1.089 0.035 0.982 0.055 1.114 0.082 0.77 0.099 1.143 0.057 1.164 0.839 1.073 0.049
1384 1.069 0.112 0.825 0.077 0.891 0.071 1.016 0.048 0.855 0.043 1.016 0.102 0.716 0.077 1.097 0.056 1.161 0.751 0.987 0.029
1385 1.002 0.074 0.746 0.105 0.766 0.067 0.886 0.05 0.761 0.054 0.836 0.089 0.745 0.093 0.988 0.05 1.152 0.648 0.85 0.035
1386 0.902 0.072 0.671 0.14 0.657 0.115 0.793 0.05 0.644 0.079 0.702 0.157 0.627 0.108 0.846 0.045 1.152 0.543 0.734 0.034
1387 0.808 0.08 0.604 0.15 0.525 0.15 0.677 0.077 0.574 0.094 0.604 0.165 0.484 0.124 0.747 0.063 1.169 0.453 0.628 0.045
1388 0.698 0.07 0.527 0.117 0.405 0.181 0.551 0.119 0.469 0.069 0.502 0.181 0.374 0.122 0.662 0.065 1.176 0.363 0.521 0.039
1389 0.574 0.059 0.397 0.074 0.3 0.175 0.404 0.134 0.349 0.073 0.372 0.133 0.281 0.107 0.535 0.058 1.18 0.279 0.422 0.029
1390 0.442 0.042 0.288 0.047 0.235 0.136 0.272 0.153 0.259 0.056 0.249 0.089 0.171 0.144 0.389 0.05 1.178 0.199 0.327 0.027
1391 0.309 0.041 0.172 0.056 0.141 0.158 0.194 0.137 0.127 0.067 0.19 0.099 0.082 0.212 0.235 0.04 1.161 0.113 0.212 0.035
1392 0.231 0.045 0.097 0.07 0.115 0.261 0.089 0.184 0.061 0.146 0.109 0.139 0.118 0.332 0.11 0.068 1.158 0.077 0.101 0.056
1393 0.119 0.035 0.054 0.188 0.112 0.365 0.089 0.301 0.047 0.28 0.074 0.223 0.123 0.47 0.079 0.041 1.13 0.05 0.044 0.066
1394 0.049 0.058 0.073 0.332 0.119 0.506 0.111 0.41 0.058 0.405 0.127 0.338 0.109 0.607 0.056 0.144 1.051 0.054 0.039 0.151
1395 0.057 0.187 0.058 0.49 0.13 0.662 0.109 0.568 0.081 0.53 0.124 0.474 0.121 0.738 0.068 0.278 1.03 0.032 0.036 0.276
1396 0.057 0.32 0.073 0.61 0.131 0.803 0.089 0.725 0.064 0.665 0.109 0.607 0.105 0.868 0.076 0.413 0.987 0.037 0.047 0.425
1397 0.05 0.472 0.077 0.788 0.133 0.918 0.127 0.857 0.083 0.819 0.13 0.787 0.145 0.995 0.095 0.524 0.94 0.036 0.063 0.602
1398 0.059 0.654 0.081 0.93 0.17 1.045 0.208 1.009 0.099 0.991 0.15 0.932 0.203 1.111 0.101 0.651 0.871 0.034 0.072 0.772
1399 0.089 0.834 0.08 1.025 0.285 1.105 0.289 1.073 0.188 1.102 0.16 1.042 0.347 1.117 0.116 0.743 0.804 0.03 0.094 0.904
1400 0.154 0.962 0.127 1.043 0.42 1.122 0.359 1.111 0.246 1.134 0.303 1.099 0.516 1.062 0.177 0.841 0.744 0.036 0.209 1.001
1401 0.278 1.059 0.187 1.093 0.551 1.025 0.455 1.071 0.406 1.134 0.395 1.061 0.591 0.777 0.303 0.876 0.67 0.042 0.33 1.027
1402 0.41 1.0 0.275 1.127 0.605 0.79 0.503 0.894 0.537 1.028 0.456 0.972 0.61 0.555 0.425 0.835 0.587 0.034 0.42 0.953
1403 0.483 0.864 0.345 1.122 0.597 0.566 0.552 0.7 0.598 0.806 0.513 0.891 0.56 0.306 0.489 0.722 0.525 0.038 0.457 0.852
1404 0.512 0.684 0.422 1.018 0.571 0.282 0.562 0.522 0.615 0.613 0.588 0.764 0.501 0.132 0.508 0.631 0.481 0.048 0.475 0.752
1405 0.52 0.535 0.504 0.992 0.479 0.113 0.515 0.311 0.586 0.419 0.597 0.595 0.402 0.077 0.495 0.52 0.418 0.037 0.471 0.652
1406 0.485 0.366 0.509 0.824 0.328 0.131 0.441 0.17 0.466 0.214 0.524 0.502 0.366 0.049 0.447 0.4 0.331 0.026 0.471 0.513
1407 0.368 0.275 0.462 0.581 0.342 0.21 0.404 0.174 0.38 0.234 0.451 0.353 0.307 0.082 0.384 0.353 0.274 0.033 0.416 0.4
1408 0.267 0.289 0.397 0.365 0.257 0.286 0.376 0.248 0.299 0.222 0.366 0.309 0.278 0.16 0.296 0.307 0.235 0.035 0.266 0.344
1409 0.197 0.305 0.401 0.242 0.149 0.324 0.368 0.218 0.226 0.269 0.257 0.306 0.261 0.193 0.178 0.357 0.165 0.025 0.159 0.375
1410 0.083 0.333 0.276 0.194 0.049 0.367 0.261 0.162 0.136 0.369 0.178 0.36 0.16 0.339 0.088 0.35 0.11 0.024 0.108 0.441
1411 0.054 0.411 0.212 0.268 0.055 0.534 0.213 0.218 0.112 0.477 0.161 0.412 0.143 0.267 0.122 0.423 0.078 0.028 0.087 0.52
1412 0.057 0.497 0.3 0.386 0.076 0.638 0.161 0.29 0.118 0.538 0.195 0.506 0.176 0.447 0.178 0.521 0.057 0.048 0.125 0.645
1413 0.086 0.551 0.234 0.554 0.18 0.704 0.131 0.386 0.136 0.658 0.202 0.61 0.142 0.533 0.19 0.622 0.059 0.084 0.183 0.699
1414 0.098 0.663 0.253 0.677 0.238 0.826 0.11 0.475 0.19 0.762 0.248 0.719 0.128 0.51 0.202 0.742 0.067 0.125 0.222 0.812
1415 0.152 0.791 0.295 0.807 0.298 0.94 0.128 0.624 0.224 0.864 0.294 0.821 0.155 0.631 0.271 0.841 0.042 0.221 0.228 0.976
1416 0.182 0.926 0.346 0.89 0.374 1.027 0.127 0.768 0.199 0.979 0.332 0.953 0.204 0.764 0.257 0.958 0.044 0.339 0.128 1.07
1417 0.115 1.038 0.399 0.882 0.411 1.117 0.098 0.859 0.15 1.064 0.283 1.064 0.207 0.886 0.199 1.047 0.041 0.464 0.058 1.052
1418 0.088 0.985 0.421 0.943 0.281 1.065 0.083 0.971 0.188 1.086 0.227 1.09 0.152 0.974 0.223 1.101 0.046 0.585 0.08 1.042
1419 0.171 1.042 0.439 1.041 0.338 1.113 0.109 1.033 0.172 1.074 0.195 1.049 0.175 1.029 0.321 1.111 0.053 0.705 0.131 1.09
1420 0.256 1.087 0.484 1.049 0.437 1.106 0.105 1.109 0.267 1.105 0.356 1.081 0.29 1.091 0.433 1.085 0.056 0.81 0.182 1.15
1421 0.362 1.078 0.521 1.079 0.469 1.127 0.179 1.148 0.41 1.101 0.469 1.064 0.403 1.072 0.485 1.09 0.056 0.919 0.263 1.159
1422 0.422 1.084 0.597 1.096 0.552 1.087 0.276 1.157 0.444 1.089 0.523 1.042 0.505 1.067 0.586 1.078 0.061 1.012 0.344 1.153
1423 0.539 0.986 0.696 1.123 0.653 1.132 0.371 1.166 0.548 1.01 0.658 1.033 0.65 1.078 0.667 1.119 0.057 1.097 0.447 1.161
1424 0.699 1.007 0.819 1.114 0.717 1.127 0.413 1.14 0.659 1.04 0.791 1.034 0.809 1.077 0.81 1.098 0.084 1.167 0.46 1.131
1425 0.828 1.029 0.919 1.109 0.711 1.08 0.509 1.012 0.738 1.023 0.904 0.971 0.918 1.022 0.912 1.078 0.17 1.169 0.562 1.067
1426 0.927 1.047 1.023 1.087 0.68 1.085 0.606 0.994 0.794 1.075 0.998 0.933 1.045 1.0 1.011 1.027 0.276 1.166 0.608 1.01
1427 1.021 1.091 1.07 1.094 0.821 1.123 0.673 1.015 0.887 1.043 1.11 0.907 1.09 0.924 1.077 0.959 0.412 1.165 0.719 1.034
1428 1.077 1.091 1.102 1.033 0.924 1.128 0.81 1.029 0.991 1.02 1.126 0.877 1.053 0.831 1.097 0.872 0.532 1.164 0.848 1.022
1429 1.115 1.01 1.129 0.903 1.012 1.082 0.954 0.991 1.069 0.95 1.07 0.768 0.976 0.768 1.046 0.864 0.64 1.158 0.955 0.955
1430 1.138 0.898 1.063 0.874 1.066 1.045 0.925 0.876 1.034 0.915 1.105 0.777 1.01 0.737 1.016 0.781 0.752 1.146 0.982 0.868
1431 1.073 0.859 1.054 0.824 1.117 1.038 0.9 1.009 1.021 0.883 1.126 0.806 1.05 0.675 1.039 0.782 0.858 1.151 1.048 0.838
1432 1.101 0.89 1.066 0.688 1.155 0.953 0.952 1.118 1.04 0.874 1.142 0.707 1.046 0.584 1.08 0.678 0.959 1.158 0.968 0.71
1433 1.134 0.822 1.071 0.554 1.155 0.87 1.059 1.087 1.063 0.731 1.15 0.589 1.028 0.475 1.081 0.54 1.042 1.158 0.724 0.516
1434 1.053 0.682 0.955 0.431 1.146 0.758 1.033 0.885 1.034 0.614 1.114 0.479 0.878 0.382 1.088 0.506 1.108 1.15 0.641 0.324
1435 0.925 0.533 0.769 0.314 1.114 0.63 0.965 0.661 0.936 0.477 1.104 0.388 0.73 0.267 0.962 0.392 1.145 1.137 0.564 0.13
1436 0.794 0.388 0.622 0.193 1.093 0.494 0.84 0.477 0.821 0.372 1.103 0.337 0.648 0.142 0.781 0.308 1.162 1.066 0.644 0.059
1437 0.71 0.241 0.661 0.172 1.089 0.365 0.747 0.317 0.766 0.287 1.083 0.277 0.556 0.094 0.855 0.071 1.17 0.962 0.68 0.081
1438 0.675 0.166 0.715 0.084 1.026 0.241 0.723 0.191 0.846 0.17 1.02 0.194 0.48 0.072 0.981 0.094 1.178 0.85 0.83 0.082
1439 0.702 0.101 0.86 0.046 1.039 0.142 0.841 0.155 0.958 0.122 1.113 0.106 0.419 0.133 1.016 0.114 1.175 0.738 0.951 0.06
1440 0.843 0.089 0.938 0.049 1.04 0.172 0.984 0.217 1.054 0.096 1.088 0.084 0.324 0.167 1.073 0.061 1.175 0.62 1.029 0.059
1441 0.925 0.064 0.991 0.105 0.972 0.135 1.046 0.322 1.09 0.111 1.14 0.136 0.422 0.14 1.106 0.063 1.169 0.513 1.095 0.07
1442 0.952 0.07 0.979 0.039 1.017 0.264 1.138 0.368 1.119 0.15 1.101 0.267 0.643 0.164 1.136 0.066 1.175 0.385 1.007 0.044
1443 1.029 0.052 1.089 0.044 1.061 0.315 1.122 0.345 1.152 0.195 1.131 0.265 0.79 0.169 1.142 0.118 1.18 0.282 1.09 0.07
1444 1.115 0.059 1.155 0.061 1.111 0.291 1.175 0.291 1.135 0.157 1.164 0.167 0.947 0.174 1.156 0.141 1.184 0.199 1.155 0.101
1445 1.114 0.076 1.135 0.084 1.139 0.231 1.174 0.219 1.148 0.136 1.163 0.162 1.057 0.138 1.189 0.131 1.178 0.185 1.172 0.109
1446 1.112 0.075 1.17 0.069 1.161 0.214 1.163 0.129 1.132 0.099 1.156 0.11 1.119 0.099 1.19 0.094 1.174 0.108 1.163 0.096
1447 1.082 0.061 1.138 0.026 1.146 0.17 1.134 0.153 1.136 0.044 1.169 0.132 1.114 0.054 1.188 0.043 1.172 0.054 1.174 0.047
1448 0.995 0.091 1.166 0.049 1.05 0.126 1.106 0.083 1.115 0.058 1.164 0.1 1.038 0.07 1.182 0.028 1.175 0.067 1.176 0.04
1449 0.876 0.066 1.108 0.042 0.948 0.097 1.004 0.05 1.095 0.077 1.114 0.093 0.952 0.063 1.155 0.024 1.133 0.055 1.12 0.017
1450 0.769 0.108 1.053 0.029 0.847 0.099 0.869 0.064 0.971 0.049 1.008 0.064 0.832 0.057 1.096 0.036 1.043 0.053 1.037 0.021
1451 0.635 0.075 0.96 0.023 0.702 0.092 0.718 0.072 0.813 0.06 0.902 0.04 0.703 0.054 1.029 0.037 0.93 0.059 0.942 0.051
1452 0.507 0.058 0.907 0.028 0.569 0.073 0.589 0.058 0.692 0.057 0.752 0.038 0.588 0.036 0.906 0.042 0.822 0.047 0.834 0.054
1453 0.363 0.064 0.842 0.032 0.442 0.083 0.458 0.059 0.567 0.075 0.608 0.035 0.447 0.038 0.765 0.051 0.712 0.047 0.734 0.033
1454 0.214 0.072 0.775 0.05 0.298 0.082 0.301 0.076 0.424 0.055 0.456 0.032 0.313 0.036 0.632 0.068 0.578 0.037 0.619 0.033
1455 0.076 0.12 0.673 0.034 0.171 0.121 0.157 0.055 0.291 0.082 0.311 0.037 0.207 0.036 0.513 0.056 0.4 0.043 0.5 0.026
1456 0.06 0.265 0.559 0.031 0.103 0.232 0.057 0.139 0.194 0.072 0.179 0.034 0.108 0.1 0.383 0.046 0.27 0.039 0.393 0.031
1457 0.093 0.446 0.446 0.027 0.089 0.364 0.061 0.289 0.133 0.084 0.063 0.105 0.096 0.226 0.257 0.039 0.16 0.03 0.312 0.023
1458 0.131 0.614 0.349 0.032 0.106 0.517 0.09 0.413 0.103 0.125 0.084 0.275 0.102 0.35 0.167 0.065 0.07 0.103 0.231 0.037
1459 0.081 0.765 0.253 0.026 0.102 0.669 0.082 0.548 0.063 0.261 0.049 0.408 0.073 0.452 0.109 0.107 0.077 0.16 0.154 0.127
1460 0.105 0.916 0.158 0.03 0.089 0.829 0.09 0.705 0.061 0.428 0.056 0.545 0.07 0.601 0.067 0.245 0.065 0.274 0.098 0.243
1461 0.191 1.029 0.09 0.03 0.134 0.949 0.077 0.817 0.068 0.579 0.065 0.684 0.079 0.736 0.058 0.389 0.07 0.466 0.109 0.382
1462 0.307 1.106 0.041 0.072 0.231 1.043 0.105 0.952 0.087 0.719 0.086 0.81 0.095 0.869 0.063 0.536 0.078 0.636 0.12 0.528
