time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
229 0.847 0.057 1.038 1.051 1.003 1.159 1.043 1.075 1.011 1.14 0.08549999999999999 0.9129999999999999 0.077 1.153 0.0885 0.3295 1.053 1.045 1.137 1.014
230 0.834 0.058 0.976 1.071 0.909 1.16 1.059 1.103 0.85 1.132 0.127 1.137 0.08 1.013 0.115 0.337 1.036 1.064 1.123 1.076
231 0.824 0.058 0.895 1.081 0.845 1.138 1.064 1.148 0.684 1.129 0.253 1.168 0.109 1.107 0.12 0.323 1.068 1.006 1.082 1.11
232 0.808 0.052 0.767 1.1 0.707 1.162 0.974 1.135 0.672 1.116 0.365 1.164 0.182 1.144 0.168 0.307 0.996 0.986 1.041 1.095
233 0.792 0.04 0.693 1.131 0.675 1.141 0.85 1.116 0.583 1.157 0.491 1.166 0.288 1.157 0.19 0.316 0.889 1.016 0.934 1.095
234 0.778 0.045 0.742 1.13 0.674 1.098 0.773 1.107 0.537 1.159 0.468 1.153 0.407 1.14 0.198 0.352 0.783 1.034 0.95 1.078
235 0.763 0.057 0.716 1.041 0.678 1.099 0.801 1.048 0.486 1.153 0.456 1.158 0.38 1.144 0.24 0.401 0.815 1.035 0.891 1.032
236 0.756 0.07 0.76 1.059 0.661 1.135 0.832 0.997 0.479 1.126 0.462 1.128 0.305 1.153 0.243 0.427 0.819 0.935 0.892 1.009
237 0.735 0.074 0.789 1.051 0.623 1.097 0.776 0.96 0.613 1.132 0.511 1.098 0.245 1.161 0.264 0.477 0.894 0.93 1.001 1.01
238 0.712 0.047 0.835 1.049 0.645 1.042 0.697 0.997 0.68 1.119 0.575 1.125 0.157 1.124 0.269 0.516 0.941 0.99 1.062 0.968
239 0.692 0.041 0.896 1.079 0.655 1.051 0.674 1.006 0.739 1.07 0.664 1.134 0.099 1.014 0.295 0.551 0.968 1.07 1.044 0.899
240 0.669 0.041 0.894 1.116 0.631 1.004 0.737 1.019 0.761 1.158 0.662 1.118 0.056 0.928 0.344 0.586 0.947 1.069 0.938 0.911
241 0.648 0.065 0.841 1.157 0.525 1.015 0.653 0.973 0.718 1.131 0.69 1.147 0.067 0.82 0.35 0.601 0.933 1.01 0.804 0.991
242 0.63 0.098 0.929 1.165 0.495 1.028 0.562 0.933 0.698 1.149 0.665 1.107 0.057 0.686 0.386 0.641 0.881 0.994 0.665 1.028
243 0.599 0.109 1.014 1.144 0.504 1.044 0.504 0.955 0.646 1.143 0.651 1.042 0.064 0.567 0.425 0.683 0.812 1.016 0.571 1.024
