time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
936 1.043 0.148 0.8125 0.53775 1.014 0.102 0.974 0.124 0.373 0.036 0.819 0.562 1.018 0.132 1.107 0.036 1.074 0.17 0.527 1.146
937 0.939 0.247 0.764 0.511 0.985 0.064 0.909 0.121 0.314 0.031 0.844 0.599 0.97 0.165 1.042 0.037 1.037 0.11 0.563 1.109
938 0.945 0.265 0.749 0.458 0.951 0.041 0.884 0.153 0.274 0.042 0.822 0.588 0.928 0.203 0.991 0.04 1.02 0.06 0.606 1.109
939 0.957 0.299 0.745 0.364 0.903 0.06 0.83 0.141 0.213 0.023 0.809 0.603 0.852 0.231 0.959 0.025 1.003 0.034 0.653 1.138
940 0.999 0.339 0.773 0.298 0.849 0.081 0.774 0.134 0.17 0.037 0.801 0.628 0.793 0.215 0.901 0.037 0.964 0.036 0.709 1.152
941 1.063 0.354 0.806 0.241 0.795 0.111 0.724 0.105 0.106 0.019 0.793 0.642 0.766 0.165 0.799 0.037 0.909 0.049 0.764 1.14
942 1.11 0.37 0.835 0.177 0.775 0.147 0.663 0.122 0.072 0.022 0.791 0.664 0.701 0.163 0.719 0.061 0.844 0.035 0.824 1.137
943 1.128 0.406 0.827 0.131 0.729 0.137 0.599 0.098 0.06 0.047 0.794 0.684 0.662 0.185 0.622 0.055 0.831 0.055 0.888 1.143
944 1.096 0.46 0.795 0.125 0.679 0.112 0.504 0.063 0.039 0.063 0.809 0.699 0.617 0.193 0.555 0.037 0.822 0.1 0.945 1.155
945 1.08 0.529 0.731 0.157 0.618 0.099 0.445 0.027 0.047 0.098 0.793 0.74 0.537 0.167 0.468 0.052 0.757 0.098 1.016 1.156
946 1.102 0.596 0.634 0.179 0.558 0.121 0.367 0.072 0.026 0.138 0.764 0.734 0.458 0.146 0.418 0.083 0.651 0.095 1.067 1.146
947 1.121 0.668 0.551 0.231 0.491 0.123 0.294 0.046 0.025 0.168 0.754 0.736 0.436 0.184 0.408 0.081 0.556 0.061 1.061 1.078
948 1.121 0.699 0.475 0.269 0.408 0.122 0.253 0.09 0.021 0.195 0.734 0.757 0.387 0.24 0.419 0.029 0.494 0.056 1.072 1.012
949 1.125 0.749 0.463 0.325 0.352 0.125 0.209 0.131 0.037 0.219 0.741 0.75 0.298 0.212 0.425 0.029 0.448 0.045 1.065 0.957
950 1.098 0.804 0.49 0.424 0.29 0.111 0.212 0.178 0.061 0.232 0.703 0.788 0.28 0.158 0.353 0.105 0.438 0.063 1.077 0.919
951 1.114 0.862 0.566 0.512 0.259 0.075 0.22 0.235 0.097 0.239 0.723 0.809 0.227 0.129 0.319 0.197 0.363 0.062 1.127 0.911
952 1.134 0.886 0.685 0.607 0.201 0.065 0.235 0.32 0.114 0.253 0.649 0.783 0.168 0.138 0.255 0.234 0.258 0.05 1.159 0.905
