time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
827 1.071 1.022 0.39 0.222 0.14 0.333 1.112 1.028 1.161 0.517 1.067 0.841 1.14 1.066 0.22349999999999998 0.587 0.219 0.734 0.975 0.766
828 1.065 0.839 0.392 0.177 0.172 0.5 1.082 0.875 1.174 0.454 0.975 0.752 1.135 0.953 0.208 0.556 0.264 0.826 0.95 0.759
829 1.076 0.654 0.43 0.177 0.179 0.543 1.068 0.743 1.185 0.399 1.0 0.629 1.141 0.85 0.181 0.591 0.341 0.893 0.922 0.764
830 1.138 0.449 0.52 0.184 0.153 0.565 1.112 0.57 1.163 0.347 1.131 0.444 1.159 0.7 0.141 0.617 0.462 0.897 0.912 0.783
831 1.137 0.307 0.614 0.219 0.147 0.563 1.156 0.423 1.185 0.294 1.139 0.293 1.162 0.571 0.113 0.593 0.56 0.876 0.898 0.818
832 1.023 0.284 0.737 0.236 0.178 0.606 1.098 0.308 1.092 0.28 0.984 0.232 1.144 0.429 0.121 0.565 0.594 0.833 0.893 0.837
833 0.905 0.198 0.835 0.207 0.243 0.699 0.977 0.257 1.053 0.226 0.836 0.138 1.116 0.32 0.095 0.565 0.689 0.852 0.864 0.841
834 0.848 0.106 0.789 0.09 0.248 0.781 0.881 0.142 1.004 0.144 0.718 0.061 1.073 0.178 0.082 0.556 0.795 0.881 0.867 0.826
835 0.709 0.072 0.648 0.06 0.301 0.865 0.722 0.064 0.909 0.067 0.551 0.068 0.977 0.105 0.051 0.583 0.859 0.931 0.856 0.786
836 0.517 0.056 0.465 0.07 0.407 0.896 0.643 0.047 0.817 0.041 0.405 0.08 0.845 0.073 0.068 0.616 0.946 1.002 0.854 0.777
837 0.384 0.117 0.344 0.151 0.48 0.886 0.66 0.039 0.686 0.052 0.323 0.17 0.698 0.051 0.068 0.645 1.023 1.008 0.849 0.768
838 0.273 0.185 0.195 0.219 0.583 0.853 0.539 0.038 0.604 0.037 0.21 0.258 0.644 0.054 0.055 0.68 1.088 0.964 0.841 0.741
839 0.143 0.254 0.102 0.311 0.707 0.866 0.346 0.134 0.504 0.054 0.086 0.348 0.64 0.043 0.046 0.709 1.093 0.88 0.856 0.717
840 0.107 0.406 0.074 0.5 0.797 0.873 0.205 0.213 0.383 0.076 0.078 0.529 0.642 0.074 0.047 0.721 1.091 0.797 0.867 0.708
841 0.082 0.57 0.079 0.657 0.87 0.903 0.103 0.305 0.276 0.082 0.057 0.708 0.599 0.113 0.055 0.756 1.084 0.697 0.877 0.68
842 0.058 0.758 0.109 0.764 0.938 0.959 0.087 0.478 0.195 0.048 0.118 0.846 0.511 0.156 0.073 0.857 1.077 0.595 0.875 0.648
843 0.066 0.816 0.144 0.964 1.018 1.067 0.111 0.68 0.116 0.014 0.163 1.003 0.378 0.207 0.073 1.034 1.091 0.505 0.883 0.603
844 0.089 0.848 0.184 1.098 1.114 1.116 0.115 0.854 0.05 0.022 0.161 1.136 0.25 0.146 0.109 1.147 1.119 0.412 0.891 0.578
845 0.113 0.893 0.326 1.105 1.149 1.038 0.169 1.026 0.034 0.065 0.261 1.171 0.143 0.06 0.197 1.163 1.12 0.343 0.93 0.542
