time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
2265 0.233 0.191 0.295 0.149 1.181 0.866 0.21 0.268 0.97 0.877 0.137 0.278 0.264 0.348 0.522 0.4105 0.508 0.415 0.832 0.323
2266 0.195 0.145 0.295 0.209 1.189 0.912 0.179 0.213 0.97 0.89 0.158 0.168 0.136 0.368 0.433 0.36 0.282 0.292 0.855 0.301
2267 0.174 0.159 0.259 0.18 1.187 0.926 0.145 0.192 0.993 0.906 0.099 0.11 0.138 0.434 0.363 0.299 0.231 0.236 0.827 0.305
2268 0.205 0.145 0.204 0.173 1.187 0.964 0.158 0.273 1.003 0.919 0.108 0.056 0.138 0.513 0.312 0.267 0.212 0.202 0.827 0.317
2269 0.197 0.166 0.245 0.171 1.182 1.016 0.169 0.369 1.028 0.912 0.166 0.092 0.141 0.587 0.258 0.276 0.207 0.241 0.84 0.332
2270 0.167 0.2 0.238 0.211 1.175 1.036 0.148 0.468 1.047 0.921 0.218 0.173 0.187 0.575 0.25 0.326 0.2 0.362 0.85 0.348
2271 0.159 0.323 0.236 0.267 1.177 1.07 0.116 0.557 1.065 0.946 0.294 0.214 0.199 0.539 0.25 0.355 0.218 0.447 0.862 0.36
2272 0.209 0.49 0.273 0.319 1.182 1.112 0.138 0.622 1.042 0.969 0.337 0.232 0.135 0.517 0.281 0.398 0.217 0.492 0.885 0.369
2273 0.21 0.481 0.318 0.333 1.172 1.126 0.135 0.703 1.003 0.978 0.346 0.258 0.141 0.635 0.312 0.391 0.229 0.48 0.883 0.384
2274 0.187 0.534 0.309 0.364 1.149 1.133 0.093 0.734 0.987 0.978 0.351 0.294 0.128 0.706 0.35 0.378 0.222 0.486 0.886 0.411
2275 0.132 0.619 0.297 0.344 1.145 1.147 0.093 0.68 0.952 0.996 0.297 0.31 0.198 0.644 0.341 0.454 0.193 0.538 0.883 0.436
2276 0.2 0.533 0.254 0.344 1.127 1.146 0.17 0.622 0.924 1.009 0.212 0.344 0.293 0.628 0.337 0.531 0.185 0.513 0.858 0.436
2277 0.183 0.53 0.235 0.364 1.104 1.156 0.17 0.534 0.84 0.895 0.226 0.453 0.287 0.569 0.287 0.547 0.215 0.464 0.824 0.423
2278 0.199 0.46 0.276 0.38 1.08 1.15 0.165 0.517 0.883 1.009 0.308 0.462 0.25 0.577 0.296 0.482 0.22 0.396 0.791 0.404
2279 0.23 0.395 0.284 0.355 1.07 1.146 0.211 0.443 0.862 0.995 0.34 0.384 0.211 0.564 0.328 0.432 0.256 0.33 0.768 0.416
2280 0.304 0.348 0.3 0.274 1.05 1.138 0.271 0.38 0.854 0.968 0.364 0.321 0.217 0.52 0.312 0.391 0.261 0.27 0.724 0.458
2281 0.356 0.249 0.317 0.245 1.025 1.147 0.323 0.333 0.845 0.948 0.386 0.276 0.221 0.47 0.368 0.328 0.222 0.222 0.705 0.473
2282 0.356 0.171 0.305 0.2 0.993 1.161 0.361 0.337 0.84 0.95 0.413 0.235 0.25 0.416 0.394 0.283 0.223 0.141 0.683 0.473
2283 0.396 0.094 0.359 0.12 0.961 1.166 0.32 0.344 0.819 0.939 0.43 0.177 0.258 0.353 0.369 0.211 0.284 0.187 0.644 0.451
2284 0.478 0.274 0.405 0.179 0.921 1.175 0.594 0.425 0.799 0.952 0.529 0.28 0.279 0.303 0.557 0.352 0.376 0.222 0.596 0.427
2285 0.547 0.393 0.52 0.306 0.879 1.173 0.628 0.473 0.791 0.932 0.56 0.404 0.243 0.339 0.721 0.38 0.435 0.326 0.718 0.477
2286 0.53 0.38 0.514 0.376 0.875 1.169 0.85 0.492 0.801 0.915 0.695 0.315 0.276 0.366 0.924 0.203 0.364 0.299 0.939 0.411
2287 0.628 0.291 0.509 0.35 0.829 1.151 0.814 0.156 0.818 0.895 0.751 0.075 0.305 0.348 0.897 0.154 0.467 0.325 0.878 0.199
