# Time(s) fish0X fish0Y
369.000 0.473 0.030
370.000 0.568 0.042
371.000 0.614 0.019
372.000 0.611 0.051
373.000 0.698 0.034
374.000 0.788 0.018
375.000 0.883 0.026
376.000 0.937 0.027
377.000 1.020 0.038
378.000 1.105 0.036
379.000 1.168 0.042
380.000 1.187 0.110
381.000 1.177 0.182
382.000 1.175 0.255
383.000 1.173 0.330
384.000 1.181 0.384
385.000 1.172 0.458
386.000 1.168 0.532
387.000 1.162 0.602
388.000 1.172 0.688
389.000 1.167 0.765
390.000 1.173 0.859
391.000 1.179 0.944
392.000 1.168 1.018
393.000 1.162 1.091
394.000 1.151 1.169
395.000 1.085 1.187
396.000 1.011 1.180
397.000 0.933 1.176
398.000 0.849 1.179
399.000 0.763 1.180
400.000 0.682 1.181
401.000 0.607 1.170
402.000 0.546 1.191
403.000 0.474 1.174
404.000 0.391 1.166
405.000 0.303 1.176
406.000 0.231 1.171
407.000 0.156 1.169
408.000 0.113 1.161
409.000 0.058 1.144
410.000 0.030 1.100
411.000 0.036 1.039
412.000 0.033 0.977
413.000 0.033 0.931
414.000 0.061 0.890
415.000 0.144 0.851
416.000 0.228 0.797
417.000 0.294 0.768
418.000 0.348 0.729
419.000 0.423 0.691
420.000 0.413 0.715
421.000 0.358 0.822
422.000 0.191 0.844
423.000 0.081 0.902
424.000 0.064 1.023
425.000 0.076 1.126
426.000 0.025 1.147
427.000 0.021 1.098
428.000 0.019 1.078
429.000 0.024 1.047
430.000 0.023 1.062
431.000 0.027 1.150
432.000 0.084 1.176
433.000 0.143 1.178
434.000 0.198 1.174
435.000 0.248 1.178
436.000 0.305 1.178
437.000 0.368 1.185
438.000 0.439 1.184
439.000 0.507 1.184
440.000 0.579 1.187
441.000 0.652 1.187
442.000 0.720 1.165
443.000 0.781 1.176
444.000 0.846 1.182
445.000 0.925 1.180
446.000 1.000 1.181
447.000 1.062 1.181
448.000 1.129 1.184
449.000 1.167 1.151
450.000 1.165 1.123
451.000 1.164 1.094
452.000 1.163 1.063
453.000 1.165 1.033
454.000 1.149 1.047
455.000 1.137 1.136
456.000 1.126 1.182
457.000 1.109 1.185
458.000 1.111 1.185
459.000 1.093 1.184
460.000 1.076 1.188
461.000 1.053 1.187
462.000 1.033 1.187
463.000 0.990 1.196
464.000 0.948 1.193
465.000 0.905 1.194
466.000 0.916 1.196
467.000 0.966 1.189
468.000 0.996 1.181
469.000 1.024 1.177
470.000 1.046 1.166
471.000 1.087 1.172
472.000 1.137 1.178
473.000 1.167 1.150
474.000 1.171 1.121
475.000 1.162 1.087
476.000 1.166 1.051
477.000 1.177 1.012
478.000 1.161 0.987
479.000 1.161 0.929
480.000 1.181 0.869
481.000 1.175 0.808
482.000 1.182 0.762
483.000 1.179 0.693
484.000 1.176 0.636
485.000 1.190 0.638
486.000 1.185 0.681
487.000 1.181 0.740
488.000 1.175 0.805
489.000 1.179 0.860
490.000 1.183 0.901
491.000 1.175 0.949
492.000 1.177 0.998
493.000 1.170 1.038
494.000 1.165 1.090
495.000 1.161 1.130
496.000 1.148 1.166
497.000 1.114 1.174
498.000 1.081 1.186
499.000 1.050 1.178
500.000 1.010 1.166
501.000 0.964 1.159
502.000 0.905 1.170
503.000 0.842 1.180
504.000 0.755 1.189
505.000 0.683 1.181
506.000 0.607 1.172
507.000 0.534 1.176
508.000 0.445 1.172
509.000 0.374 1.153
510.000 0.306 1.138
511.000 0.221 1.138
512.000 0.143 1.153
513.000 0.079 1.156
514.000 0.036 1.138
515.000 0.030 1.087
516.000 0.031 1.039
517.000 0.027 0.983
518.000 0.031 0.933
519.000 0.061 0.880
520.000 0.156 0.822
521.000 0.246 0.782
522.000 0.305 0.733
523.000 0.362 0.698
524.000 0.352 0.644
525.000 0.234 0.693
526.000 0.104 0.706
527.000 0.037 0.767
528.000 0.036 0.845
529.000 0.031 0.932
530.000 0.030 1.012
531.000 0.032 1.092
532.000 0.051 1.137
533.000 0.057 1.172
534.000 0.099 1.169
535.000 0.129 1.160
536.000 0.160 1.168
537.000 0.186 1.169
538.000 0.216 1.173
539.000 0.297 1.160
540.000 0.330 1.170
541.000 0.386 1.171
542.000 0.442 1.176
543.000 0.500 1.188
544.000 0.540 1.185
545.000 0.608 1.177
546.000 0.656 1.182
547.000 0.703 1.178
548.000 0.764 1.163
549.000 0.787 1.139
550.000 0.746 1.138
551.000 0.722 1.169
552.000 0.679 1.192
553.000 0.646 1.188
554.000 0.608 1.189
555.000 0.575 1.177
556.000 0.577 1.142
557.000 0.609 1.130
558.000 0.662 1.130
559.000 0.661 1.100
560.000 0.592 1.120
561.000 0.522 1.167
562.000 0.455 1.176
563.000 0.386 1.187
564.000 0.319 1.183
565.000 0.257 1.182
566.000 0.196 1.184
567.000 0.140 1.179
568.000 0.095 1.175
569.000 0.072 1.173
570.000 0.039 1.152
571.000 0.025 1.113
572.000 0.027 1.058
573.000 0.035 1.024
574.000 0.032 0.974
575.000 0.043 0.933
576.000 0.034 0.865
577.000 0.020 0.802
578.000 0.025 0.724
579.000 0.022 0.637
580.000 0.011 0.549
581.000 0.019 0.454
582.000 0.018 0.349
583.000 0.023 0.244
584.000 0.040 0.141
585.000 0.052 0.063
586.000 0.095 0.026
587.000 0.165 0.030
588.000 0.247 0.028
589.000 0.339 0.027
590.000 0.444 0.014
591.000 0.553 0.027
592.000 0.634 0.026
593.000 0.732 0.034
594.000 0.820 0.031
595.000 0.919 0.026
596.000 1.018 0.016
597.000 1.108 0.016
598.000 1.176 0.039
599.000 1.187 0.117
600.000 1.123 0.182
601.000 1.017 0.266
602.000 0.997 0.317
603.000 1.094 0.269
604.000 1.152 0.175
605.000 1.174 0.092
606.000 1.165 0.023
607.000 1.107 0.018
608.000 1.094 0.069
609.000 1.147 0.147
610.000 1.182 0.235
611.000 1.185 0.325
612.000 1.182 0.415
613.000 1.176 0.513
614.000 1.173 0.609
615.000 1.160 0.696
616.000 1.163 0.778
617.000 1.180 0.868
618.000 1.173 0.961
619.000 1.172 1.007
620.000 1.130 1.020
621.000 1.141 1.079
622.000 1.154 1.115
623.000 1.146 1.163
624.000 1.101 1.188
625.000 1.041 1.190
626.000 0.974 1.189
627.000 0.921 1.175
628.000 0.851 1.174
629.000 0.787 1.172
630.000 0.712 1.178
631.000 0.653 1.176
632.000 0.571 1.175
633.000 0.485 1.172
634.000 0.397 1.179
635.000 0.310 1.176
636.000 0.242 1.176
637.000 0.158 1.173
638.000 0.104 1.169
639.000 0.042 1.152
640.000 0.021 1.108
641.000 0.079 1.058
642.000 0.142 1.002
643.000 0.164 0.950
644.000 0.102 1.004
645.000 0.090 1.094
646.000 0.039 1.141
647.000 0.019 1.083
648.000 0.017 1.038
649.000 0.014 0.977
650.000 0.013 0.925
651.000 0.039 0.879
652.000 0.011 0.854
653.000 0.013 0.925
654.000 0.024 0.974
655.000 0.058 1.018
656.000 0.070 0.961
657.000 0.056 0.880
658.000 0.043 0.792
659.000 0.034 0.706
660.000 0.029 0.616
661.000 0.019 0.532
662.000 0.019 0.449
663.000 0.022 0.351
664.000 0.017 0.259
665.000 0.025 0.167
666.000 0.054 0.082
667.000 0.101 0.023
668.000 0.175 0.021
669.000 0.259 0.017
670.000 0.333 0.005
671.000 0.419 0.022
672.000 0.484 0.031
673.000 0.585 0.033
674.000 0.689 0.026
675.000 0.786 0.026
676.000 0.879 0.027
677.000 0.968 0.050
678.000 1.062 0.032
679.000 1.145 0.030
680.000 1.184 0.081
681.000 1.177 0.147
682.000 1.175 0.216
683.000 1.184 0.286
684.000 1.181 0.378
685.000 1.180 0.455
686.000 1.163 0.524
687.000 1.143 0.593
688.000 1.177 0.672
689.000 1.162 0.750
690.000 1.163 0.838
691.000 1.173 0.922
692.000 1.160 0.990
693.000 1.117 1.026
694.000 1.084 0.983
695.000 1.076 0.957
696.000 1.094 1.061
697.000 1.114 1.152
698.000 1.070 1.187
699.000 1.008 1.177
700.000 0.928 1.180
701.000 0.833 1.180
702.000 0.728 1.179
703.000 0.649 1.174
704.000 0.562 1.177
705.000 0.464 1.178
706.000 0.371 1.177
707.000 0.276 1.172
708.000 0.209 1.173
709.000 0.128 1.163
710.000 0.053 1.156
711.000 0.030 1.114
712.000 0.035 1.044
713.000 0.025 0.965
714.000 0.020 0.892
715.000 0.023 0.813
716.000 0.021 0.728
717.000 0.043 0.675
718.000 0.092 0.629
719.000 0.054 0.623
720.000 0.036 0.696
721.000 0.033 0.767
722.000 0.058 0.825
723.000 0.033 0.915
724.000 0.042 0.993
725.000 0.037 1.072
726.000 0.051 1.135
727.000 0.100 1.153
728.000 0.129 1.119
729.000 0.097 1.050
730.000 0.036 1.005
731.000 0.029 0.944
732.000 0.036 0.868
733.000 0.037 0.789
734.000 0.043 0.704
735.000 0.028 0.627
736.000 0.025 0.539
737.000 0.017 0.476
738.000 0.028 0.393
739.000 0.025 0.292
740.000 0.041 0.199
741.000 0.040 0.116
742.000 0.048 0.045
743.000 0.111 0.028
744.000 0.185 0.031
745.000 0.260 0.031
746.000 0.338 0.023
747.000 0.412 0.028
748.000 0.487 0.037
749.000 0.569 0.044
750.000 0.662 0.028
751.000 0.745 0.030
752.000 0.825 0.045
753.000 0.910 0.028
754.000 0.987 0.021
755.000 1.041 0.042
756.000 1.105 0.064
757.000 1.186 0.061
758.000 1.185 0.142
759.000 1.183 0.229
760.000 1.173 0.332
761.000 1.167 0.430
762.000 1.183 0.532
763.000 1.186 0.636
764.000 1.171 0.741
765.000 1.167 0.836
766.000 1.175 0.936
767.000 1.159 1.026
768.000 1.142 1.111
769.000 1.123 1.184
770.000 1.041 1.181
771.000 0.959 1.174
772.000 0.869 1.172
773.000 0.781 1.176
774.000 0.693 1.174
775.000 0.610 1.172
776.000 0.525 1.174
777.000 0.428 1.172
778.000 0.330 1.174
779.000 0.249 1.165
780.000 0.178 1.159
781.000 0.115 1.155
782.000 0.035 1.109
783.000 0.031 1.032
784.000 0.036 0.956
785.000 0.037 0.868
786.000 0.043 0.785
787.000 0.031 0.696
788.000 0.017 0.599
789.000 0.022 0.504
790.000 0.023 0.418
791.000 0.021 0.327
792.000 0.035 0.241
793.000 0.035 0.157
794.000 0.076 0.099
795.000 0.146 0.070
796.000 0.224 0.028
797.000 0.303 0.027
798.000 0.391 0.040
799.000 0.485 0.037
800.000 0.580 0.020
801.000 0.672 0.023
802.000 0.763 0.015
803.000 0.855 0.023
804.000 0.944 0.042
805.000 1.034 0.035
806.000 1.116 0.023
807.000 1.171 0.065
808.000 1.179 0.142
809.000 1.190 0.208
810.000 1.182 0.253
811.000 1.172 0.333
812.000 1.175 0.412
813.000 1.171 0.491
814.000 1.178 0.561
815.000 1.175 0.648
816.000 1.165 0.741
817.000 1.163 0.825
818.000 1.147 0.910
819.000 1.147 0.995
820.000 1.158 1.046
821.000 1.162 1.116
822.000 1.129 1.177
823.000 1.053 1.181
824.000 0.976 1.175
825.000 0.899 1.171
826.000 0.836 1.177
827.000 0.776 1.181
828.000 0.698 1.178
829.000 0.632 1.175
830.000 0.546 1.175
831.000 0.462 1.174
832.000 0.376 1.176
833.000 0.298 1.161
834.000 0.260 1.174
835.000 0.210 1.175
836.000 0.135 1.168
837.000 0.066 1.163
838.000 0.035 1.126
839.000 0.032 1.063
840.000 0.044 1.002
841.000 0.029 0.950
842.000 0.034 0.904
843.000 0.021 0.836
844.000 0.028 0.767
845.000 0.015 0.729
846.000 0.016 0.662
847.000 0.018 0.577
848.000 0.019 0.502
849.000 0.015 0.417
850.000 0.024 0.335
851.000 0.025 0.247
852.000 0.021 0.169
853.000 0.027 0.112
854.000 0.054 0.045
855.000 0.122 0.025
856.000 0.209 0.024
857.000 0.287 0.017
858.000 0.371 0.025
859.000 0.467 0.016
860.000 0.557 0.025
861.000 0.604 0.021
862.000 0.681 0.025
863.000 0.742 0.016
864.000 0.822 0.011
865.000 0.897 0.023
866.000 0.970 0.026
867.000 1.039 0.026
868.000 1.108 0.032
869.000 1.177 0.037
870.000 1.182 0.111
871.000 1.189 0.163
872.000 1.185 0.239
873.000 1.179 0.316
874.000 1.179 0.363
875.000 1.179 0.443
876.000 1.164 0.521
877.000 1.165 0.615
878.000 1.178 0.699
879.000 1.168 0.786
880.000 1.180 0.874
881.000 1.175 0.965
882.000 1.163 1.035
883.000 1.163 1.114
884.000 1.133 1.180
885.000 1.093 1.178
886.000 1.015 1.175
887.000 0.956 1.165
888.000 0.892 1.167
889.000 0.815 1.177
890.000 0.729 1.174
891.000 0.653 1.178
892.000 0.582 1.165
893.000 0.505 1.168
894.000 0.410 1.171
895.000 0.323 1.175
896.000 0.251 1.164
897.000 0.178 1.166
898.000 0.113 1.164
899.000 0.040 1.149
900.000 0.043 1.166
901.000 0.043 1.098
902.000 0.028 1.015
903.000 0.025 0.933
904.000 0.021 0.853
905.000 0.024 0.772
906.000 0.017 0.687
907.000 0.020 0.620
908.000 0.016 0.548
909.000 0.020 0.476
910.000 0.022 0.400
911.000 0.024 0.319
912.000 0.029 0.243
913.000 0.036 0.169
914.000 0.038 0.101
915.000 0.077 0.036
916.000 0.126 0.036
917.000 0.181 0.061
918.000 0.266 0.049
919.000 0.343 0.027
920.000 0.420 0.008
921.000 0.506 0.027
922.000 0.591 0.045
923.000 0.671 0.045
924.000 0.737 0.016
925.000 0.798 0.019
926.000 0.852 0.031
927.000 0.926 0.047
928.000 1.007 0.050
929.000 1.073 0.042
930.000 1.121 0.030
931.000 1.177 0.048
932.000 1.183 0.122
933.000 1.183 0.177
934.000 1.174 0.245
935.000 1.170 0.307
936.000 1.175 0.368
937.000 1.167 0.423
938.000 1.179 0.468
939.000 1.174 0.520
940.000 1.177 0.558
941.000 1.182 0.614
942.000 1.171 0.669
943.000 1.164 0.743
944.000 1.174 0.817
945.000 1.156 0.889
946.000 1.141 0.959
947.000 1.113 1.028
948.000 1.122 1.084
949.000 1.151 1.129
950.000 1.145 1.173
951.000 1.084 1.184
952.000 1.018 1.172
953.000 0.930 1.170
954.000 0.858 1.186
955.000 0.778 1.170
956.000 0.690 1.162
957.000 0.620 1.153
958.000 0.547 1.150
959.000 0.474 1.138
960.000 0.398 1.123
961.000 0.327 1.166
962.000 0.253 1.175
963.000 0.197 1.168
964.000 0.130 1.148
965.000 0.061 1.151
966.000 0.024 1.096
967.000 0.032 1.035
968.000 0.027 0.964
969.000 0.019 0.891
970.000 0.025 0.815
971.000 0.031 0.741
972.000 0.034 0.661
973.000 0.049 0.578
974.000 0.085 0.533
975.000 0.127 0.471
976.000 0.099 0.394
977.000 0.037 0.335
978.000 0.017 0.256
979.000 0.030 0.164
980.000 0.037 0.090
981.000 0.083 0.029
982.000 0.159 0.019
983.000 0.229 0.010
984.000 0.304 0.018
985.000 0.375 0.029
986.000 0.449 0.026
987.000 0.523 0.023
988.000 0.605 0.011
989.000 0.685 0.020
990.000 0.768 0.021
991.000 0.835 0.005
992.000 0.915 0.025
993.000 1.003 0.032
994.000 1.069 0.029
995.000 1.135 0.042
996.000 1.187 0.074
997.000 1.189 0.139
998.000 1.180 0.190
999.000 1.166 0.271
1000.000 1.171 0.356
1001.000 1.169 0.444
1002.000 1.170 0.537
1003.000 1.175 0.630
1004.000 1.173 0.712
1005.000 1.177 0.794
1006.000 1.168 0.857
1007.000 1.166 0.936
1008.000 1.183 0.992
1009.000 1.161 1.064
1010.000 1.148 1.135
1011.000 1.109 1.187
1012.000 1.048 1.187
1013.000 0.986 1.184
1014.000 0.937 1.194
1015.000 0.870 1.176
1016.000 0.795 1.161
1017.000 0.724 1.163
1018.000 0.647 1.174
1019.000 0.576 1.181
1020.000 0.502 1.174
1021.000 0.433 1.167
1022.000 0.376 1.175
1023.000 0.308 1.179
1024.000 0.250 1.175
1025.000 0.188 1.152
1026.000 0.115 1.144
1027.000 0.054 1.144
1028.000 0.028 1.098
1029.000 0.037 1.044
1030.000 0.038 0.996
1031.000 0.037 0.953
1032.000 0.041 0.898
1033.000 0.033 0.832
1034.000 0.035 0.764
1035.000 0.035 0.701
1036.000 0.045 0.669
1037.000 0.053 0.677
1038.000 0.054 0.673
1039.000 0.043 0.678
1040.000 0.045 0.672
1041.000 0.115 0.639
1042.000 0.131 0.620
1043.000 0.092 0.634
1044.000 0.062 0.690
1045.000 0.030 0.767
1046.000 0.033 0.837
1047.000 0.030 0.910
1048.000 0.020 0.979
1049.000 0.041 1.052
1050.000 0.061 1.120
1051.000 0.039 1.174
1052.000 0.020 1.141
1053.000 0.046 1.134
1054.000 0.059 1.099
1055.000 0.054 1.071
1056.000 0.051 1.045
1057.000 0.054 1.010
1058.000 0.030 0.981
1059.000 0.033 0.955
1060.000 0.039 0.923
1061.000 0.043 0.886
1062.000 0.026 0.843
1063.000 0.019 0.808
1064.000 0.033 0.769
1065.000 0.051 0.743
1066.000 0.062 0.696
1067.000 0.052 0.640
1068.000 0.022 0.575
1069.000 0.028 0.511
1070.000 0.037 0.456
1071.000 0.038 0.395
1072.000 0.023 0.357
1073.000 0.041 0.408
1074.000 0.035 0.493
1075.000 0.029 0.595
1076.000 0.064 0.689
1077.000 0.069 0.782
1078.000 0.118 0.877
1079.000 0.198 0.936
1080.000 0.285 0.998
1081.000 0.385 1.001
1082.000 0.496 1.054
1083.000 0.632 1.075
1084.000 0.755 1.102
1085.000 0.863 1.104
1086.000 0.960 1.056
1087.000 1.050 1.039
1088.000 1.126 1.016
1089.000 1.157 0.946
1090.000 1.173 0.857
1091.000 1.157 0.773
1092.000 1.152 0.682
1093.000 1.142 0.582
1094.000 1.124 0.488
1095.000 1.081 0.411
1096.000 1.035 0.340
1097.000 0.985 0.279
1098.000 0.911 0.311
1099.000 0.949 0.408
1100.000 1.026 0.421
1101.000 1.085 0.385
1102.000 1.122 0.327
1103.000 1.148 0.243
1104.000 1.130 0.155
1105.000 1.110 0.071
1106.000 1.074 0.008
1107.000 1.008 0.006
1108.000 0.936 0.008
1109.000 0.846 0.021
1110.000 0.738 0.028
1111.000 0.633 0.027
1112.000 0.541 0.028
1113.000 0.452 0.033
1114.000 0.367 0.037
1115.000 0.298 0.060
1116.000 0.226 0.073
1117.000 0.142 0.098
1118.000 0.066 0.137
1119.000 0.033 0.095
1120.000 0.049 0.040
1121.000 0.082 0.036
1122.000 0.059 0.089
1123.000 0.030 0.159
1124.000 0.038 0.232
1125.000 0.029 0.299
1126.000 0.017 0.367
1127.000 0.014 0.433
1128.000 0.004 0.495
1129.000 0.040 0.558
1130.000 0.059 0.630
1131.000 0.060 0.663
1132.000 0.050 0.695
1133.000 0.070 0.757
1134.000 0.093 0.813
1135.000 0.111 0.886
1136.000 0.112 0.977
1137.000 0.131 1.051
1138.000 0.201 1.094
1139.000 0.273 1.122
1140.000 0.341 1.161
1141.000 0.409 1.171
1142.000 0.484 1.160
1143.000 0.554 1.178
1144.000 0.617 1.165
1145.000 0.709 1.162
1146.000 0.783 1.173
1147.000 0.870 1.148
1148.000 0.961 1.134
1149.000 1.006 1.172
1150.000 1.086 1.152
