# Time(s) fish0X fish0Y
541.000 0.779 0.340
542.000 0.662 0.285
543.000 0.606 0.114
544.000 0.509 0.026
545.000 0.446 0.028
546.000 0.399 0.021
547.000 0.447 0.026
548.000 0.482 0.024
549.000 0.542 0.024
550.000 0.639 0.034
551.000 0.735 0.029
552.000 0.814 0.008
553.000 0.873 0.021
554.000 0.899 0.046
555.000 0.945 0.086
556.000 1.026 0.105
557.000 1.015 0.100
558.000 1.101 0.065
559.000 1.166 0.038
560.000 1.069 0.039
561.000 0.960 0.035
562.000 0.799 0.033
563.000 0.726 0.014
564.000 0.680 0.028
565.000 0.586 0.037
566.000 0.465 0.045
567.000 0.349 0.034
568.000 0.291 0.034
569.000 0.238 0.030
570.000 0.180 0.037
571.000 0.124 0.062
572.000 0.053 0.063
573.000 0.062 0.038
574.000 0.063 0.058
575.000 0.043 0.155
576.000 0.031 0.299
577.000 0.021 0.404
578.000 0.030 0.577
579.000 0.016 0.752
580.000 0.015 0.872
581.000 0.029 0.961
582.000 0.042 1.072
583.000 0.105 1.139
584.000 0.206 1.147
585.000 0.331 1.173
586.000 0.397 1.168
587.000 0.482 1.166
588.000 0.600 1.157
589.000 0.730 1.172
590.000 0.824 1.182
591.000 0.814 1.187
592.000 0.891 1.154
593.000 1.081 1.139
594.000 1.166 1.171
595.000 1.164 1.172
596.000 1.119 1.164
597.000 1.171 1.165
598.000 1.175 1.096
599.000 1.185 1.017
600.000 1.179 0.912
601.000 1.168 0.779
602.000 1.105 0.729
603.000 1.154 0.655
604.000 1.168 0.755
605.000 1.131 0.912
606.000 1.146 1.017
607.000 1.085 1.084
608.000 1.069 0.886
609.000 1.067 0.725
610.000 0.974 0.882
611.000 0.917 1.063
612.000 0.874 1.187
613.000 0.801 1.184
614.000 0.735 1.173
615.000 0.665 1.182
616.000 0.605 1.178
617.000 0.536 1.181
618.000 0.488 1.167
619.000 0.389 1.160
620.000 0.313 1.173
621.000 0.267 1.161
622.000 0.225 1.166
623.000 0.159 1.161
624.000 0.099 1.159
625.000 0.047 1.158
626.000 0.029 1.144
627.000 0.032 1.126
628.000 0.038 1.113
629.000 0.037 1.084
630.000 0.030 1.039
631.000 0.032 0.987
632.000 0.026 0.950
633.000 0.025 0.918
634.000 0.030 0.883
635.000 0.039 0.915
636.000 0.043 1.022
637.000 0.054 1.115
638.000 0.090 1.154
639.000 0.080 1.103
640.000 0.056 1.054
641.000 0.058 0.998
642.000 0.026 0.907
643.000 0.024 0.862
644.000 0.030 0.832
645.000 0.028 0.759
646.000 0.034 0.672
647.000 0.031 0.536
648.000 0.033 0.351
649.000 0.045 0.137
650.000 0.082 0.031
651.000 0.152 0.034
652.000 0.223 0.030
653.000 0.331 0.028
654.000 0.481 0.021
655.000 0.706 0.019
656.000 0.955 0.032
657.000 1.048 0.030
658.000 1.189 0.064
659.000 1.182 0.147
660.000 1.173 0.040
661.000 1.099 0.041
662.000 1.172 0.189
663.000 1.180 0.366
664.000 1.176 0.533
665.000 1.184 0.677
666.000 1.180 0.809
667.000 1.177 0.981
668.000 1.176 1.129
669.000 1.067 1.172
670.000 0.934 1.182
671.000 0.761 1.186
672.000 0.579 1.182
673.000 0.413 1.177
674.000 0.226 1.166
675.000 0.086 1.150
676.000 0.056 1.166
677.000 0.043 1.018
678.000 0.041 0.876
679.000 0.053 0.701
680.000 0.022 0.479
681.000 0.034 0.294
682.000 0.048 0.104
683.000 0.029 0.073
684.000 0.129 0.135
685.000 0.246 0.136
686.000 0.350 0.188
687.000 0.482 0.205
688.000 0.684 0.113
689.000 0.907 0.055
690.000 0.983 0.147
691.000 1.112 0.179
692.000 1.170 0.130
693.000 1.179 0.054
694.000 1.172 0.196
695.000 1.188 0.383
696.000 1.188 0.567
697.000 1.168 0.771
698.000 1.178 0.959
699.000 1.157 1.126
700.000 1.161 1.097
701.000 1.014 1.139
702.000 0.796 1.148
703.000 0.596 1.155
704.000 0.410 1.142
705.000 0.213 1.139
706.000 0.084 1.084
707.000 0.062 0.956
708.000 0.053 0.789
709.000 0.034 0.651
710.000 0.033 0.502
711.000 0.054 0.330
712.000 0.037 0.175
713.000 0.056 0.045
714.000 0.162 0.038
715.000 0.252 0.036
716.000 0.432 0.044
717.000 0.599 0.047
718.000 0.791 0.035
719.000 0.951 0.047
720.000 1.095 0.024
721.000 1.125 0.018
722.000 0.992 0.021
723.000 0.884 0.043
724.000 0.835 0.145
725.000 0.909 0.312
726.000 1.024 0.435
727.000 1.153 0.554
728.000 1.146 0.722
729.000 1.126 0.881
730.000 1.149 1.025
731.000 1.057 1.133
732.000 0.897 1.141
733.000 0.738 1.128
734.000 0.568 1.151
735.000 0.401 1.108
736.000 0.207 1.129
737.000 0.077 1.143
738.000 0.052 1.016
739.000 0.048 0.859
740.000 0.032 0.695
741.000 0.035 0.551
742.000 0.063 0.390
743.000 0.043 0.223
744.000 0.073 0.101
745.000 0.030 0.185
746.000 0.034 0.362
747.000 0.037 0.536
748.000 0.043 0.693
749.000 0.055 0.868
750.000 0.123 1.005
751.000 0.168 1.105
752.000 0.313 1.143
753.000 0.473 1.139
754.000 0.624 1.129
755.000 0.747 1.088
756.000 0.837 0.981
757.000 0.950 0.895
758.000 1.063 0.940
759.000 1.158 0.921
760.000 1.172 0.755
761.000 1.173 0.585
762.000 1.169 0.419
763.000 1.146 0.253
764.000 1.083 0.118
765.000 1.123 0.027
766.000 0.946 0.023
767.000 0.788 0.019
768.000 0.608 0.027
769.000 0.480 0.061
770.000 0.351 0.119
771.000 0.176 0.126
772.000 0.054 0.081
773.000 0.033 0.164
774.000 0.026 0.325
775.000 0.033 0.489
776.000 0.046 0.682
777.000 0.081 0.825
778.000 0.193 0.940
779.000 0.284 1.055
780.000 0.450 1.071
781.000 0.635 1.103
782.000 0.807 1.086
783.000 0.970 1.014
784.000 1.131 0.960
785.000 1.181 0.834
786.000 1.192 0.662
787.000 1.181 0.489
788.000 1.159 0.341
789.000 1.166 0.173
790.000 1.147 0.068
791.000 1.005 0.045
792.000 0.871 0.039
793.000 0.691 0.033
794.000 0.514 0.031
795.000 0.356 0.030
796.000 0.207 0.042
797.000 0.083 0.109
798.000 0.059 0.235
799.000 0.043 0.402
800.000 0.025 0.555
801.000 0.030 0.738
802.000 0.030 0.891
803.000 0.047 1.048
804.000 0.118 1.140
805.000 0.271 1.153
806.000 0.431 1.165
807.000 0.574 1.157
808.000 0.739 1.179
809.000 0.913 1.169
810.000 1.060 1.169
811.000 1.159 1.087
812.000 1.175 0.977
813.000 1.179 0.849
814.000 1.185 0.689
815.000 1.171 0.531
816.000 1.179 0.383
817.000 1.173 0.224
818.000 1.128 0.092
819.000 1.002 0.047
820.000 0.859 0.050
821.000 0.751 0.029
822.000 0.608 0.030
823.000 0.441 0.024
824.000 0.278 0.037
825.000 0.133 0.036
826.000 0.039 0.138
827.000 0.037 0.309
828.000 0.063 0.485
829.000 0.033 0.629
830.000 0.035 0.786
831.000 0.034 0.954
832.000 0.051 1.099
833.000 0.186 1.151
834.000 0.338 1.168
835.000 0.490 1.163
836.000 0.637 1.167
837.000 0.803 1.174
838.000 0.970 1.171
839.000 1.112 1.150
840.000 1.143 1.191
841.000 1.079 1.080
842.000 1.130 0.957
843.000 1.180 0.809
844.000 1.182 0.632
845.000 1.182 0.481
846.000 1.174 0.322
847.000 1.178 0.179
848.000 1.126 0.073
849.000 0.998 0.022
850.000 0.869 0.040
851.000 0.753 0.014
852.000 0.596 0.020
853.000 0.463 0.030
854.000 0.338 0.031
855.000 0.204 0.038
856.000 0.082 0.104
857.000 0.042 0.283
858.000 0.046 0.439
859.000 0.081 0.606
860.000 0.074 0.772
861.000 0.115 0.940
862.000 0.137 1.089
863.000 0.292 1.146
864.000 0.470 1.158
865.000 0.634 1.158
866.000 0.775 1.109
867.000 0.927 1.093
868.000 1.099 1.083
869.000 1.170 0.941
870.000 1.180 0.792
871.000 1.182 0.659
872.000 1.188 0.566
873.000 1.162 0.420
874.000 1.151 0.262
875.000 1.131 0.128
876.000 1.008 0.047
877.000 0.854 0.050
878.000 0.729 0.025
879.000 0.586 0.035
880.000 0.451 0.028
881.000 0.300 0.039
882.000 0.157 0.070
883.000 0.087 0.189
884.000 0.029 0.335
885.000 0.052 0.435
886.000 0.011 0.554
887.000 0.028 0.680
888.000 0.033 0.836
889.000 0.043 0.994
890.000 0.075 1.131
891.000 0.223 1.154
892.000 0.308 1.158
893.000 0.444 1.157
894.000 0.583 1.158
895.000 0.734 1.176
896.000 0.888 1.164
897.000 1.019 1.176
898.000 1.146 1.112
899.000 1.172 0.958
900.000 1.166 0.820
901.000 1.187 0.678
902.000 1.183 0.549
903.000 1.158 0.436
904.000 1.185 0.365
905.000 1.154 0.377
906.000 1.135 0.234
907.000 1.109 0.096
908.000 0.950 0.040
909.000 0.794 0.046
910.000 0.651 0.043
911.000 0.489 0.029
912.000 0.318 0.039
913.000 0.158 0.047
914.000 0.048 0.052
915.000 0.016 0.217
916.000 0.014 0.324
917.000 0.038 0.406
918.000 0.018 0.386
919.000 0.048 0.532
920.000 0.068 0.668
921.000 0.029 0.835
922.000 0.022 1.009
923.000 0.078 1.137
924.000 0.229 1.167
925.000 0.372 1.165
926.000 0.531 1.170
927.000 0.634 1.173
928.000 0.751 1.174
929.000 0.897 1.165
930.000 1.052 1.156
931.000 1.146 1.036
932.000 1.182 0.886
933.000 1.181 0.765
934.000 1.190 0.626
935.000 1.179 0.472
936.000 1.196 0.366
937.000 1.199 0.223
938.000 1.147 0.125
939.000 1.089 0.138
940.000 1.084 0.202
941.000 1.045 0.264
942.000 0.883 0.280
943.000 0.766 0.194
944.000 0.697 0.083
945.000 0.854 0.058
946.000 0.901 0.082
947.000 0.753 0.023
948.000 0.600 0.028
949.000 0.468 0.075
950.000 0.394 0.159
