time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
3038 0.254 0.6839999999999999 0.421 1.019 0.818 0.778 0.755 0.7370000000000001 0.309 0.939 0.073 0.276 0.28 0.868 0.106 0.3 0.903 0.839 0.239 0.672
3039 0.34 0.719 0.5 0.98 0.848 0.816 0.787 0.733 0.319 0.958 0.075 0.226 0.261 0.931 0.142 0.262 0.871 0.794 0.255 0.739
3040 0.394 0.738 0.583 0.931 0.874 0.882 0.824 0.687 0.332 0.979 0.072 0.187 0.203 0.969 0.179 0.269 0.855 0.797 0.233 0.772
3041 0.439 0.749 0.662 0.927 0.837 0.894 0.884 0.722 0.349 1.001 0.077 0.127 0.147 0.995 0.211 0.231 0.871 0.802 0.195 0.757
3042 0.496 0.759 0.739 0.947 0.79 0.927 0.924 0.718 0.368 1.02 0.058 0.077 0.111 1.029 0.214 0.219 0.877 0.797 0.162 0.727
3043 0.555 0.765 0.792 0.993 0.816 0.972 0.978 0.765 0.397 1.02 0.022 0.045 0.102 1.063 0.184 0.156 0.892 0.787 0.123 0.769
3044 0.613 0.771 0.877 0.979 0.927 0.934 1.04 0.837 0.414 1.007 0.074 0.028 0.098 1.121 0.192 0.094 0.916 0.792 0.149 0.843
3045 0.597 0.752 0.882 0.965 0.956 0.908 1.088 0.86 0.431 1.022 0.112 0.013 0.085 1.164 0.244 0.081 0.924 0.785 0.217 0.873
3046 0.694 0.768 0.966 0.962 1.079 0.892 1.13 0.932 0.451 1.033 0.148 0.014 0.1 1.165 0.288 0.1 0.964 0.794 0.25 0.934
3047 0.702 0.73 0.985 0.962 1.131 0.858 1.166 1.008 0.466 1.052 0.196 0.023 0.183 1.161 0.292 0.15 1.003 0.766 0.204 1.021
