time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
547 0.747 0.908 0.699 0.349 0.239 0.106 0.311 0.137 0.23 0.153 0.346 0.164 0.257 0.124 0.6234999999999999 0.42600000000000005 0.208 0.205 0.225 0.087
548 0.771 0.98 0.696 0.312 0.206 0.101 0.345 0.062 0.101 0.136 0.389 0.085 0.177 0.163 0.6 0.397 0.137 0.191 0.157 0.044
549 0.761 1.043 0.669 0.269 0.132 0.143 0.395 0.127 0.064 0.112 0.494 0.112 0.139 0.22 0.57 0.38 0.122 0.199 0.169 0.095
550 0.665 1.04 0.625 0.24 0.224 0.196 0.422 0.262 0.07 0.195 0.464 0.183 0.141 0.278 0.543 0.351 0.187 0.236 0.154 0.138
551 0.565 1.03 0.593 0.227 0.311 0.331 0.306 0.371 0.132 0.308 0.466 0.278 0.251 0.385 0.535 0.319 0.264 0.331 0.143 0.196
552 0.487 0.969 0.55 0.231 0.372 0.526 0.346 0.557 0.206 0.435 0.422 0.361 0.325 0.555 0.56 0.292 0.286 0.482 0.219 0.236
553 0.429 0.914 0.516 0.258 0.419 0.677 0.359 0.716 0.191 0.588 0.428 0.494 0.289 0.701 0.581 0.28 0.254 0.658 0.269 0.3
554 0.402 0.847 0.543 0.278 0.391 0.834 0.333 0.833 0.167 0.731 0.447 0.634 0.291 0.838 0.612 0.264 0.203 0.784 0.233 0.414
555 0.379 0.933 0.58 0.275 0.335 0.824 0.311 0.932 0.184 0.886 0.438 0.783 0.222 0.941 0.631 0.241 0.223 0.902 0.269 0.567
556 0.248 1.013 0.619 0.266 0.261 0.892 0.244 1.027 0.127 0.955 0.382 0.892 0.152 1.005 0.653 0.224 0.129 0.991 0.305 0.724
557 0.179 1.083 0.636 0.245 0.166 0.972 0.117 1.103 0.07 1.068 0.323 0.967 0.081 1.087 0.673 0.201 0.066 1.085 0.237 0.83
558 0.217 1.14 0.661 0.219 0.187 1.069 0.177 1.177 0.082 1.143 0.245 1.037 0.147 1.176 0.683 0.172 0.103 1.175 0.172 0.957
559 0.338 1.121 0.673 0.195 0.297 1.081 0.333 1.158 0.11 1.159 0.343 1.074 0.266 1.166 0.699 0.152 0.168 1.152 0.144 1.038
560 0.441 1.081 0.686 0.168 0.413 1.043 0.485 1.131 0.163 1.153 0.523 1.062 0.416 1.154 0.72 0.131 0.266 1.096 0.185 1.1
561 0.584 1.073 0.713 0.149 0.531 0.991 0.641 1.104 0.272 1.138 0.667 1.057 0.568 1.133 0.736 0.115 0.409 1.081 0.311 1.05
562 0.707 1.022 0.73 0.139 0.66 0.952 0.782 1.111 0.405 1.126 0.813 1.058 0.705 1.105 0.763 0.126 0.572 1.047 0.446 1.0
563 0.805 0.969 0.761 0.115 0.775 0.913 0.879 1.067 0.571 1.092 0.848 1.0 0.795 1.045 0.774 0.141 0.695 1.037 0.601 0.964
564 0.842 0.929 0.809 0.125 0.866 0.891 0.945 0.974 0.704 1.039 0.958 0.932 0.906 0.986 0.793 0.15 0.797 1.014 0.717 0.933
565 0.892 0.835 0.807 0.153 0.956 0.846 1.017 0.868 0.869 0.967 0.99 0.818 1.025 0.917 0.835 0.198 0.919 0.877 0.832 0.901
566 0.953 0.844 0.828 0.15 1.0 0.707 1.066 0.742 0.948 0.925 1.037 0.688 1.066 0.779 0.858 0.259 0.961 0.915 0.906 0.818
567 0.995 0.683 0.849 0.14 1.101 0.616 1.117 0.605 0.863 0.832 1.113 0.532 1.112 0.643 0.914 0.307 1.089 0.804 0.899 0.731
568 1.012 0.516 0.865 0.131 1.05 0.412 1.106 0.464 0.79 0.769 1.094 0.356 1.122 0.502 0.972 0.33 1.156 0.687 0.86 0.649
569 0.979 0.382 0.891 0.125 1.011 0.329 1.092 0.35 0.756 0.729 1.086 0.2 1.131 0.351 1.027 0.279 1.156 0.52 0.821 0.568
570 1.041 0.293 0.92 0.125 0.972 0.229 1.065 0.211 0.724 0.715 1.118 0.194 1.091 0.226 0.965 0.167 1.17 0.327 0.804 0.504
571 0.925 0.323 0.865 0.142 0.945 0.141 0.992 0.108 0.681 0.721 1.146 0.165 1.069 0.104 0.977 0.123 1.059 0.258 0.834 0.459
572 0.824 0.459 0.748 0.256 0.898 0.105 0.964 0.097 0.657 0.691 1.096 0.204 0.984 0.051 0.974 0.134 1.067 0.243 0.767 0.495
573 0.728 0.533 0.606 0.444 0.765 0.234 0.922 0.09 0.66 0.625 1.093 0.203 0.983 0.105 0.837 0.234 1.125 0.282 0.659 0.589
574 0.82 0.571 0.723 0.536 0.68 0.397 0.845 0.143 0.517 0.672 1.084 0.177 0.984 0.094 0.757 0.41 1.042 0.437 0.727 0.57
575 0.989 0.51 0.863 0.526 0.753 0.481 0.787 0.231 0.454 0.924 1.082 0.124 0.965 0.082 0.82 0.495 1.041 0.501 0.834 0.56
576 0.989 0.577 0.973 0.588 0.904 0.406 0.852 0.38 0.763 0.848 1.093 0.076 0.936 0.102 0.924 0.451 0.99 0.415 0.919 0.592
577 1.072 0.597 1.086 0.619 1.011 0.319 0.93 0.394 0.932 0.682 1.063 0.063 0.922 0.123 0.996 0.455 1.016 0.321 1.067 0.605
578 1.119 0.441 1.17 0.547 1.104 0.34 0.984 0.422 0.953 0.601 1.022 0.08 0.894 0.164 0.974 0.44 1.107 0.417 1.054 0.476
579 1.167 0.438 1.185 0.483 1.11 0.112 1.059 0.282 0.938 0.577 0.989 0.075 0.885 0.194 1.044 0.384 1.101 0.395 1.084 0.401
580 1.138 0.473 1.161 0.541 0.98 0.048 1.033 0.201 0.945 0.53 0.891 0.076 0.898 0.223 1.042 0.222 1.039 0.252 1.024 0.354
581 1.012 0.395 1.01 0.47 0.967 0.036 0.911 0.243 0.942 0.492 0.88 0.212 0.889 0.223 0.913 0.245 0.903 0.331 0.964 0.423
582 0.942 0.439 0.921 0.492 0.978 0.047 0.93 0.266 0.886 0.472 0.877 0.309 0.831 0.36 0.901 0.377 0.857 0.437 0.919 0.422
583 0.861 0.499 0.905 0.523 0.962 0.055 0.929 0.29 0.843 0.526 0.852 0.361 0.732 0.419 0.936 0.39 0.756 0.445 0.857 0.475
584 0.782 0.574 0.818 0.6 0.935 0.079 0.911 0.308 0.809 0.605 0.806 0.426 0.655 0.409 0.915 0.354 0.687 0.502 0.82 0.552
585 0.658 0.585 0.677 0.595 0.931 0.109 0.887 0.314 0.675 0.621 0.753 0.468 0.633 0.506 0.868 0.364 0.615 0.552 0.755 0.575
586 0.535 0.601 0.551 0.578 0.913 0.132 0.853 0.317 0.577 0.613 0.694 0.511 0.523 0.565 0.833 0.406 0.519 0.58 0.649 0.551
587 0.431 0.539 0.446 0.498 0.893 0.164 0.827 0.318 0.442 0.621 0.625 0.541 0.412 0.524 0.812 0.433 0.388 0.556 0.491 0.553
588 0.379 0.49 0.355 0.414 0.861 0.185 0.789 0.307 0.34 0.572 0.513 0.534 0.317 0.392 0.784 0.402 0.291 0.435 0.437 0.478
589 0.332 0.418 0.338 0.281 0.831 0.198 0.77 0.308 0.293 0.474 0.422 0.415 0.298 0.305 0.783 0.351 0.235 0.34 0.327 0.366
590 0.264 0.376 0.198 0.215 0.801 0.179 0.727 0.3 0.222 0.402 0.311 0.328 0.182 0.243 0.744 0.305 0.161 0.215 0.235 0.243
591 0.248 0.357 0.1 0.214 0.757 0.17 0.646 0.286 0.161 0.395 0.187 0.286 0.06 0.266 0.687 0.299 0.08 0.152 0.137 0.205
