time X0 Y0 X1 Y1 X2 Y2 X3 Y3 X4 Y4 X5 Y5 X6 Y6 X7 Y7 X8 Y8 X9 Y9
1097 1.159 0.375 1.169 0.267 1.014 0.729 1.129 0.083 1.141 0.209 0.9039999999999999 0.5489999999999999 0.283 0.246 0.272 0.243 1.121 0.526 1.037 0.809
1098 1.135 0.188 1.103 0.085 1.075 0.593 0.916 0.083 1.039 0.101 1.079 0.281 0.42 0.392 0.283 0.25 1.139 0.321 1.098 0.692
1099 1.065 0.202 0.907 0.056 1.063 0.437 0.643 0.236 0.778 0.134 0.884 0.154 0.42 0.445 0.291 0.246 1.093 0.206 1.099 0.538
1100 0.887 0.209 0.648 0.143 0.96 0.328 0.437 0.303 0.521 0.24 0.648 0.261 0.368 0.447 0.285 0.262 0.932 0.203 0.993 0.423
1101 0.705 0.258 0.425 0.226 0.8 0.295 0.323 0.234 0.378 0.234 0.424 0.288 0.338 0.423 0.309 0.262 0.749 0.256 0.827 0.366
1102 0.518 0.275 0.32 0.267 0.658 0.312 0.259 0.227 0.309 0.229 0.312 0.295 0.317 0.409 0.24 0.231 0.584 0.298 0.755 0.393
1103 0.413 0.274 0.272 0.305 0.516 0.312 0.214 0.307 0.224 0.258 0.291 0.39 0.2 0.422 0.161 0.317 0.439 0.312 0.67 0.43
1104 0.312 0.262 0.248 0.409 0.445 0.276 0.197 0.396 0.301 0.286 0.175 0.524 0.116 0.527 0.135 0.48 0.328 0.26 0.561 0.487
1105 0.283 0.305 0.225 0.402 0.373 0.258 0.161 0.549 0.328 0.34 0.179 0.615 0.122 0.677 0.097 0.617 0.312 0.295 0.497 0.498
1106 0.235 0.293 0.209 0.357 0.317 0.246 0.224 0.647 0.296 0.312 0.227 0.723 0.211 0.752 0.134 0.776 0.259 0.293 0.341 0.607
1107 0.158 0.451 0.174 0.468 0.317 0.293 0.256 0.805 0.177 0.456 0.335 0.815 0.333 0.881 0.269 0.873 0.246 0.269 0.368 0.837
1108 0.14 0.544 0.224 0.717 0.296 0.274 0.338 0.996 0.183 0.661 0.42 0.972 0.409 1.013 0.387 1.002 0.179 0.321 0.428 0.997
1109 0.195 0.629 0.403 0.87 0.344 0.298 0.454 1.157 0.324 0.78 0.5 1.137 0.495 1.141 0.483 1.149 0.135 0.375 0.534 1.147
1110 0.278 0.707 0.588 1.002 0.341 0.215 0.528 1.152 0.49 0.955 0.642 1.131 0.627 1.123 0.609 1.143 0.142 0.453 0.689 1.15
1111 0.347 0.783 0.772 0.995 0.307 0.248 0.661 1.12 0.653 0.999 0.841 1.064 0.814 1.078 0.783 1.113 0.169 0.548 0.854 1.116
1112 0.42 0.851 0.901 0.944 0.301 0.253 0.845 1.037 0.838 0.932 1.002 1.023 0.952 1.017 0.958 1.096 0.247 0.671 1.015 1.073
1113 0.52 0.921 1.005 0.934 0.328 0.293 0.946 1.003 0.968 0.984 1.153 0.949 1.118 0.938 0.975 1.03 0.37 0.787 1.151 0.996
1114 0.576 0.969 1.064 0.898 0.357 0.286 1.026 0.96 1.048 0.905 1.149 0.836 1.161 0.793 0.97 1.034 0.478 0.882 1.095 0.866
1115 0.655 1.001 1.101 0.852 0.307 0.288 1.07 0.869 1.082 0.87 1.103 0.685 1.167 0.686 1.087 0.887 0.561 0.971 1.083 0.702
1116 0.743 0.969 1.142 0.733 0.285 0.276 1.052 0.771 1.113 0.715 1.132 0.499 1.155 0.529 1.134 0.838 0.638 1.009 1.164 0.619
1117 0.808 0.92 1.107 0.579 0.246 0.276 1.074 0.572 1.133 0.494 1.14 0.326 1.162 0.395 1.14 0.7 0.726 0.978 1.158 0.446
1118 0.915 0.903 1.121 0.483 0.28 0.295 1.09 0.39 1.098 0.321 1.106 0.171 1.132 0.215 1.14 0.571 0.859 0.913 1.17 0.27
1119 0.92 0.915 1.092 0.388 0.278 0.267 1.038 0.219 1.039 0.119 0.989 0.071 1.083 0.068 1.124 0.414 0.869 0.934 1.121 0.07
1120 0.973 0.832 1.012 0.252 0.254 0.26 1.02 0.103 0.888 0.07 0.816 0.054 0.937 0.038 1.061 0.276 0.954 0.894 1.025 0.036
1121 0.944 0.712 0.841 0.23 0.28 0.305 0.861 0.054 0.677 0.129 0.654 0.092 0.77 0.045 0.907 0.206 0.957 0.859 0.89 0.044
1122 0.894 0.601 0.638 0.225 0.296 0.305 0.66 0.066 0.486 0.173 0.501 0.093 0.579 0.056 0.737 0.198 0.88 0.664 0.692 0.048
1123 0.844 0.492 0.451 0.221 0.304 0.239 0.445 0.095 0.365 0.215 0.372 0.116 0.444 0.053 0.554 0.212 0.822 0.577 0.57 0.036
1124 0.766 0.421 0.365 0.234 0.254 0.236 0.282 0.159 0.283 0.248 0.254 0.123 0.313 0.062 0.392 0.25 0.729 0.441 0.402 0.056
1125 0.737 0.345 0.256 0.284 0.153 0.177 0.158 0.165 0.238 0.272 0.119 0.149 0.223 0.065 0.291 0.239 0.604 0.293 0.493 0.067
1126 0.76 0.282 0.248 0.284 0.083 0.31 0.161 0.293 0.195 0.319 0.046 0.303 0.089 0.151 0.288 0.253 0.58 0.161 0.533 0.172
1127 0.808 0.267 0.28 0.307 0.076 0.491 0.092 0.323 0.115 0.368 0.045 0.465 0.064 0.301 0.262 0.269 0.495 0.138 0.422 0.221
1128 0.853 0.265 0.28 0.269 0.071 0.658 0.058 0.469 0.064 0.56 0.049 0.631 0.039 0.453 0.248 0.198 0.406 0.167 0.267 0.246
1129 0.88 0.302 0.113 0.428 0.078 0.805 0.081 0.657 0.058 0.732 0.042 0.812 0.057 0.628 0.19 0.284 0.341 0.241 0.28 0.265
1130 0.96 0.343 0.081 0.699 0.11 0.955 0.089 0.818 0.08 0.917 0.073 0.988 0.058 0.757 0.162 0.484 0.275 0.281 0.232 0.293
1131 0.999 0.324 0.059 0.795 0.162 1.096 0.093 0.894 0.1 1.09 0.139 1.112 0.059 0.845 0.153 0.696 0.222 0.34 0.187 0.369
1132 0.995 0.264 0.091 0.888 0.301 1.148 0.179 1.067 0.209 1.14 0.236 1.153 0.127 0.978 0.156 0.862 0.177 0.373 0.163 0.536
1133 0.951 0.187 0.188 0.974 0.443 1.122 0.394 1.069 0.305 1.153 0.423 1.143 0.249 1.083 0.281 0.948 0.12 0.335 0.161 0.731
1134 0.861 0.168 0.357 1.004 0.63 1.108 0.63 1.035 0.427 1.128 0.597 1.086 0.372 1.068 0.455 0.96 0.135 0.27 0.253 0.877
1135 0.757 0.154 0.539 0.974 0.825 1.037 0.848 1.008 0.646 1.096 0.752 1.039 0.528 1.044 0.642 0.946 0.198 0.236 0.4 0.928
1136 0.658 0.145 0.716 0.958 0.93 0.998 0.938 0.913 0.829 1.06 0.891 0.97 0.597 1.029 0.806 0.918 0.299 0.286 0.551 0.968
1137 0.575 0.149 0.84 0.934 1.035 0.954 1.077 0.908 0.97 1.005 1.018 0.913 0.771 0.973 0.83 0.892 0.323 0.272 0.688 0.958
1138 0.473 0.143 0.957 0.925 1.139 0.891 1.12 0.732 1.065 0.937 1.109 0.832 0.867 0.948 0.912 0.918 0.32 0.236 0.778 0.926
1139 0.406 0.178 1.044 0.885 1.159 0.721 1.131 0.552 1.109 0.789 1.156 0.654 0.933 0.927 1.002 0.901 0.267 0.229 0.864 0.88
1140 0.373 0.161 1.084 0.711 1.152 0.513 1.153 0.363 1.096 0.589 1.141 0.456 1.007 0.887 1.055 0.849 0.267 0.234 0.912 0.821
1141 0.285 0.189 1.101 0.572 1.145 0.337 1.109 0.192 1.087 0.381 1.153 0.253 1.028 0.759 1.076 0.705 0.227 0.305 1.003 0.695
1142 0.232 0.236 1.093 0.45 1.087 0.124 1.002 0.085 1.03 0.181 1.103 0.091 0.958 0.618 1.111 0.543 0.283 0.328 1.023 0.567
1143 0.227 0.326 1.0 0.323 0.877 0.093 0.808 0.081 0.885 0.114 0.948 0.038 0.912 0.43 1.1 0.384 0.333 0.324 0.944 0.426
1144 0.264 0.35 0.865 0.27 0.635 0.155 0.626 0.103 0.671 0.168 0.781 0.054 0.776 0.295 1.012 0.317 0.331 0.293 0.822 0.302
1145 0.259 0.442 0.787 0.25 0.433 0.197 0.452 0.131 0.504 0.219 0.548 0.099 0.604 0.259 0.832 0.297 0.315 0.253 0.707 0.279
1146 0.207 0.437 0.689 0.234 0.304 0.236 0.307 0.163 0.365 0.236 0.343 0.118 0.431 0.277 0.646 0.307 0.296 0.222 0.556 0.297
1147 0.192 0.413 0.587 0.229 0.251 0.281 0.235 0.241 0.278 0.224 0.206 0.163 0.336 0.279 0.469 0.326 0.248 0.25 0.45 0.298
1148 0.125 0.348 0.439 0.24 0.174 0.333 0.15 0.317 0.201 0.321 0.111 0.3 0.209 0.378 0.328 0.331 0.158 0.321 0.317 0.305
1149 0.056 0.485 0.352 0.239 0.23 0.343 0.097 0.394 0.248 0.331 0.056 0.432 0.077 0.481 0.259 0.345 0.15 0.355 0.325 0.246
1150 0.054 0.67 0.28 0.253 0.165 0.462 0.098 0.506 0.195 0.328 0.07 0.573 0.085 0.692 0.198 0.357 0.14 0.359 0.256 0.343
1151 0.051 0.843 0.262 0.239 0.156 0.61 0.142 0.609 0.155 0.293 0.081 0.744 0.076 0.872 0.203 0.352 0.136 0.438 0.23 0.402
1152 0.058 1.009 0.264 0.284 0.154 0.762 0.093 0.827 0.138 0.273 0.115 0.862 0.121 1.026 0.171 0.286 0.16 0.537 0.292 0.43
1153 0.187 1.105 0.116 0.209 0.205 0.886 0.101 1.001 0.104 0.283 0.176 1.025 0.192 1.132 0.097 0.347 0.187 0.612 0.317 0.39
1154 0.353 1.118 0.047 0.252 0.302 0.972 0.25 1.095 0.061 0.305 0.353 1.106 0.405 1.143 0.076 0.47 0.215 0.727 0.309 0.338
1155 0.561 1.101 0.035 0.363 0.451 1.013 0.447 1.125 0.064 0.421 0.517 1.095 0.628 1.11 0.105 0.625 0.246 0.827 0.317 0.307
1156 0.721 1.086 0.066 0.473 0.591 0.997 0.647 1.119 0.07 0.555 0.679 1.067 0.817 1.066 0.158 0.776 0.295 0.91 0.32 0.288
1157 0.89 1.066 0.103 0.601 0.734 0.976 0.853 1.11 0.163 0.701 0.851 1.035 0.938 0.986 0.264 0.907 0.371 0.96 0.323 0.265
1158 1.073 1.07 0.227 0.685 0.869 0.967 1.004 1.136 0.36 0.767 1.013 0.998 1.094 1.003 0.414 0.937 0.453 0.935 0.349 0.243
1159 1.14 1.095 0.415 0.749 0.933 0.963 1.106 1.14 0.538 0.787 1.139 0.95 1.167 0.909 0.489 0.921 0.528 0.874 0.304 0.265
1160 1.167 1.043 0.626 0.807 1.013 0.922 1.155 1.041 0.706 0.821 1.165 0.805 1.154 0.743 0.637 0.921 0.635 0.892 0.27 0.284
1161 1.167 0.881 0.751 0.839 1.074 0.875 1.147 0.838 0.781 0.862 1.152 0.629 1.159 0.555 0.768 0.934 0.787 0.913 0.254 0.31
1162 1.159 0.724 0.888 0.892 1.09 0.729 1.15 0.59 0.883 0.899 1.157 0.444 1.132 0.357 0.883 0.918 0.883 0.911 0.293 0.317
1163 1.16 0.514 0.938 0.875 1.106 0.569 1.162 0.359 0.941 0.922 1.149 0.263 1.158 0.203 0.997 0.946 0.978 0.939 0.317 0.293
1164 1.157 0.284 0.899 0.849 1.084 0.404 1.157 0.148 1.029 0.925 1.11 0.08 1.118 0.059 1.094 0.982 1.077 0.973 0.336 0.286
1165 1.088 0.147 1.013 0.951 1.058 0.274 1.033 0.061 1.1 0.965 0.942 0.039 1.004 0.057 1.161 1.024 1.156 0.999 0.312 0.248
1166 0.87 0.15 1.067 1.026 0.912 0.208 0.842 0.089 1.144 1.029 0.776 0.048 0.83 0.044 1.172 1.037 1.148 1.034 0.328 0.255
1167 0.673 0.177 1.122 0.958 0.822 0.234 0.616 0.16 1.14 0.985 0.593 0.103 0.627 0.059 1.148 1.014 1.115 1.077 0.315 0.239
1168 0.503 0.182 1.069 0.961 0.779 0.284 0.433 0.192 1.087 0.977 0.428 0.125 0.426 0.078 1.146 0.97 1.029 1.026 0.299 0.231
1169 0.376 0.191 1.042 0.897 0.697 0.291 0.328 0.234 1.111 0.956 0.269 0.15 0.256 0.09 1.116 0.909 1.059 0.952 0.301 0.189
1170 0.349 0.198 1.078 0.848 0.472 0.21 0.206 0.213 1.113 0.945 0.238 0.17 0.132 0.19 1.113 0.814 1.055 0.882 0.206 0.205
1171 0.355 0.253 1.104 0.779 0.392 0.172 0.079 0.339 1.084 0.863 0.098 0.158 0.048 0.343 1.135 0.792 1.093 0.822 0.114 0.233
1172 0.256 0.317 1.122 0.647 0.42 0.197 0.065 0.516 1.107 0.757 0.05 0.347 0.057 0.454 1.142 0.659 1.143 0.761 0.071 0.366
1173 0.214 0.475 1.122 0.54 0.392 0.255 0.081 0.676 1.029 0.667 0.052 0.496 0.062 0.66 1.147 0.572 1.069 0.586 0.06 0.569
